 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	5951	3546	5951	1995	368962	62	0	62	62	62	922.607	554.024	7.063	12.507	3.769	12.168	922.613	554.025	7.063	904	535	1	35	42	14
2	4370	2710	4370	1527	572470	131	0	131	131	131	966.306	556.409	7.505	11.239	3.548	10.520	966.302	556.409	7.505	957	535	1	24	40	15
3	5423	3190	5423	1847	347072	64	0	64	64	64	986.850	569.617	7.111	11.842	3.445	11.838	986.850	569.617	7.111	973	550	1	30	40	14
4	5937	3582	5937	2133	362157	61	0	61	61	61	944.809	556.688	6.949	12.806	4.218	12.374	944.805	556.687	6.949	933	535	1	25	45	13
5	4914	2576	4914	1556	343980	70	0	70	70	70	1004.943	594.237	7.493	10.824	2.499	11.297	1004.951	594.237	7.493	992	580	1	28	30	14
6	1358	1166	1358	603	319130	235	0	235	235	235	975.383	588.219	7.905	6.884	1.875	6.892	975.383	588.220	7.905	967	577	1	18	20	14
7	2295	1416	2295	787	68850	30	0	30	30	30	942.092	599.884	5.949	8.030	1.858	8.484	942.106	599.885	5.949	932	590	1	21	21	10
8	1827	1302	1827	769	52983	29	0	29	29	29	647.969	595.427	6.234	7.779	2.196	7.724	647.961	595.427	6.234	638	582	1	17	26	13
9	1414	1086	1414	591	200788	142	0	142	142	142	819.078	607.473	7.706	6.982	1.805	6.856	819.082	607.473	7.706	809	600	1	19	16	13
10	1756	1158	1756	714	56192	32	0	32	32	32	715.464	607.299	6.643	7.402	1.580	7.316	715.464	607.299	6.643	703	600	1	21	14	16
11	2452	1662	2452	982	340828	139	0	139	139	139	771.996	602.501	8.419	9.014	3.242	8.256	771.997	602.500	8.419	748	595	1	36	15	16
12	2335	1574	2335	926	168120	72	0	72	72	72	733.400	606.573	7.697	8.222	1.834	8.098	733.400	606.573	7.697	725	596	1	21	18	15
13	1658	1410	1658	737	394604	238	0	238	238	238	1014.032	613.502	8.207	7.551	2.325	7.314	1014.034	613.503	8.207	1008	604	1	13	27	16
14	2756	1744	2756	1047	658684	239	0	239	239	239	773.518	618.749	8.042	9.016	2.396	8.827	773.517	618.749	8.042	762	611	1	29	18	15
15	3032	1942	3032	1177	224368	74	0	74	74	74	976.135	613.084	6.228	10.475	4.262	9.624	976.128	613.084	6.228	953	603	1	35	20	11
16	2938	2058	2938	1156	96954	33	0	33	33	33	924.880	617.273	6.086	9.961	3.318	9.648	924.868	617.273	6.086	912	607	1	29	22	15
17	2537	1642	2537	967	365328	144	0	144	144	144	998.125	614.920	7.596	8.841	2.480	8.569	998.112	614.920	7.596	989	605	1	21	23	14
18	1339	1184	1339	618	425802	318	0	318	318	318	808.218	615.076	9.156	6.587	1.634	6.567	808.221	615.077	9.156	800	606	1	17	18	15
19	3682	1750	3682	1139	544936	148	0	148	148	148	735.415	624.300	7.984	9.362	1.501	9.577	735.409	624.299	7.984	726	615	1	20	20	15
20	2649	1554	2649	969	206622	78	0	78	78	78	717.368	624.191	7.003	8.686	2.019	8.792	717.375	624.192	7.003	707	615	1	19	21	13
21	10245	5844	10245	3369	1506015	147	0	147	147	147	893.796	617.558	8.027	16.164	5.552	16.064	893.794	617.554	8.027	869	590	1	46	48	15
22	4075	2662	4075	1466	326000	80	0	80	80	80	970.724	633.094	6.908	11.078	3.783	10.836	970.713	633.094	6.908	948	624	1	40	24	14
23	1983	1276	1983	758	23796	12	0	12	12	12	936.744	639.762	5.502	7.759	1.711	7.868	936.744	639.762	5.502	928	630	1	19	19	11
24	1674	1532	1674	811	411804	246	0	246	246	246	929.870	654.482	8.587	8.177	2.706	7.849	929.869	654.482	8.587	916	643	1	25	21	13
25	2397	1552	2397	849	100674	42	0	42	42	42	1002.521	698.492	6.743	8.400	2.113	8.598	1002.508	698.492	6.743	991	686	1	24	23	12
26	2531	1722	2531	932	450518	178	0	178	178	178	893.541	731.032	8.403	8.420	1.931	8.787	893.539	731.031	8.403	884	720	1	21	21	16
27	2674	1650	2674	965	267400	100	0	100	100	100	785.725	768.216	6.705	8.854	2.340	8.838	785.714	768.216	6.705	771	757	1	24	23	12
28	3479	2118	3479	1246	661010	190	0	190	190	190	829.605	775.562	7.895	9.931	2.749	9.655	829.605	775.560	7.895	820	763	1	30	24	14
29	6665	3674	6665	2053	1286345	193	0	193	193	193	964.007	779.333	8.694	12.688	3.608	12.116	964.001	779.300	8.694	944	764	1	41	31	16
30	1522	1126	1522	745	70012	46	0	46	46	46	813.329	775.831	7.182	7.551	2.411	7.076	813.336	775.832	7.182	799	767	1	21	16	14
