 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	3028	2028	3028	1245	251324	83	0	83	83	83	18.104	56.644	6.566	10.574	4.224	9.981	18.104	56.644	6.566	5	35	2	25	40	9
2	4333	2540	4333	1598	12999	3	0	3	3	3	82.493	89.736	6.498	11.706	4.104	11.910	82.493	89.736	6.498	65	77	2	37	31	10
3	2629	1676	2629	1037	15774	6	0	6	6	6	23.666	141.563	6.525	9.152	2.731	9.259	23.666	141.563	6.525	12	129	2	24	31	9
4	762	620	762	371	10668	14	0	14	14	14	153.080	173.000	5.795	5.497	1.405	5.465	153.080	173.000	5.795	149	165	2	11	16	8
5	1502	1130	1502	696	33044	22	0	22	22	22	141.921	221.368	7.099	7.481	2.295	7.339	141.921	221.368	7.099	130	215	2	23	17	10
6	2903	1662	2903	1069	342554	118	0	118	118	118	306.916	286.264	6.683	9.138	2.460	9.383	306.921	286.263	6.683	296	274	2	22	27	10
7	2003	1342	2003	809	74111	37	0	37	37	37	337.514	296.034	6.387	8.068	2.352	8.344	337.510	296.034	6.387	328	285	2	20	23	9
8	3067	1690	3067	1093	131881	43	0	43	43	43	381.878	313.767	6.346	9.232	2.437	9.549	381.884	313.767	6.346	371	301	2	23	25	9
9	2859	1896	2859	1186	134373	47	0	47	47	47	359.837	336.124	6.231	9.824	3.275	9.851	359.842	336.124	6.231	346	321	2	29	29	9
10	1626	1100	1626	654	130080	80	0	80	80	80	735.869	558.020	5.752	7.186	1.701	7.652	735.869	558.020	5.752	726	549	2	20	19	9
11	2341	1758	2341	1082	2341	1	0	1	1	1	36.936	55.172	6.419	9.936	3.862	9.920	36.936	55.172	6.419	27	41	3	20	33	8
12	1692	1164	1692	711	3384	2	0	2	2	2	21.756	75.879	6.568	7.407	2.021	7.894	21.756	75.879	6.568	12	67	3	20	19	8
13	2386	1704	2386	1074	205196	86	0	86	86	86	56.292	100.855	7.044	9.404	3.234	9.553	56.292	100.855	7.044	41	89	3	30	25	8
14	908	758	908	471	3632	4	0	4	4	4	105.011	100.156	6.415	6.008	1.671	6.131	105.011	100.156	6.415	96	92	3	18	16	7
15	1465	1062	1465	643	7325	5	0	5	5	5	99.114	115.815	6.165	7.092	1.884	7.481	99.114	115.815	6.165	90	108	3	19	18	7
16	1068	930	1068	519	93984	88	0	88	88	88	116.462	121.599	6.704	6.407	1.849	6.807	116.462	121.599	6.704	109	113	3	16	19	8
17	2130	1436	2130	882	195960	92	0	92	92	92	95.820	158.026	6.680	8.556	2.815	8.563	95.820	158.026	6.680	86	143	3	21	27	8
18	1634	1088	1634	660	147060	90	0	90	90	90	114.809	153.707	6.840	7.218	1.774	7.630	114.809	153.707	6.840	106	144	3	19	20	8
19	1134	930	1134	520	10206	9	0	9	9	9	152.360	154.707	6.838	6.421	1.746	6.756	152.360	154.707	6.838	144	146	3	18	18	8
20	689	616	689	342	5512	8	0	8	8	8	34.042	155.485	6.306	5.412	1.516	5.408	34.042	155.485	6.306	28	146	3	13	17	7
21	2880	1848	2880	1172	267840	93	0	93	93	93	133.844	170.535	6.681	9.864	3.385	9.917	133.842	170.535	6.681	116	161	3	32	21	8
22	1324	1022	1324	608	15888	12	0	12	12	12	168.002	166.417	6.034	6.894	1.931	7.287	168.002	166.417	6.034	159	158	3	19	18	7
23	992	804	992	470	9920	10	0	10	10	10	70.637	159.503	6.540	6.107	1.640	6.414	70.637	159.503	6.540	63	152	3	17	16	7
24	971	798	971	483	10681	11	0	11	11	11	82.680	169.011	5.988	6.141	1.718	6.429	82.680	169.011	5.988	75	161	3	17	16	7
25	1698	1158	1698	711	159612	94	0	94	94	94	92.932	202.491	6.425	7.415	2.066	7.917	92.932	202.491	6.425	83	193	3	20	20	8
26	2093	1296	2093	816	39767	19	0	19	19	19	110.529	211.004	6.180	7.943	2.115	8.321	110.529	211.004	6.180	101	200	3	20	23	8
27	1350	1104	1350	643	22950	17	0	17	17	17	227.051	209.067	5.687	7.248	2.351	7.361	227.051	209.067	5.687	216	200	3	25	19	7
28	1945	1502	1945	909	35010	18	0	18	18	18	136.267	207.825	6.831	9.045	3.491	8.672	136.267	207.825	6.831	123	198	3	33	18	9
29	1159	1002	1159	565	28975	25	0	25	25	25	240.947	218.635	6.526	6.564	1.990	7.081	240.947	218.635	6.526	233	209	3	18	20	7
30	3517	2032	3517	1264	344666	98	0	98	98	98	123.630	226.809	6.782	10.157	3.171	10.218	123.628	226.808	6.782	111	206	3	30	34	9
31	1598	1168	1598	730	151810	95	0	95	95	95	172.715	212.810	6.874	7.534	2.294	7.838	172.716	212.810	6.874	164	203	3	20	23	8
32	749	732	749	412	19474	26	0	26	26	26	71.681	223.458	5.917	5.724	1.816	5.829	71.681	223.458	5.917	67	215	3	13	18	7
33	186	302	186	134	4464	24	0	24	24	24	17.484	221.414	6.011	3.701	1.383	3.498	17.484	221.414	6.011	10	218	3	14	7	7
34	1350	1030	1350	617	130950	97	0	97	97	97	57.384	227.144	7.159	6.971	2.007	7.248	57.384	227.144	7.159	48	217	3	18	20	8
35	1319	1554	1319	840	35613	27	0	27	27	27	205.089	230.537	6.334	9.107	4.146	8.448	205.089	230.537	6.334	187	210	3	33	35	7
36	1680	1104	1680	651	168000	100	0	100	100	100	105.399	235.698	7.547	7.196	1.650	7.626	105.399	235.698	7.547	97	227	3	19	19	9
37	2661	1746	2661	1071	74508	28	0	28	28	28	251.789	233.387	6.372	9.351	3.048	9.515	251.789	233.387	6.372	238	221	3	28	26	8
38	1279	982	1279	586	37091	29	0	29	29	29	43.712	236.163	6.297	6.746	1.911	7.078	43.712	236.163	6.297	35	224	3	19	22	7
39	1095	916	1095	516	32850	30	0	30	30	30	90.265	244.581	6.497	6.352	1.757	6.753	90.265	244.581	6.497	82	236	3	18	18	8
40	1226	1088	1226	577	125052	102	0	102	102	102	181.325	240.976	6.827	6.673	1.901	7.020	181.325	240.976	6.827	173	232	3	19	19	8
41	3395	2248	3395	1380	363265	107	0	107	107	107	227.628	261.095	6.549	10.607	3.631	10.654	227.631	261.095	6.549	216	242	3	25	37	9
42	448	436	448	247	14784	33	0	33	33	33	302.038	256.288	6.257	4.460	0.958	4.430	302.038	256.288	6.257	298	251	3	11	11	7
43	294	388	294	186	9996	34	0	34	34	34	244.779	258.724	6.269	4.290	1.504	4.059	244.779	258.724	6.269	242	251	3	7	15	7
44	509	488	509	280	17815	35	0	35	35	35	293.570	259.935	6.218	4.868	1.390	4.702	293.570	259.935	6.218	289	252	3	9	16	7
45	1781	1132	1781	699	194129	109	0	109	109	109	117.652	269.478	6.672	7.466	1.807	7.836	117.651	269.477	6.672	108	260	3	20	19	8
46	1502	1022	1502	621	54072	36	0	36	36	36	99.812	274.587	6.190	7.017	1.706	7.340	99.812	274.587	6.190	91	266	3	18	19	8
47	1640	1156	1640	692	185320	113	0	113	113	113	213.460	277.576	6.818	7.364	1.994	7.669	213.458	277.575	6.818	204	268	3	22	20	8
48	2284	1608	2284	975	264944	116	0	116	116	116	131.856	286.925	6.740	8.839	2.853	8.806	131.856	286.924	6.740	119	273	3	25	32	8
49	1627	1098	1627	654	190359	117	0	117	117	117	111.518	288.353	7.294	7.200	1.755	7.593	111.517	288.353	7.294	103	279	3	18	20	9
50	1396	1026	1396	612	167520	120	0	120	120	120	238.284	292.706	6.736	6.899	1.846	7.307	238.284	292.706	6.736	229	284	3	19	19	8
51	2335	1552	2335	944	93400	40	0	40	40	40	297.969	304.653	6.568	8.807	2.760	8.646	297.969	304.653	6.568	286	293	3	25	25	8
52	1984	1276	1984	812	75392	38	0	38	38	38	123.733	303.387	6.339	7.899	2.124	8.206	123.733	303.387	6.339	113	294	3	22	21	8
53	2126	1320	2126	782	257246	121	0	121	121	121	253.027	304.762	6.608	7.929	1.984	8.362	253.024	304.761	6.608	243	294	3	21	24	8
54	1765	1164	1765	728	72365	41	0	41	41	41	185.145	306.988	6.453	7.510	1.999	8.074	185.145	306.988	6.453	176	296	3	19	21	8
55	1376	998	1376	632	170624	124	0	124	124	124	227.870	312.826	6.858	7.162	2.165	7.133	227.870	312.826	6.858	220	303	3	15	22	9
56	905	762	905	431	114030	126	0	126	126	126	237.764	313.642	6.749	6.169	1.937	5.764	237.764	313.642	6.749	234	303	3	11	22	8
57	2228	1508	2228	949	93576	42	0	42	42	42	356.095	314.809	6.049	8.660	2.674	8.907	356.095	314.809	6.049	344	303	3	25	23	7
58	2583	1712	2583	1040	333207	129	0	129	129	129	208.483	324.816	6.903	9.225	3.032	9.257	208.480	324.816	6.903	196	311	3	28	27	9
59	1052	886	1052	502	129396	123	0	123	123	123	202.773	306.466	6.782	6.256	1.747	6.579	202.774	306.466	6.782	196	298	3	16	18	8
60	2750	1768	2750	1100	123750	45	0	45	45	45	291.241	323.808	6.517	9.360	2.846	9.563	291.236	323.808	6.517	279	311	3	27	25	8
61	1467	986	1467	647	64548	44	0	44	44	44	398.634	323.184	6.407	7.018	1.793	7.382	398.634	323.184	6.407	390	314	3	18	18	8
62	866	708	866	410	109982	127	0	127	127	127	187.268	323.424	6.598	5.704	1.379	5.911	187.269	323.424	6.598	180	318	3	16	13	8
63	2185	1368	2185	812	279680	128	0	128	128	128	330.027	324.942	7.022	8.107	2.021	8.349	330.027	324.942	7.022	318	315	3	23	19	9
64	950	864	950	489	126350	133	0	133	133	133	161.505	330.644	7.240	6.174	1.818	6.520	161.505	330.644	7.240	153	323	3	18	16	8
65	1664	1072	1664	699	76544	46	0	46	46	46	385.001	335.487	6.085	7.343	1.861	7.679	385.001	335.487	6.085	376	327	3	18	19	8
66	2020	1220	2020	783	101000	50	0	50	50	50	401.208	341.734	6.514	7.822	1.906	8.107	401.206	341.734	6.514	392	333	3	19	20	8
67	1114	858	1114	553	150390	135	0	135	135	135	325.103	340.723	6.610	6.505	1.887	6.632	325.105	340.723	6.610	316	335	3	21	15	8
68	1443	1092	1443	691	69264	48	0	48	48	48	420.035	341.520	6.409	7.266	2.102	7.390	420.035	341.520	6.409	412	331	3	16	22	8
69	1143	916	1143	550	56007	49	0	49	49	49	289.604	342.943	6.376	6.680	1.926	6.631	289.604	342.943	6.376	283	336	3	17	19	8
70	2895	1936	2895	1162	399510	138	0	138	138	138	438.946	345.298	6.604	9.590	2.955	9.771	438.941	345.298	6.604	429	331	3	21	30	9
71	5264	2988	5264	1882	752752	143	0	143	143	143	349.156	360.397	6.876	13.731	5.594	13.060	349.158	360.397	6.876	331	338	3	33	47	9
72	1321	1020	1321	589	183619	139	0	139	139	139	242.965	345.123	7.063	6.799	1.820	7.261	242.967	345.123	7.063	235	336	3	18	19	8
73	1949	1260	1949	772	282605	145	0	145	145	145	296.891	361.441	7.033	7.772	2.004	8.201	296.889	361.441	7.033	287	351	3	21	21	9
74	2182	1368	2182	843	111282	51	0	51	51	51	153.929	359.110	6.356	8.102	2.159	8.539	153.930	359.110	6.356	143	349	3	23	21	8
75	2112	1446	2112	828	299904	142	0	142	142	142	456.622	360.456	6.573	8.117	2.223	8.415	456.626	360.456	6.573	445	350	3	23	23	9
76	1540	1076	1540	637	217140	141	0	141	141	141	274.934	359.108	6.775	7.132	1.914	7.488	274.932	359.109	6.775	266	351	3	19	18	8
77	1579	1154	1579	710	232113	147	0	147	147	147	190.054	364.936	6.728	7.441	2.195	7.548	190.056	364.936	6.728	183	355	3	18	22	8
78	1277	918	1277	557	66404	52	0	52	52	52	406.830	361.178	6.478	6.609	1.735	7.030	406.830	361.178	6.478	398	353	3	18	18	7
79	2312	1476	2312	928	344488	149	0	149	149	149	172.127	369.695	6.798	8.518	2.425	8.850	172.125	369.694	6.798	160	358	3	23	25	9
80	1593	1102	1593	697	84429	53	0	53	53	53	372.427	362.609	6.530	7.305	2.039	7.833	372.423	362.609	6.530	364	353	3	19	20	7
81	1240	926	1240	537	190960	154	0	154	154	154	414.243	376.358	6.726	6.533	1.630	6.867	414.240	376.358	6.726	406	368	3	17	18	9
82	1525	1082	1525	632	236375	155	0	155	155	155	495.361	377.686	6.584	7.055	1.798	7.313	495.363	377.686	6.584	486	369	3	19	19	8
83	1597	1068	1597	660	249132	156	0	156	156	156	340.299	379.599	6.822	7.135	1.696	7.717	340.301	379.599	6.822	331	370	3	18	19	9
84	1861	1292	1861	771	478277	257	0	257	257	257	471.334	373.508	7.316	7.827	2.286	8.061	471.334	373.508	7.316	460	364	3	23	22	9
85	1170	852	1170	476	186030	159	0	159	159	159	367.542	387.353	7.079	6.337	1.411	6.561	367.544	387.354	7.079	360	380	3	17	16	9
86	1594	1152	1594	730	89264	56	0	56	56	56	463.405	392.832	6.339	7.455	2.155	7.815	463.405	392.832	6.339	454	383	3	20	21	7
87	959	814	959	458	153440	160	0	160	160	160	324.897	396.412	7.192	6.255	1.878	6.354	324.897	396.412	7.192	318	388	3	18	17	8
88	1558	1040	1558	646	88806	57	0	57	57	57	455.750	409.651	6.377	7.125	1.809	7.619	455.746	409.651	6.377	447	401	3	19	19	8
89	1651	1142	1651	660	275717	167	0	167	167	167	434.517	412.435	6.764	7.256	1.867	7.658	434.518	412.435	6.764	425	403	3	20	20	8
90	1817	1172	1817	729	299805	165	0	165	165	165	532.366	406.560	6.832	7.569	2.031	7.983	532.365	406.560	6.832	523	397	3	20	20	8
91	4200	2646	4200	1662	1121400	267	0	267	267	267	248.331	412.321	7.275	11.788	4.350	11.486	248.332	412.322	7.275	231	393	3	32	38	10
92	1097	834	1097	480	184296	168	0	168	168	168	120.133	417.489	7.315	6.269	1.564	6.509	120.133	417.489	7.315	112	410	3	17	16	8
93	1181	970	1181	555	68498	58	0	58	58	58	501.149	419.375	6.597	6.698	2.030	6.820	501.149	419.375	6.597	491	411	3	20	19	8
94	735	590	735	392	125685	171	0	171	171	171	256.075	426.150	6.698	5.662	1.749	5.438	256.076	426.150	6.698	247	423	3	18	7	8
95	2203	1480	2203	836	383322	174	0	174	174	174	142.720	436.634	7.530	8.266	2.153	8.481	142.722	436.634	7.530	129	427	3	25	20	10
96	3740	2430	3740	1542	1006060	269	0	269	269	269	193.193	429.279	7.144	10.966	3.657	11.264	193.192	429.279	7.144	177	413	3	31	32	9
97	3002	1848	3002	1192	825550	275	0	275	275	275	255.771	442.311	7.661	9.954	3.326	10.189	255.773	442.311	7.661	243	431	3	27	27	9
98	2800	1800	2800	1134	490000	175	0	175	175	175	576.494	436.948	6.970	9.754	3.329	9.813	576.496	436.947	6.970	561	427	3	32	22	9
99	1566	1096	1566	661	275616	176	0	176	176	176	604.497	436.296	6.637	7.191	1.985	7.670	604.497	436.296	6.637	595	427	3	20	20	8
100	850	766	850	437	150450	177	0	177	177	177	366.564	439.153	6.873	6.137	1.939	5.871	366.562	439.153	6.873	359	430	3	14	20	8
101	1218	926	1218	565	218022	179	0	179	179	179	182.542	444.519	6.582	6.600	1.718	6.992	182.543	444.519	6.582	174	437	3	17	17	8
102	2394	1546	2394	912	670320	280	0	280	280	280	236.711	453.360	7.522	8.510	2.251	8.673	236.713	453.360	7.522	224	443	3	27	22	10
103	2179	1290	2179	798	130740	60	0	60	60	60	197.390	455.398	6.473	7.973	1.915	8.349	197.390	455.398	6.473	188	446	3	20	21	9
104	2548	1606	2548	957	479024	188	0	188	188	188	218.067	464.055	6.719	8.778	2.426	9.082	218.070	464.056	6.719	207	452	3	26	26	9
105	2810	1780	2810	1110	519850	185	0	185	185	185	343.867	458.136	7.039	9.853	3.502	9.637	343.866	458.136	7.039	334	440	3	20	34	9
106	1461	992	1461	589	273207	187	0	187	187	187	270.693	462.138	7.486	6.868	1.579	7.158	270.694	462.137	7.486	263	453	3	17	19	9
107	2973	1852	2973	1138	564870	190	0	190	190	190	673.602	466.918	7.131	9.848	3.293	9.704	673.605	466.917	7.131	653	454	3	33	26	9
108	2796	1804	2796	1115	536832	192	0	192	192	192	285.213	472.340	7.051	9.645	3.153	9.440	285.213	472.340	7.051	275	457	3	26	31	9
109	2078	1436	2078	853	392742	189	0	189	189	189	642.132	465.121	7.377	8.389	2.543	8.489	642.131	465.121	7.377	633	452	3	19	27	9
110	1097	836	1097	494	68014	62	0	62	62	62	593.382	470.184	6.447	6.261	1.593	6.675	593.384	470.184	6.447	585	463	3	18	16	7
111	1743	1248	1743	738	111552	64	0	64	64	64	231.579	479.316	6.505	7.540	2.103	7.987	231.579	479.316	6.505	221	469	3	23	21	9
112	1446	1018	1446	601	93990	65	0	65	65	65	522.612	482.598	6.344	6.915	1.751	7.100	522.608	482.598	6.344	514	473	3	18	20	8
113	1190	866	1190	506	230860	194	0	194	194	194	631.920	480.027	7.045	6.370	1.451	6.624	631.917	480.027	7.045	624	472	3	18	16	9
114	3052	2082	3052	1257	201432	66	0	66	66	66	679.177	491.454	6.787	10.421	3.690	10.522	679.168	491.453	6.787	667	479	3	34	29	9
115	2524	1900	2524	1101	502276	199	0	199	199	199	588.094	486.960	7.274	10.240	4.256	9.524	588.095	486.961	7.274	565	476	3	37	22	9
