 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
38	3819	2258	3819	1475	488832	128	0	128	128	128	476.178	746.548	9.415	10.699	3.430	11.004	476.178	746.548	9.415	461	730	4	30	36	11
39	2635	1826	2635	1082	194990	74	0	74	74	74	417.038	743.565	9.262	9.821	3.815	9.129	417.031	743.565	9.262	396	730	4	30	28	11
40	1712	1106	1712	711	128400	75	0	75	75	75	432.580	748.645	9.481	7.445	1.917	7.263	432.582	748.646	9.481	427	736	4	13	23	11
41	1570	1058	1570	705	31400	20	0	20	20	20	427.908	765.976	8.493	7.233	1.849	7.585	427.908	765.976	8.493	420	758	4	18	17	9
42	3796	2404	3796	1540	83512	22	0	22	22	22	437.291	778.948	8.089	11.505	4.166	11.440	437.293	778.949	8.089	418	761	4	34	33	10
43	1411	1170	1411	694	32453	23	0	23	23	23	416.349	789.631	7.515	7.428	2.422	7.501	416.349	789.632	7.515	407	778	4	20	26	9
44	3899	2184	3899	1442	323617	83	0	83	83	83	364.478	806.447	8.603	10.808	3.550	10.796	364.482	806.448	8.603	353	789	4	26	32	10
45	1842	1234	1842	807	47892	26	0	26	26	26	431.154	804.596	7.739	7.831	2.230	7.848	431.154	804.596	7.739	421	795	4	23	18	9
46	1368	1162	1368	738	4104	3	0	3	3	3	411.019	805.426	7.248	7.579	2.660	7.624	411.019	805.426	7.248	399	795	4	22	22	8
47	3944	2364	3944	1531	335240	85	0	85	85	85	392.587	812.404	8.560	10.844	3.372	11.197	392.584	812.403	8.560	380	797	4	27	33	10
48	3401	2130	3401	1309	95228	28	0	28	28	28	434.846	822.341	8.212	10.032	2.913	10.193	434.846	822.342	8.212	419	809	4	30	28	10
49	989	932	989	520	29670	30	0	30	30	30	349.280	825.138	8.833	6.297	1.831	6.513	349.280	825.138	8.833	341	816	4	17	17	9
50	2645	1618	2645	1086	232760	88	0	88	88	88	386.721	839.414	8.347	9.463	3.201	9.072	386.721	839.415	8.347	380	824	4	15	31	10
51	343	452	343	209	30870	90	0	90	90	90	446.155	843.280	7.653	4.673	1.709	4.597	446.155	843.280	7.653	442	835	4	9	15	8
52	1672	1218	1672	749	148808	89	0	89	89	89	420.663	843.005	9.047	7.700	2.276	7.570	420.660	843.004	9.047	415	832	4	15	24	10
53	5761	3166	5761	2011	535773	93	0	93	93	93	399.022	863.824	8.689	12.676	4.304	12.619	399.019	863.819	8.689	380	850	4	37	37	11
54	2522	1642	2522	991	80704	32	0	32	32	32	355.896	844.203	9.063	8.699	2.382	9.196	355.896	844.203	9.063	346	833	4	22	23	10
55	2747	1654	2747	1075	96145	35	0	35	35	35	345.423	863.817	8.404	9.276	2.885	9.251	345.430	863.818	8.404	333	854	4	27	21	10
56	2828	1668	2828	1107	93324	33	0	33	33	33	426.801	865.795	8.115	9.192	2.588	9.530	426.793	865.792	8.115	416	854	4	24	22	10
57	1885	1220	1885	766	182845	97	0	97	97	97	448.974	880.031	8.695	7.714	1.870	7.647	448.971	880.030	8.695	439	871	4	21	20	10
58	2569	1550	2569	980	244055	95	0	95	95	95	335.549	880.831	8.881	8.760	2.461	8.857	335.552	880.830	8.881	325	862	4	24	29	11
59	2497	1456	2497	947	94886	38	0	38	38	38	396.515	895.978	8.062	8.460	2.161	9.055	396.518	895.977	8.062	385	887	4	23	21	9
60	3399	1954	3399	1263	132561	39	0	39	39	39	333.129	899.040	8.408	9.950	2.902	9.853	333.136	899.040	8.408	318	888	4	29	22	10
61	964	848	964	522	97364	101	0	101	101	101	457.644	890.312	8.838	7.009	2.810	6.064	457.642	890.312	8.838	443	886	4	30	9	10
62	2551	1716	2551	1056	260202	102	0	102	102	102	450.571	901.074	9.340	9.517	3.256	9.311	450.575	901.075	9.340	439	892	4	26	26	11
63	3041	1736	3041	1112	316264	104	0	104	104	104	361.262	907.514	8.497	9.199	2.413	9.607	361.262	907.514	8.497	347	895	4	24	26	10
64	4038	2578	4038	1540	423990	105	0	105	105	105	381.192	913.558	9.011	11.237	3.622	10.973	381.190	913.555	9.011	368	896	4	31	34	11
65	6471	3730	6471	2358	705339	109	0	109	109	109	323.395	914.019	8.993	15.488	6.760	14.736	323.392	914.017	8.993	298	893	4	58	35	11
66	1739	1218	1739	774	186073	107	0	107	107	107	403.411	916.111	9.191	7.941	2.512	7.815	403.413	916.110	9.191	393	909	4	22	22	10
67	2973	2022	2973	1206	142704	48	0	48	48	48	502.461	511.558	9.130	9.875	3.158	9.986	502.461	511.558	9.130	488	498	5	31	27	9
68	2254	1556	2254	901	110446	49	0	49	49	49	524.069	525.612	9.222	8.479	2.426	8.681	524.062	525.612	9.222	511	515	5	29	21	9
69	2455	1646	2455	1001	282325	115	0	115	115	115	533.254	545.353	9.452	8.956	2.747	9.049	533.257	545.354	9.452	519	536	5	29	20	9
70	1653	1304	1653	775	85956	52	0	52	52	52	563.427	554.448	9.694	7.743	2.343	7.919	563.427	554.448	9.694	551	544	5	24	21	9
71	2308	1734	2308	1009	18464	8	0	8	8	8	491.355	571.139	8.282	8.856	2.691	9.208	491.355	571.139	8.282	479	558	5	25	25	8
72	1238	918	1238	576	69328	56	0	56	56	56	489.764	613.520	8.674	6.634	1.757	6.643	489.764	613.520	8.674	481	605	5	17	19	9
73	2694	2212	2694	1304	153558	57	0	57	57	57	545.820	617.444	9.255	11.422	5.141	10.841	545.816	617.443	9.255	534	592	5	25	50	9
74	2167	1472	2167	856	134354	62	0	62	62	62	539.213	652.452	9.622	8.273	2.355	8.628	539.221	652.453	9.622	525	642	5	26	22	9
75	1793	1152	1793	752	114752	64	0	64	64	64	509.622	661.153	8.838	7.534	1.817	7.666	509.622	661.153	8.838	501	653	5	19	17	9
76	4188	2734	4188	1608	498372	119	0	119	119	119	438.529	664.858	9.583	12.339	5.312	11.274	438.530	664.859	9.583	427	635	5	27	52	10
77	1572	1072	1572	689	188640	120	0	120	120	120	455.181	679.301	9.351	7.565	2.436	7.078	455.181	679.301	9.351	444	675	5	26	11	10
78	1292	1084	1292	680	20672	16	0	16	16	16	444.811	688.276	8.474	8.573	3.757	8.212	444.811	688.276	8.474	433	681	5	31	16	9
79	1480	1048	1480	651	97680	66	0	66	66	66	422.861	685.236	9.389	7.130	1.903	7.231	422.859	685.236	9.389	412	677	5	20	17	9
80	1790	1120	1790	778	121720	68	0	68	68	68	449.694	697.044	8.749	7.915	2.552	7.594	449.694	697.043	8.749	437	692	5	28	11	9
81	2100	1484	2100	882	256200	122	0	122	122	122	422.734	700.463	9.776	8.530	2.795	8.161	422.730	700.463	9.776	406	693	5	28	19	10
82	3223	1806	3223	1191	222387	69	0	69	69	69	443.870	712.161	9.303	9.521	2.534	9.762	443.866	712.159	9.303	430	698	5	27	25	10
83	767	606	767	378	94341	123	0	123	123	123	493.219	709.701	9.604	5.303	0.796	5.283	493.221	709.702	9.604	488	703	5	12	12	10
84	2719	1594	2719	1014	337156	124	0	124	124	124	520.650	713.684	9.754	8.960	2.401	9.060	520.659	713.685	9.754	509	704	5	26	20	10
85	1562	1040	1562	684	196812	126	0	126	126	126	504.481	719.181	9.631	7.263	1.894	7.115	504.484	719.181	9.631	499	709	5	16	22	10
86	1162	786	1162	547	145250	125	0	125	125	125	489.852	720.590	9.534	6.404	1.495	6.406	489.849	720.590	9.534	481	716	5	17	11	10
87	2288	1524	2288	989	178464	78	0	78	78	78	383.269	772.450	9.173	8.987	3.090	8.998	383.275	772.451	9.173	366	762	5	29	22	9
88	931	764	931	461	73549	79	0	79	79	79	487.165	777.892	8.653	6.107	1.735	5.981	487.168	777.891	8.653	478	772	5	19	13	9
89	3144	2014	3144	1306	257808	82	0	82	82	82	378.436	792.808	8.861	10.704	4.214	10.268	378.429	792.809	8.861	366	780	5	26	38	9
90	3119	1818	3119	1224	77975	25	0	25	25	25	470.649	799.555	8.618	9.723	2.872	10.035	470.640	799.554	8.618	460	786	5	23	28	8
91	2087	1500	2087	921	175308	84	0	84	84	84	496.525	805.359	9.369	8.479	2.600	8.733	496.521	805.359	9.369	486	795	5	25	23	9
92	1170	878	1170	556	31590	27	0	27	27	27	454.800	814.044	7.857	6.524	1.680	6.631	454.800	814.044	7.857	447	805	5	15	20	8
93	1094	796	1094	503	31726	29	0	29	29	29	468.709	820.752	8.452	6.288	1.508	6.259	468.709	820.752	8.452	459	815	5	20	11	8
94	1185	910	1185	536	36735	31	0	31	31	31	468.629	831.730	8.773	6.544	1.598	6.556	468.629	831.730	8.773	460	827	5	19	15	9
95	2413	1542	2413	1080	209931	87	0	87	87	87	404.537	839.235	8.797	8.949	2.656	9.101	404.541	839.236	8.797	394	828	5	22	24	9
96	1228	1010	1228	598	111748	91	0	91	91	91	336.906	845.337	8.633	6.858	2.092	7.163	336.908	845.337	8.633	328	830	5	17	24	7
97	2654	1652	2654	1062	244168	92	0	92	92	92	372.521	858.462	8.963	9.007	2.540	9.481	372.526	858.462	8.963	361	844	5	24	27	9
98	1924	1408	1924	841	250120	130	0	130	130	130	482.885	868.744	8.970	8.379	2.698	8.452	482.881	868.745	8.970	472	855	5	22	26	10
99	1538	1064	1538	656	144572	94	0	94	94	94	321.862	867.869	8.923	7.140	1.861	7.461	321.864	867.869	8.923	312	858	5	18	20	8
100	791	604	791	385	28476	36	0	36	36	36	466.186	881.852	8.228	5.484	1.136	5.461	466.186	881.852	8.228	460	877	5	13	11	8
101	1608	1116	1608	689	159192	99	0	99	99	99	315.269	885.828	9.494	7.267	1.908	7.647	315.271	885.829	9.494	306	877	5	19	21	9
102	2375	1440	2375	938	244625	103	0	103	103	103	474.567	900.883	9.196	8.445	2.278	8.886	474.570	900.884	9.196	464	890	5	23	23	9
103	1586	1218	1586	741	171288	108	0	108	108	108	293.491	914.958	8.839	7.572	2.317	7.990	293.491	914.958	8.839	284	904	5	20	21	8
104	1527	1020	1527	625	200037	131	0	131	131	131	466.714	924.413	9.866	6.968	1.582	7.369	466.717	924.411	9.866	460	916	5	16	18	9
105	785	624	785	412	87135	111	0	111	111	111	452.817	927.685	8.711	5.438	1.089	5.514	452.818	927.686	8.711	448	923	5	11	11	9
106	869	690	869	408	114708	132	0	132	132	132	440.789	927.064	10.047	5.697	1.094	5.748	440.789	927.065	10.047	435	921	5	12	12	10
107	873	778	873	472	34920	40	0	40	40	40	596.583	345.226	8.995	6.003	1.820	6.334	596.583	345.226	8.995	587	335	6	17	19	6
108	216	370	216	169	1296	6	0	6	6	6	564.907	406.292	8.074	4.883	2.299	5.003	564.907	406.292	8.074	557	403	6	18	9	5
109	1644	1582	1644	910	11508	7	0	7	7	7	573.440	426.860	8.596	9.256	3.797	9.129	573.440	426.860	8.596	554	416	6	35	23	7
110	1880	1396	1880	909	210560	112	0	112	112	112	592.409	414.636	9.629	8.478	2.745	8.691	592.409	414.636	9.629	581	403	6	24	22	8
111	1268	896	1268	570	58328	46	0	46	46	46	539.879	433.310	8.522	6.670	1.804	6.964	539.879	433.310	8.522	531	426	6	19	15	7
112	897	738	897	443	42159	47	0	47	47	47	538.692	446.835	8.887	5.959	1.648	6.000	538.695	446.835	8.887	530	442	6	18	13	7
113	429	420	429	243	21450	50	0	50	50	50	492.855	528.501	9.284	4.384	0.860	4.466	492.855	528.501	9.284	487	524	6	11	10	7
114	1782	1248	1782	747	106920	60	0	60	60	60	443.676	623.288	9.400	7.771	2.230	8.006	443.676	623.288	9.400	434	614	6	23	21	8
115	1785	1280	1785	832	137445	77	0	77	77	77	507.417	771.696	9.153	7.872	2.374	8.394	507.413	771.696	9.153	497	762	6	23	20	7
116	769	768	769	443	99201	129	0	129	129	129	494.580	784.683	10.042	6.314	2.570	5.844	494.578	784.682	10.042	480	777	6	23	15	8
117	555	560	555	325	44400	80	0	80	80	80	487.580	792.892	9.305	5.184	1.708	4.905	487.580	792.892	9.305	482	789	6	14	16	7
118	1200	932	1200	555	97200	81	0	81	81	81	506.475	791.094	9.315	6.520	1.729	6.865	506.472	791.093	9.315	497	783	6	19	16	8
119	385	416	385	243	33110	86	0	86	86	86	411.294	821.327	8.951	4.320	1.112	4.347	411.294	821.327	8.951	408	816	6	11	11	7
120	1053	774	1053	502	103194	98	0	98	98	98	484.451	885.131	9.449	6.199	1.600	6.419	484.448	885.131	9.449	476	878	6	18	15	7
121	1453	1074	1453	648	154018	106	0	106	106	106	454.723	914.751	9.624	7.357	2.267	6.902	454.719	914.750	9.624	444	907	6	26	15	8
122	1367	1096	1367	680	56047	41	0	41	41	41	611.623	352.489	9.406	7.215	2.234	7.576	611.617	352.489	9.406	602	341	7	20	23	6
123	871	792	871	477	36582	42	0	42	42	42	591.223	359.533	9.300	6.124	1.930	6.364	591.223	359.533	9.300	582	352	7	20	16	6
124	359	460	359	236	15437	43	0	43	43	43	574.117	371.359	8.713	4.568	1.554	4.620	574.117	371.359	8.713	570	365	7	11	15	5
125	1489	1258	1489	772	65516	44	0	44	44	44	556.358	378.362	8.922	8.038	3.017	7.984	556.358	378.362	8.922	544	366	7	25	24	5
126	2289	1866	2289	1144	265524	116	0	116	116	116	550.884	569.426	10.309	10.030	3.858	10.003	550.876	569.426	10.309	533	557	7	37	25	8
127	993	888	993	516	69510	70	0	70	70	70	413.113	711.214	9.422	6.479	2.104	6.478	413.113	711.213	9.422	405	701	7	18	20	6
128	578	544	578	323	76874	133	0	133	133	133	598.398	310.296	10.749	5.381	1.896	5.047	598.396	310.296	10.749	588	306	8	20	8	6
129	1625	1260	1625	792	217750	134	0	134	134	134	601.804	322.530	10.637	8.192	2.997	7.985	601.808	322.530	10.637	587	315	8	28	19	7
130	1217	1270	1217	722	164295	135	0	135	135	135	609.827	375.638	10.711	8.374	3.613	7.841	609.828	375.638	10.711	600	363	8	22	30	7
131	500	748	500	392	22500	45	0	45	45	45	581.762	396.412	9.170	5.829	2.281	5.901	581.762	396.412	9.170	572	388	8	22	18	4
132	1238	996	1238	647	139894	113	0	113	113	113	615.435	417.896	10.166	7.210	2.452	7.212	615.433	417.896	10.166	606	407	8	21	21	6
133	720	732	720	430	97920	136	0	136	136	136	606.879	430.324	10.742	5.740	1.805	6.036	606.879	430.324	10.742	599	424	8	17	15	6
134	848	810	848	477	96672	114	0	114	114	114	609.245	446.414	10.258	6.046	1.888	6.354	609.242	446.414	10.258	601	438	8	18	18	5
135	400	652	400	342	20400	51	0	51	51	51	582.215	528.225	9.070	5.444	1.965	5.765	582.215	528.225	9.070	573	521	8	18	16	4
136	443	486	443	267	60691	137	0	137	137	137	531.763	563.221	11.212	4.723	1.479	4.772	531.762	563.221	11.212	527	557	8	11	16	6
