 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	4379	2158	4379	1306	70064	16	0	16	16	16	416.478	406.595	8.288	10.444	2.791	10.726	416.478	406.595	8.288	403	394	3	33	25	11
2	3027	1658	3027	976	130161	43	0	43	43	43	595.539	513.058	8.018	9.016	2.013	9.353	595.546	513.058	8.018	586	503	3	21	25	11
3	4188	2410	4188	1504	251280	60	0	60	60	60	750.566	598.660	7.751	11.497	4.261	11.162	750.585	598.660	7.751	729	585	3	37	38	10
4	3302	1666	3302	1020	247650	75	0	75	75	75	296.094	403.053	9.557	9.191	2.077	9.585	296.098	403.054	9.557	285	393	4	23	21	12
5	2157	1606	2157	997	4314	2	0	2	2	2	247.922	417.081	7.538	9.387	3.865	8.970	247.922	417.081	7.538	228	406	4	35	22	8
6	2345	1570	2345	971	9380	4	0	4	4	4	430.886	428.343	7.293	8.783	2.745	9.138	430.886	428.343	7.293	420	417	4	22	24	9
7	1846	1356	1846	865	36920	20	0	20	20	20	411.475	430.169	8.018	8.001	2.415	8.552	411.475	430.169	8.018	400	420	4	23	21	8
8	3126	1630	3126	948	256332	82	0	82	82	82	532.494	438.205	9.198	8.927	1.906	9.317	532.487	438.205	9.198	522	427	4	22	24	11
9	1246	982	1246	568	6230	5	0	5	5	5	250.605	440.496	6.976	6.843	2.005	6.940	250.605	440.496	6.976	242	430	4	20	19	7
10	1125	924	1125	573	21375	19	0	19	19	19	260.361	426.682	8.019	6.815	2.114	6.654	260.361	426.682	8.019	250	418	4	20	19	8
11	5143	2564	5143	1620	452584	88	0	88	88	88	411.523	457.148	8.701	11.626	3.596	11.759	411.535	457.148	8.701	397	441	4	32	32	11
12	2402	1466	2402	884	69658	29	0	29	29	29	657.409	462.051	8.466	8.554	2.450	8.600	657.400	462.051	8.466	646	451	4	21	26	10
13	3443	2202	3443	1351	130834	38	0	38	38	38	226.492	481.397	8.487	10.304	3.346	10.619	226.492	481.398	8.487	212	469	4	31	27	10
14	3761	1992	3761	1236	361056	96	0	96	96	96	439.712	488.731	9.330	10.359	3.323	10.061	439.712	488.731	9.330	429	468	4	23	35	11
15	3172	2116	3172	1394	19032	6	0	6	6	6	679.887	500.263	7.947	10.643	3.829	10.531	679.887	500.263	7.947	664	489	4	34	28	9
16	6447	3948	6447	2531	45129	7	0	7	7	7	554.283	513.765	7.848	14.606	5.633	14.509	554.304	513.766	7.848	530	494	4	53	43	9
17	1743	1204	1743	816	78435	45	0	45	45	45	578.340	516.745	7.692	8.039	2.627	7.863	578.337	516.745	7.692	571	503	4	18	25	8
18	1176	854	1176	477	69384	59	0	59	59	59	768.276	590.820	8.536	6.397	1.418	6.404	768.281	590.820	8.536	760	584	4	16	17	9
19	2186	1550	2186	954	24046	11	0	11	11	11	205.116	380.292	8.300	9.097	3.164	8.856	205.116	380.292	8.300	193	369	5	28	23	8
20	1573	1092	1573	656	113256	72	0	72	72	72	215.553	368.665	8.904	7.217	1.923	7.507	215.553	368.665	8.904	206	360	5	19	19	9
21	2003	1376	2003	835	24036	12	0	12	12	12	489.656	386.450	8.303	8.236	2.623	8.446	489.656	386.450	8.303	476	376	5	26	20	9
22	1724	1200	1724	741	22412	13	0	13	13	13	338.819	387.384	8.358	7.524	2.133	8.058	338.819	387.384	8.358	329	377	5	21	20	8
23	574	550	574	323	574	1	0	1	1	1	502.936	394.047	7.497	5.219	1.590	5.137	502.936	394.047	7.497	496	386	5	12	15	8
24	794	718	794	380	58756	74	0	74	74	74	513.744	395.217	8.747	5.906	1.700	5.615	513.744	395.217	8.747	509	386	5	11	20	8
25	3053	2034	3053	1273	45795	15	0	15	15	15	338.853	405.613	8.929	10.307	3.656	10.286	338.853	405.613	8.929	323	395	5	33	22	9
26	1286	974	1286	599	18004	14	0	14	14	14	486.365	403.288	8.569	7.097	2.227	6.869	486.365	403.288	8.569	476	397	5	21	14	8
27	1511	1212	1511	741	25687	17	0	17	17	17	502.313	411.599	7.937	7.835	2.663	7.880	502.313	411.599	7.937	489	402	5	25	22	7
28	1869	1322	1869	806	33642	18	0	18	18	18	393.860	419.418	8.341	7.825	2.315	8.387	393.860	419.418	8.341	383	409	5	22	22	7
29	790	708	790	428	2370	3	0	3	3	3	468.552	423.763	7.641	5.801	1.661	5.944	468.552	423.763	7.641	462	415	5	13	18	6
