"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"15",15,13.828,50.268,84,74,1379663,16424.559,5436.813,14583,10717,33730,651.071,397.857,4.238,1.277,0.335,1.266,651.024,397.794,4.235,648,394,3,7,9,3,FALSE,FALSE
"16",16,18.601,63.61,113,95,1772891,15689.301,4349.884,14313,10773,29759,370.274,418.788,4.027,1.411,0.34,1.367,370.26,418.697,4.043,366,415,3,10,9,3,FALSE,FALSE
"17",17,12.511,43.579,76,74,1269779,16707.619,4207.889,15895.5,10831,27520,290.355,427.921,3.579,1.168,0.36,1.171,290.392,427.908,3.592,286,425,3,9,7,3,TRUE,TRUE
"18",18,26.832,70.47,163,128,2846549,17463.49,5140.865,15873,11003,33449,364.264,437.288,3.902,1.548,0.327,1.58,364.154,437.243,3.917,360,433,3,10,9,3,FALSE,FALSE
"19",19,19.918,54.956,121,98,2922876,24156,10994.212,21470,10804,56225,298.083,440.347,3.917,1.474,0.377,1.415,298.218,440.332,3.897,294,437,3,11,7,3,TRUE,TRUE
"20",20,3.128,20.135,19,19,259478,13656.737,2457.285,14349,10833,19128,706.158,438.737,3.895,0.824,0.376,0.808,706.104,438.797,3.913,704,436,3,6,6,2,TRUE,TRUE
"21",21,20.741,85.193,126,125,1831945,14539.246,3409.66,13546,10711,25593,618.968,449.579,3.54,1.606,0.515,1.671,618.701,449.489,3.537,613,444,3,12,11,3,TRUE,TRUE
"22",22,18.272,49.371,111,88,2661246,23975.189,9997.157,22143,10725,53033,527.658,468.793,3.991,1.379,0.251,1.358,527.727,468.792,3.995,524,466,3,8,7,3,TRUE,FALSE
"23",23,26.832,67.609,163,130,3399452,20855.533,6956.013,20017,10861,41612,591.086,470.675,4.104,1.608,0.4,1.549,591.08,470.768,4.128,588,466,3,8,11,3,TRUE,FALSE
"24",24,16.791,60.163,102,90,1859109,18226.559,6286.299,16867.5,10705,42555,742.363,479.225,4.206,1.53,0.562,1.569,742.435,479.328,4.236,737,476,3,12,8,3,FALSE,FALSE
"25",25,14.651,47.648,89,68,2244595,25220.168,12931.174,22445,10830,62430,413.787,494.798,4.843,1.364,0.306,1.364,413.673,494.87,4.819,410,492,3,9,7,4,FALSE,FALSE
"26",26,36.874,93.017,224,183,4500850,20093.08,6486.824,19441,10754,39156,502.25,500.696,4.754,1.879,0.626,1.74,502.562,500.53,4.729,495,496,3,14,11,4,FALSE,FALSE
"27",27,39.178,91.949,238,175,5195820,21831.176,8334.438,19826,10825,44973,553.231,520.492,4.197,1.834,0.443,1.802,553.377,520.564,4.208,547,516,3,13,10,4,FALSE,FALSE
"28",28,8.231,40.269,50,50,680806,13616.12,2234.632,12929,10880,20386,808.4,520.98,3.72,1.118,0.419,1.094,808.43,520.948,3.746,806,517,3,7,8,3,FALSE,FALSE
"29",29,4.445,28.099,27,27,351294,13010.889,1852.022,12475,10868,17887,820.556,530.778,3.889,1.077,0.397,1.105,820.56,530.813,3.9,818,527,3,6,9,2,FALSE,FALSE
"30",30,11.688,42.993,71,62,1126987,15873.057,4015.164,14775,10705,28957,638.437,551.479,3.915,1.213,0.283,1.213,638.353,551.499,3.91,635,549,3,8,6,3,FALSE,FALSE
"31",31,26.503,84.193,161,130,2567034,15944.311,4367.881,14437,10754,30615,698.509,555.739,3.919,1.549,0.393,1.567,698.406,555.796,3.924,694,551,3,10,10,3,FALSE,FALSE
"32",32,18.437,52.196,112,112,1724056,15393.357,2866.674,15311,10754,22642,411.777,570.08,3.429,1.324,0.431,1.334,411.807,569.976,3.4,408,566,3,9,10,2,TRUE,TRUE
"33",33,7.901,41.062,48,48,652261,13588.771,2638.08,12650,10777,23347,636.125,572.125,3.708,1.134,0.397,1.123,636.039,572.014,3.724,633,569,3,9,8,2,FALSE,FALSE
"34",34,18.108,67.23,110,103,1917207,17429.154,5446.19,16194,10717,30348,486.091,579.727,3.573,2.009,0.701,2.155,486.071,579.614,3.541,480,574,3,14,12,3,TRUE,TRUE
"35",35,18.931,56.887,115,92,2243973,19512.809,7768.217,16833,11005,47194,661.835,583.357,3.87,1.455,0.379,1.389,661.885,583.353,3.855,658,579,3,9,10,3,FALSE,FALSE
"36",36,22.552,69.85,137,119,2652500,19361.314,6147.835,18278,10763,35645,650.562,600.058,4.226,1.784,0.613,1.784,650.233,600.124,4.253,645,597,3,13,8,3,TRUE,FALSE
"37",37,5.761,29.237,35,35,440379,12582.257,1635.408,12057,10754,16970,548.6,603.514,3.714,0.897,0.281,0.919,548.579,603.534,3.741,546,600,3,6,7,2,FALSE,FALSE
"38",38,20.083,66.748,122,98,2843426,23306.77,11171.797,20850,10771,57527,897.516,606.205,4.025,1.647,0.567,1.507,897.122,606.052,4.067,894,602,3,12,9,4,TRUE,FALSE
"39",39,27.984,68.298,170,137,3704332,21790.188,8306.428,20466.5,10799,51757,671.494,619.588,3.924,1.619,0.396,1.548,671.301,619.238,3.92,668,615,3,8,12,3,TRUE,FALSE
"40",40,36.38,87.432,221,176,4363671,19745.117,6708.827,18843,10950,40063,648.104,624.122,3.9,1.876,0.604,1.783,648.196,624.256,3.862,642,619,3,14,10,3,FALSE,FALSE
"41",41,28.972,72.504,176,136,3769675,21418.607,8209.198,19667.5,10718,49639,525.909,636.96,3.977,1.647,0.424,1.624,525.867,636.987,4.001,521,632,3,11,10,3,FALSE,FALSE
"42",42,40.824,106.121,248,177,5669042,22859.041,10017.503,19764.5,10723,53151,849.02,641.722,4.665,2.066,0.657,2.1,848.886,641.704,4.636,843,637,3,16,9,4,FALSE,FALSE
"43",43,27.655,73.953,168,138,3333274,19840.916,6267.274,19591,10771,36305,731.738,658.821,4.125,1.757,0.602,1.626,731.846,658.897,4.167,726,655,3,13,8,4,FALSE,FALSE
"44",44,11.523,43.13,70,69,1089103,15558.614,3592.488,14864.5,10726,27302,647.343,686.786,4.429,1.126,0.335,1.15,647.332,686.851,4.415,644,684,3,8,7,3,FALSE,FALSE
"45",45,7.572,32.753,46,41,750747,16320.587,4896.308,14428,10718,32947,658.413,689.957,4.217,1.057,0.318,1.044,658.341,689.882,4.219,656,688,3,8,6,3,FALSE,FALSE
"46",46,53.5,112.569,325,192,11514940,35430.586,19993.783,27988,10791,65535,580.126,699.449,4.791,2.18,0.436,2.175,580.051,699.428,4.761,574,695,3,14,10,5,FALSE,FALSE
"47",47,13.169,52.232,80,78,1145625,14320.312,2574.309,14105,10730,20691,890.388,711.975,3.7,1.226,0.375,1.27,890.428,711.984,3.716,886,708,3,8,9,3,FALSE,FALSE
"48",48,24.528,65.129,149,101,4818359,32337.98,17961.543,28199,11011,65535,787.852,717.322,4.732,1.669,0.341,1.717,788.004,717.328,4.738,783,715,3,10,6,5,TRUE,FALSE
"49",49,31.277,74.334,190,125,6245244,32869.707,18300.568,27335,10858,65535,754.447,724.095,5.053,1.851,0.428,1.952,754.664,724.013,4.993,749,722,3,12,5,5,FALSE,FALSE
"50",50,21.729,62.298,132,128,2214382,16775.621,3602.073,16877.5,10744,24471,719.023,728.667,3.53,1.459,0.507,1.457,719.011,728.641,3.528,715,723,3,9,12,3,FALSE,FALSE
"51",51,32.264,77.4,196,151,3973100,20270.918,7045.742,18840,10821,38481,808.903,734.699,3.995,1.711,0.442,1.674,808.95,734.724,4.015,804,730,3,12,9,3,FALSE,FALSE
"52",52,9.548,37.994,58,54,942056,16242.345,3940.242,15867,10747,25101,399.569,456.414,5.328,1.046,0.307,1.073,399.572,456.423,5.348,397,453,4,7,7,3,FALSE,FALSE
"53",53,20.906,66.956,127,96,2622739,20651.488,8466,18058,10798,46490,340.181,478.157,5.378,1.556,0.374,1.596,340.331,478.173,5.377,336,473,4,8,10,4,FALSE,FALSE
"54",54,22.717,61.404,138,106,3716958,26934.479,11981.227,24534,10723,59848,734.536,490.051,5.174,1.596,0.396,1.568,734.531,490.085,5.136,730,487,4,11,6,4,FALSE,FALSE
"55",55,32.264,99.02,196,146,4583704,23386.244,13973.149,17473.5,10732,65535,682.653,493.296,6.454,2.111,0.749,2.203,682.181,493.766,6.145,678,487,4,11,12,6,FALSE,FALSE
"56",56,51.524,121.808,313,213,6064310,19374.793,6570.157,18199,10727,43509,468.687,527.604,6.275,2.31,0.769,2.325,468.544,527.767,6.26,462,523,4,15,11,7,FALSE,FALSE
"57",57,2.963,15.343,18,18,272723,15151.277,3267.966,14562,11032,21294,510.222,535.389,4.556,0.72,0.167,0.695,510.187,535.442,4.509,509,534,4,4,4,2,FALSE,FALSE
"58",58,25.844,69.988,157,123,3144554,20029.006,6695.396,19119,10739,40330,490.866,552.682,5.834,1.575,0.377,1.537,490.902,552.614,5.825,485,549,4,12,8,4,FALSE,FALSE
"59",59,6.914,29.34,42,40,682559,16251.404,3858.037,15507.5,11124,25435,433.429,577.167,5.357,0.973,0.304,0.941,433.466,577.224,5.374,430,575,4,7,5,3,TRUE,FALSE
"60",60,6.091,24.582,37,37,582777,15750.729,3498.026,14637,10733,23780,861.595,588.27,4.378,0.889,0.265,0.841,861.694,588.24,4.373,858,586,4,7,5,2,FALSE,FALSE
"61",61,8.066,34.132,49,46,801080,16348.571,3502.4,15433,10879,25842,432.245,636.857,5.388,1.056,0.344,1.015,432.273,636.894,5.42,429,634,4,7,7,3,TRUE,FALSE
"62",62,30.289,83.851,184,129,5738863,31189.473,16968.377,25718.5,10819,65535,535.652,354.408,7.647,1.897,0.556,1.867,535.877,354.134,7.5,531,352,5,12,7,6,FALSE,FALSE
"63",63,47.738,103.568,290,193,7386824,25471.807,11508.938,23988,10710,59334,593.183,424.945,7.272,1.99,0.421,1.988,593.217,424.937,7.227,587,420,5,14,11,5,FALSE,FALSE
"64",64,17.943,71.058,109,93,1964840,18026.055,7387.941,15078,10782,43897,525.89,491,6.991,1.539,0.524,1.523,525.918,491.316,6.934,521,485,5,9,12,4,FALSE,FALSE
"65",65,9.712,42.889,59,59,802409,13600.152,2112.593,13333,10820,19203,685.661,512.932,5.627,1.148,0.425,1.104,685.724,512.946,5.648,682,509,5,8,9,2,FALSE,FALSE
"66",66,5.926,25.375,36,36,561602,15600.056,3927.921,14642,10797,24461,406.917,559.778,6.306,0.868,0.248,0.894,406.891,559.761,6.279,405,557,5,5,6,3,TRUE,FALSE
"67",67,1.811,14.55,11,11,135495,12317.728,873.745,12472,10977,13794,463.364,630.182,5.273,0.969,0.411,0.958,463.362,630.18,5.278,460,629,5,8,3,2,FALSE,FALSE
"68",68,26.667,86.853,162,135,5729156,35365.16,19904.664,30749.5,10710,65535,507.778,688.117,7.605,1.972,0.654,2.043,507.659,688.236,7.579,501,686,5,13,5,7,FALSE,FALSE
"69",69,23.704,67.92,144,116,2897017,20118.174,6886.718,18952,10714,41472,868.306,810.743,6.882,1.685,0.542,1.668,868.289,810.749,6.852,866,804,5,6,14,4,FALSE,FALSE
"70",70,14.157,50.234,86,74,1952395,22702.268,8474.483,20775.5,11092,48346,624.419,378.023,7.907,1.398,0.417,1.357,624.385,377.887,7.858,620,375,6,11,7,4,FALSE,FALSE
"71",71,18.766,66.026,114,84,2758177,24194.535,11175.544,20635,10911,51657,571.044,449.605,7.561,1.63,0.472,1.646,571.022,449.573,7.522,567,445,6,10,9,4,FALSE,FALSE
"72",72,32.594,69.124,198,152,4064574,20528.152,7356.306,18014,10850,44667,487.02,489.525,7.01,1.643,0.341,1.662,487.051,489.633,7.024,482,485,6,11,9,3,FALSE,FALSE
"73",73,60.578,121.222,368,219,12501197,33970.645,17573.721,28799.5,10825,65535,821.266,563.959,8.622,2.178,0.338,2.208,821.168,563.87,8.558,815,560,6,13,9,6,FALSE,FALSE
"74",74,10.371,41.855,63,52,999130,15859.206,4263.057,14406,10850,28058,377.873,587.937,6.921,1.194,0.315,1.222,377.827,587.943,6.925,374,585,6,10,7,3,TRUE,FALSE
"75",75,11.852,52.062,72,65,1142363,15866.152,4357.505,14696,10737,28712,531.542,598.083,6.861,1.415,0.543,1.422,531.601,598.021,6.855,528,594,6,8,10,3,FALSE,FALSE
"76",76,29.466,81.435,179,136,3896695,21769.246,8910.561,19810,10709,53890,938.514,758.966,8.179,1.637,0.405,1.645,938.467,759.341,8.102,935,754,6,9,11,5,FALSE,FALSE
"77",77,16.461,51.509,100,74,2435625,24356.25,11226.436,21410,10827,60525,844.38,844.52,7.12,1.403,0.284,1.364,844.335,844.557,7.11,841,841,6,8,8,4,FALSE,FALSE
"78",78,16.955,52.062,103,73,2208865,21445.291,10302.886,17562,10824,59677,455.194,388.272,8.466,1.427,0.25,1.471,455.178,388.111,8.457,452,386,7,8,7,4,FALSE,FALSE
"79",79,14.98,49.13,91,74,1544815,16975.988,5556.73,15247,10749,34033,539.956,409.066,8.846,1.304,0.253,1.254,539.88,409.005,8.785,537,405,7,7,8,4,TRUE,FALSE
"80",80,33.911,95.155,206,168,3561656,17289.592,5228.332,16049.5,10750,35699,323.311,421.51,8.854,1.8,0.534,1.797,323.314,421.588,8.829,318,414,7,14,13,4,TRUE,FALSE
"81",81,27.161,83.918,165,128,3335888,20217.504,8432.452,17525,10767,43710,373.915,427.606,8.406,1.882,0.696,1.785,373.763,427.506,8.409,368,424,7,14,10,4,FALSE,FALSE
"82",82,13.169,48.13,80,73,1295623,16195.287,3924.172,15931.5,10727,24315,688.425,456,8.688,1.211,0.383,1.213,688.473,455.815,8.671,685,453,7,8,9,4,TRUE,FALSE
"83",83,3.457,23.755,21,21,302704,14414.477,3391.794,13214,10944,25182,309.667,473.143,7.762,0.91,0.236,0.929,309.628,473.137,7.798,307,471,7,6,6,2,TRUE,FALSE
"84",84,58.603,113.6,356,224,8885265,24958.609,11038.625,22157,10878,53966,363.876,474.829,8.654,2.152,0.458,2.106,363.796,474.826,8.663,357,470,7,15,12,4,FALSE,FALSE
"85",85,52.677,119.322,320,248,5884084,18387.762,5798.857,17136,10754,38296,596.909,492.391,8.859,1.989,0.598,2.04,597.064,492.204,8.796,590,487,7,15,11,4,FALSE,FALSE
"86",86,48.726,108.463,296,213,6294039,21263.645,7867.306,19453,10785,45490,641.949,489.838,8.855,2.089,0.659,2.036,642.039,489.935,8.832,634,485,7,15,11,4,FALSE,FALSE
"87",87,56.627,146.079,344,249,7306884,21240.941,9648.967,18654,10717,57025,725.61,501.201,8.212,2.313,0.739,2.232,725.287,500.889,8.184,717,495,7,18,14,4,FALSE,FALSE
"88",88,30.289,81.572,184,140,3536101,19217.939,7080.44,17537,10792,40416,651.266,499.908,8.679,1.698,0.428,1.698,651.508,500.003,8.658,645,496,7,12,9,4,FALSE,FALSE
"89",89,10.206,38.442,62,59,941393,15183.758,3222.774,14499.5,11018,23247,549.177,500.016,8.371,1.156,0.319,1.173,549.142,499.97,8.374,545,498,7,8,6,3,FALSE,FALSE
"90",90,34.404,86.916,209,149,4649866,22248.162,9794.92,19883,10749,58154,400.914,504.34,8.78,1.878,0.519,1.845,400.925,504.136,8.774,398,498,7,8,14,4,FALSE,FALSE
"91",91,23.211,80.85,141,118,2536532,17989.588,5560.975,17027,10760,31141,547.787,511.092,8.362,1.655,0.562,1.607,547.953,511.214,8.377,543,507,7,13,8,4,FALSE,FALSE
"92",92,41.154,97.638,250,178,5164332,20657.328,7870.93,18942.5,10890,41747,577.96,527.024,8.624,1.863,0.338,1.825,577.94,526.999,8.622,573,522,7,12,11,4,FALSE,FALSE
"93",93,19.26,58.681,117,90,2141599,18304.266,6217.148,17345,10716,36870,669.547,539.103,8.573,1.431,0.347,1.45,669.426,539.197,8.533,666,534,7,7,10,4,FALSE,FALSE
"94",94,41.977,93.432,255,173,5172434,20284.055,8453.173,16962,10705,47842,593.02,545.427,8.596,1.876,0.325,1.868,593.087,545.086,8.568,589,540,7,9,12,4,FALSE,FALSE
"95",95,40.989,94.121,249,176,5533492,22222.859,8770.193,19903,10779,44253,756.209,588.952,8.715,1.837,0.357,1.838,756.098,588.709,8.689,751,584,7,12,11,4,TRUE,FALSE
"96",96,33.911,90.467,206,168,3953899,19193.684,5558.952,18781,10712,34522,700.879,609.51,8.772,1.739,0.472,1.724,700.898,609.516,8.708,695,605,7,14,9,4,FALSE,FALSE
"97",97,11.688,42.786,71,68,1149652,16192.281,4348.589,15357,10845,32490,682.69,628.338,8.38,1.193,0.457,1.148,682.946,628.34,8.342,677,626,7,11,6,3,FALSE,FALSE
"98",98,53.17,108.671,323,209,7302371,22607.959,8483.043,20400,10865,42796,835.409,637.502,8.666,2.05,0.386,2.03,835.386,637.503,8.668,830,632,7,12,13,4,FALSE,FALSE
"99",99,32.594,85.33,198,151,3926843,19832.541,6490.45,19003.5,10742,39077,559.349,640.985,8.742,1.817,0.534,1.743,559.374,640.966,8.697,552,638,7,14,8,4,FALSE,FALSE
"100",100,17.943,54.819,109,85,2251908,20659.707,8306.422,17819,10729,47521,606.936,644.716,8.229,1.415,0.314,1.417,606.946,644.728,8.244,604,640,7,7,10,4,FALSE,FALSE
"101",101,28.314,85.642,172,134,3310023,19244.32,7005.569,16971.5,10770,36948,909.058,652.628,8.448,1.714,0.483,1.713,908.971,652.503,8.435,904,648,7,12,11,4,FALSE,FALSE
"102",102,15.474,56.887,94,90,1492412,15876.724,3434.236,15322.5,10770,31141,451.394,662.532,8.426,1.456,0.63,1.304,451.393,662.598,8.414,448,657,7,9,11,3,FALSE,FALSE
"103",103,47.409,104.535,288,188,7622451,26466.844,13798.528,21908.5,10764,65535,487.948,664.233,8.708,2.058,0.463,2.038,487.805,664.727,8.693,483,657,7,10,14,5,FALSE,FALSE
"104",104,14.486,55.853,88,82,1379293,15673.784,4314.201,14682,10708,35389,758.773,681.784,8.045,1.368,0.454,1.303,758.546,681.694,8.003,754,679,7,10,7,3,FALSE,FALSE
"105",105,14.157,45.683,86,67,1696482,19726.535,7413.97,16317,10729,36015,999.884,684.733,8.477,1.341,0.283,1.416,999.9,684.853,8.452,997,682,7,7,7,4,FALSE,FALSE
"106",106,18.272,56.75,111,88,2065200,18605.406,6924.173,16211,10706,34122,809.487,687.82,8.423,1.411,0.331,1.473,809.527,687.792,8.42,805,685,7,9,7,4,FALSE,FALSE
"107",107,3.457,22.584,21,21,410071,19527.191,7647.354,15220,10885,35474,994.952,693.095,8.476,0.943,0.389,0.776,995.003,693.062,8.451,994,691,7,3,5,4,FALSE,FALSE
"108",108,9.877,36.063,60,54,863345,14389.083,2836.3,13767.5,11080,23690,677.633,736.067,8.283,1.081,0.277,1.086,677.62,735.996,8.286,675,733,7,7,7,3,FALSE,FALSE
"109",109,32.264,80.609,196,124,4545483,23191.24,10319.452,19491,10834,50134,949.133,744.862,8.791,1.803,0.297,1.806,949.25,744.913,8.736,945,741,7,10,9,5,TRUE,FALSE
"110",110,27.326,74.331,166,141,3006243,18109.898,5372.871,16802,10863,36940,835.952,859.337,7.825,1.786,0.653,1.643,836.291,859.37,7.79,827,856,7,17,8,3,FALSE,FALSE
"111",111,19.754,63.298,120,111,1854617,15455.142,3966.218,14512.5,10757,30840,478.475,406.108,8.7,1.409,0.448,1.442,478.582,406.285,8.704,475,401,8,8,11,3,FALSE,FALSE
"112",112,19.754,70.884,120,113,1917125,15976.042,3724.223,15686.5,10741,26107,509.467,407.183,8.617,1.642,0.728,1.614,509.44,407.006,8.6,505,401,8,9,15,3,FALSE,FALSE
"113",113,16.791,58.644,102,101,1529151,14991.677,3082.726,14294,10761,23076,381.5,411.882,8.706,1.439,0.52,1.389,381.282,411.807,8.661,378,407,8,10,10,3,TRUE,FALSE
"114",114,2.14,17.274,13,13,161417,12416.692,1408.342,12203,10795,14914,552.769,413.077,8.923,0.822,0.335,0.807,552.695,413.069,8.925,551,411,8,4,6,3,TRUE,FALSE
"115",115,8.395,37.89,51,50,694043,13608.687,2125.541,12935,10724,20453,301.333,454.451,8.745,1.132,0.385,1.152,301.235,454.536,8.737,299,451,8,7,8,3,TRUE,TRUE
"116",116,26.338,68.78,160,126,2746518,17165.738,5022.07,16322.5,10720,31162,368.131,455.612,8.981,1.555,0.33,1.57,368.157,455.844,8.965,364,451,8,9,10,3,TRUE,FALSE
"117",117,38.026,83.707,231,175,4424357,19153.061,5669.864,17337,10731,37350,535.758,457.229,8.965,1.758,0.412,1.773,535.72,457.214,8.933,531,452,8,11,12,3,FALSE,FALSE
"118",118,16.461,60.749,100,87,1525876,15258.76,3635.354,14115,10741,25298,392.07,463.21,9.12,1.326,0.318,1.303,392.012,463.225,9.148,389,459,8,8,10,3,TRUE,FALSE
"119",119,19.918,55.645,121,99,2146808,17742.215,5055.599,17133,10712,31202,700.298,466.306,8.868,1.403,0.299,1.401,700.395,466.383,8.809,697,462,8,7,9,3,FALSE,FALSE
"120",120,16.297,50.439,99,97,1685046,17020.666,3781.134,17216,10755,25838,353.727,470.778,8.545,1.345,0.492,1.306,353.761,470.778,8.538,350,467,8,9,10,3,FALSE,FALSE
"121",121,13.169,53.266,80,79,1066371,13329.638,2017.664,13152.5,10743,22625,386.163,543.838,8.65,1.341,0.445,1.316,386.124,543.983,8.659,383,539,8,8,10,3,TRUE,TRUE
"122",122,9.712,36.408,59,56,968442,16414.271,4056.467,15328,10781,25861,375.203,548.746,8.678,1.152,0.397,1.107,375.315,548.775,8.666,371,547,8,9,5,3,TRUE,FALSE
"123",123,17.449,60.437,106,104,1590097,15000.915,2774.371,14809.5,10732,23349,760.906,557.528,8.557,1.76,0.828,1.709,760.886,557.473,8.552,754,554,8,15,9,3,FALSE,FALSE
"124",124,7.572,26.409,46,46,665523,14467.892,2203.977,14138.5,11521,20979,649.457,577.283,8.5,0.945,0.273,0.887,649.456,577.316,8.476,648,574,8,4,8,2,FALSE,FALSE
"125",125,26.997,73.297,164,130,2848265,17367.469,5192.621,15905,10776,31452,493.238,580.274,8.872,1.705,0.507,1.603,492.928,580.193,8.841,487,577,8,13,8,3,TRUE,TRUE
"126",126,1.975,14.205,12,12,150695,12557.917,1334.145,12340.5,11332,16219,470.333,584.083,8.417,0.744,0.198,0.783,470.402,584.036,8.396,468,583,8,5,3,2,FALSE,FALSE
"127",127,14.157,55.404,86,76,1258544,14634.232,3405.483,13694,10713,27036,540.895,603.384,8.837,1.359,0.414,1.35,540.849,603.309,8.851,538,599,8,7,10,3,FALSE,FALSE
"128",128,6.914,41.477,42,42,544527,12964.929,1891.911,12548,10716,17776,838.952,616.31,8.571,1.185,0.435,1.167,838.947,616.214,8.578,835,614,8,8,7,2,FALSE,FALSE
"129",129,10.041,47.992,61,56,837348,13727.017,2595.255,13258,10836,22014,945.918,633.787,8.918,1.185,0.426,1.199,945.879,633.715,8.945,942,631,8,10,7,3,TRUE,FALSE
"130",130,12.017,41.407,73,65,1156839,15847.109,3542.116,15664,10850,25534,747.575,639.973,8.753,1.223,0.322,1.24,747.568,639.947,8.739,744,637,8,8,7,3,TRUE,TRUE
"131",131,4.445,22.618,27,26,382566,14169.111,2651.307,13918,10800,20059,952.518,640.889,8.778,0.832,0.25,0.823,952.51,640.956,8.767,951,639,8,4,5,3,TRUE,FALSE
"132",132,7.078,33.202,43,40,544779,12669.279,1798.019,11808,10707,17618,753.465,654.093,8.744,1.051,0.34,1.063,753.444,654.085,8.747,750,652,8,8,5,3,TRUE,FALSE
"133",133,7.901,38.546,48,46,696229,14504.771,2986.174,13843.5,10907,24873,594.25,682.896,8.646,1.098,0.381,1.073,594.191,682.904,8.651,590,680,8,10,6,3,TRUE,FALSE
"134",134,6.914,29.237,42,42,577456,13748.952,1797.255,13584,10857,18441,966.024,687.405,8.452,0.935,0.268,0.917,966.004,687.446,8.441,963,685,8,7,6,2,FALSE,FALSE
"135",135,2.14,16.929,13,13,157803,12138.692,1645.25,11594,10738,16154,977.846,704.769,8.462,0.943,0.38,0.926,977.857,704.736,8.43,977,701,8,3,8,2,FALSE,FALSE
"136",136,4.774,26.375,29,29,377713,13024.586,1805.766,12152,11197,18734,707.207,707.897,8.345,0.925,0.335,0.934,707.284,707.937,8.336,705,704,8,5,7,2,FALSE,FALSE
"137",137,9.383,37.649,57,57,776068,13615.229,2148.337,13230,10768,18559,804.474,708.263,8.491,1.155,0.42,1.141,804.428,708.254,8.485,800,705,8,10,6,2,FALSE,FALSE
"138",138,10.206,48.096,62,62,852644,13752.322,2142.846,13574,10802,19302,752.419,752.613,8.516,1.206,0.413,1.199,752.38,752.569,8.517,748,748,8,9,9,2,TRUE,FALSE
"139",139,1.811,12.515,11,11,134896,12263.272,954.062,11923,11029,14055,671,482.364,9,0.744,0.352,0.844,671.058,482.363,9,668,481,9,7,3,1,FALSE,FALSE
