"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"16",16,1.975,14.205,12,12,202708,16892.334,2032.984,16730,14342,20226,717.333,570.667,4.583,0.711,0.236,0.666,717.325,570.619,4.595,716,569,4,4,5,2,FALSE,FALSE
"17",17,17.449,53.474,106,89,2741267,25861.01,8688.418,23862,14450,48661,597.33,574.953,5.179,1.433,0.427,1.384,597.274,574.979,5.212,595,570,4,6,11,3,TRUE,FALSE
"18",18,54.981,144.944,334,226,9136115,27353.639,11602.122,23119.5,14234,65535,784.524,576.389,7.21,2.509,0.798,2.588,784.434,576.296,7.162,778,573,4,14,8,8,FALSE,FALSE
"19",19,6.585,30.478,40,36,893766,22344.15,7155.406,19210,14470,38201,648.2,575,5.05,1.042,0.316,1.021,648.317,574.964,5.059,644,574,4,9,4,3,TRUE,TRUE
"20",20,16.132,59.544,98,75,2719469,27749.684,12149.812,24429,14362,57062,617.388,581.245,5.52,1.498,0.446,1.581,617.429,581.204,5.51,615,576,4,6,11,4,TRUE,TRUE
"21",21,10.7,39.476,65,65,1351367,20790.262,4169.672,20638,14593,30365,738.631,587.646,4.508,1.398,0.613,1.23,738.636,587.759,4.517,737,582,4,4,12,2,FALSE,FALSE
"22",22,21.564,68.298,131,125,3006390,22949.541,6701.674,21642,14240,44585,774.084,594.878,4.588,1.841,0.749,1.839,774.066,594.958,4.599,769,589,4,12,13,3,FALSE,FALSE
"23",23,17.449,60.919,106,106,2082738,19648.473,3680.607,19322,14254,32469,676.698,631.453,4.604,1.389,0.472,1.405,676.619,631.331,4.631,673,627,4,9,11,2,TRUE,FALSE
"24",24,15.803,52.199,96,77,2500768,26049.666,11193.827,21824,14246,60062,623.271,651.25,5.365,1.333,0.311,1.345,623.091,651.128,5.368,620,648,4,9,7,4,FALSE,FALSE
"25",25,5.103,31.167,31,30,552855,17834.033,3027.409,16703,14409,24457,781.548,664.129,4.968,1.156,0.592,1.042,781.552,664.039,4.974,778,660,4,7,10,3,TRUE,TRUE
"26",26,19.589,54.956,119,94,3099314,26044.656,9056.201,23661,14564,51001,677.059,674.176,5.05,1.466,0.368,1.391,677.03,674.165,5.078,673,670,4,9,9,3,FALSE,FALSE
"27",27,17.284,79.401,105,105,1802124,17163.086,2090.87,16689,14366,23588,884.181,690.752,4.495,1.533,0.559,1.46,884.173,690.732,4.499,878,687,4,14,9,2,TRUE,FALSE
"28",28,13.828,43.716,84,70,1819555,21661.369,5850.581,20569.5,14304,36178,949.56,720.667,5.119,1.27,0.264,1.232,949.718,720.696,5.149,945,718,4,9,6,3,FALSE,FALSE
"29",29,30.947,80.435,188,144,5523810,29381.969,10297.903,27929,14339,61608,667.298,720.899,6.463,1.782,0.525,1.752,667.36,720.747,6.491,664,715,4,8,12,5,FALSE,FALSE
"30",30,9.548,34.581,58,48,1268871,21877.086,5904.279,20966.5,14383,41256,953.638,731.776,5.017,1.124,0.209,1.135,953.638,731.751,5.024,951,729,4,6,7,3,TRUE,FALSE
"31",31,1.975,12.274,12,12,233703,19475.25,3133.522,19497.5,15466,25502,929.833,732.5,4.667,0.692,0.231,0.673,929.919,732.52,4.685,927,731,4,5,3,2,FALSE,FALSE
"32",32,26.832,70.644,163,118,4196271,25743.994,8903.884,24428,14287,46878,747.644,822.693,5.307,1.591,0.332,1.618,747.647,822.608,5.344,744,819,4,9,10,4,FALSE,FALSE
"33",33,4.774,22.065,29,29,503298,17355.104,2096.915,17155,14245,21506,817.828,828.138,4.586,0.852,0.258,0.824,817.893,828.167,4.609,815,826,4,6,5,2,FALSE,FALSE
"34",34,13.005,48.612,79,79,1390092,17596.102,2185.743,17093,14475,24234,863.063,844.392,4.62,1.259,0.468,1.22,863.09,844.344,4.644,860,840,4,7,11,2,FALSE,FALSE
"35",35,9.548,42.889,58,57,1076692,18563.654,3719.977,17355,14460,35007,722.603,850.069,5.431,1.133,0.337,1.144,722.69,850.084,5.415,719,847,4,8,7,3,TRUE,TRUE
"36",36,18.108,62.609,110,110,2248576,20441.6,4553.36,19789,14389,32040,847.864,858.627,4.555,1.426,0.556,1.393,847.958,858.854,4.572,841,854,4,13,10,2,FALSE,FALSE
"37",37,4.28,26.031,26,26,423992,16307.385,1819.847,15543,14278,21269,731.846,859.962,4.692,1.002,0.391,0.962,731.839,859.976,4.72,730,856,4,4,9,2,FALSE,TRUE
"38",38,1.975,12.619,12,12,209068,17422.334,2179.837,17506.5,14731,21560,715.917,858.833,4.75,0.668,0.232,0.638,715.92,858.841,4.782,715,857,4,4,4,2,FALSE,FALSE
"39",39,11.194,41.44,68,65,1331544,19581.529,3810.107,18836.5,14316,30550,697.868,865.221,5.088,1.138,0.324,1.17,697.878,865.231,5.084,695,862,4,7,8,3,FALSE,FALSE
"40",40,14.815,63.506,90,89,1670040,18556,3247.114,18066.5,14332,27619,722.444,897.222,5.344,1.987,0.929,1.994,722.273,897.234,5.318,714,895,4,18,6,3,FALSE,FALSE
"41",41,36.215,91.119,220,182,5043414,22924.609,6801.454,21272.5,14291,48053,698.632,907.309,4.886,2.149,0.799,2.089,698.608,907.039,4.934,696,899,4,7,18,3,TRUE,FALSE
"42",42,56.298,114.185,342,224,10532660,30797.252,13110.375,26591.5,14236,65535,751.301,922.436,5.278,2.064,0.437,2.072,751.382,922.547,5.276,744,917,4,14,11,4,FALSE,FALSE
"43",43,28.314,95.396,172,159,3575576,20788.232,6613.516,18486.5,14253,50983,711.826,924.93,4.808,1.927,0.836,1.766,712.122,925.098,4.857,702,921,4,19,8,3,TRUE,TRUE
"44",44,5.268,25.375,32,29,630883,19715.094,5218.811,18546,14831,34185,635.5,458.656,6.094,0.932,0.301,0.999,635.465,458.57,6.083,634,456,5,5,7,3,TRUE,TRUE
"45",45,6.091,39.891,37,37,647667,17504.514,3353.783,15977,14298,28208,630.054,475.324,5.405,1.429,0.565,1.456,630.22,475.206,5.434,626,471,5,8,10,2,TRUE,FALSE
"46",46,2.14,14.55,13,13,214059,16466.076,2038.498,16215,14277,21655,712.615,509.923,5.769,0.801,0.335,0.843,712.646,509.896,5.776,711,508,5,4,6,2,TRUE,FALSE
"47",47,15.145,54.163,92,84,1849860,20107.174,4830.051,18939,14291,34097,732.674,513.522,5.815,1.273,0.363,1.285,732.7,513.478,5.806,729,510,5,8,9,3,TRUE,FALSE
"48",48,3.951,22.169,24,24,405693,16903.875,2208.107,16233.5,14354,22591,683.083,513.542,5.333,0.814,0.27,0.793,683.028,513.496,5.307,681,512,5,6,5,2,FALSE,FALSE
"49",49,20.741,63.472,126,96,3210706,25481.793,10456.651,22252.5,14273,61855,794.484,517.69,6.183,1.584,0.489,1.518,794.817,517.576,6.198,789,515,5,12,7,4,TRUE,TRUE
"50",50,8.889,35.477,54,45,1204559,22306.648,7595.234,19984,14242,46906,718.778,544.815,5.944,1.14,0.239,1.167,718.857,544.703,5.925,716,542,5,7,7,3,TRUE,TRUE
"51",51,11.358,42.545,69,63,1449632,21009.16,4771.777,19584,14255,31084,678.913,549.029,6.159,1.173,0.299,1.199,678.828,549.045,6.133,676,546,5,8,7,3,TRUE,TRUE
"52",52,5.268,23.789,32,32,612132,19129.125,3006.837,18839.5,14600,25639,685.812,685.688,5.719,0.908,0.324,0.873,685.837,685.682,5.759,684,683,5,7,6,2,FALSE,FALSE
"53",53,6.255,25.375,38,38,729200,19189.475,3675.688,17842.5,14536,28998,700.868,687.026,5.395,0.884,0.229,0.914,700.905,686.974,5.357,699,685,5,5,6,2,FALSE,FALSE
"54",54,2.305,14.342,14,14,248958,17782.715,2117.839,17784.5,14582,20808,626.286,712.143,5,0.852,0.356,0.862,626.364,712.272,5,624,710,5,5,6,1,FALSE,FALSE
"55",55,37.203,90.952,226,137,6944672,30728.637,15454.003,25706,14249,65535,785.376,806.916,7.336,1.973,0.396,1.932,785.181,806.701,7.18,781,803,5,10,9,6,TRUE,FALSE
"56",56,7.572,27.858,46,40,1255115,27285.109,11064.141,23541,14716,54321,790.609,863.739,6.196,1.026,0.216,1.016,790.659,863.68,6.272,789,862,5,5,5,3,FALSE,FALSE
"57",57,5.432,33.235,33,33,623955,18907.727,3343.065,18781,14600,27552,671.788,865.879,5.03,1.421,0.695,1.299,671.851,865.825,5.03,666,863,5,13,7,2,FALSE,FALSE
"58",58,18.601,55.06,113,89,2623373,23215.689,6624.705,22460,14280,37874,734.982,499.257,7.186,1.372,0.282,1.379,734.981,499.3,7.236,732,495,6,7,9,4,TRUE,FALSE
"59",59,19.095,59.266,116,97,2819425,24305.389,7605.171,23378.5,14240,40794,747.526,570.733,7.5,1.387,0.335,1.451,747.491,570.77,7.491,745,566,6,7,10,4,TRUE,TRUE
"60",60,4.938,19.79,30,30,636719,21223.967,4275.667,20149.5,14334,29073,711.433,585.967,6.467,0.786,0.159,0.807,711.431,585.959,6.46,710,584,6,4,5,2,TRUE,FALSE
"61",61,17.449,50.613,106,84,3034312,28625.584,11044.797,25427,14993,55425,718.821,609.726,7.783,1.405,0.332,1.393,718.749,609.758,7.767,714,607,6,10,6,4,FALSE,FALSE
"62",62,18.601,54.371,113,84,3013147,26665.018,10782.2,22363,14261,52711,714.628,635.761,7.566,1.428,0.266,1.472,714.577,635.818,7.538,711,633,6,9,7,4,TRUE,FALSE
"63",63,17.943,72.022,109,102,2133309,19571.643,4660.311,18057,14241,34058,916.156,681.596,7.156,1.549,0.562,1.538,916.116,681.592,7.147,913,676,6,7,12,3,FALSE,FALSE
"64",64,12.181,56.646,74,74,1244905,16823.041,1814.062,16629,14333,21573,640.487,776.487,6.473,1.477,0.674,1.308,640.424,776.478,6.471,636,772,6,13,8,2,FALSE,FALSE
"65",65,7.078,31.719,43,39,885618,20595.768,4776.842,19508,14446,29756,837.07,781.837,8.465,1.09,0.481,1.002,837.082,781.83,8.482,834,780,6,8,4,5,FALSE,FALSE
"66",66,21.729,61.404,132,97,3893284,29494.576,10850.501,27674.5,14286,55210,753.197,804.735,8.152,1.508,0.298,1.463,753.246,804.835,8.165,750,801,6,8,8,5,FALSE,FALSE
"67",67,20.083,55.578,122,83,4299458,35241.461,15942.477,30763.5,14274,65535,762.352,811.59,7.779,1.535,0.297,1.541,762.331,811.696,7.777,760,808,6,6,8,5,TRUE,TRUE
"68",68,20.577,59.025,125,96,3757998,30063.984,13354.678,26684,14250,64635,729.488,548.192,8.384,1.561,0.406,1.56,729.481,548.324,8.374,727,543,7,6,11,4,TRUE,FALSE
"69",69,17.449,55.301,106,87,2467426,23277.604,7312.89,21733.5,14364,42922,764.274,572.924,8.151,1.362,0.32,1.313,764.298,572.914,8.184,760,569,7,10,8,3,TRUE,FALSE
"70",70,15.803,50.683,96,75,2859667,29788.197,13238.264,26810,14564,62193,810.24,586.719,8.531,1.425,0.365,1.471,810.234,586.477,8.493,807,584,7,9,6,4,TRUE,FALSE
"71",71,2.798,17.755,17,17,288745,16985,2105.422,16550,14790,21518,716.647,596.529,7,1.016,0.392,1.06,716.686,596.486,7,715,593,7,4,8,1,TRUE,FALSE
"72",72,55.64,144.837,338,250,9805747,29011.086,12338.119,25486.5,14313,65535,746.837,603.444,9.391,2.872,1.026,2.938,747.286,602.988,9.555,738,596,7,18,17,6,FALSE,FALSE
"73",73,9.383,33.787,57,53,1281838,22488.387,6469.577,20394,14235,39811,801.825,798.421,7.596,1.108,0.336,1.082,801.617,798.457,7.584,798,796,7,8,5,3,FALSE,FALSE
"74",74,11.194,37.097,68,59,1517811,22320.75,6123.638,20907,14703,37872,739.471,620.162,8.765,1.135,0.216,1.155,739.476,620.23,8.745,737,617,8,6,7,3,FALSE,FALSE
"75",75,13.663,47.544,83,73,1757552,21175.326,5228.144,20292,14431,34404,876.627,754.663,8.759,1.306,0.362,1.311,876.643,754.648,8.739,873,751,8,8,8,3,FALSE,FALSE
"76",76,3.951,19.894,24,24,427679,17819.959,2627.678,17399,14473,24316,874.375,768.042,8.458,0.81,0.256,0.721,874.292,768.067,8.466,872,766,8,6,5,2,FALSE,FALSE
"77",77,23.211,75.713,141,114,4179930,29644.895,13011.822,25945,14416,65535,592.922,513.908,10.447,1.884,0.686,1.888,593.073,513.472,10.522,589,507,9,9,15,4,FALSE,FALSE
"78",78,10.041,34.718,61,61,1345226,22052.885,5194.638,21728,14272,37000,765.443,585.475,9.525,1.044,0.309,1.022,765.443,585.499,9.525,762,583,9,8,6,2,FALSE,FALSE
"79",79,11.358,43.304,69,63,1507359,21845.783,5621.771,19975,14260,35580,619.522,822.826,11.058,1.213,0.382,1.193,619.436,822.915,11.046,617,820,9,6,7,4,FALSE,FALSE
"80",80,36.215,87.331,220,146,8106083,36845.832,16628.426,32738,14235,65535,720.036,531.555,12.309,1.892,0.414,1.888,720.142,531.245,12.282,717,526,10,8,13,6,TRUE,FALSE
"81",81,11.194,46.373,68,61,1686334,24799.029,7341.983,26170.5,14321,39385,734.088,607.456,11.632,1.353,0.51,1.373,733.907,607.557,11.588,729,605,10,11,6,4,FALSE,FALSE
"82",82,17.449,48.889,106,76,3025895,28546.18,11483.302,25332,14413,57454,833.792,614.736,11.472,1.436,0.231,1.448,833.767,614.737,11.475,831,612,10,7,7,4,FALSE,FALSE
"83",83,5.597,25.238,34,32,685778,20169.941,4793.755,18745,14372,33243,788.235,640.294,11.412,0.884,0.234,0.84,788.236,640.338,11.397,786,638,10,5,6,3,TRUE,FALSE
"84",84,32.923,85.849,200,129,5191910,25959.551,8946.35,24204.5,14327,51471,777.33,693.2,12.07,1.838,0.404,1.893,777.314,693.085,12.044,773,688,10,9,12,5,TRUE,FALSE
"85",85,9.548,34.684,58,51,1219801,21031.051,5098.972,19790.5,14324,35567,713.448,506.328,12.207,1.123,0.287,1.142,713.424,506.39,12.226,711,503,11,5,7,3,TRUE,FALSE
"86",86,27.984,83.195,170,125,5232528,30779.576,14108.968,26704,14334,65535,586.876,577.876,12.724,1.887,0.575,1.854,586.835,578.057,12.775,581,572,11,10,12,5,FALSE,FALSE
"87",87,32.594,88.054,198,151,5353092,27035.818,10194.958,24795.5,14239,54261,634.47,694.798,12.162,1.811,0.514,1.809,634.42,694.714,12.137,628,691,11,14,12,4,FALSE,FALSE
"88",88,2.469,18.411,15,15,249469,16631.268,1589.294,16484,14410,19520,745.4,698.6,11.6,0.751,0.198,0.739,745.389,698.649,11.597,744,697,11,5,4,2,FALSE,FALSE
"89",89,8.066,39.443,49,44,906584,18501.715,3646.131,17462,14349,28639,805.551,774.939,12,1.072,0.292,1.064,805.573,774.921,12.006,802,773,11,7,5,3,FALSE,FALSE
"90",90,12.017,47.959,73,63,1604991,21986.178,5509.516,21807,14256,33413,884.315,808.507,12.63,1.401,0.499,1.456,884.372,808.467,12.619,881,805,11,7,9,4,FALSE,FALSE
"91",91,10.041,38.579,61,60,1140262,18692.82,3134.311,18690,14330,28714,740.672,508.148,12.59,1.085,0.346,1.068,740.698,508.21,12.602,737,505,12,8,7,3,TRUE,FALSE
"92",92,11.029,40.959,67,66,1357038,20254.299,4047.433,19774,14737,31764,587.627,595.97,13.463,1.147,0.417,1.116,587.751,595.847,13.444,585,593,12,7,9,3,FALSE,FALSE
"93",93,13.005,43.338,79,66,1677378,21232.633,5637.457,19385,14239,35161,578.595,607,13.203,1.329,0.385,1.278,578.572,606.955,13.212,577,603,12,5,10,3,FALSE,FALSE
"94",94,9.877,38.787,60,51,1123887,18731.449,3643.935,17910.5,14266,27403,710.667,640.733,13.133,1.109,0.2,1.123,710.637,640.712,13.121,707,638,12,7,6,3,TRUE,TRUE
"95",95,2.14,16.032,13,13,209921,16147.77,1750.881,15631,14421,20449,887,717.923,12.231,1.025,0.338,0.927,886.989,717.92,12.228,884,717,12,8,3,2,TRUE,FALSE
"96",96,8.725,32.994,53,48,991487,18707.303,3331.739,18234,14356,29073,764.491,730.528,12.962,1.058,0.246,1.068,764.479,730.536,12.961,762,728,12,6,6,3,TRUE,FALSE
"97",97,5.268,22.962,32,29,685148,21410.875,5182.008,19952.5,14272,36119,758.688,751.5,12.781,0.919,0.23,0.947,758.741,751.45,12.756,756,750,12,5,5,3,FALSE,FALSE
"98",98,3.457,24.1,21,21,345845,16468.809,2142.015,16287,14242,21208,814.238,778.19,12.19,0.868,0.27,0.923,814.263,778.153,12.189,812,776,12,5,6,2,FALSE,FALSE
"99",99,3.951,25.134,24,24,395247,16468.625,1525.868,15988,14591,20616,699.75,790.417,12.833,1.269,0.503,1.343,699.748,790.337,12.841,698,786,12,5,10,2,FALSE,FALSE
"100",100,21.729,58.162,132,105,2876018,21788.016,5501.682,20515.5,14387,39642,755.417,836.561,13.076,1.451,0.305,1.455,755.352,836.615,13.081,751,833,12,10,8,3,FALSE,FALSE
"101",101,10.865,47.199,66,59,1300601,19706.076,5161.73,18595,14248,35999,765.455,846.53,12.939,1.32,0.493,1.211,765.415,846.369,12.946,763,842,12,5,12,3,FALSE,FALSE
"102",102,3.128,16.825,19,19,301537,15870.368,1669.629,15396,14250,20239,828.421,850.737,12.579,0.724,0.172,0.703,828.45,850.8,12.587,826,849,12,5,4,2,TRUE,FALSE
"103",103,5.432,28.996,33,32,573667,17383.848,2685.802,16732,14288,23383,664.515,858.697,12.97,0.894,0.307,0.967,664.483,858.757,12.978,663,856,12,5,6,3,FALSE,FALSE
"104",104,7.243,26.857,44,43,882347,20053.342,4113.467,18835,14456,30889,662.841,868.045,13.386,0.916,0.217,0.953,662.874,867.964,13.352,660,866,12,6,5,3,FALSE,FALSE
"105",105,19.754,64.918,120,118,2354154,19617.949,3917.292,19152.5,14258,29371,679.942,868.383,13.375,1.452,0.486,1.433,679.846,868.381,13.361,676,863,12,10,12,3,FALSE,FALSE
"106",106,10.7,40.614,65,63,1341782,20642.801,4324.288,19878,14412,32379,659.646,881.477,12.569,1.163,0.414,1.117,659.681,881.448,12.561,657,877,12,6,10,3,FALSE,FALSE
"107",107,1.975,12.964,12,12,181834,15152.833,828.245,15010.5,14248,17034,658.083,787.083,13.167,0.645,0.24,0.633,658.073,787.082,13.165,657,785,13,4,4,2,FALSE,FALSE
"108",108,4.774,29.892,29,29,491774,16957.725,2100.824,17004,14322,23266,743.586,833.172,13.379,0.975,0.363,0.858,743.629,833.171,13.362,740,831,13,7,6,2,FALSE,FALSE
