"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"35",35,27.326,71.47,166,130,3198005,19265.09,6994.438,18029,10558,41553,629.313,619.861,5.283,1.574,0.387,1.618,629.244,619.781,5.313,626,616,4,8,10,4,TRUE,FALSE
"36",36,24.528,60.267,149,102,3215774,21582.375,8735.244,18919,10453,39606,802.812,650.168,5.51,1.599,0.212,1.598,802.779,650.239,5.497,799,647,4,8,7,4,TRUE,TRUE
"37",37,15.145,47.681,92,87,1558455,16939.729,4186.347,16683.5,10381,27174,807.891,659.75,5.391,1.312,0.431,1.334,807.928,659.707,5.393,803,657,4,9,8,3,TRUE,TRUE
"38",38,26.503,72.196,161,110,4114025,25552.951,13016.502,22698,10345,63445,767.851,667.342,6.174,1.612,0.268,1.625,767.791,667.34,6.15,764,663,4,9,10,5,FALSE,FALSE
"39",39,32.758,78.782,199,127,6584477,33087.824,18390.896,27788,10311,65535,661.698,801.101,6.714,1.82,0.31,1.803,661.693,800.968,6.72,659,796,4,7,11,6,FALSE,FALSE
"40",40,6.42,29.581,39,39,533215,13672.18,2386.858,13195,10304,19341,563.744,432.923,5.333,0.926,0.286,0.913,563.729,432.891,5.297,562,430,5,7,7,2,FALSE,FALSE
"41",41,6.255,32.857,38,38,494629,13016.553,1864.133,12394,10455,18453,588.921,449.658,5.421,0.967,0.322,0.924,589.003,449.661,5.432,586,447,5,7,6,2,TRUE,TRUE
"42",42,39.178,83.503,238,154,6554505,27539.938,13352.745,23826,10324,61953,462.092,489.87,6.521,1.836,0.222,1.832,461.972,489.814,6.534,458,485,5,10,10,5,TRUE,FALSE
"43",43,29.96,71.885,182,123,4729269,25984.994,13895.755,21470,10291,65535,739.192,502.654,6.434,1.757,0.34,1.731,739.137,502.526,6.487,734,499,5,12,7,4,TRUE,FALSE
"44",44,19.095,61.093,116,97,2187027,18853.682,6717.616,17716.5,10473,43112,599.181,512.603,6.207,1.444,0.413,1.388,599.133,512.602,6.221,596,508,5,7,11,4,FALSE,FALSE
"45",45,2.14,13.171,13,13,204992,15768.615,5118.375,13633,11646,30763,818.692,509.308,6.385,0.696,0.234,0.667,818.734,509.28,6.357,818,508,5,3,3,3,TRUE,TRUE
"46",46,14.321,47.096,87,77,1646487,18925.139,7020.949,15801,10326,37756,420.31,510.379,6.609,1.299,0.42,1.267,420.298,510.586,6.584,418,505,5,6,10,4,TRUE,TRUE
"47",47,23.54,98.398,143,137,2016797,14103.476,2775.958,13491,10388,23304,557.336,531.741,5.608,1.661,0.503,1.725,557.405,531.616,5.608,552,527,5,12,11,3,TRUE,FALSE
"48",48,4.115,25.823,25,25,327460,13098.4,2096.931,12585,10407,17665,741.84,538.88,5.12,1.048,0.421,1.098,741.9,538.941,5.098,738,536,5,8,7,2,TRUE,TRUE
"49",49,54.817,114.6,333,221,8090166,24294.793,10345.297,22682,10314,49259,390.673,543.288,6.715,2.094,0.496,2.049,390.506,543.319,6.728,385,538,5,15,11,4,FALSE,FALSE
"50",50,18.437,70.024,112,99,2083594,18603.518,6322.602,17551,10471,38857,685.688,571.804,5.946,1.974,0.759,2.005,685.83,571.652,5.899,677,568,5,16,9,3,TRUE,TRUE
"51",51,21.235,73.608,129,117,1837104,14241.116,3029.988,13360,10354,24474,390.969,581.326,5.713,1.471,0.446,1.464,390.965,581.24,5.727,388,577,5,8,11,3,FALSE,FALSE
"52",52,25.68,61.92,156,121,2980051,19102.891,6285.777,18247.5,10422,35925,403.558,581.506,6.038,1.53,0.312,1.504,403.485,581.616,6.036,399,578,5,10,8,3,TRUE,FALSE
"53",53,27.984,78.641,170,145,2925900,17211.176,5561.305,16696.5,10303,33747,427.353,583.024,6.247,1.62,0.48,1.633,427.297,582.936,6.289,424,578,5,10,11,4,FALSE,FALSE
"54",54,57.121,142.943,347,232,10126580,29183.229,19230.721,19565,10398,65535,630.847,592.349,6.692,2.322,0.606,2.299,630.607,593.286,6.868,625,584,5,13,15,6,TRUE,TRUE
"55",55,16.297,47.025,99,92,1672352,16892.445,3975.552,16222,10381,25825,363.838,596.525,5.636,1.239,0.341,1.296,363.862,596.51,5.617,360,593,5,8,8,3,TRUE,TRUE
"56",56,14.651,44.027,89,74,1702819,19132.797,6719.378,17620,10297,37416,360.101,607.056,5.854,1.262,0.228,1.253,360.158,607.113,5.794,357,603,5,7,8,3,TRUE,TRUE
"57",57,22.058,79.09,134,124,2061939,15387.604,4215.644,14422,10413,30072,443.522,621.545,6.313,1.504,0.455,1.507,443.598,621.658,6.302,438,617,5,11,10,3,FALSE,FALSE
"58",58,36.215,104.394,220,196,3798124,17264.199,5351.527,16505,10306,34583,374.745,641.345,7.05,1.849,0.6,1.826,374.878,641.561,7.033,370,634,5,11,15,5,FALSE,FALSE
"59",59,28.643,74.16,174,119,4316082,24805.068,12368.963,20788,10313,60191,327.603,656.517,6.299,1.746,0.376,1.75,327.648,656.493,6.3,324,651,5,8,12,4,FALSE,FALSE
"60",60,22.552,62.231,137,108,2712336,19798.072,8083.819,17812,10305,47461,613.328,699.956,6.007,1.503,0.347,1.454,613.219,699.865,5.974,610,696,5,8,10,3,FALSE,FALSE
"61",61,27.984,74.954,170,120,3813607,22432.982,9756.942,19990,10323,43577,320.253,704.682,6.4,1.68,0.387,1.654,320.3,704.666,6.425,315,701,5,11,8,4,FALSE,FALSE
"62",62,25.844,78.056,157,126,2391563,15232.886,4446.907,13623,10325,33174,536.382,705.885,6.006,1.633,0.506,1.582,536.213,705.824,6.009,530,703,5,13,9,3,FALSE,FALSE
"63",63,34.24,84.608,208,143,5681769,27316.197,14051.661,22281,10370,62026,380.447,743.317,6.625,1.92,0.528,1.848,380.373,743.384,6.635,377,737,5,8,14,4,TRUE,FALSE
"64",64,7.737,31.408,47,46,696586,14820.979,3858.46,13859,10494,25978,767.553,738.957,6.383,1.005,0.293,0.963,767.44,739.147,6.379,765,735,5,6,8,3,FALSE,FALSE
"65",65,37.697,85.709,229,165,5108836,22309.328,9383.358,20611,10390,49892,527.445,752.882,6.459,1.807,0.379,1.789,527.288,752.669,6.538,522,749,5,12,9,4,FALSE,FALSE
"66",66,35.557,81.228,216,147,5706053,26416.912,13830.026,22444.5,10338,64102,568.537,763.329,6.352,1.813,0.329,1.775,568.564,763.277,6.31,563,760,5,11,9,4,TRUE,FALSE
"67",67,41.483,102.052,252,178,5577744,22133.904,9275.687,20343,10311,48033,527.524,773.885,6.258,1.833,0.361,1.873,527.564,773.93,6.303,522,769,5,11,11,4,TRUE,FALSE
"68",68,32.1,85.263,195,137,5556196,28493.312,15231.281,25115,10394,65535,784.215,790.903,6.928,1.821,0.496,1.894,784.229,790.927,6.943,781,785,5,7,12,5,FALSE,FALSE
"69",69,15.968,46.855,97,77,2322192,23940.123,10062.684,22025,10290,48224,361.062,800.268,7.052,1.341,0.269,1.312,361.024,800.162,7.036,358,796,5,6,9,4,TRUE,FALSE
"70",70,39.014,101.188,237,191,4724526,19934.709,6640.486,19810,10294,37175,468.19,804.194,6.291,1.816,0.522,1.788,468.095,804.122,6.345,463,799,5,12,12,4,TRUE,TRUE
"71",71,15.474,53.025,94,89,1678105,17852.182,5595.657,16619.5,10390,33047,582.862,814.011,6.436,1.546,0.6,1.51,583.171,814.058,6.451,576,812,5,14,5,4,FALSE,FALSE
"72",72,26.174,91.849,159,127,3393338,21341.748,10196.051,18474,10350,57213,612.566,862.849,7.05,1.868,0.668,1.946,613.144,863.274,7.026,607,857,5,12,12,5,TRUE,FALSE
"73",73,41.647,92.639,253,181,6277301,24811.467,10497.124,23349,10363,50611,649.285,950.435,7.123,1.844,0.384,1.852,649.343,950.37,7.108,645,945,5,9,12,5,TRUE,FALSE
"74",74,11.523,42.786,70,69,1091571,15593.871,3757.541,15155.5,10381,24829,632.514,266.157,6.543,1.137,0.357,1.157,632.403,266.08,6.553,628,263,6,9,8,3,FALSE,FALSE
"75",75,22.552,67.886,137,103,2712624,19800.176,8216.816,17234,10291,41401,611.27,495.117,7.35,1.649,0.437,1.645,611.208,495.257,7.387,606,492,6,12,7,4,TRUE,FALSE
"76",76,16.791,69.436,102,99,1442623,14143.362,3359.971,12937,10322,23140,416.324,566.794,7.284,1.814,0.791,1.8,416.741,567.014,7.291,408,562,6,16,10,3,TRUE,TRUE
"77",77,13.663,47.062,83,70,1680561,20247.723,7688.233,18695,10372,41453,871.253,598.518,7.096,1.311,0.334,1.288,871.335,598.509,7.142,869,595,6,6,9,4,TRUE,FALSE
"78",78,18.108,60.3,110,91,2006594,18241.764,6364.555,16739.5,10406,37445,855.718,617.809,7.355,1.488,0.481,1.488,855.471,617.804,7.333,851,615,6,11,7,4,FALSE,FALSE
"79",79,8.725,35.926,53,47,764124,14417.434,3978.501,13224,10339,24905,438.943,680.66,6.962,1.117,0.299,1.137,438.956,680.666,6.952,436,679,6,7,4,3,FALSE,FALSE
"80",80,4.445,22.721,27,25,423072,15669.333,3963.408,14630,10523,23684,466.593,688.778,6.852,0.907,0.266,0.909,466.553,688.825,6.817,465,687,6,4,5,3,FALSE,FALSE
"81",81,24.692,68.435,150,130,2461133,16407.553,4440.37,15855,10302,29415,687.147,696.76,6.707,1.577,0.454,1.534,687.182,696.701,6.676,684,692,6,8,12,3,FALSE,FALSE
"82",82,18.272,57.198,111,85,2301599,20735.127,7952.907,19361,10350,43814,718.955,707.171,7.297,1.438,0.336,1.433,718.943,707.32,7.251,715,704,6,10,7,4,FALSE,FALSE
"83",83,20.083,57.576,122,99,2404658,19710.311,6698.707,17890.5,10324,35966,420,757.115,7.172,1.47,0.385,1.435,420.069,757.052,7.204,416,753,6,9,9,3,TRUE,FALSE
"84",84,10.371,38.097,63,56,1044861,16585.096,5159.396,15136,10349,35362,461.317,757.286,7.222,1.14,0.29,1.16,461.385,757.329,7.221,457,755,6,9,6,3,FALSE,FALSE
"85",85,23.54,67.675,143,143,2152162,15050.084,3492.298,14249,10339,25533,533.266,797.483,6.545,1.497,0.461,1.554,533.531,797.541,6.541,528,793,6,11,10,2,TRUE,TRUE
"86",86,32.758,83.055,199,145,4296945,21592.688,8297.404,20094,10299,41360,582.668,802.412,7.362,1.726,0.38,1.726,582.686,802.45,7.391,577,798,6,12,9,4,TRUE,FALSE
"87",87,27.161,69.161,165,117,4056513,24584.928,12429.545,21940,10356,62952,327.97,806.303,7.309,1.626,0.28,1.641,327.963,806.405,7.288,324,802,6,10,9,4,FALSE,FALSE
"88",88,17.284,54.163,105,91,1566470,14918.762,3359.249,14741,10292,26063,639.676,849.533,6.771,1.315,0.318,1.329,639.662,849.638,6.784,637,845,6,7,10,3,FALSE,FALSE
"89",89,16.791,64.506,102,89,1449335,14209.167,3198.02,13256.5,10310,23156,629.049,851.706,6.843,1.343,0.397,1.375,629.106,851.753,6.845,624,849,6,10,7,3,FALSE,FALSE
"90",90,24.528,70.024,149,101,3909217,26236.355,12200.33,23694,10330,58479,684.195,875.329,7.47,1.736,0.41,1.697,684.124,875.321,7.435,679,872,6,11,8,4,FALSE,FALSE
"91",91,10.206,37.545,62,62,988823,15948.758,3170.187,15738.5,10487,22813,464.516,879.5,7.5,1.118,0.36,1.16,464.541,879.49,7.513,462,876,6,7,7,3,TRUE,TRUE
"92",92,12.017,37.338,73,71,1217026,16671.59,4054.836,15769,10520,26521,356.178,883.123,7.466,1.099,0.289,1.1,356.192,883.072,7.458,353,880,6,7,7,3,FALSE,FALSE
"93",93,37.203,86.709,226,153,5241040,23190.443,10988.782,19131.5,10480,53860,443.288,895.173,7.673,1.807,0.333,1.793,443.154,895.112,7.682,437,891,6,12,10,4,FALSE,FALSE
"94",94,12.346,46.647,75,73,1237615,16501.533,4889.238,15480,10304,32502,393.36,898.507,7.52,1.188,0.379,1.206,393.532,898.532,7.53,389,896,6,9,7,3,TRUE,TRUE
"95",95,25.68,70.988,156,117,3318449,21272.109,8454.604,18745,10300,44884,503.66,914.122,7.878,1.664,0.48,1.643,503.671,914.005,7.857,501,909,6,7,12,4,FALSE,FALSE
"96",96,12.346,43.682,75,62,1131273,15083.64,3878.627,13822,10347,28411,519.613,930.36,7.053,1.223,0.255,1.231,519.645,930.396,7.08,517,927,6,6,8,3,TRUE,TRUE
"97",97,10.041,37.786,61,60,906110,14854.263,3506.6,14346,10474,24983,512.525,1007.361,7.557,1.145,0.442,1.087,512.443,1007.305,7.557,509,1004,6,8,9,3,TRUE,FALSE
"98",98,32.1,87.88,195,161,3322783,17039.912,4988.417,16134,10385,34470,621.497,275.795,8.185,1.653,0.476,1.682,621.401,275.859,8.177,616,271,7,13,11,3,FALSE,FALSE
"99",99,16.626,56.231,101,92,1583885,15682.029,3950.634,14901,10334,28585,474.96,365.495,8.594,1.332,0.442,1.369,475.049,365.676,8.563,471,360,7,9,10,4,FALSE,FALSE
"100",100,19.26,62.094,117,93,2507902,21435.061,8531.362,20407,10443,46057,352.487,436.154,8.051,1.567,0.485,1.484,352.506,436.044,8.044,350,431,7,7,12,4,FALSE,FALSE
"101",101,22.223,67.06,135,99,3188148,23615.91,11152.52,21318,10468,58441,413.104,524.533,8.733,1.594,0.389,1.618,413.272,524.566,8.801,408,522,7,10,6,5,FALSE,FALSE
"102",102,25.68,87.536,156,142,2428650,15568.27,4314.694,14652,10373,31053,493.808,580.256,7.955,1.693,0.534,1.635,493.603,580.096,8.013,489,576,7,13,9,3,TRUE,TRUE
"103",103,31.277,74.264,190,123,4845717,25503.773,11996.969,21635.5,10402,57786,436.9,788,8.458,1.725,0.212,1.732,436.926,788.137,8.403,433,783,7,9,10,4,FALSE,FALSE
"104",104,2.634,14.998,16,16,212527,13282.938,2175.253,12739,10530,19018,414.188,798.438,7.562,0.733,0.197,0.704,414.188,798.476,7.556,413,796,7,3,5,2,FALSE,FALSE
"105",105,1.646,11.033,10,10,117208,11720.8,1693.326,11223,10303,16053,403.8,811.2,7.1,0.622,0.325,0.56,403.771,811.134,7.094,402,810,7,5,3,2,TRUE,TRUE
"106",106,10.865,38.305,66,52,1378469,20885.895,8863.175,18856.5,10305,45705,741.788,871.485,8.182,1.242,0.306,1.245,741.688,871.455,8.167,739,869,7,7,5,4,FALSE,FALSE
"107",107,24.692,67.575,150,116,2972606,19817.373,7564.791,17660.5,10414,38923,601.747,934.8,8.727,1.603,0.391,1.544,601.677,934.82,8.69,599,929,7,6,12,4,FALSE,FALSE
"108",108,27.491,79.986,167,135,3047852,18250.611,6272.317,16655,10434,38215,280.395,945.15,8.383,1.92,0.738,1.95,280.526,945.202,8.366,273,942,7,15,8,4,FALSE,FALSE
"109",109,11.688,45.061,71,70,1194590,16825.211,4629.18,16117,10291,31386,302.789,946.634,7.592,1.343,0.48,1.397,302.866,946.609,7.609,298,944,7,11,6,3,FALSE,FALSE
"110",110,59.096,123.184,359,252,8177475,22778.482,10064.71,19961,10372,53358,250.894,956.284,8.435,2.267,0.632,2.238,250.807,956.02,8.497,246,949,7,11,17,5,TRUE,TRUE
"111",111,6.255,26.824,38,33,641418,16879.422,5687.582,15851,10325,33296,546.053,994.711,7.842,0.982,0.228,0.966,546.072,994.748,7.884,544,993,7,6,5,3,TRUE,FALSE
"112",112,16.132,50.372,98,78,1958546,19985.164,8577.919,17286.5,10492,46795,382.245,1005.286,8.235,1.384,0.305,1.361,382.319,1005.385,8.229,380,1001,7,6,9,4,TRUE,TRUE
"113",113,7.901,29.133,48,48,783570,16324.375,4288.496,15560,10331,27118,446.062,1010,7.562,0.953,0.275,0.989,445.952,1010.15,7.573,444,1006,7,6,7,2,TRUE,FALSE
"114",114,21.564,63.75,131,93,2915155,22253.092,9771.113,20965,10354,51881,678.389,225.405,10.328,1.627,0.387,1.622,678.489,225.395,10.283,675,222,8,8,8,5,FALSE,FALSE
"115",115,37.038,89.192,225,161,4628560,20571.377,7671.905,19078,10341,47028,723.471,349.893,9.898,1.808,0.435,1.871,723.259,349.654,9.87,719,345,8,10,11,5,FALSE,FALSE
"116",116,23.375,63.094,142,100,3540960,24936.338,12071.27,23408.5,10563,57943,354.345,668.613,10.134,1.56,0.304,1.532,354.206,668.502,10.063,351,666,8,8,7,5,FALSE,FALSE
"117",117,5.761,27.409,35,35,446780,12765.143,2115.103,12207,10476,17614,263.886,847.686,8.457,0.97,0.335,0.903,263.919,847.827,8.424,262,844,8,5,8,2,FALSE,FALSE
"118",118,27.491,68.368,167,119,3861267,23121.359,10705.234,19989,10464,54782,358.599,982.868,9.323,1.603,0.243,1.629,358.608,982.868,9.316,355,979,8,8,9,4,FALSE,FALSE
"119",119,7.078,29.996,43,38,720106,16746.65,5208.144,15444,10399,31520,319.279,1004.488,9.023,1.081,0.269,1.132,319.372,1004.458,9.014,316,1003,8,7,4,3,FALSE,FALSE
"120",120,49.713,103.949,302,183,7339060,24301.523,11587.675,22714,10305,58740,605.848,298.848,10.927,2.026,0.283,2.04,605.964,299.008,10.981,600,295,9,12,9,5,FALSE,FALSE
"121",121,24.528,73.126,149,111,2732766,18340.711,6253.034,16922,10429,35035,574.235,307.47,10.698,1.62,0.394,1.659,574.286,307.496,10.702,570,303,9,10,10,4,FALSE,FALSE
"122",122,2.634,19.549,16,16,187567,11722.938,1287.15,11598.5,10330,15056,486.875,357.938,9.75,0.907,0.375,0.959,486.865,357.971,9.771,485,356,9,6,5,2,FALSE,FALSE
"123",123,24.034,66.541,146,108,2960663,20278.514,7001.369,19095.5,10480,43012,666.041,391.233,10.815,1.536,0.272,1.534,665.936,391.277,10.821,662,387,9,9,9,4,FALSE,FALSE
"124",124,33.746,78.333,205,125,5613688,27383.844,14717.147,22118,10337,65535,672.385,429.737,11.151,1.839,0.28,1.837,672.365,429.779,11.141,669,426,9,8,9,5,FALSE,FALSE
"125",125,53.17,113.222,323,207,7608876,23556.893,10843.496,20723,10376,54150,486.628,467.093,11.585,2.168,0.55,2.097,486.801,467.44,11.62,482,459,9,11,15,5,FALSE,FALSE
"126",126,26.832,68.99,163,107,4941235,30314.324,16461.16,24571,10458,65535,348.939,473.043,11.196,1.754,0.369,1.759,348.912,473.067,11.172,346,469,9,7,9,5,FALSE,FALSE
"127",127,39.014,85.849,237,143,7591332,32030.938,17973.865,26103,10542,65535,466.321,520.283,11.181,1.947,0.316,1.946,466.422,520.453,11.209,462,516,9,10,9,5,FALSE,FALSE
"128",128,4.445,29.996,27,27,333121,12337.814,1554.16,11935,10457,15175,340.333,533.852,9.926,1.015,0.384,1.125,340.339,533.842,9.922,339,531,9,5,7,3,TRUE,FALSE
"129",129,26.009,68.609,158,121,3234404,20470.912,7982.386,18453,10488,46492,468.601,643.646,10.949,1.563,0.346,1.518,468.422,643.505,10.94,465,639,9,8,11,4,FALSE,FALSE
"130",130,9.712,41.959,59,58,858845,14556.695,2687.562,14529,10348,20649,307.814,690.288,9.593,1.267,0.456,1.271,307.698,690.41,9.595,304,687,9,9,8,3,FALSE,FALSE
"131",131,16.955,62.887,103,84,1449602,14073.806,2895.857,13242,10294,22359,719.786,907.932,10.456,1.46,0.497,1.49,719.83,908.004,10.431,716,903,9,9,9,5,FALSE,FALSE
"132",132,1.811,12.274,11,11,130746,11886,1417.979,11385,10479,15366,560.455,999.636,9.364,0.65,0.173,0.666,560.446,999.603,9.345,559,998,9,4,4,2,TRUE,TRUE
"133",133,8.066,40.477,49,45,723859,14772.633,4064.507,13405,10307,25716,662.041,338.082,10.959,1.093,0.296,1.091,662.069,337.999,10.962,659,336,10,8,6,3,FALSE,FALSE
"134",134,18.437,58.44,112,94,2061820,18409.107,5840.935,18020.5,10356,36661,459.411,341.679,11.08,1.526,0.479,1.427,459.645,341.424,11.092,453,338,10,12,8,3,TRUE,TRUE
"135",135,30.454,88.262,185,144,3392555,18338.135,6040.912,16878,10324,40356,578.249,342.876,11.114,2.048,0.737,2.092,578.267,342.806,11.149,570,339,10,16,9,4,FALSE,FALSE
"136",136,21.235,67.679,129,101,1896681,14702.953,3620.833,13780,10290,25823,584.116,356.69,11.574,1.492,0.357,1.527,584.137,356.546,11.552,579,353,10,10,8,4,TRUE,TRUE
"137",137,23.54,60.956,143,102,3282054,22951.426,10573.012,19594,10461,49435,759.678,401.566,11.538,1.575,0.24,1.583,759.938,401.599,11.566,755,398,10,9,8,4,FALSE,FALSE
"138",138,17.614,55.164,107,84,1809452,16910.766,5565.304,15030,10306,29430,571.486,407.374,11.486,1.385,0.287,1.458,571.517,407.427,11.494,568,403,10,8,9,4,TRUE,FALSE
