"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"23",23,30.947,74.713,188,121,4484150,23851.861,11767.597,20094.5,9260,50731,1001.447,211.314,5.601,1.757,0.276,1.747,1001.447,211.291,5.585,997,208,4,10,8,5,TRUE,FALSE
"24",24,26.667,68.99,162,102,4302439,26558.266,15038.469,21408,9189,65535,738.377,214.42,6.179,1.722,0.349,1.724,738.402,214.439,6.145,734,212,4,10,6,6,TRUE,FALSE
"25",25,20.741,59.266,126,98,2104097,16699.182,6086.029,15878.5,9232,32822,911.341,219.087,5.5,1.436,0.314,1.482,911.358,218.97,5.441,908,216,4,8,8,4,TRUE,TRUE
"26",26,22.717,59.818,138,97,3130399,22684.051,11034.634,20246,9332,51949,792.428,256.891,5.275,1.566,0.276,1.58,792.465,256.954,5.223,789,253,4,8,9,4,TRUE,TRUE
"27",27,15.638,48.063,95,69,2523943,26567.82,15317.84,22552,9245,65535,845.611,264.211,6.263,1.423,0.317,1.365,845.618,264.228,6.203,843,262,4,6,6,5,TRUE,TRUE
"28",28,15.474,49.2,94,68,2072372,22046.51,12177.332,17605,9258,50789,849.223,271.16,5.606,1.44,0.302,1.506,849.221,271.181,5.621,846,268,4,7,7,4,TRUE,TRUE
"29",29,30.454,72.919,185,125,4100577,22165.281,10752.576,19565,9250,53400,787.589,279.87,5.319,1.675,0.223,1.691,787.494,279.796,5.275,784,276,4,8,9,4,TRUE,FALSE
"30",30,40.001,89.744,243,155,5736404,23606.602,11410.564,21369,9202,49480,324.909,286.506,5.872,1.87,0.344,1.884,324.916,286.496,5.856,320,283,4,11,8,5,TRUE,TRUE
"31",31,26.338,69.921,160,110,4165369,26033.557,13576.081,22588,9384,61132,674.287,287.494,6.262,1.653,0.299,1.677,674.346,287.299,6.21,671,283,4,8,11,5,TRUE,TRUE
"32",32,34.734,90.986,211,151,4659776,22084.246,10419.075,19054,9199,50764,320.664,299.654,5.678,1.967,0.612,1.879,320.709,299.539,5.648,314,296,4,14,10,4,TRUE,TRUE
"33",33,10.206,33.787,62,55,914459,14749.339,3881.484,14967.5,9211,22788,859.839,320.339,4.677,1.081,0.219,1.099,859.918,320.343,4.623,857,318,4,6,6,3,TRUE,TRUE
"34",34,21.894,65.333,133,116,2048403,15401.526,4603.751,14513,9300,26831,467.173,321.053,5.263,1.412,0.375,1.458,467.227,321.155,5.284,463,317,4,9,9,3,TRUE,TRUE
"35",35,10.865,33.132,66,66,829371,12566.228,2039.807,12092,9201,19251,869.045,331.833,4.485,1.049,0.283,1.046,869.098,331.883,4.516,866,329,4,7,6,2,TRUE,TRUE
"36",36,15.803,46.199,96,81,1389436,14473.292,4073.203,13387,9200,28011,744.562,331.802,4.958,1.314,0.25,1.267,744.509,331.796,4.963,741,328,4,7,8,3,TRUE,TRUE
"37",37,5.103,28.755,31,30,385103,12422.678,2350.877,11889,9351,17807,763.194,345.968,4.871,1.006,0.396,0.998,763.198,346.003,4.843,760,345,4,8,3,3,TRUE,TRUE
"38",38,34.734,78.4,211,144,4185941,19838.582,7818.391,17790,9258,41660,746.573,353.133,5.46,1.79,0.325,1.763,746.568,353.115,5.445,743,348,4,8,11,4,TRUE,TRUE
"39",39,12.017,42.993,73,66,1086384,14881.973,4462.601,14105,9235,26372,533.712,364.123,5.493,1.177,0.34,1.147,533.71,364.136,5.482,530,362,4,9,6,4,FALSE,FALSE
"40",40,37.861,96.952,230,163,3755265,16327.239,4619.874,15818,9221,31255,568.656,378.257,6.752,2.149,0.648,2.233,568.557,378.232,6.676,563,376,4,13,6,6,TRUE,TRUE
"41",41,13.663,43.442,83,63,1518736,18298.023,7378.841,15531,9405,34191,554.53,379.855,5.855,1.272,0.227,1.278,554.562,379.879,5.801,551,377,4,8,6,4,TRUE,FALSE
"42",42,39.507,93.053,240,171,5604432,23351.801,11094.944,20622,9332,57993,321.846,405.946,5.879,1.89,0.488,1.874,321.49,405.844,5.851,316,402,4,14,8,5,TRUE,TRUE
"43",43,33.746,77.918,205,135,4860048,23707.551,10967.502,20940,9309,51130,130.678,441.42,5.639,1.747,0.234,1.746,130.663,441.303,5.678,127,437,4,9,10,4,TRUE,FALSE
"44",44,28.643,71.162,174,121,4088820,23498.965,11995.271,20732,9190,54917,885.994,106.529,7.31,1.74,0.377,1.778,886.074,106.545,7.267,881,104,5,10,6,5,FALSE,FALSE
"45",45,29.631,77.885,180,121,3630585,20169.916,9285.477,17004,9225,46863,997.889,108.444,7.017,1.8,0.421,1.933,997.613,108.386,7.027,993,105,5,11,8,5,FALSE,FALSE
"46",46,2.469,15.239,15,15,163543,10902.866,1763.834,10175,9364,14775,765.8,129.6,5.2,0.664,0.229,0.696,765.85,129.542,5.176,764,128,5,4,5,2,TRUE,FALSE
"47",47,31.277,86.538,190,143,3830077,20158.301,8614.051,18487,9217,44866,497.274,148.426,6.795,1.831,0.557,1.915,497.321,148.457,6.793,494,142,5,9,12,4,TRUE,FALSE
"48",48,38.026,87.78,231,148,5846400,25309.092,13278.945,22957,9259,61600,457.212,155.589,6.645,1.895,0.333,1.895,457.249,155.556,6.628,453,152,5,10,9,5,TRUE,TRUE
"49",49,13.005,44.89,79,61,1640138,20761.24,10737.367,18882,9209,62791,714.937,170.316,6.089,1.3,0.285,1.297,714.821,170.264,6.048,712,167,5,7,7,4,TRUE,TRUE
"50",50,18.108,72.022,110,100,1501586,13650.782,3602.101,12862,9212,26483,575.8,175.618,6.036,1.71,0.612,1.678,576.116,175.449,6.07,568,172,5,14,10,3,TRUE,TRUE
"51",51,16.297,50.475,99,77,1746977,17646.232,7539.373,15525,9235,35759,431.455,181.96,6.808,1.393,0.3,1.349,431.378,181.989,6.8,428,180,5,9,6,4,TRUE,TRUE
"52",52,11.852,49.026,72,68,926201,12863.902,3091.449,12629.5,9194,24676,657.194,188.625,6.208,1.253,0.436,1.287,657.301,188.69,6.191,653,186,5,9,7,3,FALSE,FALSE
"53",53,29.301,73.3,178,114,5577711,31335.455,17726.014,26201,9441,65535,548.882,189.978,6.882,1.824,0.409,1.903,548.972,189.989,6.857,544,188,5,11,6,5,TRUE,FALSE
"54",54,4.609,30.237,28,28,353687,12631.679,2763.832,12034,9221,19100,628.679,192.607,5.286,1.036,0.283,1.053,628.674,192.484,5.274,627,190,5,6,7,2,TRUE,TRUE
"55",55,49.055,135.013,298,224,5956547,19988.412,9704.986,16676,9218,53747,367.329,192.795,7.738,2.106,0.656,2.141,367.267,193.14,7.645,362,186,5,12,13,6,FALSE,FALSE
"56",56,16.791,48.545,102,74,1830709,17948.127,7508.173,16086.5,9232,37719,374.363,205.265,6.431,1.401,0.246,1.419,374.393,205.152,6.423,371,203,5,7,6,4,TRUE,FALSE
"57",57,25.515,65.403,155,112,3261913,21044.6,8817.902,20109,9291,45620,189.968,207.452,6.897,1.574,0.284,1.557,190.097,207.503,6.927,186,204,5,9,8,5,TRUE,TRUE
"58",58,4.609,30.133,28,28,317053,11323.321,1437.694,11617,9198,13921,621.107,209.393,5.214,1.225,0.396,1.258,621.105,209.319,5.194,618,206,5,7,8,2,TRUE,TRUE
"59",59,10.371,36.649,63,62,774774,12298,1917.141,12317,9203,17078,653.032,209.143,5.54,1.081,0.362,1.029,653,209.124,5.534,650,206,5,8,7,3,TRUE,FALSE
"60",60,3.457,19.204,21,20,266193,12675.857,2553.97,12377,9313,19017,769,221.095,6.048,0.806,0.267,0.911,769.006,221.071,6.061,767,220,5,5,4,3,TRUE,FALSE
"61",61,23.046,63.921,140,103,2558128,18272.344,7493.103,16052.5,9196,37270,292.75,227.343,6.729,1.556,0.301,1.571,292.746,227.367,6.718,289,224,5,9,8,4,TRUE,TRUE
"62",62,5.432,27.513,33,32,391205,11854.697,2250.982,11597,9198,17826,437.576,235.97,6.273,0.934,0.279,0.933,437.585,235.937,6.242,435,233,5,6,6,3,TRUE,TRUE
"63",63,24.528,75.884,149,122,2395350,16076.175,5550.143,14066,9437,33502,69.081,258.745,5.859,1.664,0.503,1.623,68.958,258.799,5.847,65,252,5,10,13,3,TRUE,TRUE
"64",64,13.498,45.821,82,66,1274926,15547.878,4916.56,15036,9244,25804,534.89,267.817,6.72,1.26,0.282,1.263,534.94,267.833,6.708,532,265,5,7,7,4,TRUE,FALSE
"65",65,24.692,66.404,150,101,3670365,24469.1,12904.859,20471.5,9192,56422,90.227,273.433,6.46,1.669,0.342,1.619,90.281,273.381,6.477,86,270,5,10,7,5,TRUE,FALSE
"66",66,9.548,39.684,58,53,874042,15069.689,4474.392,14110.5,9806,29714,406.948,271.224,6.552,1.242,0.477,1.244,406.877,271.121,6.542,404,267,5,7,9,4,TRUE,FALSE
"67",67,4.445,20.342,27,25,372777,13806.556,4149.137,12387,9193,24219,659.037,288,6.222,0.881,0.268,0.859,659.091,287.988,6.236,657,287,5,5,3,3,TRUE,TRUE
"68",68,34.24,91.779,208,150,3937567,18930.611,7273.046,18835.5,9190,40326,599.375,300.462,6.808,1.853,0.51,1.844,599.445,300.3,6.814,595,295,5,10,12,5,FALSE,FALSE
"69",69,28.972,74.231,176,112,4529918,25738.17,13980.322,22928,9202,60444,399.909,302.199,7.67,1.74,0.301,1.75,399.927,302.192,7.643,396,299,5,9,8,6,TRUE,FALSE
"70",70,16.297,55.164,99,81,1360604,13743.475,3704.604,12738,9192,25705,469.687,310.152,6.061,1.33,0.364,1.378,469.792,310.193,6.061,466,306,5,9,9,3,TRUE,FALSE
"71",71,36.709,78.122,223,169,3914688,17554.654,5804.041,16305,9277,37110,523.121,312.04,5.978,1.741,0.416,1.737,523.184,312.095,5.987,517,308,5,12,9,3,TRUE,FALSE
"72",72,49.22,102.811,299,177,7995567,26741.027,14930.715,21670,9189,65535,387.284,318.552,7.211,2.058,0.279,2.058,387.419,318.702,7.212,381,314,5,12,10,5,TRUE,TRUE
"73",73,47.573,105.468,289,157,9366041,32408.447,20295.236,26817,9228,65535,428.055,329.761,7.619,2.188,0.44,2.191,428.064,329.642,7.661,423,326,5,11,9,7,TRUE,FALSE
"74",74,26.174,67.508,159,103,3622925,22785.691,10906.825,20895,9229,52248,481.27,351.616,6.969,1.692,0.313,1.65,481.3,351.648,6.972,478,348,5,8,8,5,TRUE,FALSE
"75",75,10.535,41.785,64,64,760506,11882.906,1796.881,11580.5,9252,16303,785.719,360.062,5.375,1.193,0.462,1.127,785.82,360.096,5.365,780,357,5,10,8,2,TRUE,FALSE
"76",76,17.449,50.027,106,75,1912092,18038.604,7380.694,16754.5,9195,35987,428.142,368.415,6.538,1.425,0.226,1.423,428.095,368.346,6.506,425,366,5,7,6,4,FALSE,FALSE
"77",77,38.684,86.883,235,143,6068057,25821.52,14027.586,21545,9200,62627,439.481,369.817,7.243,1.905,0.295,1.885,439.418,369.718,7.244,436,365,5,8,11,5,TRUE,FALSE
"78",78,22.717,57.024,138,105,2659579,19272.312,7207.658,18133.5,9737,40538,283.326,391.964,6.022,1.47,0.284,1.439,283.284,392,5.993,278,389,5,11,7,3,TRUE,FALSE
"79",79,35.721,78.745,217,150,4627849,21326.492,9374.823,18703,9226,45208,142.571,395.424,6.318,1.772,0.304,1.752,142.577,395.339,6.307,139,391,5,9,10,4,TRUE,FALSE
"80",80,33.087,77.195,201,130,5918974,29447.633,16678.498,24992,9218,65535,27.537,398.652,7.393,1.855,0.392,1.855,27.613,398.678,7.428,25,394,5,7,10,5,TRUE,TRUE
"81",81,23.54,64.336,143,95,3506442,24520.574,14403.041,20268,9246,65147,242.315,408.846,6.783,1.652,0.377,1.71,242.339,408.873,6.805,238,406,5,10,6,5,TRUE,FALSE
"82",82,12.017,44.235,73,64,1073702,14708.246,4187.221,13849,9255,27712,165.699,421.096,5.877,1.327,0.41,1.244,165.687,421.11,5.866,163,417,5,7,10,3,TRUE,FALSE
"83",83,66.01,155.806,401,243,8014425,19986.098,9206.414,16895,9192,44352,959.601,107.479,10.571,2.801,1.068,2.839,959.538,107.525,10.68,955,102,6,13,12,10,FALSE,FALSE
"84",84,35.227,85.16,214,138,5118430,23917.896,11713.303,20658.5,9290,56839,815.495,108.836,7.687,1.819,0.32,1.797,815.554,108.814,7.73,811,104,6,9,10,5,FALSE,FALSE
"85",85,45.598,97.916,277,166,7048280,25445.055,13229.142,22956,9206,61103,660.643,119.123,8.625,2.029,0.342,1.966,660.515,119.179,8.604,656,114,6,10,11,6,FALSE,FALSE
"86",86,21.564,60.3,131,98,2138352,16323.298,6339.082,14159,9201,39623,717.901,129.298,7.725,1.456,0.308,1.473,717.693,129.144,7.71,714,126,6,9,8,4,FALSE,FALSE
"87",87,29.96,74.023,182,121,4933458,27106.912,14966.791,22589.5,9294,65535,121.978,150.879,7.72,1.737,0.306,1.753,122.008,150.898,7.751,117,148,6,11,7,5,FALSE,FALSE
"88",88,17.943,50.854,109,86,1762295,16167.844,5165.119,14952,9249,31040,191.734,166.798,7.009,1.388,0.301,1.359,191.788,166.785,6.993,187,164,6,10,7,3,TRUE,FALSE
"89",89,13.498,47.303,82,67,1345863,16412.963,5989.592,14969.5,9192,31573,560.878,200.488,7.902,1.267,0.26,1.275,560.761,200.561,7.878,558,196,6,7,9,4,FALSE,FALSE
"90",90,15.145,45.613,92,74,1370489,14896.619,4122.299,14808,9245,23753,57.87,210.043,6.924,1.29,0.215,1.288,57.896,210.056,6.865,55,206,6,7,8,3,TRUE,FALSE
"91",91,33.252,77.47,202,130,4314948,21361.129,9945.701,17790.5,9214,50424,362.406,212.911,7.485,1.743,0.216,1.751,362.396,213.002,7.456,358,208,6,9,10,4,FALSE,FALSE
"92",92,3.951,19.101,24,24,282031,11751.292,1712.871,11384.5,9751,16006,571.917,240.042,6.583,0.764,0.181,0.73,571.898,240.07,6.601,570,239,6,5,4,2,TRUE,TRUE
"93",93,29.301,69.161,178,120,3968834,22296.82,9903.401,20011.5,9191,46760,33.483,253.635,7.713,1.663,0.226,1.663,33.606,253.607,7.724,29,250,6,10,8,4,FALSE,FALSE
"94",94,19.589,53.681,119,87,2245699,18871.42,7581.951,16572,9380,38519,390.597,258.95,7.773,1.424,0.212,1.43,390.614,258.884,7.735,387,256,6,8,7,4,TRUE,FALSE
"95",95,23.046,62.438,140,103,2740074,19571.957,8480.117,16795,9207,39634,313.679,263.114,7.557,1.581,0.348,1.586,313.703,263.193,7.508,311,258,6,6,11,4,TRUE,FALSE
"96",96,17.943,49.234,109,74,2288082,20991.578,9658.152,18688,9240,48339,399.954,263.303,7.468,1.458,0.196,1.471,399.955,263.251,7.424,397,261,6,7,6,4,TRUE,FALSE
"97",97,13.169,37.994,80,65,1217407,15217.588,3883.361,14605,9507,25558,457.625,304.375,7.025,1.235,0.185,1.195,457.58,304.376,7.014,455,302,6,6,6,3,TRUE,TRUE
"98",98,4.445,25.479,27,26,317932,11775.259,2398.073,11494,9266,20160,354.963,320.556,7.148,0.889,0.349,0.868,355.104,320.623,7.129,352,318,6,7,5,3,TRUE,FALSE
"99",99,7.901,31.064,48,43,630695,13139.479,3169.688,12407.5,9380,21714,178.708,338.083,7.208,1.021,0.215,1.037,178.661,338.097,7.159,176,336,6,6,6,3,TRUE,TRUE
"100",100,14.651,45.372,89,71,1523032,17112.719,5539.054,16121,9391,29847,399.022,350.73,7.798,1.304,0.25,1.278,399.022,350.748,7.781,396,348,6,8,6,4,TRUE,TRUE
"101",101,36.051,90.708,219,160,3853701,17596.809,6455.018,16918,9196,35843,224.813,370.995,7.416,1.741,0.354,1.779,224.909,370.925,7.421,220,366,6,10,11,4,FALSE,FALSE
"102",102,34.569,85.434,210,148,4354534,20735.877,8054.157,20175,9299,43709,52.962,377.119,8.119,1.745,0.345,1.778,53.037,377.09,8.105,49,372,6,10,10,5,TRUE,FALSE
"103",103,1.646,14.205,10,10,100462,10046.2,704.788,9917,9243,11544,208.1,386.1,6.2,0.615,0.211,0.62,208.114,386.126,6.186,207,385,6,4,3,2,TRUE,FALSE
"104",104,22.388,63.543,136,93,3115927,22911.229,11752.967,18848,9217,57510,110.051,392.875,7.956,1.562,0.285,1.529,110.134,393.001,8.002,107,389,6,7,8,5,TRUE,TRUE
"105",105,7.901,30.823,48,46,761434,15863.208,4525.768,14806,9407,25368,64.25,403.771,7.479,1.018,0.318,1.008,64.397,403.795,7.453,61,402,6,7,5,4,TRUE,TRUE
"106",106,13.663,42.096,83,68,1147813,13829.072,3488.361,13074,9191,22159,50.627,219.277,7.892,1.261,0.265,1.245,50.659,219.283,7.862,47,217,7,8,6,3,TRUE,FALSE
"107",107,26.338,82.469,160,137,2604089,16275.557,5150.504,15480,9245,34462,475.737,258.331,8.131,1.856,0.576,1.891,475.78,258.341,8.131,471,253,7,11,12,4,TRUE,TRUE
"108",108,20.083,61.612,122,87,2541915,20835.369,10039.787,17114,9228,46244,189.811,313.082,8.557,1.56,0.365,1.627,189.808,313.162,8.555,187,309,7,7,10,4,FALSE,FALSE
"109",109,8.231,41.959,50,49,601334,12026.68,2295.081,11343,9270,18411,700.18,318.18,7.82,1.285,0.506,1.231,700.192,318.209,7.822,697,314,7,8,9,3,TRUE,TRUE
"110",110,5.268,29.789,32,32,362090,11315.312,1584.994,10821.5,9462,15314,130.938,328.344,7.688,0.985,0.36,1.023,130.954,328.373,7.71,128,326,7,7,6,2,TRUE,TRUE
"111",111,12.675,40.373,77,63,1337658,17372.182,5871.569,16283,9258,34570,407.766,353,8.87,1.204,0.194,1.217,407.655,352.947,8.845,405,351,7,7,6,4,FALSE,FALSE
"112",112,24.857,69.128,151,106,2873642,19030.742,7521.432,17424,9347,36330,797.954,365.464,9.781,1.658,0.454,1.609,797.902,365.53,9.777,795,361,7,7,10,6,FALSE,FALSE
"113",113,28.807,84.229,175,120,3605272,20601.555,9930.079,18438,9244,47458,410.394,400.331,8.863,1.889,0.532,1.913,410.574,400.166,8.821,405,396,7,12,10,5,TRUE,FALSE
"114",114,19.424,60.508,118,102,1754008,14864.475,4658.133,13777,9187,32760,509.339,404.814,8.229,1.435,0.417,1.467,509.414,404.837,8.231,504,402,7,10,7,4,TRUE,TRUE
"115",115,21.071,58.818,128,101,2147293,16775.727,6061.703,15072,9234,38823,86.406,430.258,7.945,1.546,0.423,1.478,86.612,430.36,7.915,81,427,7,11,7,3,TRUE,TRUE
"116",116,14.98,56.198,91,81,1209338,13289.429,3123.487,12775,9324,22191,5.615,438.44,7.857,1.333,0.408,1.302,5.515,438.455,7.869,1,436,7,11,7,3,FALSE,FALSE
"117",117,13.663,45.717,83,66,1297831,15636.519,5574.244,14099,9220,30684,275.699,266.687,9.145,1.27,0.26,1.255,275.676,266.681,9.145,272,264,8,8,6,4,FALSE,FALSE
"118",118,4.938,22.065,30,30,326808,10893.6,1525.172,10479,9220,14807,22.667,279.233,8.5,0.822,0.218,0.797,22.651,279.245,8.513,20,277,8,6,5,2,TRUE,FALSE
"119",119,30.124,80.057,183,127,3563496,19472.656,7850.623,18725,9219,38575,868.536,354.896,9.94,1.746,0.371,1.784,868.555,354.922,9.94,863,352,8,12,7,5,TRUE,FALSE
"120",120,13.992,55.957,85,75,1148962,13517.2,3536.733,12611,9227,24510,358.576,376.047,9.118,1.543,0.629,1.429,358.588,376.105,9.109,353,373,8,13,8,3,FALSE,FALSE
"121",121,30.454,76.643,185,127,4372706,23636.248,11417.854,20533,9210,54257,307.324,446.454,10.2,1.844,0.501,1.844,307.292,446.491,10.206,302,444,8,12,6,5,TRUE,TRUE
"122",122,22.388,61.371,136,89,3200423,23532.521,12357.362,20041,9198,56334,227.64,460.603,10.022,1.611,0.341,1.535,227.597,460.572,10.028,224,458,8,8,6,5,TRUE,TRUE
"123",123,7.572,27.65,46,46,617119,13415.631,2510.461,13487.5,9482,18944,26.239,461.761,8.543,0.937,0.255,0.929,26.202,461.775,8.575,23,460,8,7,5,2,TRUE,TRUE
"124",124,28.478,72.645,173,112,4071817,23536.514,10376.178,22116,9226,51235,719.549,108.763,11.301,1.705,0.279,1.667,719.502,108.69,11.284,716,105,9,9,8,6,FALSE,FALSE
"125",125,15.309,45.372,93,75,1736813,18675.408,5873.052,18111,9428,33914,699.957,379.935,10.903,1.33,0.285,1.291,699.885,379.996,10.897,696,378,9,9,5,4,FALSE,FALSE
"126",126,39.343,99.605,239,161,4694643,19642.857,8441.62,17349,9374,42568,784.18,104.619,11.665,1.916,0.495,1.931,784.196,104.588,11.672,778,100,10,13,10,5,FALSE,FALSE
"127",127,42.635,102.848,259,154,5265409,20329.764,9974.013,17765,9274,51471,919.375,106.259,12.595,2.098,0.457,2.129,919.494,106.038,12.597,914,102,10,12,10,6,FALSE,FALSE
"128",128,22.881,70.473,139,101,2549531,18341.949,7330.431,16571,9283,40049,527.971,118.871,12.216,1.695,0.485,1.732,528.003,118.868,12.19,523,117,10,12,5,5,FALSE,FALSE
"129",129,3.292,24.893,20,20,203068,10153.4,829.291,9914,9189,11784,534.4,223.25,10.25,1.136,0.528,1.137,534.42,223.311,10.248,532,219,10,6,9,2,FALSE,FALSE
"130",130,28.643,73.575,174,113,3524555,20256.062,8010.398,18221.5,9208,39051,78.121,476.431,11.908,1.75,0.399,1.789,78.252,476.419,11.919,73,474,10,11,6,5,FALSE,FALSE
"131",131,13.992,52.888,85,72,1086137,12778.082,2844.761,12415,9205,19282,650.412,109.494,12.329,1.402,0.486,1.393,650.384,109.48,12.325,646,107,11,11,6,4,FALSE,FALSE
"132",132,5.103,21.928,31,29,404903,13061.387,2849.032,12605,9304,21196,796.677,109.935,12.194,0.914,0.252,0.907,796.668,109.934,12.188,795,109,11,5,3,3,FALSE,FALSE
"133",133,16.626,59.474,101,83,1365581,13520.604,3324.108,12824,9246,22287,948.307,229.267,12.455,1.541,0.574,1.524,948.322,229.058,12.412,946,225,11,6,13,4,TRUE,FALSE
"134",134,12.346,42.856,75,57,1067886,14238.48,3784.607,12780,9349,22575,996.6,127.907,13.493,1.259,0.299,1.236,996.599,127.949,13.476,993,125,12,8,6,4,FALSE,FALSE
"135",135,11.852,39.925,72,65,976471,13562.098,2955.777,13296.5,9387,19899,139.097,142.153,13.583,1.126,0.322,1.118,139.037,142.186,13.569,137,139,12,6,7,4,FALSE,FALSE
"136",136,16.626,66.3,101,88,1237936,12256.792,3000.761,11190,9207,21500,776.01,165.951,13.228,1.44,0.383,1.487,775.94,165.7,13.207,772,161,12,9,10,3,FALSE,FALSE
"137",137,25.515,71.785,155,96,3264292,21059.949,9579.872,19001,9209,44978,730.252,177.284,14.219,1.85,0.508,1.81,730.273,177.362,14.103,727,174,12,8,7,6,FALSE,FALSE
"138",138,12.181,41.614,74,57,1146607,15494.689,5211.769,14092,9214,26477,726.135,195.054,13.446,1.242,0.242,1.267,726.17,195.012,13.437,723,193,12,7,6,4,FALSE,FALSE
"139",139,12.84,48.648,78,63,1105487,14172.91,3904.158,13302,9291,25060,484.385,204.859,13.372,1.306,0.368,1.339,484.405,204.971,13.355,482,200,12,6,9,4,TRUE,FALSE
