"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1,80.496,168.522,489,323,17693874,36183.793,16778.76,33003,14208,65535,713.828,360.249,4.288,2.57,0.848,2.477,713.919,360.389,4.25,705,354,2,17,16,5,TRUE,TRUE
"2",2,39.014,87.194,237,144,9730635,41057.531,19032.609,37127,14411,65535,826.034,444.165,4.734,1.941,0.327,1.907,826.109,444.13,4.708,820,441,2,12,7,6,FALSE,FALSE
"3",3,35.227,83.366,214,144,7724988,36098.074,16704.365,33833.5,14511,65535,876.075,521.467,4.089,1.79,0.31,1.846,876.132,521.466,4.083,872,517,2,10,10,5,TRUE,FALSE
"4",4,30.947,80.505,188,130,6553853,34860.922,16485.258,31298.5,14211,65535,147.569,59.287,4.824,1.743,0.364,1.772,147.634,59.322,4.824,143,55,3,10,10,5,FALSE,FALSE
"5",5,28.149,67.679,171,118,5996910,35069.648,16431.004,30926,14425,65535,198.45,91.444,4.655,1.651,0.22,1.648,198.525,91.448,4.684,194,87,3,10,9,4,FALSE,FALSE
"6",6,21.235,63.921,129,102,3621581,28074.271,9799.084,26452,14244,52066,255.109,111.078,4.791,1.535,0.406,1.489,255.278,111.165,4.748,250,107,3,10,9,4,FALSE,FALSE
"7",7,43.623,96.741,265,184,9452125,35668.395,14864.946,35128,14218,65535,324.249,115.928,5.026,1.859,0.368,1.928,324.255,115.816,4.969,319,111,3,12,11,5,FALSE,FALSE
"8",8,33.087,80.816,201,127,7607041,37845.977,18103.219,33037,14355,65535,193.338,126.647,5.776,1.85,0.329,1.85,193.442,126.77,5.729,190,122,3,8,10,6,FALSE,FALSE
"9",9,29.795,78.574,181,127,6506517,35947.609,16922.277,34348,14208,65535,174.464,135.088,5.149,1.736,0.358,1.779,174.378,135.041,5.074,171,131,3,10,10,5,FALSE,FALSE
"10",10,49.055,102.433,298,171,12645536,42434.684,19645.514,41653,14209,65535,461.661,163.953,5.523,2.094,0.335,2.029,461.727,163.972,5.467,457,159,3,10,10,6,FALSE,FALSE
"11",11,38.355,86.746,233,146,9259821,39741.723,19224.914,36186,14382,65535,422.459,175.18,4.957,1.954,0.378,2.002,422.488,175.21,4.951,418,172,3,12,7,5,FALSE,FALSE
"12",12,27.161,67.92,165,117,5195046,31485.127,14252.43,27552,14256,65535,396.164,179.527,4.673,1.608,0.228,1.633,396.166,179.486,4.666,392,176,3,10,8,4,TRUE,FALSE
"13",13,29.301,82.265,178,123,7090231,39832.758,18150.307,35975.5,14246,65535,165.264,192.219,5.444,1.863,0.472,1.857,165.21,192.246,5.422,161,188,3,10,10,6,TRUE,FALSE
"14",14,34.404,82.851,209,128,8572805,41018.207,18904.393,40002,14356,65535,224.321,195.703,5.574,1.885,0.35,1.861,224.345,195.747,5.494,220,192,3,9,9,6,FALSE,FALSE
"15",15,42.47,90.848,258,153,10765962,41728.535,19098.064,38363,14368,65535,424.415,205.318,4.891,2.003,0.334,2.045,424.466,205.324,4.851,418,202,3,13,7,5,FALSE,FALSE
"16",16,26.503,70.369,161,103,6111996,37962.707,17817.883,34615,14498,65535,382.478,206.491,4.832,1.699,0.311,1.661,382.507,206.485,4.821,377,203,3,11,8,5,TRUE,TRUE
"17",17,37.203,86.538,226,142,8622453,38152.445,18074.109,35936,14696,65535,390.142,217.54,4.991,1.89,0.315,1.952,390.205,217.539,4.968,385,214,3,11,8,5,TRUE,FALSE
"18",18,24.363,59.922,148,102,5646373,38151.168,17823.1,34574,14217,65535,473.041,225.419,5.507,1.606,0.246,1.624,473.099,225.367,5.5,469,223,3,9,6,5,FALSE,FALSE
"19",19,26.338,65.266,160,109,5872278,36701.738,17190.33,34071,14216,65535,442.075,239.006,4.794,1.63,0.244,1.654,442.025,238.997,4.798,439,236,3,8,7,5,FALSE,FALSE
"20",20,31.441,77.955,191,117,7823159,40958.949,19784.758,39497,14219,65535,237.759,242.644,5.199,1.863,0.403,1.837,237.877,242.719,5.195,234,239,3,8,8,6,TRUE,FALSE
"21",21,39.672,90.089,241,158,9417290,39075.891,18624.598,34377,14277,65535,519.925,250.436,4.456,1.944,0.452,1.897,519.875,250.45,4.399,514,246,3,14,9,4,TRUE,FALSE
"22",22,46.257,97.949,281,181,10759592,38290.363,17664.689,35831,14207,65535,193.142,253.651,4.797,1.968,0.306,1.973,193.233,253.646,4.768,189,249,3,10,11,5,FALSE,FALSE
"23",23,31.441,80.471,191,121,7311567,38280.457,18346.619,33225,14326,65535,667.607,280.832,5.225,1.837,0.348,1.832,667.376,280.815,5.222,663,278,3,12,7,6,FALSE,FALSE
"24",24,13.169,43.579,80,69,1819889,22748.613,6813.995,20162.5,14247,43026,678.138,294.55,4.238,1.206,0.301,1.242,678.19,294.515,4.217,675,291,3,7,8,3,FALSE,FALSE
"25",25,22.388,60.163,136,98,4583217,33700.125,15385.557,30106.5,14238,65535,580.316,298.206,4.787,1.515,0.277,1.513,580.316,298.146,4.797,577,294,3,7,9,5,FALSE,FALSE
"26",26,17.943,51.717,109,79,4012307,36810.156,17811.039,33123,14447,65535,492.954,298.376,4.67,1.457,0.262,1.459,492.993,298.334,4.692,489,296,3,8,6,4,TRUE,FALSE
"27",27,45.927,93.78,279,158,12123589,43453.723,19115.668,45363,14293,65535,545.792,312.366,5.645,2.063,0.296,2.014,545.779,312.342,5.589,541,308,3,10,9,6,FALSE,FALSE
