"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"11",11,27.491,67.679,167,113,4913833,29424.15,13629.145,25593,12605,65535,563.144,472.922,5.569,1.66,0.266,1.675,563.146,472.838,5.622,560,469,4,8,10,4,TRUE,FALSE
"12",12,31.277,86.468,190,149,4757177,25037.773,9391.865,25375,12571,52893,529.621,475.595,5.389,1.76,0.587,1.82,529.577,475.617,5.434,524,471,4,12,11,4,TRUE,TRUE
"13",13,35.227,83.125,214,137,6863009,32070.135,15610.778,29969.5,12684,65535,631.131,533.85,6.112,1.8,0.276,1.81,631.146,533.949,6.074,627,530,4,9,9,5,TRUE,FALSE
"14",14,30.454,74.816,185,122,6579276,35563.652,18236.5,30143,12571,65535,646.632,534.957,6.578,1.745,0.279,1.722,646.591,535.009,6.58,642,532,4,11,7,6,TRUE,TRUE
"15",15,21.894,59.129,133,91,3847128,28925.775,13718.39,26167,12768,64112,387.278,308.429,6.346,1.533,0.211,1.55,387.346,308.448,6.305,383,305,5,9,8,4,FALSE,FALSE
"16",16,26.503,69.024,161,109,4641845,28831.336,13566.936,24031,12576,64473,361.311,353.72,6.379,1.665,0.279,1.668,361.234,353.796,6.367,357,350,5,10,8,4,FALSE,FALSE
"17",17,14.321,44.372,87,70,1991558,22891.471,8777.473,19469,12688,50099,374.092,386.988,5.885,1.262,0.201,1.251,374.113,386.957,5.842,371,383,5,7,8,3,TRUE,TRUE
"18",18,11.688,41.303,71,64,1502380,21160.281,6793.974,19499,13046,37770,554.535,410.972,6.282,1.176,0.313,1.195,554.625,411.068,6.283,552,407,5,6,9,3,TRUE,TRUE
"19",19,29.631,78.47,180,124,5138872,28549.289,14158.502,23903,12706,65535,441.906,423.728,6.372,1.775,0.412,1.754,442.081,423.913,6.33,438,418,5,9,11,4,FALSE,FALSE
"20",20,18.766,53.233,114,87,2984698,26181.561,13073.313,22372.5,12667,63232,505.982,428.43,6.632,1.452,0.297,1.455,505.802,428.422,6.613,503,426,5,8,6,4,FALSE,FALSE
"21",21,11.688,41.062,71,57,1444462,20344.535,6558.453,18291,12850,38826,339.282,437.887,5.958,1.214,0.221,1.187,339.359,437.939,5.984,335,435,5,9,6,3,FALSE,FALSE
"22",22,38.026,87.676,231,148,7811377,33815.484,17399.123,30905,12691,65535,537.143,437.861,6.887,1.898,0.346,1.92,537.137,437.781,6.842,532,434,5,12,8,5,TRUE,FALSE
"23",23,30.947,77.125,188,130,5230671,27822.719,13197.832,23768,12683,63921,429.809,443.809,6.42,1.749,0.332,1.706,429.86,443.939,6.36,427,438,5,7,12,4,TRUE,TRUE
"24",24,1.811,11.24,11,11,266767,24251.545,10947.608,21679,13802,48229,495.818,440.364,6.364,0.67,0.248,0.631,495.822,440.366,6.281,495,440,5,3,2,3,TRUE,TRUE
"25",25,20.577,62.542,125,93,3013410,24107.279,10228.011,21873,12567,56740,582.912,443.944,6.448,1.514,0.352,1.519,583.024,443.992,6.422,579,440,5,9,9,4,TRUE,TRUE
"26",26,6.914,27.721,42,32,1245134,29646.047,15166.675,24072,13563,65535,474.905,444.476,6.619,1.085,0.292,0.966,474.914,444.549,6.535,473,443,5,5,4,4,FALSE,FALSE
"27",27,4.115,19.204,25,23,652085,26083.4,9394.965,25056,13468,45998,524.8,455.48,6.28,0.828,0.237,0.794,524.797,455.596,6.334,523,454,5,4,4,3,TRUE,TRUE
"28",28,44.281,95.125,269,151,10604743,39422.836,19937.6,36966,12621,65535,379.732,459.13,7.468,2.069,0.348,2.007,379.72,459.17,7.426,375,455,5,10,9,6,FALSE,FALSE
"29",29,5.761,22.962,35,31,976942,27912.629,12624.182,23188,12745,58424,531.657,459.457,6.257,0.926,0.202,0.93,531.64,459.473,6.265,530,458,5,5,4,3,TRUE,TRUE
"30",30,15.968,48.304,97,74,2786643,28728.279,14725.745,24573,12701,65535,489.959,468.784,6.619,1.407,0.309,1.429,489.826,468.747,6.632,486,467,5,9,5,4,FALSE,FALSE
"31",31,22.223,60.334,135,105,2888018,21392.727,7160.123,19593,12633,39682,510.267,489.541,6.067,1.481,0.336,1.447,510.289,489.566,6.045,507,485,5,8,10,3,TRUE,TRUE
"32",32,38.355,84.674,233,168,6544313,28087.18,11326.942,25273,12566,59422,669.592,495.343,6.858,1.823,0.431,1.811,669.672,495.414,6.839,664,491,5,13,9,4,FALSE,FALSE
"33",33,8.725,39.269,53,52,943289,17797.906,3755.077,16916,12761,28140,520.547,513.094,6.019,1.118,0.395,1.13,520.596,513.155,6.004,518,509,5,6,9,3,TRUE,TRUE
"34",34,10.206,38.442,62,58,1328392,21425.678,5663.44,20642.5,13121,34098,511.565,530.71,6.306,1.108,0.314,1.141,511.534,530.654,6.293,509,528,5,6,7,3,TRUE,FALSE
"35",35,17.12,47.407,104,74,3319205,31915.434,16245.308,26444,12621,65535,658.49,546.663,6.452,1.446,0.23,1.5,658.496,546.733,6.42,656,544,5,6,6,4,TRUE,TRUE
"36",36,18.601,53.681,113,83,3149681,27873.283,12917.816,24280,12686,64244,686.894,553.381,6.257,1.409,0.222,1.419,686.99,553.352,6.204,684,550,5,7,8,4,TRUE,TRUE
"37",37,16.132,48.993,98,73,3102962,31662.877,16077.528,29014.5,12722,65535,575.571,574.031,7.02,1.385,0.305,1.31,575.563,573.973,7.017,573,571,5,6,7,5,TRUE,FALSE
"38",38,13.005,44.164,79,75,1631385,20650.443,5666.163,19725,12585,36307,604.494,591.519,6.367,1.177,0.326,1.218,604.466,591.519,6.354,601,588,5,8,8,3,TRUE,TRUE
"39",39,42.141,89.537,256,162,8557113,33426.223,17063.338,28743.5,12619,65535,589.777,609.719,6.957,1.908,0.278,1.934,589.602,609.746,6.907,585,606,5,11,9,5,TRUE,TRUE
"40",40,24.692,61.197,150,103,4154751,27698.34,13331.359,22745.5,12711,65535,701.88,640.213,6.34,1.566,0.188,1.581,702.025,640.225,6.323,698,637,5,8,8,4,TRUE,TRUE
"41",41,25.186,67.816,153,116,3648779,23848.229,8341.894,21762,12695,45151,694.529,666.549,6.81,1.549,0.328,1.539,694.451,666.517,6.753,689,663,5,11,8,4,TRUE,TRUE
"42",42,50.537,121.43,307,198,10732104,34957.992,18968.434,27740,12641,65535,613.417,678.254,8.208,2.616,1.099,2.633,613.614,678.337,7.765,610,674,5,9,9,9,TRUE,FALSE
"43",43,13.828,47.233,84,79,1705666,20305.547,5970.448,18921.5,12743,33544,659.44,704.821,6.345,1.309,0.453,1.276,659.474,704.799,6.334,657,700,5,6,11,3,TRUE,TRUE
"44",44,56.627,151.252,344,248,9873434,28701.844,14540.826,23572.5,12610,65535,425.677,409.762,9.131,2.805,1.1,2.922,425.667,408.958,9.442,421,403,6,10,18,8,FALSE,FALSE
"45",45,17.284,50.613,105,83,2573810,24512.477,9019.228,22384,12603,46525,606.81,411.295,7.924,1.373,0.273,1.342,606.729,411.261,7.861,603,409,6,9,6,4,FALSE,FALSE
"46",46,5.268,19.997,32,30,826665,25833.281,9985.276,23239,13171,48701,540.344,452.969,6.875,0.928,0.253,0.972,540.369,452.952,6.772,539,452,6,4,3,3,TRUE,TRUE
"47",47,16.461,63.713,100,92,1746044,17460.439,4062.203,16225,12574,30776,612.85,454.92,6.78,1.329,0.359,1.361,612.769,454.947,6.783,609,451,6,10,8,3,TRUE,FALSE
"48",48,10.535,52.577,64,64,1034753,16168.016,2979.215,15730,12581,24105,638.766,475.906,6.891,1.228,0.4,1.266,638.784,475.79,6.904,635,472,6,8,9,3,TRUE,FALSE
"49",49,11.523,44.716,70,62,1295478,18506.828,4865.749,17641.5,12772,36744,453.414,482.329,7,1.277,0.38,1.206,453.302,482.362,6.985,450,479,6,9,7,3,FALSE,FALSE
"50",50,12.181,46.165,74,63,1383720,18698.918,4314.146,17817.5,12643,28510,650.243,486.014,6.851,1.185,0.257,1.213,650.262,486.002,6.838,647,483,6,7,7,3,FALSE,FALSE
"51",51,37.861,90.882,230,154,7084759,30803.301,13653.281,29192,12598,65535,468.439,510.93,7.848,1.815,0.314,1.834,468.384,510.885,7.851,463,507,6,12,9,5,FALSE,FALSE
"52",52,19.424,61.334,118,97,2288445,19393.602,5924.688,17258,12613,39131,706.042,570.492,7.119,1.432,0.347,1.379,706.004,570.527,7.158,702,567,6,10,9,3,FALSE,FALSE
"53",53,22.058,55.438,134,104,3321226,24785.27,9118.697,23173.5,12621,50583,725.94,637.239,6.993,1.446,0.266,1.437,725.989,637.33,6.994,721,634,6,10,7,3,TRUE,TRUE
"54",54,9.548,31.649,58,58,1067304,18401.793,4318.126,17694.5,12724,31118,683.259,643.517,6.5,1.028,0.306,1.063,683.164,643.481,6.455,680,641,6,8,6,2,TRUE,TRUE
"55",55,19.095,60.196,116,101,2321749,20015.078,5653.599,19059,12731,34599,743.31,734.526,6.733,1.42,0.43,1.386,743.348,734.699,6.708,739,730,6,9,10,3,TRUE,TRUE
"56",56,27.161,69.265,165,111,5318591,32233.885,16701.15,26682,12600,65535,642.945,737.903,7.648,1.64,0.253,1.635,642.989,737.898,7.646,639,734,6,8,9,5,TRUE,FALSE
"57",57,16.461,58.199,100,85,2117267,21172.67,7191.581,19147.5,12593,41336,759.86,779.64,6.98,1.607,0.569,1.56,759.807,779.754,6.961,757,774,6,7,13,3,TRUE,TRUE
"58",58,54.652,116.119,332,191,11963712,36035.277,19588.371,29013.5,12833,65535,646.925,780.892,8.036,2.167,0.335,2.133,647.08,781.129,8.13,641,775,6,12,12,6,FALSE,FALSE
"59",59,9.548,36.752,58,53,1027591,17717.086,3560.384,17468,12635,27186,744.534,780.034,6.724,1.101,0.342,1.109,744.524,779.997,6.719,742,777,6,6,8,3,TRUE,TRUE
"60",60,24.034,68.057,146,123,3394220,23248.082,8829.539,20316.5,12568,45046,699.582,801.247,7.322,1.549,0.43,1.55,699.735,801.233,7.348,694,797,6,11,10,4,TRUE,TRUE
"61",61,20.906,59.922,127,95,3714216,29245.795,14650.885,25117,12568,64948,721.024,829.331,7.512,1.547,0.326,1.531,721.005,829.59,7.531,718,824,6,6,10,4,TRUE,TRUE
"62",62,23.046,61.508,140,98,4457632,31840.229,16222.303,27000,12569,65535,492.086,531.886,9.521,1.595,0.311,1.594,492.054,531.921,9.542,490,528,7,6,9,6,FALSE,FALSE
"63",63,24.528,62.164,149,99,5325722,35743.102,18992.477,29807,12871,65535,512.503,553.228,9.174,1.679,0.342,1.683,512.465,553.243,9.225,509,551,7,8,6,5,FALSE,FALSE
"64",64,16.791,53.922,102,85,2341958,22960.373,8669.511,20522.5,12603,52040,522.157,564.52,8.118,1.37,0.352,1.343,522.421,564.671,8.158,518,560,7,8,10,3,FALSE,FALSE
"65",65,42.47,96.708,258,171,7033309,27260.887,12499.956,23872,12579,65535,764.736,679.442,8.709,1.931,0.385,1.893,764.875,679.635,8.761,759,674,7,12,11,5,FALSE,FALSE
"66",66,37.861,96.467,230,173,5170704,22481.322,8111.341,20351.5,12638,51703,635.387,688.73,9.552,1.99,0.546,1.944,635.401,688.656,9.729,630,685,7,13,8,5,TRUE,TRUE
"67",67,1.975,14.894,12,12,171169,14264.083,2064.291,13363,12620,19907,645.5,698.917,7.083,0.67,0.234,0.681,645.55,698.971,7.074,643,697,7,5,4,2,TRUE,TRUE
"68",68,13.169,50.301,80,80,1274799,15934.987,2398.236,15221,12584,22308,700.3,744.162,7.525,1.286,0.52,1.158,700.305,744.187,7.512,696,738,7,8,11,2,TRUE,FALSE
"69",69,6.42,32.201,39,39,624791,16020.282,3057.052,15012,12628,23387,707.872,767.154,7.256,0.981,0.375,0.931,707.972,767.188,7.222,703,765,7,9,5,2,TRUE,FALSE
"70",70,5.268,20.928,32,32,508387,15887.094,2239.17,15531.5,12569,21022,762.125,817.438,7.531,0.824,0.202,0.827,762.166,817.465,7.522,759,816,7,6,4,2,TRUE,TRUE
"71",71,70.126,201.005,426,306,10726403,25179.35,10547.476,21654.5,12592,58028,801.239,836.57,9.763,3.121,0.823,3.165,801.28,836.575,9.75,792,831,7,21,14,7,FALSE,FALSE
"72",72,32.429,73.779,197,149,4520266,22945.512,7356.89,21387,12799,48151,783.508,847.497,8.025,1.671,0.381,1.737,783.579,847.691,8.038,779,843,7,10,10,3,TRUE,FALSE
"73",73,37.861,85.919,230,132,9086739,39507.562,20128.256,36689.5,12583,65535,668.8,862.278,9.422,1.99,0.397,1.95,668.833,862.361,9.454,665,858,7,9,9,6,FALSE,FALSE
"74",74,37.038,86.505,225,135,7365078,32733.68,17040.662,26919,12591,65535,483.462,323.796,10.147,1.887,0.274,1.884,483.46,323.844,10.224,480,320,8,8,9,6,FALSE,FALSE
"75",75,33.581,77.266,204,123,7636261,37432.652,19461.926,31790,12627,65535,355.034,364.265,10.623,1.929,0.452,1.847,354.951,364.342,10.589,352,361,8,8,7,6,FALSE,FALSE
"76",76,39.014,89.125,237,146,8002568,33766.109,17396.963,27382,12836,65535,481.388,468.236,10.776,1.92,0.318,1.903,481.389,468.288,10.727,478,464,8,9,10,6,TRUE,FALSE
"77",77,3.622,21.169,22,22,313740,14260.909,1302.988,13868,12747,17774,767,764,8.909,0.809,0.341,0.835,767.06,764.009,8.916,764,762,8,7,5,2,TRUE,TRUE
"78",78,20.083,73.438,122,101,2011994,16491.754,3088.473,15657.5,12571,28126,683.959,843.139,10.246,1.724,0.583,1.723,684.022,843.165,10.249,677,840,8,12,7,5,FALSE,FALSE
"79",79,8.395,37.545,51,51,790756,15505.02,2307.561,14993,12648,21349,679.039,859.314,8.608,1.04,0.326,1.035,679.036,859.361,8.631,676,855,8,6,8,2,FALSE,FALSE
"80",80,31.771,83.329,193,156,4184738,21682.58,7639.395,19376,12571,48511,702.13,896.964,9.057,1.666,0.398,1.658,702.326,897.1,9.103,697,892,8,11,11,3,FALSE,FALSE
"81",81,24.363,71.815,148,123,3027882,20458.662,5968.268,19165.5,12603,41608,429.959,304.953,10.784,1.51,0.424,1.508,430.287,304.947,10.77,424,301,9,11,9,4,TRUE,FALSE
"82",82,18.601,53.474,113,89,2620821,23193.105,8563.035,20808,12607,52036,532.018,355,10.018,1.399,0.286,1.325,532.127,354.877,10.029,528,352,9,9,8,4,FALSE,FALSE
"83",83,2.14,14.205,13,13,193230,14863.846,1762.115,15060,12608,17502,360.231,376.385,9.308,0.717,0.218,0.72,360.24,376.385,9.308,359,375,9,4,4,2,TRUE,TRUE
"84",84,15.803,47.407,96,69,2398187,24981.115,10847.935,20688.5,12655,51101,477.802,377.958,10.417,1.389,0.231,1.414,477.873,377.95,10.437,475,375,9,6,7,4,TRUE,FALSE
"85",85,13.663,64.265,83,83,1339737,16141.409,2379.586,15869,12646,22776,420.976,390.217,10.422,1.707,0.748,1.621,420.922,390.123,10.412,418,385,9,8,14,3,TRUE,TRUE
"86",86,15.803,48.612,96,92,1920499,20005.197,5354.911,19193.5,12599,34162,586.583,402.26,10.438,1.253,0.407,1.233,586.528,402.07,10.448,584,398,9,7,9,3,FALSE,FALSE
"87",87,32.1,80.816,195,126,6710727,34413.984,17987.961,29258,12620,65535,494.297,405.723,10.974,1.866,0.404,1.951,494.27,405.752,10.962,491,401,9,7,11,5,FALSE,TRUE
"88",88,33.087,90.363,201,158,4235523,21072.254,6929.093,18833,12591,43691,641.144,455.398,10.711,1.912,0.656,1.825,640.985,455.3,10.683,635,450,9,14,12,4,FALSE,FALSE
"89",89,15.638,44.476,95,78,2496043,26274.137,8834.279,25453,12783,47070,444.158,469.126,9.958,1.311,0.247,1.29,444.174,469.075,9.971,442,466,9,6,8,3,FALSE,FALSE
"90",90,34.075,87.813,207,142,5680414,27441.613,13030.781,23800,12580,65535,638.309,485.097,10.942,1.814,0.412,1.847,638.442,485.102,10.936,632,482,9,13,8,5,TRUE,FALSE
"91",91,39.343,89.503,239,148,6970255,29164.246,14489.057,24792,12592,65535,675.113,511.126,11.138,1.933,0.337,1.974,675.122,511.105,11.151,670,508,9,12,8,5,FALSE,FALSE
"92",92,21.729,64.506,132,106,2975597,22542.402,7604.54,20783,12629,41204,618.136,551.023,10.856,1.603,0.485,1.558,618.205,551.01,10.833,612,549,9,13,6,4,TRUE,FALSE
"93",93,59.261,116.531,360,214,10589467,29415.186,14260.011,25881,12587,65535,601.85,698.981,10.644,2.14,0.305,2.149,601.907,699.044,10.64,597,693,9,11,13,5,FALSE,FALSE
"94",94,51.03,119.841,310,216,7924803,25563.881,11785.621,21687,12592,61968,609.013,723.958,10.677,2.054,0.514,2.082,608.642,724.289,10.655,603,717,9,13,14,4,FALSE,FALSE
"95",95,34.569,86.609,210,129,6801915,32390.072,17281.643,26926,12589,65535,609.062,736.567,10.905,1.908,0.36,1.968,609.081,736.625,10.831,605,731,9,9,11,5,FALSE,FALSE
"96",96,55.146,198.86,335,303,6059824,18089.027,4816.341,16922,12570,37364,806.704,864.436,10.107,3.389,1.534,3.323,806.745,864.18,10.106,802,852,9,11,29,3,FALSE,FALSE
"97",97,4.774,23.099,29,29,487877,16823.346,2501.163,16937,12806,21908,443.103,350.138,10.621,0.854,0.273,0.83,443.074,350.19,10.597,441,348,10,5,5,3,TRUE,FALSE
"98",98,11.029,39.269,67,67,1268697,18935.775,3747.759,18761,12703,28073,401.507,356.403,10.507,1.094,0.331,1.128,401.659,356.46,10.503,398,354,10,8,6,2,TRUE,TRUE
"99",99,18.272,51.854,111,80,2990545,26941.848,12515.331,22478,12673,64706,371.793,390.288,11.532,1.469,0.258,1.504,371.918,390.332,11.521,368,388,10,8,6,4,TRUE,TRUE
"100",100,28.314,73.197,172,112,5740453,33374.727,17575.238,29185,12575,65535,452.076,400.686,11.657,1.775,0.359,1.746,452.078,400.682,11.629,448,398,10,10,7,5,TRUE,FALSE
"101",101,7.737,32.168,47,41,896432,19073.021,5142.994,17831,12677,32883,398.851,405.936,11,1.081,0.242,1.09,398.849,405.918,10.986,396,404,10,7,5,3,TRUE,FALSE
"102",102,3.128,17.514,19,19,300136,15796.632,2826.251,15527,12666,20734,556.053,422.579,11.158,0.715,0.263,0.749,555.989,422.541,11.135,554,421,10,5,4,3,TRUE,FALSE
"103",103,3.786,17.859,23,23,336666,14637.652,1531.887,14202,13091,19788,569.043,440.391,10.565,0.78,0.203,0.716,569.055,440.392,10.573,567,439,10,5,4,2,TRUE,FALSE
"104",104,28.807,72.678,175,120,4475404,25573.736,10113.285,23307,12856,51825,482.994,448.623,11.709,1.671,0.295,1.693,483.221,448.661,11.716,478,445,10,10,8,5,TRUE,FALSE
"105",105,20.906,56.853,127,88,3296399,25955.898,11144.429,23748,12857,60704,410.866,456.512,11.323,1.533,0.27,1.555,410.931,456.581,11.242,408,453,10,8,8,4,FALSE,FALSE
"106",106,12.511,42.167,76,60,1716203,22581.619,7801.381,20254,12742,40608,536.618,458.289,11.671,1.298,0.315,1.303,536.588,458.23,11.654,534,455,10,6,7,4,TRUE,TRUE
"107",107,12.346,44.027,75,61,1424594,18994.586,5277.076,17367,12688,34143,443.267,460.64,10.987,1.228,0.25,1.215,443.218,460.703,10.949,440,457,10,8,8,3,TRUE,TRUE
"108",108,17.12,55.612,104,82,1958512,18831.846,5080.197,17563.5,12567,33375,544.433,464.99,11.644,1.422,0.389,1.409,544.442,464.972,11.626,541,461,10,7,10,4,TRUE,FALSE
"109",109,18.766,63.369,114,97,2291050,20096.93,5683.42,19500,12698,34100,625.5,468.544,11.237,1.486,0.485,1.426,625.619,468.624,11.254,621,464,10,9,10,4,TRUE,TRUE
"110",110,5.103,23.307,31,29,572186,18457.613,4670.167,17487,12815,30796,482.548,493.677,10.677,0.846,0.208,0.869,482.539,493.677,10.697,481,492,10,5,5,3,FALSE,FALSE
"111",111,29.466,78.263,179,134,4266220,23833.631,8219.945,22671,12599,46408,602.777,571.771,11.883,1.763,0.503,1.816,602.833,571.781,11.87,597,568,10,12,8,5,TRUE,TRUE
"112",112,26.009,70.677,158,123,3588200,22710.127,7676.761,21561.5,12704,44147,580.221,603.74,11.994,1.566,0.36,1.541,580.193,603.546,11.96,576,599,10,10,10,4,TRUE,TRUE
"113",113,20.083,55.508,122,92,2864254,23477.492,8462.283,21853.5,12693,45899,625.197,611.877,11.828,1.441,0.261,1.436,625.184,611.866,11.806,622,608,10,7,9,4,TRUE,TRUE
"114",114,4.115,22.306,25,25,371124,14844.96,2184.681,14196,12696,22531,555.36,612.16,11,0.815,0.294,0.834,555.442,612.192,11.005,553,610,10,5,6,3,FALSE,FALSE
"115",115,26.503,73.367,161,122,3842377,23865.695,9600.761,21742,12604,55033,731.95,624.279,11.186,1.653,0.417,1.632,732.004,624.171,11.162,727,620,10,11,10,4,FALSE,FALSE
"116",116,19.589,67.127,119,103,2174657,18274.428,4793.995,17239,12591,31663,684.101,646.109,11.202,1.682,0.685,1.525,684.182,646.087,11.214,680,640,10,11,12,4,TRUE,FALSE
"117",117,25.351,69.057,154,117,3288248,21352.26,7430.062,18747.5,12617,43059,760.409,694.273,11.409,1.542,0.294,1.57,760.56,694.209,11.398,756,691,10,10,8,4,FALSE,FALSE
"118",118,48.561,97.467,295,171,9370719,31765.148,15036.525,29686,12649,65535,635.898,750.908,11.997,2.084,0.313,2.102,635.874,751.076,11.994,632,745,10,8,13,5,FALSE,FALSE
"119",119,60.249,129.461,366,229,10145524,27720.012,12414.179,24359,12578,64455,653.44,803.175,12.301,2.183,0.424,2.163,653.532,803.055,12.29,647,797,10,12,14,5,FALSE,FALSE
"120",120,8.56,30.271,52,52,885971,17037.904,2781.901,16591,12816,24008,658.962,814.308,10.5,0.996,0.289,0.98,658.958,814.295,10.524,656,812,10,7,6,2,FALSE,FALSE
"121",121,29.137,89.125,177,134,4240380,23956.949,8477.546,22200,12690,48250,807.785,826.966,12.028,1.924,0.663,1.899,807.81,826.955,12.021,801,824,10,15,8,5,FALSE,FALSE
"122",122,31.606,78.193,192,146,4321367,22507.119,7825.807,20580,12622,47909,713.057,864.557,11.724,1.662,0.319,1.676,713.169,864.538,11.681,709,860,10,9,10,4,TRUE,FALSE
"123",123,9.054,37.304,55,47,1057408,19225.6,6121.228,17790,12667,36833,712.327,902.327,11.073,1.121,0.236,1.12,712.193,902.285,11.087,709,900,10,8,6,3,FALSE,FALSE
"124",124,4.609,22.858,28,28,409331,14618.964,1603.488,14410.5,12581,17788,400.357,331.179,11.571,0.86,0.26,0.825,400.274,331.195,11.564,398,330,11,7,4,2,TRUE,TRUE
"125",125,2.14,13.204,13,13,199638,15356.77,2044.684,14859,13678,20993,468.846,413.077,11,0.768,0.381,0.801,468.862,413.128,11,468,410,11,3,7,1,TRUE,TRUE
"126",126,17.449,50.924,106,79,2606480,24589.434,10423.232,20132,12598,46900,342.434,413.934,12.396,1.427,0.257,1.453,342.364,413.967,12.367,340,411,11,7,7,4,FALSE,FALSE
"127",127,9.712,39.821,59,59,906249,15360.152,2286.433,14740,12570,20927,584.051,500.763,11.458,1.255,0.505,1.134,584.171,500.898,11.463,580,497,11,9,8,2,TRUE,TRUE
"128",128,5.268,25.927,32,32,511485,15983.906,2563.648,15858,12811,24332,559.188,510.906,11.438,0.963,0.327,0.987,559.069,510.836,11.472,557,508,11,7,6,2,TRUE,TRUE
"129",129,6.42,28.547,39,38,683652,17529.539,3160.901,17113,12595,24456,523.103,520.051,11.641,0.97,0.34,0.937,523.123,520.066,11.64,520,517,11,6,7,3,TRUE,TRUE
"130",130,6.091,26.168,37,37,592693,16018.729,3054.423,15202,12598,25848,599.162,534.568,11.378,0.895,0.259,0.876,599.15,534.619,11.368,597,531,11,5,7,2,TRUE,TRUE
"131",131,11.029,35.374,67,58,1284710,19174.775,4646.929,18815,12580,29359,578,558.328,11.806,1.158,0.24,1.157,578.044,558.396,11.787,576,556,11,6,6,3,TRUE,TRUE
"132",132,12.511,37.994,76,61,1746460,22979.736,7261.044,21467,13556,41030,593.079,562.605,12.105,1.217,0.206,1.196,593.089,562.638,12.142,591,559,11,5,8,3,TRUE,FALSE
"133",133,5.597,28.306,34,31,565285,16626.029,3806.678,15406.5,12712,26222,588.059,624,12.118,0.963,0.268,0.946,588.041,624.01,12.129,586,621,11,5,7,3,TRUE,FALSE
"134",134,5.103,24.445,31,31,515049,16614.484,3148.481,15812,12708,22760,631.935,635.968,11.548,0.865,0.273,0.794,631.985,636.05,11.54,629,632,11,6,7,2,TRUE,TRUE
"135",135,12.675,40.199,77,77,1338858,17387.766,3031.977,17253,12604,23826,648.156,680.455,11.481,1.2,0.425,1.173,648.022,680.453,11.478,644,677,11,10,7,2,TRUE,TRUE
"136",136,6.914,26.375,42,37,916997,21833.262,6037.15,21320,12809,36887,679.476,688.024,11.738,0.988,0.222,0.947,679.43,687.931,11.711,678,686,11,4,6,3,TRUE,TRUE
"137",137,4.115,19.445,25,24,439185,17567.4,3509.655,16886,12656,24991,684.92,698,12.32,0.801,0.2,0.78,684.917,697.987,12.265,684,696,11,3,5,3,TRUE,TRUE
"138",138,34.075,89.433,207,159,4972204,24020.309,8994.107,22334,12606,59838,777.986,767.362,11.986,1.897,0.588,1.911,777.784,767.239,11.958,772,762,11,13,11,4,FALSE,FALSE
"139",139,3.786,17.307,23,23,349030,15175.218,2465.733,14557,12626,20649,756.522,771.217,11.217,0.729,0.205,0.784,756.576,771.223,11.194,755,769,11,4,5,2,TRUE,TRUE
