"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"44",44,10.371,37.786,63,63,748495,11880.873,3380.21,10441,8336,24720,847.349,540.857,3.524,1.082,0.354,1.056,847.392,540.815,3.541,843,538,3,9,7,2,FALSE,FALSE
"45",45,21.894,60.785,133,93,2902449,21822.926,12702.004,17409,8316,65351,888.233,553.098,5.12,1.631,0.384,1.691,888.225,553.119,5.126,886,549,3,5,9,5,FALSE,FALSE
"46",46,19.26,60.541,117,97,1692470,14465.556,5211.593,13130,8412,33754,666.068,616.496,3.872,1.424,0.331,1.387,666.173,616.668,3.851,662,611,3,9,10,3,FALSE,FALSE
"47",47,21.894,64.714,133,107,2345229,17633.301,6988.637,16854,8375,37846,684.241,646.526,3.925,1.625,0.512,1.501,684.208,646.649,3.862,681,641,3,8,12,3,TRUE,FALSE
"48",48,10.7,42.2,65,58,869568,13377.969,3739.308,12970,8320,25649,809.169,646.754,3.877,1.246,0.391,1.184,809.211,646.81,3.843,805,644,3,11,5,3,TRUE,TRUE
"49",49,2.305,16.584,14,14,133068,9504.857,748.323,9500.5,8437,10895,770.786,689.571,3.643,0.793,0.22,0.832,770.723,689.576,3.654,769,689,3,5,3,2,FALSE,FALSE
"50",50,26.832,76.436,163,121,2282413,14002.534,4518.431,12875,8363,26476,776.466,689.313,6.791,1.621,0.428,1.612,776.475,689.386,6.778,773,684,3,8,11,6,TRUE,TRUE
"51",51,10.865,43.649,66,56,991429,15021.651,5939.089,13381,8342,35621,916.5,706.53,4.97,1.278,0.365,1.195,916.696,706.366,4.925,913,703,3,7,8,4,FALSE,FALSE
"52",52,6.091,25.479,37,37,408877,11050.729,2177.918,10392,8313,16705,764.27,708.405,3.541,0.91,0.317,0.85,764.335,708.267,3.547,762,706,3,5,8,2,TRUE,TRUE
"53",53,26.997,75.747,164,122,2936743,17906.969,8237.573,15542.5,8330,42656,682.384,717.622,4.835,1.648,0.386,1.613,682.28,717.777,4.812,678,713,3,10,11,4,TRUE,TRUE
"54",54,21.4,70.68,130,94,2581795,19859.961,9523.896,18955.5,8344,54508,711.338,734.731,5.438,1.687,0.525,1.626,711.328,734.822,5.398,709,730,3,6,11,6,TRUE,FALSE
"55",55,22.881,62.368,139,112,1943931,13985.115,4567.223,12835,8438,28975,740.633,747.647,4.014,1.473,0.292,1.471,740.627,747.652,4.031,737,744,3,9,9,3,TRUE,TRUE
"56",56,24.198,65.37,147,107,3388846,23053.375,13159.294,18542,8423,63343,683.408,760.544,4.361,1.673,0.416,1.683,683.479,760.693,4.326,681,755,3,6,11,4,FALSE,FALSE
"57",57,10.206,37.89,62,61,720021,11613.242,2605.046,11036,8440,22427,728.194,759.145,3.532,1.069,0.332,1.045,728.059,759.249,3.564,725,756,3,7,7,3,TRUE,TRUE
"58",58,47.903,98.364,291,174,7553297,25956.348,15432.38,21561,8318,65535,760.698,771.33,5.148,2.045,0.254,2.075,760.761,771.372,5.148,756,767,3,10,11,5,TRUE,TRUE
"59",59,9.877,38.924,60,60,650209,10836.816,2153.338,10510,8324,18321,730.9,773.083,3.55,1.148,0.374,1.083,730.85,773.053,3.553,727,770,3,9,7,2,TRUE,TRUE
"60",60,28.478,72.919,173,122,3383268,19556.463,8519.983,18488,8335,43793,993.601,774.798,4.243,1.637,0.265,1.651,993.686,774.731,4.207,989,771,3,10,9,4,TRUE,TRUE
"61",61,14.486,61.957,88,81,1177597,13381.784,4616.157,12330.5,8340,30514,710.034,805.795,4.625,1.794,0.734,1.782,710.332,805.864,4.64,702,803,3,14,6,4,FALSE,FALSE
"62",62,6.091,32.513,37,34,432144,11679.567,2967.476,10849,8328,20956,933.405,820.162,3.676,0.988,0.317,0.98,933.247,820.001,3.7,931,818,3,6,6,3,TRUE,TRUE
"63",63,18.108,77.574,110,103,1295989,11781.718,2940.714,10876.5,8335,21875,953.118,830.173,3.709,1.648,0.456,1.671,953.192,830.476,3.725,948,824,3,10,11,3,TRUE,TRUE
"64",64,13.169,42.408,80,63,1530418,19130.225,8572.008,16366.5,8340,42490,964.562,838.025,4.075,1.253,0.211,1.242,964.617,837.964,4.012,962,835,3,6,7,4,TRUE,FALSE
"65",65,45.269,105.09,275,162,8559791,31126.514,20008.799,25459,8345,65535,836.622,883.542,5.535,2.177,0.49,2.246,836.66,883.573,5.547,833,878,3,9,11,6,FALSE,FALSE
"66",66,17.778,55.645,108,95,1319852,12220.852,2840.449,11826.5,8315,18851,966.75,899.657,3.75,1.323,0.362,1.355,966.805,899.642,3.752,962,897,3,10,7,3,TRUE,TRUE
"67",67,48.726,111.849,296,164,10462883,35347.578,21785.248,31090,8349,65535,780.328,335.787,7.047,2.34,0.614,2.363,780.492,335.534,7.019,776,332,4,10,9,7,FALSE,FALSE
"68",68,20.412,58.751,124,85,2881781,23240.17,13829.071,18452.5,8372,65535,742.121,506.371,6.395,1.612,0.384,1.636,742.176,506.359,6.366,739,503,4,7,8,5,TRUE,TRUE
"69",69,26.667,75.091,162,129,2667162,16463.963,6112.911,15299,8461,35762,663.926,524.815,5.833,1.815,0.63,1.803,663.91,524.683,5.82,660,519,4,8,14,4,FALSE,FALSE
"70",70,4.115,27.409,25,25,254685,10187.4,1750.729,9487,8339,14163,756.76,586.28,4.12,1.207,0.564,1.178,756.772,586.324,4.105,755,581,4,4,11,2,TRUE,TRUE
"71",71,14.321,51.509,87,74,1224447,14074.104,4761.762,13034,8313,27525,828.931,624.966,4.943,1.428,0.462,1.336,828.982,624.943,4.973,823,623,4,12,5,3,TRUE,TRUE
"72",72,13.169,60.27,80,78,1707790,21347.375,12250.085,17890.5,8397,65132,649.912,699.662,5.912,1.613,0.633,1.603,649.846,699.819,5.913,648,694,4,4,12,5,FALSE,FALSE
"73",73,21.894,62.335,133,99,2135924,16059.579,6035.842,15372,8321,33171,839.226,873.722,6.083,1.483,0.316,1.455,839.19,873.761,6.062,835,870,4,9,9,5,FALSE,FALSE
"74",74,11.194,45.821,68,62,906327,13328.338,4033.188,12038,8318,23597,870.265,430.324,6.015,1.444,0.542,1.35,870.31,430.331,5.996,864,428,5,12,6,3,FALSE,FALSE
"75",75,34.404,96.396,209,162,3074008,14708.172,5105.501,13359,8325,28984,859.182,468.656,6.115,1.867,0.615,1.766,859.02,468.651,6.128,853,463,5,13,13,4,TRUE,FALSE
"76",76,11.523,40.339,70,58,1313238,18760.543,8712.543,16145.5,8322,45452,829.114,665.129,6.186,1.267,0.312,1.239,829.075,665.224,6.177,827,662,5,5,7,4,TRUE,TRUE
"77",77,9.218,43.338,56,52,625693,11173.089,2718.909,10345,8320,20664,755.75,738.25,6,1.108,0.351,1.131,755.73,738.281,5.997,753,735,5,7,9,3,TRUE,TRUE
"78",78,12.675,41.822,77,58,1320522,17149.637,6977.011,15124,8323,32205,1010.247,756.831,6.688,1.299,0.275,1.325,1010.273,756.919,6.701,1008,754,5,5,7,4,TRUE,FALSE
"79",79,10.865,37.994,66,54,771285,11686.137,2716.987,10931,8322,18253,907.47,818.288,5.848,1.15,0.206,1.154,907.487,818.26,5.858,904,816,5,7,6,3,TRUE,TRUE
"80",80,12.84,42.511,78,61,1268577,16263.808,6699.512,14026,8354,34695,745.09,845,6.782,1.305,0.293,1.292,745.153,845.028,6.816,742,843,5,7,5,4,FALSE,FALSE
"81",81,19.589,57.094,119,93,2005563,16853.471,6381.563,15434,8380,31710,864.924,495.319,7.185,1.496,0.425,1.429,864.893,495.307,7.213,860,493,6,11,6,4,TRUE,TRUE
"82",82,30.454,84.675,185,153,2789722,15079.578,5048.372,14087,8397,31534,756.405,504.481,7.622,1.771,0.576,1.652,756.588,504.583,7.615,750,499,6,12,12,4,TRUE,TRUE
"83",83,41.154,90.159,250,153,5532320,22129.279,12732.452,18711,8374,64156,842.964,545.172,8.068,2.006,0.375,2.054,842.766,545.169,7.977,838,542,6,12,7,5,FALSE,FALSE
"84",84,43.623,105.709,265,158,5592486,21103.721,11729.7,17311,8337,59982,779.457,652.649,9.094,2.108,0.486,2.125,779.275,652.294,9.227,775,648,6,10,11,7,TRUE,TRUE
"85",85,9.054,35.581,55,46,761694,13848.981,4352.547,12987,8362,26561,847.436,653.164,7.836,1.124,0.262,1.128,847.403,653.143,7.84,845,650,6,6,7,4,TRUE,TRUE
"86",86,25.844,96.259,157,153,1880431,11977.268,2972.481,11308,8323,23449,796.427,706.803,7.815,2.122,0.686,2.096,796.501,706.726,7.727,793,699,6,8,14,6,TRUE,FALSE
"87",87,43.787,98.605,266,163,5380364,20226.932,10285.317,16726,8327,54050,998.733,752.692,8.128,1.997,0.34,2.014,998.68,752.714,8.102,994,748,6,11,10,5,TRUE,FALSE
"88",88,8.395,37.512,51,45,594143,11649.862,2789.892,11538,8321,18621,861.392,894.137,7.51,1.126,0.364,1.107,861.385,894.067,7.491,858,893,6,8,4,4,FALSE,FALSE
"89",89,53.17,118.258,323,198,7894215,24440.295,14376.997,19234,8346,64954,682.028,438.458,9.232,2.237,0.55,2.178,681.529,438.575,9.214,676,434,7,16,9,6,TRUE,FALSE
"90",90,29.96,100.88,182,145,2800520,15387.473,7322.95,12864,8324,41640,868.758,461.901,8.89,2.092,0.797,1.971,868.513,461.512,8.795,861,458,7,18,10,5,FALSE,FALSE
"91",91,21.564,77.781,131,116,1864743,14234.68,4845.771,12868,8377,30582,739.992,483.366,8.611,1.969,0.813,1.946,739.794,483.256,8.548,733,479,7,16,10,4,TRUE,TRUE
"92",92,44.281,96.778,269,163,5673861,21092.42,11691.515,17090,8337,63594,814.944,521.331,8.9,2.002,0.294,2.026,815.021,521.263,8.943,810,517,7,11,9,5,TRUE,TRUE
"93",93,18.766,62.539,114,112,1297702,11383.351,1917.796,11098.5,8322,17316,850.456,529.737,7.623,1.585,0.699,1.501,850.498,529.794,7.628,843,527,7,15,6,3,TRUE,FALSE
"94",94,4.445,23.411,27,26,335103,12411.223,3907.432,11596,8363,22674,704.63,567.482,7.926,0.855,0.276,0.932,704.615,567.433,7.927,702,566,7,6,4,3,FALSE,FALSE
"95",95,15.638,49.441,95,71,1649641,17364.643,7823.859,14629,8325,37346,695.537,613.674,8.568,1.406,0.294,1.496,695.534,613.684,8.568,693,610,7,6,8,4,TRUE,TRUE
"96",96,17.449,55.231,106,103,1380268,13021.396,3452.395,12279,8320,22668,730.953,617.245,7.528,1.346,0.461,1.334,731.062,617.128,7.54,725,614,7,13,7,3,TRUE,TRUE
"97",97,7.243,31.271,44,38,559730,12721.137,3692.569,12220.5,8395,22097,698.273,667.114,8.545,1.014,0.292,1.013,698.249,667.076,8.5,696,665,7,6,5,4,TRUE,TRUE
"98",98,3.951,22.514,24,24,246003,10250.125,1546.645,9884.5,8362,14359,794.917,671.167,7.292,0.82,0.272,0.822,794.924,671.172,7.284,793,668,7,5,7,2,TRUE,TRUE
"99",99,11.852,40.477,72,56,1035277,14378.848,5721.447,12278.5,8324,33950,907.931,709.806,8.417,1.264,0.264,1.338,907.897,709.824,8.376,905,707,7,7,6,4,TRUE,FALSE
"100",100,7.901,31.167,48,48,585469,12197.271,2350.325,12174.5,8465,16828,959.25,716.708,7.5,1.238,0.526,1.178,959.475,716.694,7.516,954,716,7,12,3,2,FALSE,FALSE
"101",101,20.412,65.611,124,99,1801576,14528.839,4510.75,13351,8438,27589,972.629,773.306,8.984,1.643,0.496,1.628,972.739,773.144,8.975,968,769,7,10,10,5,TRUE,FALSE
"102",102,30.124,76.643,183,125,3463754,18927.617,9404.765,15733,8364,50202,976.475,800.716,8.923,1.701,0.332,1.721,976.529,800.996,8.894,972,796,7,9,9,5,TRUE,FALSE
"103",103,26.832,77.022,163,128,2293464,14070.331,4478.679,13417,8315,27092,974.54,821.245,9.423,1.684,0.52,1.711,974.504,821.16,9.356,971,816,7,8,11,5,TRUE,FALSE
"104",104,26.009,70.714,158,105,3063778,19391,9771.901,16523.5,8356,48803,947.342,843.658,9.323,1.683,0.327,1.7,947.435,843.726,9.261,943,840,7,9,8,5,TRUE,FALSE
"105",105,13.828,40.821,84,64,1495605,17804.822,7587.524,15499.5,8650,38017,988.655,878.833,8.69,1.309,0.267,1.308,988.603,878.94,8.71,986,876,7,6,6,4,TRUE,TRUE
"106",106,45.269,124.325,275,211,4021253,14622.738,5262.389,13235,8329,35600,975.353,898.164,9.16,2.267,0.817,2.259,975.561,897.868,9.146,966,892,7,18,12,5,TRUE,TRUE
"107",107,61.895,133.945,376,228,8425244,22407.564,10862.226,19385.5,8313,51087,823.785,385.465,10.277,2.357,0.635,2.296,823.747,385.526,10.274,816,382,8,18,8,6,TRUE,FALSE
"108",108,38.849,94.847,236,159,4902037,20771.344,10345.48,17432.5,8417,52045,793.847,391.284,9.581,2.02,0.545,1.981,793.986,391.069,9.582,788,386,8,11,12,4,FALSE,FALSE
"109",109,37.532,99.502,228,166,3909781,17148.162,6552.958,16812.5,8339,36348,750.943,411.07,10.246,2.058,0.669,2.024,751.127,411.067,10.206,744,408,8,17,7,5,TRUE,FALSE
"110",110,31.277,85.16,190,139,3759971,19789.32,10964.784,16286,8373,52460,793.99,419.542,9.837,1.893,0.579,1.943,793.429,419.614,9.811,788,416,8,13,7,5,FALSE,FALSE
"111",111,36.215,86.401,220,140,5121721,23280.551,13040.784,19274.5,8345,64263,785.073,456.136,9.85,1.859,0.317,1.882,785.295,456.094,9.795,780,453,8,11,8,5,FALSE,FALSE
"112",112,13.498,40.959,82,66,1076634,13129.683,3695.394,12613.5,8334,25056,660.317,469.744,8.951,1.25,0.202,1.215,660.448,469.722,8.949,658,467,8,6,7,3,FALSE,FALSE
"113",113,28.478,69.369,173,118,3249676,18784.254,8381.573,16486,8467,41227,769.382,515.873,9.699,1.687,0.271,1.709,769.383,515.965,9.707,766,512,8,8,9,4,TRUE,FALSE
"114",114,8.889,40.58,54,50,715800,13255.556,4168.356,11857.5,8326,23470,731.796,524.333,8.741,1.266,0.499,1.264,732.057,524.352,8.673,727,523,8,11,4,3,TRUE,TRUE
"115",115,37.367,89.021,227,149,5005292,22049.744,11657.7,18770,8419,51372,732.414,548.965,9.841,1.941,0.442,1.966,732.372,548.964,9.794,730,543,8,6,13,5,TRUE,FALSE
"116",116,14.98,50.924,91,71,1402503,15412.121,5889.495,14348,8342,33316,734.176,589.286,9.484,1.401,0.34,1.48,734.191,589.094,9.452,732,585,8,5,10,4,TRUE,FALSE
"117",117,7.078,27.409,43,41,539311,12542.116,3023.709,12400,8380,18733,802.651,612.302,9.465,0.928,0.252,0.896,802.604,612.349,9.462,800,610,8,6,5,4,TRUE,TRUE
"118",118,17.12,51.268,104,77,1693762,16286.173,6470.723,14373.5,8325,31439,831.615,639.702,9.327,1.435,0.279,1.422,831.595,639.643,9.295,829,636,8,7,8,4,TRUE,FALSE
"119",119,6.585,27.065,40,40,453948,11348.7,1854.389,11227,8351,15711,855.675,654.45,8.5,0.907,0.238,0.869,855.721,654.388,8.495,854,652,8,5,6,2,TRUE,FALSE
"120",120,53.829,111.706,327,195,6597199,20174.92,9825.846,17739,8352,48837,726.471,688.979,9.746,2.13,0.36,2.172,726.421,688.825,9.699,720,685,8,13,10,5,FALSE,FALSE
"121",121,9.054,35.581,55,49,663744,12068.072,3403.691,10904,8523,22642,931.927,705.673,8.745,1.102,0.276,1.09,931.99,705.77,8.738,929,703,8,7,6,3,FALSE,FALSE
"122",122,3.128,18.411,19,19,210013,11053.315,1859.007,10423,8838,15096,880.158,704.737,9.263,0.803,0.263,0.84,880.156,704.764,9.232,878,703,8,5,4,3,TRUE,TRUE
"123",123,9.548,35.581,58,49,781110,13467.414,4083.297,12793,8330,25213,905.069,750.879,9.293,1.106,0.268,1.102,904.99,750.798,9.321,903,748,8,6,6,4,TRUE,FALSE
"124",124,21.071,63.68,128,96,1771342,13838.609,4559.281,12692.5,8344,26360,940.555,775.602,9.531,1.52,0.369,1.543,940.701,775.44,9.53,936,772,8,10,8,4,TRUE,TRUE
"125",125,9.383,47.407,57,56,637462,11183.544,2268.415,10941,8315,18437,776.614,784.754,9.228,1.313,0.453,1.325,776.596,784.788,9.239,774,782,8,8,8,4,TRUE,TRUE
"126",126,12.346,44.201,75,62,1206296,16083.946,6159.596,14890,8665,29313,812.04,790.173,9.693,1.344,0.399,1.359,811.97,790.183,9.616,808,789,8,9,4,4,TRUE,FALSE
"127",127,23.375,70.091,142,117,1960537,13806.599,4831.474,12599,8362,32097,804.246,804.303,9.014,1.524,0.358,1.49,804.591,804.353,9.014,800,800,8,10,9,3,TRUE,TRUE
"128",128,11.194,38.201,68,56,943549,13875.721,4506.622,12753,8357,25973,1006.397,804.485,9.029,1.182,0.215,1.175,1006.377,804.564,9.022,1004,801,8,6,7,3,TRUE,TRUE
"129",129,16.461,53.648,100,73,1646807,16468.07,6905.098,14936.5,8589,35772,877.23,813,9.48,1.46,0.317,1.508,877.029,812.794,9.484,874,810,8,8,7,4,TRUE,TRUE
"130",130,14.321,44.787,87,65,1493469,17166.311,6709.071,15044,8350,32532,889.701,824.977,9.529,1.355,0.259,1.442,889.633,824.936,9.539,887,823,8,7,5,4,TRUE,FALSE
"131",131,25.351,79.919,154,119,2862292,18586.312,7425.609,16661.5,8519,37677,808.13,844.766,9.818,1.83,0.663,1.7,808.174,844.813,9.781,803,839,8,11,12,4,FALSE,FALSE
"132",132,38.19,91.26,232,170,3609106,15556.491,5488.39,15154,8314,31858,1006.315,863.453,9.478,1.822,0.41,1.81,1006.262,863.34,9.428,1001,860,8,12,9,4,TRUE,FALSE
"133",133,7.901,30.926,48,40,606556,12636.583,3699.611,11414.5,8635,24595,934.917,869.438,9.062,1.052,0.208,1.08,934.91,869.408,9.059,933,867,8,5,6,3,TRUE,FALSE
"134",134,13.005,39.891,79,58,1371656,17362.734,7434.404,15614,8420,35713,995.392,879.937,9.506,1.341,0.282,1.442,995.342,879.975,9.477,993,878,8,6,5,4,TRUE,FALSE
"135",135,6.749,31.857,41,41,423928,10339.707,1563.791,10045,8389,14116,774.268,362.488,9.659,0.965,0.318,0.939,774.233,362.4,9.687,772,358,9,5,9,2,TRUE,FALSE
"136",136,11.688,47.544,71,66,868153,12227.507,3299.205,11305,8321,20674,665.901,458.592,9.746,1.23,0.38,1.212,665.76,458.882,9.7,664,454,9,6,10,3,FALSE,FALSE
"137",137,10.206,37.753,62,51,777652,12542.774,3430.362,11693.5,8374,26014,818.661,621.661,10.129,1.138,0.187,1.122,818.7,621.819,10.114,816,618,9,6,7,3,TRUE,FALSE
"138",138,7.078,32.168,43,39,481798,11204.604,2451.324,10524,8592,18980,829.558,649.186,10.07,1.04,0.269,1.051,829.57,649.178,10.069,827,647,9,6,6,3,FALSE,FALSE
