"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1,64.693,145.042,393,288,11257175,28644.211,10806.569,26321,14782,62385,791.221,131.499,5.463,2.329,0.748,2.295,791.259,131.376,5.458,784,124,3,17,15,6,TRUE,TRUE
"2",2,46.257,101.192,281,168,11905750,42369.219,18941.582,39780,14791,65535,847.406,143.505,4.819,2.057,0.36,2.096,847.425,143.616,4.792,844,137,3,8,13,5,FALSE,FALSE
"3",3,59.426,121.256,361,220,14020692,38838.48,17276.863,39138,14905,65535,961.488,152.942,5.144,2.278,0.561,2.211,961.507,152.883,5.078,957,146,3,10,16,5,FALSE,FALSE
"4",4,55.64,115.945,338,218,12163695,35987.262,16404.211,32147.5,14981,65535,989.541,185.044,5.462,2.118,0.452,2.172,989.399,185.127,5.418,984,180,3,13,10,5,FALSE,FALSE
"5",5,47.738,99.157,290,168,11936805,41161.398,19065.338,38630.5,14788,65535,977.648,198.186,5.51,2.058,0.338,2.05,977.72,198.177,5.488,974,193,3,9,11,6,TRUE,FALSE
"6",6,20.248,61.542,123,100,3586453,29158.154,11099.24,27637,15175,60448,976.098,285.35,4.244,1.527,0.473,1.455,975.96,285.081,4.285,972,281,3,8,11,4,TRUE,TRUE
"7",7,32.594,80.057,198,128,7210843,36418.398,16627.787,34192.5,14778,65535,936.581,306.035,4.859,1.756,0.259,1.779,936.594,306.043,4.852,933,301,3,8,11,5,FALSE,FALSE
"8",8,20.083,63.298,122,114,3063285,25108.893,7084.364,23620.5,14931,46181,958.566,316.23,4.352,1.485,0.526,1.491,958.462,316.402,4.347,955,311,3,9,12,3,FALSE,FALSE
"9",9,30.618,74.057,186,125,6099304,32791.957,14202.097,28475.5,14902,62583,884.763,328.608,4.484,1.696,0.266,1.702,884.794,328.678,4.471,881,324,3,9,10,4,TRUE,FALSE
"10",10,21.729,58.232,132,92,4500774,34096.773,16109.335,29694.5,14887,65535,772.924,333.402,4.311,1.513,0.204,1.5,772.995,333.52,4.306,769,330,3,9,8,4,FALSE,FALSE
"11",11,16.955,49.027,103,82,2906138,28214.932,10147.861,26104,14870,53627,782.612,335.369,4.893,1.378,0.308,1.354,782.52,335.39,4.842,778,333,3,10,6,4,FALSE,FALSE
"12",12,51.03,111.19,310,188,13261609,42779.383,18678,41989,14864,65535,797.41,340.706,5.365,2.164,0.49,2.14,797.368,340.818,5.389,793,335,3,11,12,6,TRUE,FALSE
"13",13,28.149,69.85,171,119,5402512,31593.637,14519.143,25330,14831,65535,951.614,343.684,4.444,1.646,0.237,1.62,951.573,343.71,4.442,948,339,3,8,10,4,TRUE,FALSE
"14",14,37.203,85.367,226,136,9420358,41683,19339.85,38629.5,14771,65535,921.075,352.314,5.274,1.938,0.365,1.879,921.067,352.237,5.279,918,348,3,7,10,6,FALSE,FALSE
"15",15,25.021,65.955,152,112,5958712,39202.051,16618.598,37730.5,14798,65535,930.651,357.48,4.243,1.61,0.368,1.604,930.761,357.592,4.242,926,354,3,10,7,4,TRUE,FALSE
"16",16,27.161,70.955,165,115,6240639,37822.055,17596.908,32224,14915,65535,925.752,366.085,4.636,1.722,0.37,1.738,925.784,366.063,4.648,922,362,3,9,11,4,TRUE,FALSE
"17",17,70.619,138.456,429,290,14921438,34781.906,16158.246,28426,14795,65535,962.667,398.217,4.571,2.467,0.82,2.265,962.833,398.692,4.578,956,387,3,13,20,4,FALSE,FALSE
