"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"19",19,30.783,72.574,187,124,7603804,40662.055,17529.486,35531,16942,65535,473.84,260.08,7.556,1.736,0.266,1.721,473.837,260.052,7.567,469,257,6,10,8,4,FALSE,FALSE
"20",20,12.511,44.131,76,67,2295077,30198.381,8241.651,30387.5,17152,50210,115.671,271.197,7.553,1.18,0.361,1.151,115.656,271.22,7.546,113,268,6,6,8,4,TRUE,TRUE
"21",21,26.997,75.609,164,112,6941291,42324.945,17393.309,41228.5,17079,65535,462.091,277.738,8.104,1.667,0.354,1.703,462.078,277.758,8.088,458,273,6,9,10,5,FALSE,FALSE
"22",22,24.034,62.231,146,108,5075663,34764.816,15096.555,29481.5,16882,65535,545.938,337.479,7.438,1.56,0.285,1.564,546.022,337.683,7.445,543,333,6,7,9,4,TRUE,FALSE
"23",23,24.692,64.714,150,107,5869754,39131.691,16691.377,35064,16888,65535,539.227,349.507,7.273,1.604,0.314,1.649,539.344,349.529,7.249,534,346,6,10,7,4,TRUE,FALSE
"24",24,28.972,81.884,176,131,6713248,38143.453,15462.489,35350,16999,65535,547.006,371.807,7.852,1.877,0.584,1.909,546.867,371.677,7.844,542,367,6,12,11,4,FALSE,FALSE
"25",25,31.112,78.126,189,125,7853404,41552.402,17696.68,37316,17033,65535,542.815,400.735,8.476,1.758,0.328,1.719,542.814,400.701,8.452,539,396,6,9,10,6,TRUE,FALSE
"26",26,29.301,71.885,178,128,6611124,37141.145,15033.799,34484.5,17053,65535,665.607,440.579,7.73,1.706,0.356,1.68,665.707,440.533,7.764,660,438,6,11,7,4,FALSE,FALSE
"27",27,13.992,49.097,85,66,3109873,36586.742,15850.653,32526,16916,65535,382.341,445.035,7.647,1.389,0.364,1.41,382.194,445.038,7.626,379,442,6,9,6,4,FALSE,FALSE
"28",28,25.186,75.539,153,125,4840839,31639.471,10152.759,31053,16871,59130,672.987,488.242,7.641,1.649,0.579,1.704,672.991,488.267,7.616,667,485,6,12,8,4,FALSE,FALSE
"29",29,35.392,87.02,215,154,8157242,37940.66,14602.623,37497,16870,65535,564.753,503.572,8.102,1.774,0.417,1.752,564.736,503.603,8.073,559,499,6,11,9,5,FALSE,FALSE
"30",30,14.486,47.752,88,67,3032990,34465.797,14873.959,30054,16864,65535,594.705,531.295,7.659,1.367,0.305,1.395,594.633,531.19,7.641,592,528,6,7,8,4,FALSE,FALSE
"31",31,4.115,22.169,25,25,520680,20827.199,3661.076,19483,16965,31248,911.16,594.44,7.12,0.902,0.372,0.986,911.099,594.348,7.135,909,592,6,5,6,3,FALSE,FALSE
"32",32,24.034,66.645,146,105,5241557,35901.074,14594.134,32726.5,16860,65535,944.658,600.212,7.726,1.632,0.377,1.637,944.668,600.211,7.712,939,598,6,12,6,4,FALSE,FALSE
"33",33,27.326,69.506,166,122,6196582,37328.809,14825.805,35655.5,16935,65535,979.163,601.373,8.163,1.59,0.25,1.598,979.185,601.262,8.156,975,598,6,9,9,5,TRUE,FALSE
"34",34,16.297,50.683,99,70,3741638,37794.324,17466.629,31379,16973,65535,911.333,602.808,8.404,1.476,0.345,1.479,911.405,602.938,8.35,909,600,6,6,7,5,FALSE,FALSE
"35",35,13.663,45.443,83,59,3231747,38936.711,17204.982,33632,16902,65535,899.229,605.566,8.253,1.392,0.314,1.365,899.258,605.599,8.217,897,603,6,6,6,5,TRUE,FALSE
"36",36,28.314,71.162,172,111,6948146,40396.199,17734.371,38839,17067,65535,889.948,616.209,7.953,1.725,0.322,1.69,889.93,616.11,7.936,886,613,6,9,8,5,TRUE,FALSE
"37",37,30.454,67.297,185,141,5779674,31241.48,10523.817,29545,16873,64774,775.659,626.686,7.065,1.615,0.343,1.632,775.685,626.706,7.074,770,623,6,11,9,3,FALSE,FALSE
"38",38,5.432,25.238,33,29,817662,24777.637,6535.878,21751,16910,38518,880.333,709.364,6.788,0.897,0.23,0.917,880.355,709.369,6.776,878,708,6,6,4,3,FALSE,FALSE
"39",39,32.594,86.779,198,139,6263568,31634.182,10723.926,30154,17270,59853,912.773,749.389,8.076,1.902,0.61,1.986,912.751,749.445,8.065,908,745,6,11,9,6,TRUE,TRUE
"40",40,28.972,73.471,176,123,6761278,38416.352,16538.672,36573.5,17002,65535,990.943,751.761,8.193,1.7,0.349,1.72,990.967,751.644,8.167,988,747,6,7,11,5,TRUE,TRUE
"41",41,10.041,36.408,61,54,1491914,24457.607,5982.779,23083,17065,43908,1002.328,783.984,7.131,1.157,0.28,1.136,1002.327,783.984,7.148,999,781,6,7,6,3,TRUE,FALSE
"42",42,42.306,126.737,257,214,7156184,27845.074,10092.258,24176,16902,62788,963.615,807.498,7.879,2.646,1.109,2.584,963.151,808.141,8.019,957,797,6,15,19,5,FALSE,FALSE
"43",43,37.038,91.708,225,163,8121121,36093.871,14350.151,33964,16858,65535,171.938,139.373,8.431,1.909,0.535,1.827,171.957,139.377,8.425,166,135,7,13,9,4,FALSE,FALSE
"44",44,14.321,47.337,87,76,2359428,27119.861,8331.779,25638,16910,54991,99.184,310.345,7.759,1.397,0.428,1.353,99.016,310.233,7.744,94,308,7,11,6,3,TRUE,FALSE
"45",45,30.124,82.677,183,138,6947983,37967.121,16981.215,33998,17009,65535,56.361,310.29,8.579,2.011,0.707,1.935,55.982,310.255,8.605,50,308,7,17,5,5,TRUE,FALSE
"46",46,16.132,50.924,98,73,3783833,38610.539,15849.687,35729.5,16952,65535,115.765,337.449,8.939,1.397,0.328,1.359,115.741,337.47,8.912,113,334,7,7,8,5,FALSE,FALSE
"47",47,22.388,68.335,136,102,4734288,34810.941,15176.791,29715.5,16989,65535,537.632,361.757,8.706,1.613,0.433,1.644,537.879,361.993,8.682,534,357,7,9,10,4,FALSE,FALSE
"48",48,15.309,48.267,93,82,2469667,26555.559,7031.11,26388,16852,45919,473.796,374.172,7.71,1.256,0.328,1.28,473.72,374.154,7.719,470,370,7,9,9,3,TRUE,TRUE
"49",49,19.095,54.819,116,96,4582194,39501.672,14927.851,37281,17091,65535,312.75,436.267,7.983,1.548,0.463,1.512,312.574,436.219,7.922,308,434,7,11,6,3,TRUE,TRUE
"50",50,46.257,101.674,281,172,11804207,42007.855,17631.064,39699,17117,65535,697.167,453.26,8.722,2.006,0.305,2.009,697.177,453.267,8.675,692,447,7,11,12,5,TRUE,FALSE
"51",51,18.108,59.37,110,93,3094977,28136.154,8383.531,26182,17136,50871,360.7,451.955,7.864,1.672,0.599,1.61,360.896,452.001,7.839,354,449,7,13,7,3,TRUE,TRUE
"52",52,32.264,85.297,196,135,7222791,36850.973,15343.488,32549,16967,65535,420.204,467.638,8.76,1.839,0.497,1.787,420.207,467.683,8.775,414,464,7,13,8,5,FALSE,FALSE
"53",53,9.877,35.27,60,54,1581518,26358.633,6760.113,24244,17086,43700,479.333,470.833,8.25,1.149,0.313,1.108,479.22,470.891,8.284,476,469,7,9,5,3,FALSE,FALSE
"54",54,13.169,52.543,80,77,2035151,25439.387,6308.58,24460.5,16945,43377,809.912,517.213,8.4,1.618,0.645,1.662,809.982,517.457,8.418,807,511,7,6,13,3,TRUE,TRUE
"55",55,10.865,39.476,66,58,1650978,25014.818,6054.793,24301.5,16898,40302,784.849,532.061,8.227,1.167,0.299,1.179,784.89,532.01,8.232,781,530,7,8,6,3,TRUE,FALSE
"56",56,39.507,87.228,240,151,10572641,44052.672,17123.502,41026,17023,65535,683,548.388,9.396,1.876,0.254,1.857,683.016,548.376,9.394,678,544,7,10,9,5,FALSE,FALSE
"57",57,13.828,43.442,84,66,2503251,29800.607,10282.922,26333,17291,55774,733.19,545.738,8.905,1.263,0.208,1.251,733.235,545.894,8.845,730,543,7,7,7,4,FALSE,FALSE
"58",58,32.1,74.057,195,132,7780076,39897.824,16902.566,36869,16862,65535,833.113,558.764,8.323,1.721,0.279,1.739,833.116,558.799,8.274,829,555,7,11,9,4,FALSE,FALSE
"59",59,30.783,67.987,187,142,5677704,30362.053,9770.829,28178,16877,58911,793.556,586.556,8.053,1.622,0.341,1.596,793.473,586.612,8.053,789,583,7,10,9,3,FALSE,FALSE
"60",60,9.712,37.201,59,58,1502879,25472.525,5590.383,25446,16894,40573,760.305,614.966,8.424,1.18,0.497,1.082,760.456,615.031,8.417,755,612,7,11,6,3,TRUE,TRUE
"61",61,19.754,56.405,120,85,4118198,34318.316,14193.065,31017,16888,65535,844.117,624.6,8.917,1.48,0.266,1.457,844.016,624.483,8.886,841,621,7,8,8,5,TRUE,FALSE
"62",62,15.309,48.682,93,74,2697394,29004.236,9563.055,25936,16929,53244,776.097,644.925,8.075,1.325,0.288,1.297,776.17,644.994,8.131,772,642,7,9,6,4,TRUE,FALSE
"63",63,10.865,38.097,66,56,1842461,27916.076,8666.464,25923,16902,51292,908.121,678.106,8.061,1.206,0.274,1.186,908.174,678.1,8.03,904,676,7,9,5,3,FALSE,FALSE
"64",64,25.68,77.125,156,130,4421044,28340.025,8522.408,26673,16902,56330,940.667,752.494,8.071,1.858,0.601,1.866,940.649,752.433,8.111,936,747,7,10,13,3,TRUE,FALSE
"65",65,20.248,56.957,123,84,4215998,34276.406,13816.257,30519,16963,65535,1001.293,847.602,9.171,1.515,0.296,1.486,1001.338,847.626,9.116,998,845,7,8,6,5,FALSE,FALSE
"66",66,15.145,46.062,92,75,2924407,31787.033,11832.858,28744,16895,63974,20.946,38.739,9.848,1.317,0.293,1.295,21.043,38.803,9.782,17,36,8,8,6,4,TRUE,TRUE
"67",67,14.486,48.096,88,72,2535939,28817.488,8744.494,29057.5,16857,49353,186.943,124.023,9.807,1.288,0.32,1.264,186.755,123.924,9.723,184,121,8,8,7,4,FALSE,FALSE
"68",68,13.498,43.13,82,72,2205679,26898.523,7389.314,26917,16922,47677,182.415,131.463,8.78,1.216,0.281,1.237,182.412,131.431,8.783,179,129,8,8,6,3,FALSE,FALSE
"69",69,27.82,67.127,169,117,6396338,37848.152,15461.356,35282,16891,65535,213.503,177.231,9.627,1.633,0.24,1.626,213.576,177.33,9.646,209,173,8,10,9,4,TRUE,FALSE
"70",70,23.869,63.713,145,111,4860441,33520.281,12202.381,31562,16942,63234,403.11,296.297,9.214,1.504,0.293,1.502,403.136,296.344,9.187,399,292,8,9,10,4,TRUE,TRUE
"71",71,21.894,60.819,133,94,4922214,37009.129,15550.811,32121,16889,65535,480.18,298.489,9.729,1.55,0.282,1.592,480.228,298.55,9.723,477,295,8,8,8,5,FALSE,FALSE
"72",72,9.877,34.51,60,60,1276653,21277.551,3054.469,20501.5,17017,27656,462.983,313.05,8.633,1.062,0.336,1.012,463.015,313.031,8.661,459,310,8,9,6,2,TRUE,TRUE
"73",73,16.461,51.613,100,72,3582046,35820.461,14921.804,29968.5,17096,65535,107.38,337.91,9.62,1.413,0.268,1.428,107.33,337.922,9.631,104,335,8,8,7,4,FALSE,FALSE
"74",74,12.84,44.372,78,74,1867691,23944.756,4758.772,23295,16903,35512,575.474,352.038,8.987,1.24,0.368,1.255,575.349,352.116,9.016,572,349,8,8,7,3,TRUE,FALSE
"75",75,24.857,62.783,151,108,5779971,38277.953,15331.112,37303,17080,65535,259.98,361.881,9.238,1.581,0.289,1.591,259.978,361.909,9.156,256,359,8,9,7,4,TRUE,FALSE
"76",76,12.017,41.062,73,64,1951478,26732.576,6369.67,27268,17000,41827,574.301,360.438,9.658,1.178,0.306,1.192,574.32,360.448,9.614,571,358,8,8,6,4,TRUE,TRUE
"77",77,26.503,64.266,161,105,5956511,36996.961,16107.685,31215,16898,65535,498.981,412.925,9.472,1.646,0.205,1.664,498.923,413.006,9.443,496,408,8,7,10,4,FALSE,FALSE
"78",78,13.992,44.82,85,74,2399890,28234,8339.65,28209,16893,44131,777.976,423.706,9.706,1.254,0.302,1.291,778.005,423.746,9.633,774,421,8,9,6,4,FALSE,FALSE
"79",79,16.132,47.752,98,71,3306936,33744.246,13736.887,29395,16889,64255,402.347,438.684,9.582,1.378,0.225,1.392,402.391,438.728,9.553,399,436,8,7,6,4,FALSE,FALSE
"80",80,6.585,28.443,40,40,809214,20230.35,2557.654,19565.5,16857,25577,376.875,453.075,8.55,0.981,0.34,0.975,376.949,453.143,8.565,374,450,8,7,7,2,TRUE,FALSE
"81",81,38.684,78.849,235,147,9307439,39606.125,16221.899,34998,17088,65535,702.877,465.613,9.468,1.835,0.221,1.81,702.921,465.619,9.427,699,461,8,9,10,4,FALSE,FALSE
"82",82,9.383,32.272,57,47,1908863,33488.824,10060.296,32522,17430,53733,470.386,470.456,9.018,1.145,0.262,1.148,470.432,470.476,9.027,468,469,8,6,4,4,FALSE,FALSE
"83",83,13.005,44.372,79,66,2075004,26265.873,7003.98,25466,17036,49215,611.456,476.025,9.177,1.198,0.255,1.242,611.413,476.069,9.18,608,473,8,8,7,3,TRUE,TRUE
"84",84,17.778,50.027,108,76,4020090,37223.055,15496.042,34067,16919,65535,872.852,534.565,9.241,1.457,0.254,1.428,872.879,534.519,9.195,870,532,8,7,7,4,FALSE,FALSE
"85",85,20.248,57.784,123,92,4032059,32780.969,12706.688,29589,17124,65535,690.626,536.984,9.545,1.483,0.245,1.493,690.642,537,9.528,688,532,8,6,10,4,FALSE,FALSE
"86",86,12.84,42.752,78,66,2129249,27298.064,7856.8,26075.5,17066,52594,799.128,539.026,9.077,1.24,0.258,1.24,799.211,539.152,9.015,796,536,8,7,7,3,FALSE,FALSE
"87",87,14.651,47.648,89,73,2428946,27291.527,7320.787,26998,16902,45016,979.303,537.64,9.809,1.325,0.303,1.332,979.349,537.629,9.787,975,535,8,9,6,4,FALSE,FALSE
"88",88,33.087,79.883,201,145,6230496,30997.492,10877.299,28525,17096,62711,811.821,548.433,9.796,1.713,0.339,1.725,811.898,548.32,9.773,808,543,8,9,13,4,FALSE,FALSE
"89",89,27.491,70.54,167,120,4841275,28989.67,10430.937,25177,16867,62231,979.725,561.994,9.575,1.62,0.324,1.654,979.891,562.09,9.509,976,557,8,8,11,4,FALSE,FALSE
"90",90,20.741,74.401,126,119,3109626,24679.572,5668.36,23809,16861,39799,777.841,575.897,9.778,1.787,0.743,1.722,777.929,575.821,9.76,770,573,8,15,6,4,FALSE,FALSE
"91",91,2.14,12.964,13,13,263469,20266.846,2053.327,19950,17786,24474,924.231,585.154,8.231,0.624,0.203,0.616,924.241,585.133,8.215,923,583,8,3,5,2,TRUE,FALSE
"92",92,8.066,33.65,49,42,1251542,25541.674,6862.249,23977,17137,44481,988.265,592.122,8.898,1.16,0.31,1.149,988.187,592.17,8.872,986,590,8,7,6,3,FALSE,FALSE
"93",93,18.931,56.542,115,92,3687807,32067.887,10168.698,31658,16962,61955,674.217,596.365,9.174,1.465,0.398,1.434,674.212,596.331,9.184,671,592,8,7,10,4,FALSE,FALSE
"94",94,34.404,98.501,209,155,6460268,30910.373,10924.566,27942,17013,65535,835.01,654.943,9.388,1.843,0.596,1.945,834.983,654.968,9.374,831,649,8,9,14,4,FALSE,FALSE
"95",95,6.749,33.547,41,38,926129,22588.512,5095.595,21123,16868,33946,869.488,655.537,8.829,1.041,0.366,1.066,869.481,655.503,8.854,866,653,8,7,6,3,TRUE,FALSE
"96",96,20.083,52.647,122,88,4120784,33776.918,12469.069,31834.5,16993,65535,854.393,667.271,9.721,1.463,0.259,1.462,854.318,667.253,9.736,851,665,8,8,6,4,TRUE,TRUE
"97",97,25.351,65.818,154,95,5913406,38398.742,16921.281,33329,16852,65535,1000.578,861.526,9.844,1.707,0.326,1.648,1000.557,861.506,9.801,997,858,8,8,8,5,FALSE,FALSE
"98",98,29.795,77.058,181,118,7613135,42061.52,18642.848,38673,17154,65535,76.536,41.84,11.044,1.853,0.441,1.966,76.568,41.878,11.027,71,39,9,12,6,5,TRUE,FALSE
"99",99,24.528,69.817,149,115,5955321,39968.598,16302.977,38780,16988,65535,247.826,158.819,10.846,1.682,0.461,1.72,247.92,158.889,10.842,242,155,9,13,8,4,FALSE,FALSE
"100",100,44.446,100.399,270,167,11528419,42697.848,17890.539,39716,16881,65535,76.889,295.774,11.2,2.035,0.465,2.066,76.96,295.811,11.196,73,290,9,8,13,5,FALSE,FALSE
"101",101,15.638,53.096,95,79,2979632,31364.547,11118.622,29528,16996,56893,261.611,337.463,10.189,1.484,0.464,1.436,261.483,337.414,10.23,257,334,9,10,7,4,TRUE,TRUE
"102",102,13.005,46.165,79,67,2376474,30081.949,10116.239,28581,17048,59860,440.025,345.266,10.367,1.226,0.311,1.286,440.098,345.339,10.386,437,342,9,7,7,4,FALSE,FALSE
"103",103,27.655,70.61,168,111,7163360,42639.047,17510.684,41145,17209,65535,423.667,363.357,10.464,1.709,0.304,1.652,423.648,363.278,10.429,419,360,9,10,7,5,FALSE,FALSE
"104",104,32.429,78.263,197,131,7857577,39886.176,17199.814,34199,17053,65535,273.31,385.888,10.685,1.761,0.312,1.761,273.354,385.727,10.687,269,381,9,9,11,4,TRUE,TRUE
"105",105,30.454,69.61,185,125,7522109,40660.047,17454.936,36405,16965,65535,290.503,404.573,10.438,1.738,0.312,1.737,290.494,404.623,10.388,285,402,9,11,6,4,TRUE,FALSE
"106",106,5.268,23.411,32,29,756328,23635.25,6256.71,22337.5,16863,42113,751.438,403.844,9.969,0.93,0.242,1.014,751.461,403.834,9.973,749,403,9,6,3,3,FALSE,FALSE
"107",107,5.432,26.72,33,32,725486,21984.424,4376.048,21107,17176,38452,588.879,449.152,9.576,0.934,0.28,0.958,588.958,449.206,9.586,586,447,9,6,6,3,TRUE,TRUE
"108",108,3.457,19.238,21,21,406835,19373.096,2442.916,18602,16894,24577,381,462.333,9.095,0.818,0.356,0.847,381.004,462.37,9.084,378,461,9,7,4,2,FALSE,FALSE
"109",109,44.446,112.569,270,186,10605616,39280.059,17070.732,34541,16878,65535,845.293,481.926,10.452,2.31,0.775,2.381,845.176,481.91,10.42,837,479,9,17,7,4,FALSE,FALSE
"110",110,17.943,54.026,109,83,3590217,32937.77,11573.469,32222,17114,65535,900.908,513.752,11,1.389,0.298,1.336,900.914,513.834,10.967,897,511,9,9,7,5,FALSE,FALSE
"111",111,41.977,118.432,255,180,9329271,36585.375,15452.43,32032,16930,65535,1004.933,578.847,12.259,2.18,0.753,2.124,1004.976,578.821,12.21,999,574,9,13,10,7,FALSE,FALSE
"112",112,1.811,14.55,11,11,204177,18561.545,1763.308,18085,17051,22232,875,585.364,9.091,0.726,0.364,0.707,875.088,585.349,9.084,872,584,9,7,3,2,FALSE,FALSE
"113",113,13.005,41.166,79,65,2550920,32290.127,10608.215,29611,17775,58217,727.392,631,10.013,1.239,0.227,1.246,727.341,630.964,9.997,725,628,9,6,7,3,FALSE,FALSE
"114",114,16.297,51.268,99,74,3258373,32912.859,13121.118,29206,16866,65535,742.717,642.333,10.556,1.424,0.33,1.486,742.731,642.406,10.584,740,639,9,7,8,4,FALSE,FALSE
"115",115,29.301,71.403,178,114,7355721,41324.273,17003.309,38193,16945,65535,861.803,715.112,10.713,1.723,0.282,1.711,861.753,715.079,10.699,857,712,9,10,7,5,FALSE,FALSE
"116",116,25.186,70.332,153,122,4588006,29986.967,10137.847,28261,16872,54350,193.157,197.379,11.732,1.592,0.43,1.521,193.161,197.458,11.73,187,194,10,12,8,4,TRUE,TRUE
"117",117,39.014,87.02,237,148,8714687,36770.832,15291.574,32014,16976,65535,189.397,212.924,12.139,1.884,0.34,1.886,189.34,212.849,12.174,185,209,10,10,9,5,TRUE,FALSE
"118",118,13.992,41.407,85,71,2489618,29289.623,6965.54,29450,16870,47094,92.012,245.588,11,1.25,0.232,1.262,92.021,245.628,10.995,89,243,10,7,6,3,TRUE,TRUE
"119",119,42.47,90.986,258,152,10652819,41289.996,17661.699,38087.5,16867,65535,363.597,257.62,11.93,1.976,0.302,2.003,363.57,257.554,11.913,360,252,10,9,11,5,FALSE,FALSE
"120",120,22.388,55.026,136,92,5712727,42005.344,17295.842,37289,17085,65535,426.044,268.368,11.434,1.565,0.202,1.54,426.029,268.365,11.424,423,265,10,7,7,4,FALSE,FALSE
"121",121,20.906,57.887,127,91,4420409,34806.371,13836.985,30714,17023,65535,240.11,271.362,11.748,1.501,0.261,1.49,240.058,271.29,11.757,237,267,10,7,9,4,TRUE,TRUE
"122",122,12.017,37.96,73,58,2512976,34424.328,13971.401,29525,17026,60550,5.932,292.384,11.219,1.279,0.313,1.255,5.835,292.401,11.258,4,290,10,6,5,4,TRUE,FALSE
"123",123,28.478,88.262,173,128,5309007,30687.902,11480.932,27050,16973,65535,423.636,294.468,12.225,2.014,0.64,2.125,423.916,294.574,12.214,417,290,10,14,10,5,FALSE,FALSE
"124",124,39.343,86.364,239,154,8468575,35433.367,14384.856,32200,17093,65535,401.029,341.636,11.649,1.866,0.34,1.843,401.076,341.664,11.67,397,336,10,9,12,4,FALSE,FALSE
"125",125,14.815,47.855,90,69,3219985,35777.609,14870.565,34270,16874,65535,192.911,343.011,12.156,1.332,0.272,1.285,192.933,343.027,12.144,190,341,10,8,5,5,TRUE,TRUE
"126",126,2.963,14.894,18,18,376498,20916.555,2614.965,21019,17200,26227,612.444,353.611,10.389,0.709,0.172,0.717,612.454,353.599,10.367,610,353,10,5,3,2,FALSE,FALSE
"127",127,26.338,70.851,160,117,5389520,33684.5,13204.132,29942.5,16890,65535,727.763,377.513,11.337,1.708,0.429,1.721,727.706,377.496,11.319,722,374,10,12,8,4,FALSE,FALSE
"128",128,22.058,56.646,134,101,4805566,35862.434,13863.004,33759,16952,65535,672.94,386.082,11.082,1.475,0.247,1.471,672.907,385.971,11.04,670,382,10,7,9,4,FALSE,FALSE
"129",129,24.198,85.712,147,110,5192257,35321.477,17037.082,29114,16917,65535,437.871,389.068,13.898,2.049,0.894,1.853,438.141,388.82,14.18,432,386,10,11,9,8,FALSE,FALSE
"130",130,46.586,97.156,283,182,11778838,41621.336,17293.803,38157,16871,65535,418.534,403.693,11.413,2,0.381,1.972,418.537,403.65,11.374,414,398,10,10,14,4,FALSE,FALSE
"131",131,5.926,34.581,36,36,769164,21365.666,3827.458,21318,16926,32192,462.056,405.083,11.028,1.155,0.415,1.119,462.034,404.985,11.015,458,403,10,9,6,3,FALSE,FALSE
"132",132,7.243,38.201,44,44,883476,20079,2592.601,19526.5,16946,25933,469.545,420.205,10.386,1.083,0.268,1.123,469.485,420.125,10.382,467,418,10,6,7,2,FALSE,FALSE
"133",133,3.292,21.928,20,20,374061,18703.051,1121.387,18661,17086,21952,658.65,458.85,10.4,0.892,0.273,0.88,658.645,458.852,10.407,657,457,10,6,5,2,TRUE,TRUE
"134",134,31.935,80.057,194,127,6819858,35153.906,14250.064,31304,16919,65535,900.041,492.526,11.799,1.78,0.346,1.785,900.109,492.402,11.799,894,489,10,12,8,5,FALSE,FALSE
"135",135,32.758,90.504,199,139,6909992,34723.578,14507.366,30957,16855,65535,743.065,531.734,12.528,1.91,0.56,1.839,742.707,531.671,12.461,738,528,10,13,8,6,FALSE,FALSE
"136",136,3.128,21.824,19,19,379767,19987.736,2850.157,19017,17038,27779,571.737,534.474,11.053,0.81,0.344,0.755,571.825,534.492,11.066,569,532,10,6,5,3,FALSE,FALSE
"137",137,13.334,39.406,81,81,2111833,26072.012,4846.986,26215,17392,37354,716.037,552.704,10.506,1.156,0.349,1.147,716.064,552.637,10.495,713,549,10,7,9,2,FALSE,FALSE
"138",138,7.901,39.131,48,48,979627,20408.896,2815.676,19691,16916,29877,755.271,557.417,10.646,1.092,0.317,1.146,755.275,557.416,10.65,752,555,10,8,7,2,FALSE,FALSE
"139",139,11.029,39.613,67,67,1439000,21477.611,3089.366,21453,16951,28671,742.881,584.612,10.507,1.128,0.366,1.131,742.887,584.602,10.512,740,581,10,7,8,2,FALSE,FALSE
