"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1,24.857,67.23,151,107,4446377,29446.205,14477.251,26266,12524,65535,392.437,126.093,3.947,1.596,0.324,1.571,392.407,126.123,3.989,387,123,2,11,7,5,FALSE,FALSE
"2",2,33.417,85.297,203,142,6269988,30886.641,15115.275,26906,12500,65535,426.177,243.015,4.138,1.788,0.369,1.808,426.332,243.085,4.136,420,238,2,12,10,5,TRUE,TRUE
"3",3,33.087,79.264,201,128,6516660,32421.193,16613.828,29280,12464,65535,500.229,284.104,3.91,1.778,0.238,1.781,500.162,284.113,3.935,496,280,2,10,9,5,FALSE,FALSE
"4",4,54.158,112.328,329,191,12717447,38654.855,19983.314,34839,12457,65535,234.264,419.161,4.559,2.172,0.358,2.17,234.296,419.231,4.619,230,413,2,11,12,6,TRUE,TRUE
"5",5,42.306,93.569,257,182,7340856,28563.643,11919.773,25528,12486,63699,390.237,443.825,4.035,1.819,0.394,1.877,390.397,443.965,4.027,384,439,2,12,10,5,FALSE,FALSE
"6",6,39.014,83.226,237,181,5689180,24004.979,8339.286,21644,12514,48050,358.017,451.122,3.97,1.83,0.501,1.76,358.276,451.018,3.934,353,446,2,12,11,4,TRUE,TRUE
"7",7,49.878,108.152,303,220,9308162,30720.006,12876.867,27384,12473,65044,329.901,467.723,4.033,2.012,0.582,1.97,329.677,467.818,4.046,325,461,2,11,14,5,FALSE,FALSE
"8",8,26.174,80.883,159,133,3690370,23209.875,8244.146,23038,12550,48558,353.591,122.629,4.346,1.724,0.642,1.725,353.627,122.858,4.354,350,115,3,9,15,4,TRUE,FALSE
"9",9,39.343,112.465,239,183,5911589,24734.682,9372.364,22279,12641,55621,330.561,160.573,5.833,2.247,0.766,2.252,330.758,160.478,5.871,325,156,3,12,12,7,FALSE,FALSE
"10",10,26.009,75.021,158,147,3608074,22835.912,6326.366,22381,12503,49660,248.994,210.639,4.405,1.573,0.535,1.563,248.991,210.488,4.419,244,206,3,11,11,4,TRUE,FALSE
"11",11,28.643,73.953,174,129,4825261,27731.385,11099.739,25865.5,12713,57472,255.098,222.523,4.833,1.594,0.297,1.639,254.987,222.455,4.806,251,218,3,9,11,4,FALSE,FALSE
"12",12,55.969,137.974,340,272,9029623,26557.715,10847.98,24573.5,12516,65535,288.606,236.512,4.744,2.685,1.275,2.46,288.63,237.253,4.782,284,221,3,10,25,4,FALSE,FALSE
"13",13,44.281,116.806,269,232,6368221,23673.684,7146.322,24333,12623,42500,229.39,234.699,4.323,1.917,0.625,1.941,229.463,234.737,4.358,223,228,3,13,14,4,FALSE,FALSE
"14",14,18.931,60.404,115,91,2480829,21572.426,7605.761,19902,12453,41557,467.391,239.939,4,1.476,0.364,1.446,467.35,239.889,4.016,464,235,3,8,10,3,TRUE,FALSE
"15",15,34.404,85.949,209,171,4990354,23877.291,7690.293,24761,12489,41989,393.498,242.124,4.67,1.728,0.488,1.706,393.433,242.052,4.611,389,236,3,9,12,4,TRUE,FALSE
"16",16,26.009,79.33,158,135,3160172,20001.088,5778.824,18621,12515,36539,454.848,244.481,4.152,1.652,0.53,1.672,454.783,244.453,4.17,451,239,3,10,12,3,TRUE,FALSE
"17",17,58.109,145.42,353,303,8290933,23487.062,7703.284,22375,12487,45121,350.442,254.108,4.368,2.518,0.892,2.536,350.622,253.911,4.382,342,245,3,15,19,4,TRUE,TRUE
"18",18,25.515,75.917,155,142,3494648,22546.115,6301.479,22635,12529,40886,211.019,266.071,4.335,1.669,0.601,1.626,210.835,266.195,4.348,205,261,3,13,10,3,TRUE,FALSE
"19",19,30.947,80.987,188,135,5058890,26908.99,10945.577,24068.5,12468,51783,331.356,277.628,4.691,1.729,0.376,1.686,331.351,277.658,4.662,327,272,3,9,11,4,FALSE,FALSE
"20",20,17.943,49.267,109,86,2590560,23766.605,8513.908,21644,12463,47936,481.119,283.569,4.046,1.37,0.259,1.348,481.155,283.581,4.069,477,281,3,9,6,3,TRUE,FALSE
"21",21,23.046,59.989,140,109,3156261,22544.721,7394.75,20649.5,12487,39987,442.879,300.15,4.086,1.463,0.263,1.477,442.87,300.09,4.142,439,296,3,9,9,3,FALSE,FALSE
"22",22,8.725,39.992,53,52,842080,15888.302,2364.857,15312,12555,21426,253.17,299.774,4.075,1.43,0.642,1.479,253.198,299.721,4.066,250,295,3,8,11,3,TRUE,TRUE
"23",23,26.009,75.743,158,157,2866651,18143.361,3878.813,17356,12525,29711,239.804,306.443,4.456,1.82,0.782,1.671,239.771,306.566,4.419,235,299,3,11,15,3,TRUE,TRUE
"24",24,26.174,72.812,159,155,3007618,18915.836,4330.588,18056,12517,34557,190.27,316.075,4.415,1.595,0.589,1.568,190.291,316.147,4.383,184,310,3,12,13,3,TRUE,TRUE
"25",25,47.08,119.118,286,204,6402713,22387.107,8628.055,20102.5,12538,49098,434.92,322.934,5.287,2.046,0.563,1.944,434.998,323.137,5.203,426,317,3,15,13,5,FALSE,FALSE
"26",26,32.594,74.057,198,133,6840530,34548.133,17753.83,30078.5,12491,65535,103.838,364.313,4.662,1.786,0.335,1.769,103.872,364.299,4.708,101,359,3,7,11,4,FALSE,FALSE
"27",27,32.1,86.605,195,157,4761885,24419.924,8568.278,25124,12467,41461,272.497,365.79,4.544,1.661,0.402,1.712,272.536,365.747,4.528,268,361,3,10,11,4,FALSE,FALSE
"28",28,23.704,70.747,144,113,3709468,25760.195,10990.977,22747.5,12458,54312,128.764,370.007,4.854,1.707,0.557,1.663,128.754,370.163,4.807,125,364,3,8,13,4,TRUE,TRUE
"29",29,14.321,60.956,87,81,1763592,20271.172,7397.183,17927,12469,44813,351.908,391.207,4.345,1.742,0.779,1.73,352.298,391.311,4.342,344,387,3,15,9,4,TRUE,TRUE
"30",30,46.092,96.915,280,173,10023798,35799.277,17537.793,33182,12505,65535,169.375,407.311,5.25,1.986,0.308,1.962,169.509,407.34,5.246,165,401,3,9,13,5,TRUE,FALSE
"31",31,10.041,51.75,61,56,1063093,17427.754,5107.307,15728,12474,35446,401.721,420.492,4.082,1.314,0.532,1.168,401.719,420.47,4.077,399,415,3,7,11,3,FALSE,FALSE
"32",32,36.051,91.882,219,156,7175880,32766.576,15805.33,30710,12474,65535,184.653,444.726,4.954,1.902,0.518,1.893,184.744,444.648,4.958,179,440,3,11,11,5,FALSE,FALSE
"33",33,24.692,65.611,150,110,5051553,33677.02,15726.644,30851.5,12873,65535,100.56,508.32,4.88,1.552,0.279,1.54,100.529,508.336,4.917,97,504,3,8,9,5,FALSE,FALSE
"34",34,29.631,73.505,180,136,5426363,30146.461,13270.795,28986,12679,63980,280.856,568.7,4.928,1.622,0.357,1.606,280.847,568.812,4.938,277,564,3,9,10,4,TRUE,FALSE
"35",35,4.938,25.1,30,28,663594,22119.801,8266.176,19067.5,12660,43478,99.933,576.433,4.867,0.987,0.341,0.962,99.867,576.544,4.833,97,575,3,6,3,4,TRUE,TRUE
"36",36,23.704,65.644,144,107,3565693,24761.758,10725.71,21056.5,12460,53097,318.167,592.056,4.333,1.573,0.306,1.572,318.239,592.057,4.374,314,587,3,8,11,4,FALSE,FALSE
"37",37,1.646,9.791,10,10,159400,15940,2851.326,15247,12759,21419,286.9,128,4,0.522,0.243,0.508,286.887,127.904,4,285,127,4,4,4,1,FALSE,FALSE
"38",38,26.338,76.436,160,121,3507705,21923.156,8763.915,18858,12478,53326,313.806,133.325,5.606,1.642,0.357,1.619,313.794,133.477,5.677,309,129,4,11,9,4,TRUE,FALSE
"39",39,30.947,90.708,188,159,3891698,20700.521,6483.468,19545.5,12632,40521,326.723,144.761,6.33,1.804,0.568,1.836,326.946,144.895,6.354,320,140,4,13,10,5,TRUE,TRUE
"40",40,26.503,84.156,161,159,2898291,18001.807,4105.673,16763,12662,35721,265.099,169.714,5.031,1.796,0.638,1.82,265.145,169.651,5.041,260,164,4,11,14,3,FALSE,FALSE
"41",41,3.292,20.031,20,20,307160,15358,2159.038,14941.5,12992,21720,374.5,173.05,4.05,0.804,0.356,0.762,374.457,173.066,4.046,372,171,4,7,5,2,TRUE,FALSE
"42",42,20.577,66.23,125,105,2467756,19742.049,5505.306,19131,12660,35727,474.68,221.008,5.104,1.512,0.456,1.535,474.525,220.789,5.133,471,217,4,9,10,3,TRUE,TRUE
"43",43,15.638,50.061,95,77,2074287,21834.6,7464.889,20377,12670,46938,367.442,222.674,4.947,1.33,0.261,1.316,367.305,222.826,4.902,364,218,4,8,9,3,FALSE,FALSE
"44",44,7.901,41.303,48,46,808585,16845.521,4045.714,15631,12500,29657,376.146,251.729,4.854,1.181,0.395,1.231,376.088,251.671,4.871,372,248,4,9,8,3,TRUE,TRUE
"45",45,8.066,42.474,49,49,743544,15174.367,2164.672,14718,12531,21348,180.286,278.265,4.082,1.234,0.465,1.194,180.187,278.266,4.07,176,275,4,10,8,2,TRUE,FALSE
"46",46,13.992,42.234,85,82,2013866,23692.541,6014.903,22941,12592,38043,193.188,290.518,4.565,1.155,0.322,1.196,193.346,290.489,4.565,190,287,4,7,8,3,FALSE,FALSE
"47",47,17.449,52.336,106,90,2231548,21052.34,6030.849,20406,12656,38044,200.396,295,4.774,1.415,0.371,1.419,200.371,295.019,4.757,197,291,4,8,9,3,FALSE,FALSE
"48",48,24.528,65.336,149,98,5148780,34555.57,18079.912,28832,12604,65535,339.537,302.906,6.322,1.687,0.357,1.664,339.515,302.895,6.373,336,300,4,8,7,6,FALSE,FALSE
"49",49,5.268,32.546,32,32,509780,15930.625,2089.659,16140,12462,19509,434.688,308.844,4.062,1.206,0.441,1.223,434.702,308.867,4.056,432,304,4,7,10,2,TRUE,TRUE
"50",50,2.634,18.204,16,16,225821,14113.812,1251.932,13719,12838,17369,450.188,342.062,4.062,0.912,0.325,0.956,450.184,342.123,4.057,448,339,4,5,7,2,FALSE,FALSE
"51",51,1.975,12.619,12,12,192805,16067.083,3518.148,15271,12470,23439,317.5,350.583,4.25,0.627,0.196,0.699,317.529,350.554,4.204,316,349,4,4,4,2,FALSE,FALSE
"52",52,5.761,37.649,35,35,518344,14809.828,2109.08,14023,12504,21037,203.629,352.514,4.114,1.353,0.62,1.418,203.751,352.459,4.107,198,351,4,12,5,2,FALSE,FALSE
