"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1,27.984,70.128,170,107,4643478,27314.576,14602.077,22397.5,10181,65535,488.941,271.324,3.224,1.729,0.291,1.731,488.975,271.331,3.211,485,268,1,9,7,5,TRUE,TRUE
"2",2,45.763,96.641,278,161,9404559,33829.348,19439.523,25991.5,10060,65535,496.453,281.234,4.032,2.051,0.292,2.084,496.528,281.314,4.055,492,277,1,10,9,6,TRUE,TRUE
"3",3,80.167,164.664,487,286,14751526,30290.607,17165.021,25565,10055,65535,333.93,328.37,3.396,2.463,0.589,2.503,333.755,328.575,3.402,327,321,1,14,15,6,TRUE,TRUE
"4",4,25.844,63.75,157,97,5353374,34097.922,19339.029,29107,10070,65535,320.809,330.904,2.911,1.722,0.311,1.666,320.866,330.904,2.937,318,328,1,7,7,5,TRUE,TRUE
"5",5,30.947,75.609,188,121,5103449,27146.006,14041.715,23399.5,10044,63743,197.553,349.83,3.431,1.74,0.236,1.709,197.688,349.718,3.458,194,346,1,9,9,6,TRUE,TRUE
"6",6,60.413,135.598,367,233,9655310,26308.746,14630.317,22704,10090,65535,376.986,395.668,3.812,2.217,0.519,2.216,376.855,396.071,3.712,371,389,1,13,14,6,FALSE,FALSE
"7",7,53.829,130.013,327,223,7928131,24245.049,12595.792,21151,10085,63929,181.737,430.752,4.089,2.23,0.66,2.298,180.963,430.793,3.942,175,426,1,16,10,6,TRUE,TRUE
"8",8,59.426,119.325,361,218,10224595,28322.979,14385.411,25479,10068,65535,340.211,529.742,2.839,2.238,0.498,2.215,340.29,529.724,2.847,333,526,1,16,8,5,TRUE,TRUE
"9",9,26.832,66.474,163,101,5285755,32427.945,19317.906,26138,10165,65535,217.62,556.068,3.08,1.762,0.321,1.796,217.682,556.036,3.125,214,553,1,8,7,5,TRUE,TRUE
"10",10,61.236,114.118,372,219,11271213,30298.959,16657.219,25376,10171,65535,457.777,223.524,4.28,2.223,0.371,2.211,457.603,223.385,4.343,451,219,2,14,10,5,TRUE,TRUE
"11",11,47.409,94.606,288,170,9296661,32280.072,17248.314,27756.5,10058,65535,630.361,254.611,3.969,2.063,0.289,2.063,630.426,254.637,4.007,626,251,2,11,8,5,TRUE,TRUE
"12",12,45.598,93.468,277,158,8747372,31578.961,17170.42,26995,10061,65535,428.697,255.318,4.144,2.037,0.257,2.057,428.754,255.354,4.191,424,251,2,10,9,6,TRUE,TRUE
"13",13,37.861,85.297,230,142,6361479,27658.604,15400.978,23831.5,10096,65535,668.513,256.313,3.996,1.866,0.231,1.883,668.669,256.222,4.012,664,252,2,10,9,5,TRUE,TRUE
"14",14,29.631,71.507,180,110,4953252,27518.066,15376.027,23075,10080,65535,713.972,264.461,4.039,1.769,0.286,1.728,713.998,264.464,4.02,710,261,2,8,8,5,TRUE,TRUE
"15",15,45.434,91.779,276,162,7717708,27962.711,14613.843,24556,10165,65535,657.351,264.435,4.098,1.994,0.237,2.014,657.338,264.479,4.087,653,260,2,10,10,5,TRUE,TRUE
"16",16,19.918,62.231,121,103,1807555,14938.471,4022.212,13941,10200,30720,780.182,274.413,3.14,1.4,0.35,1.394,780.279,274.202,3.158,777,270,2,7,10,3,TRUE,FALSE
