"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1,23.54,62.335,143,107,3963523,27716.943,12588.608,24440,11713,65535,516.636,604.294,4.965,1.521,0.315,1.496,516.683,604.332,4.943,514,600,3,7,10,5,FALSE,FALSE
"2",2,26.503,64.784,161,102,6094909,37856.578,19804.838,32503,11751,65535,546.845,691.857,5,1.723,0.323,1.696,546.905,691.776,4.957,543,689,3,9,7,5,TRUE,FALSE
"3",3,34.898,83.329,212,159,4586709,21635.42,7688.242,19638.5,11719,41428,698.859,765.811,4.623,1.718,0.37,1.775,698.936,765.835,4.617,695,761,3,9,11,4,FALSE,FALSE
"4",4,52.347,118.291,318,203,8677553,27287.902,15458.367,21856.5,11726,65535,615.638,788.258,5.994,2.17,0.519,2.174,615.585,788.712,5.794,611,783,3,11,11,7,FALSE,FALSE
"5",5,40.66,100.81,247,176,6701173,27130.256,12491.115,25099,11749,65535,674.518,788.441,5.113,2.054,0.683,2.007,674.76,788.656,5.096,669,781,3,12,14,5,FALSE,FALSE
"6",6,15.803,50.268,96,76,2083236,21700.375,8432.77,18979,11714,47056,687.344,818.635,4.708,1.34,0.294,1.318,687.299,818.614,4.684,683,816,3,10,6,4,TRUE,TRUE
"7",7,58.603,141.976,356,249,9697768,27240.922,15680.313,20633,11760,65535,787.789,830.761,6.326,2.452,0.792,2.501,787.216,830.308,5.925,782,825,3,13,14,7,TRUE,TRUE
"8",8,42.306,94.917,257,152,9286101,36132.688,19868.939,31248,11911,65535,751.747,835.514,5.712,2.046,0.377,2.079,751.772,835.479,5.66,747,832,3,11,8,6,FALSE,FALSE
"9",9,34.075,84.711,207,141,6462801,31221.262,15823.387,25119,11768,65535,603.039,845.473,5.556,1.831,0.417,1.739,602.759,845.415,5.488,598,842,3,12,7,6,FALSE,FALSE
"10",10,36.38,86.401,221,140,7531135,34077.535,18668.904,28798,11723,65535,698.597,845.774,5.136,1.926,0.374,1.989,698.638,845.763,5.148,693,842,3,12,8,5,FALSE,FALSE
"11",11,20.577,56.646,125,96,3333779,26670.232,12343.729,25033,11722,65535,671.536,853.464,4.976,1.452,0.296,1.433,671.567,853.46,4.975,667,851,3,10,7,5,TRUE,FALSE
"12",12,34.898,84.885,212,127,7313638,34498.293,19363.816,27460,11696,65535,633.113,882.458,5.349,1.911,0.384,1.873,633.15,882.384,5.309,629,879,3,9,8,6,TRUE,FALSE
"13",13,34.569,83.881,210,154,5162251,24582.148,9682.839,22953,11711,47725,725.967,899.162,5.052,1.726,0.376,1.728,725.937,899.147,5.044,722,894,3,10,12,5,TRUE,FALSE
"14",14,24.363,64.266,148,108,3992356,26975.379,12079.781,25927.5,11723,65535,934.743,930.696,4.804,1.565,0.27,1.556,934.63,930.939,4.86,931,926,3,8,9,4,FALSE,FALSE
"15",15,61.072,137.807,371,228,12079520,32559.354,17227.449,29882,11697,65535,837.852,979.032,4.879,2.271,0.529,2.288,837.905,979.083,4.885,832,974,3,15,12,5,FALSE,FALSE
"16",16,21.4,60.611,130,98,3490522,26850.17,11401.165,25307,11826,61625,818.346,978.338,5.138,1.504,0.325,1.475,818.294,978.317,5.123,815,974,3,8,9,5,FALSE,FALSE
"17",17,29.466,73.367,179,121,5013991,28011.123,13778.073,24657,11780,65535,812.709,996.95,5.112,1.716,0.317,1.707,812.591,996.879,5.1,809,993,3,9,9,5,FALSE,FALSE
"18",18,22.058,61.542,134,101,3228939,24096.561,9661.558,22846,11754,51834,936.53,1003.843,4.925,1.49,0.298,1.491,936.566,1003.692,4.938,933,1000,3,9,9,4,FALSE,FALSE
"19",19,30.618,82.78,186,129,5422336,29152.344,14061.363,27023,11766,65535,919.333,1003.817,4.995,1.747,0.429,1.742,919.395,1003.877,4.98,915,999,3,10,10,5,FALSE,FALSE
"20",20,5.761,33.547,35,35,482440,13784,1638.279,13553,11695,17906,346.229,372.629,4.657,1.033,0.385,1.001,346.28,372.635,4.668,343,370,4,7,7,2,FALSE,FALSE
"21",21,32.594,86.746,198,131,5824904,29418.707,16105.647,23129.5,11698,65535,403.03,412.106,6.217,1.914,0.504,1.813,403.01,411.794,6.197,398,409,4,10,12,5,FALSE,FALSE
"22",22,39.343,90.641,239,149,7321311,30633.1,16857.617,25759,11910,65535,333.912,453.314,5.862,1.919,0.288,1.914,333.865,453.301,5.816,330,449,4,11,9,5,FALSE,FALSE
"23",23,57.615,127.634,350,221,9655073,27585.924,13470.067,23479,11696,65535,365.76,458.5,5.863,2.387,0.733,2.266,366.048,458.558,5.797,357,453,4,17,12,5,FALSE,FALSE
"24",24,44.775,104.223,272,189,7517419,27637.57,12540.559,25200,11702,61582,402.938,494.132,6.092,1.913,0.437,1.922,403.013,494.067,6.052,397,489,4,12,11,5,TRUE,TRUE
"25",25,16.297,55.197,99,97,1534445,15499.444,2816.021,14796,11733,22812,425.808,517.515,5.374,1.42,0.567,1.389,425.912,517.537,5.364,420,514,4,11,9,3,TRUE,FALSE
"26",26,20.741,59.37,126,100,3141780,24934.762,10683.138,22925.5,11715,60580,476.881,527.516,5.294,1.506,0.376,1.491,476.954,527.378,5.268,474,523,4,6,10,4,TRUE,FALSE
"27",27,59.426,138.877,361,213,10488389,29053.709,15122.435,23798,11796,65535,493.476,524.828,7.892,2.666,0.992,2.769,493.399,524.958,7.674,490,519,4,8,13,10,FALSE,FALSE
"28",28,20.412,66.541,124,107,2516753,20296.395,6832.683,18779,11730,46511,419.847,550.161,4.871,1.73,0.652,1.668,420.197,550.426,4.922,414,545,4,12,10,3,FALSE,FALSE
"29",29,46.586,97.19,283,179,8762995,30964.646,16026.372,24877,11725,65535,490.131,572.654,5.534,2.063,0.499,1.974,490.263,572.518,5.512,487,565,4,8,16,4,FALSE,FALSE
"30",30,22.717,63.198,138,91,4118377,29843.312,16346.819,24173.5,12007,65535,480.978,571.529,5.775,1.608,0.295,1.608,480.971,571.498,5.748,477,568,4,9,7,5,FALSE,FALSE
"31",31,18.108,56.372,110,74,3365963,30599.664,16878.598,24402.5,11773,65535,456.709,581.864,5.864,1.539,0.365,1.477,456.657,581.78,5.829,453,579,4,8,7,5,FALSE,FALSE
