"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1,18.108,50.854,110,89,2815770,25597.908,8771.377,23706.5,13775,50258,768.164,136.227,4.864,1.439,0.356,1.424,768.105,136.23,4.815,766,131,3,5,11,4,TRUE,TRUE
"2",2,16.626,53.37,101,93,2375920,23523.961,5605.799,24278,13890,36639,782.228,137.376,4.535,1.259,0.339,1.285,782.249,137.409,4.524,779,133,3,8,9,4,TRUE,TRUE
"3",3,17.614,52.751,107,79,2942637,27501.281,11224.775,24233,13889,59661,773.318,144.037,4.57,1.421,0.235,1.471,773.18,144.04,4.568,770,142,3,8,6,4,TRUE,TRUE
"4",4,44.775,99.606,272,168,10389421,38196.402,18599.23,33112,13974,65535,825.842,151.246,5.026,2.073,0.422,2.064,825.793,151.27,5.027,820,146,3,12,11,5,TRUE,FALSE
"5",5,20.906,63.543,127,98,3805657,29965.803,13652.986,26184,13887,65535,833.181,164.961,4.921,1.574,0.443,1.552,833.064,165.21,4.956,831,159,3,6,12,5,TRUE,FALSE
"6",6,24.198,62.335,147,104,4177717,28419.844,11685.672,25587,13866,60248,694.082,177.476,4.769,1.55,0.285,1.551,694.083,177.444,4.798,691,173,3,7,10,4,TRUE,FALSE
"7",7,32.264,74.575,196,121,7828378,39940.703,18567.482,35733.5,13811,65535,763.903,179.643,4.786,1.811,0.272,1.797,763.917,179.671,4.734,761,176,3,7,9,5,TRUE,TRUE
"8",8,33.911,83.781,206,125,7475115,36286.965,17850.059,31518,13841,65535,754.913,190.558,5.102,1.841,0.271,1.867,754.944,190.671,5.103,750,187,3,10,9,5,FALSE,FALSE
"9",9,30.454,75.368,185,121,7174679,38782.047,18482.506,33795,14144,65535,691.232,215.557,5.514,1.765,0.316,1.728,691.175,215.506,5.519,688,211,3,7,10,6,FALSE,FALSE
"10",10,26.338,74.505,160,125,4336086,27100.537,10176.042,24496,13880,62876,808.181,252.5,4.963,1.716,0.54,1.613,808.033,252.77,4.979,803,247,3,11,12,5,TRUE,FALSE
"11",11,60.907,118.773,370,218,13749079,37159.672,17379.898,33813.5,13848,65535,844.222,295.562,4.884,2.213,0.337,2.209,844.209,295.599,4.874,838,291,3,13,11,5,TRUE,FALSE
"12",12,38.355,88.295,233,161,7327870,31450.086,14320.166,28613,13816,65535,664.129,348.206,5.219,1.801,0.338,1.818,664.311,348.423,5.212,659,343,3,11,11,5,TRUE,FALSE
"13",13,16.297,49.957,99,88,2175730,21977.07,6701.544,20047,13938,43871,791.121,131.303,4.808,1.326,0.338,1.313,791.265,131.165,4.818,788,128,4,7,9,3,TRUE,TRUE
"14",14,70.619,156.8,429,282,13620773,31750.053,15739.641,26947,13854,65535,867.238,149.734,5.653,2.51,0.769,2.375,866.849,149.582,5.723,859,144,4,19,13,5,TRUE,TRUE
"15",15,3.128,21.376,19,19,309557,16292.474,2491.145,15589,13839,21416,724,156.263,4.789,0.885,0.278,0.914,723.957,156.236,4.786,722,154,4,5,6,2,TRUE,TRUE
"16",16,8.56,51.991,52,52,826078,15886.115,1862.466,15247,13779,22241,916.962,164.115,4.577,1.75,0.815,1.779,916.913,163.982,4.588,914,157,4,8,15,2,TRUE,FALSE
"17",17,12.511,46.647,76,71,1477820,19445,4057.212,18717,13788,29450,876.5,165.132,4.882,1.186,0.308,1.214,876.424,165.153,4.894,874,162,4,7,7,3,TRUE,TRUE
"18",18,20.083,63.094,122,91,3267993,26786.828,10605.271,22834.5,13834,51100,806.369,188.516,5.631,1.537,0.361,1.58,806.382,188.539,5.608,803,184,4,7,10,4,FALSE,FALSE
"19",19,35.721,84.33,217,165,6425932,29612.59,11920.965,27194,13805,65535,660.908,215.544,5.977,1.851,0.558,1.782,660.845,215.522,5.977,658,209,4,7,14,5,FALSE,FALSE
"20",20,61.566,110.324,374,228,12451679,33293.258,15212.475,28489,13771,65535,871.032,221.941,5.529,2.118,0.319,2.156,870.898,221.924,5.544,865,217,4,13,11,4,TRUE,TRUE
"21",21,5.597,30.926,34,32,620328,18244.941,3122.104,17984.5,14166,25165,851.088,243.029,5.029,0.972,0.354,0.979,851.086,242.991,5.034,849,239,4,5,8,3,FALSE,FALSE
"22",22,28.149,88.332,171,132,5072198,29661.977,13382.339,25389,13822,62736,789.456,258.947,5.579,2.104,0.871,1.966,789.254,259.284,5.601,784,251,4,12,15,4,TRUE,FALSE
"23",23,32.594,76.299,198,128,7389787,37322.156,17713.102,35014,14008,65535,751.192,267.045,6.293,1.751,0.235,1.747,751.232,267.035,6.27,747,263,4,9,9,5,FALSE,FALSE
"24",24,27.984,68.816,170,116,5285450,31090.883,13148.226,27526.5,13967,62979,726.318,274.976,5.359,1.65,0.247,1.668,726.33,274.939,5.337,722,271,4,9,9,4,TRUE,FALSE
"25",25,26.667,73.023,162,117,4719278,29131.346,12844.091,24602,14052,65024,615.29,325.864,5.525,1.651,0.355,1.659,615.154,325.96,5.517,611,321,4,10,10,4,TRUE,FALSE
"26",26,11.029,42.2,67,60,1342976,20044.418,4898.011,18711,13897,35136,694.94,332.179,5.179,1.181,0.338,1.184,695.017,332.131,5.143,692,329,4,7,8,3,TRUE,TRUE
"27",27,10.206,42.474,62,62,1124622,18139.064,2625.406,17583,14108,23538,685.726,330.355,5.242,1.174,0.486,1.056,685.711,330.35,5.228,683,326,4,6,12,3,TRUE,FALSE
