"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"42",42,10.206,41.785,62,57,1329350,21441.129,4955.394,20323,15752,34598,517.113,453.419,5.113,1.137,0.345,1.167,517.101,453.367,5.099,514,450,4,8,8,3,TRUE,TRUE
"43",43,29.795,73.193,181,140,5513553,30461.619,11067.045,28725,15538,65535,495.232,465.044,5.133,1.642,0.409,1.639,495.272,465.241,5.126,491,460,4,10,11,4,TRUE,TRUE
"44",44,30.947,72.882,188,145,5406217,28756.473,10257.341,25928,15650,58523,628.037,467.112,5.053,1.668,0.413,1.619,627.983,467.105,5.08,623,463,4,12,9,3,TRUE,TRUE
"45",45,30.289,77.641,184,141,4966576,26992.262,8935.652,24691,15487,51364,594.897,477.658,5.098,1.754,0.515,1.714,594.866,477.668,5.137,590,471,4,11,13,3,TRUE,FALSE
"46",46,7.243,28.788,44,41,1009365,22940.113,5675.606,22001,15623,36067,718,487.273,5.273,0.959,0.22,0.966,717.943,487.353,5.25,716,485,4,6,6,3,FALSE,FALSE
"47",47,6.749,26.064,41,40,892919,21778.512,4133.125,20535,15878,32922,718.537,499.098,5.341,0.891,0.231,0.89,718.558,499.126,5.299,716,497,4,6,5,3,FALSE,FALSE
"48",48,8.56,32.994,52,51,1267380,24372.691,6219.253,25554,15760,36260,646.019,541,5.462,0.999,0.277,1.024,645.996,540.988,5.455,643,539,4,7,5,3,TRUE,TRUE
"49",49,17.943,55.405,109,96,2936492,26940.293,8362.433,26527,15578,52796,456.89,191.018,6.688,1.332,0.344,1.368,456.833,191.024,6.649,453,188,5,9,7,4,FALSE,FALSE
"50",50,4.938,21.617,30,30,661098,22036.6,5153.515,20543.5,15502,35419,387.9,266.9,5.367,0.9,0.373,0.824,387.96,266.819,5.359,387,264,5,3,9,2,FALSE,FALSE
"51",51,24.198,65.403,147,109,4419505,30064.66,12205.655,27729,15518,62643,512.898,317.986,6.469,1.553,0.273,1.544,513.047,318.119,6.491,509,314,5,9,9,4,FALSE,FALSE
"52",52,7.572,35.27,46,43,940052,20435.912,4419.145,19695.5,15485,29417,444.739,338.804,5.891,0.998,0.28,1.054,444.732,338.829,5.906,442,336,5,6,7,3,TRUE,FALSE
"53",53,2.14,10.825,13,13,233593,17968.691,2268.756,17383,15515,22486,390.538,361.846,5,0.565,0.204,0.61,390.563,361.843,5,389,360,5,4,4,1,TRUE,TRUE
"54",54,45.763,103.568,278,186,8860157,31871.068,13413.027,27550.5,15546,65535,589.784,392.946,6.295,1.992,0.481,1.893,589.843,393.055,6.314,584,388,5,13,11,4,FALSE,FALSE
"55",55,8.725,29.926,53,52,1228274,23174.98,5487.577,22157,15572,33004,561.151,406.811,5.547,0.998,0.284,0.993,561.124,406.853,5.529,559,404,5,5,7,3,TRUE,TRUE
"56",56,66.504,156.733,404,270,12461806,30846.055,13772.256,26311.5,15508,65535,631.78,417.02,7.787,2.864,1.012,2.827,632.136,416.932,7.527,621,411,5,21,11,7,FALSE,FALSE
"57",57,13.992,52.232,85,74,2024210,23814.234,7151.504,22378,15499,43825,397,425.647,6.153,1.295,0.352,1.265,397.004,425.759,6.175,394,420,5,8,11,3,TRUE,TRUE
"58",58,24.198,68.228,147,141,3578621,24344.361,5424.253,24583,15491,37722,546.946,453.503,5.592,1.521,0.509,1.521,546.956,453.666,5.601,543,447,5,9,13,3,TRUE,TRUE
"59",59,5.761,24.686,35,34,749336,21409.6,4043.344,21440,15519,30286,658,455.6,5.629,0.867,0.217,0.86,657.954,455.644,5.653,656,454,5,6,5,3,FALSE,FALSE
"60",60,25.351,65.437,154,120,4595177,29838.812,10741.041,27959.5,15497,65535,705.253,458.481,6.019,1.63,0.452,1.518,705.317,458.379,6.031,701,454,5,10,10,3,FALSE,FALSE
"61",61,17.284,53.715,105,90,2804354,26708.133,8859.738,24379,15569,50706,758.6,458.2,6.333,1.314,0.283,1.349,758.654,458.126,6.355,755,455,5,8,8,4,FALSE,FALSE
"62",62,25.351,67.401,154,125,4262292,27677.221,8828.952,26924.5,15506,50402,662.084,470.208,6.208,1.519,0.353,1.523,662.195,470.293,6.236,658,466,5,10,10,4,FALSE,FALSE
"63",63,17.943,53.266,109,92,2676825,24558.027,7088.468,23290,15649,43792,571.037,482.083,5.798,1.377,0.318,1.359,570.92,482.056,5.793,568,478,5,8,9,3,TRUE,TRUE
"64",64,11.029,39.098,67,53,1843403,27513.479,10728.481,23857,15664,55230,891.985,486.627,6.537,1.225,0.295,1.325,892.009,486.578,6.516,889,485,5,7,5,4,FALSE,FALSE
"65",65,35.721,92.016,217,172,5647700,26026.268,9425.587,23879,15581,62030,490.793,494.369,6,1.795,0.521,1.78,490.768,494.782,5.995,487,487,5,10,14,3,TRUE,FALSE
"66",66,19.589,55.853,119,93,3691181,31018.328,11783.034,28846,15611,65535,560.092,492.882,5.966,1.51,0.395,1.375,560.047,492.917,6,557,488,5,8,10,3,TRUE,FALSE
"67",67,36.874,81.332,224,146,9114137,40688.113,17917.42,35369.5,15632,65535,470.781,494.929,6.554,1.842,0.31,1.802,470.781,494.944,6.532,468,490,5,7,11,5,TRUE,FALSE
"68",68,8.725,31.616,53,42,1374822,25940.037,8877.184,22833,15675,49930,770.019,496.302,5.962,1.093,0.145,1.084,769.99,496.345,5.945,768,494,5,5,6,3,FALSE,FALSE
"69",69,32.429,70.607,197,148,6431533,32647.375,11173.438,30689,15531,60919,620.132,508.01,5.944,1.638,0.337,1.658,620.133,508.108,5.929,615,504,5,11,9,3,TRUE,FALSE
"70",70,11.029,34.614,67,66,1661486,24798.299,5463.651,23732,15939,37993,487.493,506.791,6.448,1.06,0.281,1.09,487.529,506.877,6.436,485,504,5,6,7,3,TRUE,FALSE
"71",71,31.606,75.021,192,149,6277238,32693.947,12429.506,31562,15626,65535,708.01,527.688,6.094,1.716,0.471,1.654,708.237,527.746,6.152,702,524,5,12,9,4,FALSE,FALSE
"72",72,4.938,20.479,30,30,525319,17510.633,1370.248,17184,15571,21217,680.9,541.233,5.567,0.795,0.175,0.789,680.917,541.237,5.553,679,539,5,5,5,2,TRUE,TRUE
"73",73,60.578,148.287,368,243,9941681,27015.438,10983.501,23702.5,15482,65535,877.707,544.489,8.601,2.723,0.98,2.626,878.142,544.216,8.311,869,539,5,16,13,8,FALSE,FALSE
"74",74,21.235,60.782,129,102,3252359,25212.086,7686.426,22690,15536,49563,616.233,544.163,6.031,1.461,0.325,1.441,616.199,544.172,6.022,613,539,5,8,11,3,FALSE,FALSE
"75",75,20.083,58.885,122,120,3089123,25320.68,6545.962,24362.5,15645,45069,822.992,550.189,6.484,1.474,0.549,1.393,823.117,550.337,6.493,818,546,5,12,9,4,FALSE,FALSE
"76",76,42.964,99.398,261,164,9246503,35427.215,15273.569,33698,15583,65535,851.291,555.475,6.916,2.024,0.443,2.037,851.289,555.537,6.853,846,552,5,13,8,5,FALSE,FALSE
"77",77,2.798,15.584,17,17,311933,18349,1894.842,17528,15551,22530,709.235,567.765,5.706,0.728,0.222,0.752,709.255,567.781,5.699,707,566,5,5,5,2,FALSE,FALSE
"78",78,53.006,173.351,322,266,7844656,24362.285,7081.207,22171.5,15492,47068,779.671,580.888,7.326,2.947,1.193,2.896,779.723,580.88,7.327,769,572,5,19,22,6,FALSE,FALSE
"79",79,17.12,48.648,104,77,3629603,34900.027,15712.956,30887,15752,65535,431.885,111.269,7.538,1.458,0.273,1.493,432.009,111.152,7.548,429,108,6,7,7,4,FALSE,FALSE
"80",80,45.927,114.396,279,188,9905155,35502.348,15970.183,31801,15547,65535,436.516,139.692,8.452,2.241,0.716,2.33,436.47,139.894,8.451,432,132,6,10,16,5,FALSE,FALSE
"81",81,34.569,78.678,210,132,8422576,40107.504,18095.393,36598.5,15534,65535,420.219,165.61,8.233,1.837,0.271,1.815,420.249,165.603,8.271,416,162,6,9,8,5,FALSE,FALSE
"82",82,25.844,63.61,157,120,4961434,31601.49,12333.968,29208,15492,64476,468.688,250,7.038,1.555,0.341,1.567,468.767,249.906,6.994,464,247,6,10,7,4,FALSE,FALSE
"83",83,73.583,151.734,447,266,16944764,37907.75,17652.662,33510,15495,65535,487.027,284.747,8.837,2.399,0.557,2.444,487.073,284.667,8.842,481,278,6,12,14,6,TRUE,FALSE
"84",84,33.581,80.85,204,134,7199861,35293.438,15898.16,30946.5,15593,65535,383.069,424.716,7.755,1.801,0.344,1.805,383.091,424.903,7.775,380,420,6,7,11,5,FALSE,FALSE
"85",85,19.26,63.024,117,96,2872473,24551.051,8591.194,21954,15536,48024,735.573,437.043,7.795,1.489,0.41,1.433,735.57,436.848,7.766,732,432,6,8,12,4,FALSE,FALSE
"86",86,30.618,74.954,186,125,6150185,33065.512,13573.203,29325.5,15654,62524,756.839,446.156,8.263,1.702,0.28,1.731,756.883,446.189,8.244,752,442,6,10,9,5,FALSE,FALSE
"87",87,18.766,51.888,114,90,3404172,29861.158,9769.375,28146,15582,58731,866.088,447.316,7.123,1.394,0.276,1.373,865.956,447.396,7.116,863,443,6,8,9,3,FALSE,FALSE
"88",88,25.351,71.711,154,133,3849197,24994.785,6042.922,24645.5,15505,39626,890.675,451.11,6.818,1.567,0.461,1.584,890.691,451.057,6.783,886,447,6,11,10,3,FALSE,FALSE
"89",89,15.638,43.475,95,74,2795251,29423.695,9689.953,27180,16142,54691,851.168,452.705,6.937,1.288,0.177,1.298,851.188,452.637,6.89,848,450,6,7,7,3,FALSE,FALSE
"90",90,13.498,46.992,82,77,1944577,23714.354,7175.333,21800,15490,46255,785.61,457.951,6.634,1.291,0.427,1.315,785.539,457.963,6.641,782,454,6,8,10,3,FALSE,FALSE
"91",91,31.771,84.711,193,132,6398579,33153.258,13286.376,31106,15485,65535,441.28,487.653,8.021,1.794,0.429,1.827,441.342,487.693,8.008,438,482,6,8,12,5,FALSE,FALSE
"92",92,6.749,26.168,41,41,995559,24281.928,6126.302,22659,16116,38481,938.439,487.341,6.537,0.934,0.278,0.87,938.432,487.368,6.518,935,486,6,8,4,2,FALSE,FALSE
"93",93,18.601,72.367,113,111,2377716,21041.734,3802.829,20951,15516,34517,501.257,515.363,8.513,1.865,0.638,1.816,501.206,515.437,8.449,497,511,6,11,10,6,TRUE,FALSE
"94",94,6.585,28.443,40,40,828748,20718.699,4252.092,19207.5,15809,31817,756.225,528.05,6.375,0.937,0.289,0.928,756.158,528.064,6.327,753,526,6,7,6,2,TRUE,TRUE
"95",95,5.103,25.961,31,31,619852,19995.227,3406.865,19807,15662,29570,613.581,530.806,6.129,1.021,0.41,1.004,613.602,530.795,6.119,612,527,6,5,8,2,TRUE,TRUE
"96",96,22.717,71.263,138,119,2993444,21691.623,5088.946,20403.5,15572,37627,788.58,555.703,6.92,1.539,0.431,1.508,788.63,555.758,6.924,783,551,6,11,11,3,FALSE,FALSE
"97",97,19.424,58.681,118,96,3420483,28987.145,10481.494,25906,15628,56447,555.636,552.788,7.847,1.504,0.411,1.467,555.686,552.873,7.836,552,549,6,8,10,4,FALSE,FALSE
"98",98,15.968,50.439,97,91,2215303,22838.176,4685.075,22320,15710,35802,808.082,557.392,7.34,1.356,0.438,1.345,808.057,557.389,7.317,803,554,6,10,8,3,FALSE,FALSE
"99",99,37.697,92.88,229,174,6145636,26836.838,8249.049,25706,15652,58325,832.712,572.755,7.93,1.891,0.565,1.889,832.581,572.738,7.906,827,569,6,14,9,4,FALSE,FALSE
"100",100,30.947,71.437,188,121,6976874,37111.031,16920.828,33124.5,15885,65535,791.059,578.106,7.527,1.713,0.184,1.714,791.131,578.123,7.56,787,574,6,9,9,4,FALSE,FALSE
"101",101,35.721,78.919,217,134,8655727,39888.145,17668.734,37757,15778,65535,687.055,578.659,8.212,1.836,0.247,1.812,686.966,578.681,8.256,683,575,6,9,8,5,FALSE,FALSE
"102",102,42.47,94.636,258,196,7214824,27964.434,8598.891,25919.5,15531,50535,730.136,586.988,7.093,1.959,0.613,1.866,730.146,587.098,7.08,726,580,6,10,15,4,FALSE,FALSE
"103",103,26.009,67.987,158,139,3943003,24955.715,6294.609,25063.5,15641,39339,230.696,101.873,8.589,1.51,0.395,1.554,230.74,101.888,8.556,226,98,7,10,9,4,TRUE,FALSE
"104",104,35.392,85.123,215,162,6888566,32039.842,11226.345,31027,15545,57525,446.019,189.112,8.991,1.774,0.469,1.782,445.889,189.09,8.982,441,184,7,11,11,5,FALSE,FALSE
"105",105,8.889,43.234,54,53,1031479,19101.463,2748.192,17907.5,15487,26723,459.463,231.5,8.222,1.138,0.417,1.094,459.474,231.516,8.217,456,227,7,9,8,3,FALSE,FALSE
"106",106,8.231,30.271,50,49,992406,19848.119,3141.953,19776,15532,25975,308.12,313.52,7.54,0.973,0.271,0.956,308.13,313.469,7.555,306,311,7,6,6,3,FALSE,FALSE
"107",107,43.787,100.121,266,178,8783175,33019.453,13219.215,31234,15532,65535,547.677,332.583,9.38,1.911,0.352,1.933,547.684,332.437,9.361,542,328,7,11,11,5,FALSE,FALSE
"108",108,5.268,27.409,32,31,639746,19992.062,4062.87,18844,15577,30275,876.188,444,8.031,0.905,0.349,0.909,876.134,443.974,8.029,874,442,7,6,5,3,FALSE,FALSE
"109",109,32.923,94.466,200,172,5268035,26340.176,7241.972,26895.5,15500,43610,798.375,447.76,8.54,1.898,0.767,1.881,798.482,447.664,8.532,792,442,7,14,13,4,FALSE,FALSE
"110",110,2.305,15.343,14,14,241319,17237.072,1566.129,16635,15542,20499,938.571,536.214,7.643,0.734,0.2,0.73,938.555,536.189,7.666,937,535,7,5,3,2,FALSE,FALSE
"111",111,51.36,146.39,312,238,9237119,29606.15,12734.199,25900,15518,65535,660.106,571.256,9.173,2.887,1.142,2.885,659.665,570.798,9.333,652,564,7,19,18,6,FALSE,FALSE
"112",112,37.367,79.642,227,146,8503353,37459.703,16940.646,31643,15608,65535,412.665,92.273,9.476,1.81,0.205,1.819,412.82,92.35,9.434,408,88,8,10,9,4,FALSE,FALSE
"113",113,7.078,30.374,43,42,886981,20627.465,3480.156,20442,15667,29806,362.093,134.488,9.349,1.001,0.337,0.991,362.061,134.489,9.323,359,132,8,7,7,3,TRUE,FALSE
"114",114,18.108,51.232,110,99,2691609,24469.172,6044.64,23961.5,15584,37706,343.027,173.855,9.345,1.302,0.326,1.363,343.109,173.868,9.357,340,170,8,8,8,3,TRUE,TRUE
"115",115,23.704,63.954,144,107,4110387,28544.354,10763.896,25414,15787,61616,387.917,290.806,9.806,1.501,0.273,1.509,387.851,290.823,9.823,384,287,8,9,9,4,FALSE,FALSE
"116",116,16.626,56.75,101,83,2856585,28283.02,10794.994,25767,15609,60568,511.881,303.683,9.842,1.457,0.441,1.384,511.795,303.661,9.822,506,302,8,13,5,4,FALSE,FALSE
"117",117,26.174,67.197,159,105,5683244,35743.672,16757.148,30633,15493,65535,323.553,335.855,9.698,1.64,0.24,1.639,323.583,335.889,9.72,320,332,8,8,8,5,FALSE,FALSE
"118",118,15.968,46.855,97,74,2874902,29638.164,11954.07,26800,15622,58971,386.464,335.072,9.247,1.331,0.22,1.324,386.456,335.059,9.247,384,332,8,7,7,4,TRUE,FALSE
"119",119,8.56,39.235,52,47,1035981,19922.711,3222.512,19532,15601,27629,345.538,384.692,8.942,1.088,0.291,1.135,345.481,384.67,8.946,343,381,8,6,8,3,FALSE,FALSE
"120",120,39.507,94.777,240,163,8027052,33446.051,14237.869,29269.5,15525,65535,609.737,394.083,9.663,1.916,0.451,1.838,609.856,394.175,9.653,605,389,8,11,11,5,FALSE,FALSE
"121",121,4.774,28.788,29,29,501859,17305.482,1501.962,16969,15512,20652,651.483,422.724,8.862,1.067,0.468,1.045,651.471,422.823,8.869,649,419,8,6,8,2,FALSE,FALSE
"122",122,23.375,67.816,142,114,3497301,24628.881,7305.236,22754,15606,42647,715.077,435.169,9.711,1.482,0.339,1.492,714.984,435.134,9.702,711,431,8,9,9,4,FALSE,FALSE
"123",123,2.963,17.17,18,16,359113,19950.723,4022.781,18691.5,15528,27216,614.778,437.722,9.056,0.759,0.228,0.814,614.823,437.667,9.056,613,436,8,5,4,3,TRUE,TRUE
"124",124,23.046,60.267,140,102,4922972,35164.086,15924.026,31023,15564,65535,688.886,441.336,9.579,1.569,0.307,1.587,688.745,441.273,9.607,685,439,8,9,6,5,FALSE,FALSE
"125",125,3.457,17.652,21,21,405721,19320.047,3263.648,18413,15660,26073,832.857,448.048,8.857,0.75,0.273,0.824,832.896,447.989,8.877,831,446,8,5,5,2,FALSE,FALSE
"126",126,2.14,14.205,13,13,241928,18609.846,2737.531,17270,15912,23607,923.231,478.077,8.692,0.745,0.293,0.669,923.237,478.023,8.711,922,477,8,5,4,2,FALSE,FALSE
"127",127,16.955,61.783,103,95,2137597,20753.369,4300.324,19829,15488,39065,868.233,558.243,9.175,1.486,0.494,1.488,868.216,558.152,9.186,865,553,8,7,11,3,FALSE,FALSE
"128",128,18.108,59.403,110,99,2487787,22616.246,5850.649,20784.5,15622,38595,880.636,565.027,9.727,1.365,0.408,1.407,880.623,564.971,9.719,877,561,8,10,9,4,FALSE,FALSE
"129",129,3.951,25.238,24,24,422968,17623.666,2524.687,16524,15560,25615,343.208,100,9.542,1.014,0.409,0.97,343.109,100.036,9.528,340,97,9,8,6,2,TRUE,TRUE
"130",130,6.255,26.168,38,37,832733,21914.025,5488.982,20760.5,15554,36314,305.289,112.316,9.658,0.887,0.232,0.873,305.337,112.234,9.687,303,110,9,6,5,3,TRUE,FALSE
"131",131,7.572,29.237,46,44,1053107,22893.631,5385.169,21901,15560,35742,398.065,133.304,9.63,0.946,0.251,0.931,398.125,133.298,9.638,395,131,9,7,5,3,TRUE,TRUE
"132",132,5.597,23.203,34,34,679091,19973.266,2811.26,19316.5,15693,26096,302.941,178.5,9.529,0.853,0.223,0.873,302.907,178.523,9.53,300,176,9,6,5,2,FALSE,FALSE
"133",133,11.358,43.13,69,62,1534599,22240.564,4925.561,21276,15555,32498,432.884,290.841,10.203,1.195,0.395,1.191,432.874,290.852,10.202,429,288,9,9,7,3,TRUE,TRUE
"134",134,10.206,35.27,62,55,1461631,23574.693,6190.488,23403.5,15550,39189,487.145,326.065,9.79,1.103,0.284,1.165,487.139,326.012,9.79,484,324,9,7,6,3,TRUE,TRUE
"135",135,7.737,31.167,47,41,1081821,23017.469,6350.069,21398,15505,40309,435.936,334.255,9.872,1.082,0.265,1.121,435.963,334.288,9.856,433,332,9,7,5,3,TRUE,TRUE
"136",136,14.486,47.681,88,72,2386312,27117.182,10167.55,23594.5,15541,55487,568.727,377.307,9.909,1.263,0.22,1.254,568.796,377.168,9.879,565,374,9,8,8,3,TRUE,TRUE
"137",137,7.408,32.546,45,41,953242,21183.156,5348.491,19901,15736,34216,574.778,390.489,10.156,1.018,0.306,1.048,574.897,390.44,10.147,570,388,9,8,6,3,TRUE,FALSE
"138",138,5.597,26.961,34,34,678347,19951.383,3830.843,18493.5,15534,27996,670.676,422.882,10.206,0.9,0.305,0.894,670.672,422.873,10.165,668,421,9,6,5,3,FALSE,FALSE
"139",139,2.14,14.55,13,13,249880,19221.539,3395.76,17252,16001,25761,831.154,455.462,9.692,0.692,0.222,0.701,831.198,455.457,9.676,829,454,9,5,4,2,FALSE,FALSE
