"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1,8.231,36.444,50,46,1651481,33029.621,18110.33,23971.5,12667,65535,193.92,20.5,3.46,1.226,0.402,1.351,194.005,20.411,3.56,191,19,2,8,4,4,FALSE,FALSE
"2",2,39.672,93.228,241,155,8448998,35058.082,17709.357,33776,12150,65535,346.535,90.556,4.017,1.897,0.32,1.948,346.512,90.606,4.045,343,86,2,8,10,5,TRUE,TRUE
"3",3,27.984,71.748,170,124,5513043,32429.664,16159.014,30899.5,12171,65535,322.765,146.582,4.224,1.708,0.405,1.745,322.794,146.448,4.2,318,144,2,11,7,5,TRUE,TRUE
"4",4,44.117,90.296,268,164,9877998,36858.203,19320.373,32866.5,12172,65535,207.724,163.172,4.004,1.99,0.284,2.005,207.629,163.056,3.975,204,159,2,9,10,5,TRUE,TRUE
"5",5,48.232,119.255,293,226,7958197,27161.082,14411.768,21752,12196,65535,380.102,285.263,3.823,2.278,0.81,2.245,379.17,285.256,3.871,372,280,2,18,10,5,TRUE,FALSE
"6",6,40.001,104.26,243,170,7548911,31065.477,15998.581,25817,12139,65535,431.358,312.889,4.687,1.963,0.573,2.012,431.517,312.897,4.628,425,308,2,13,10,6,FALSE,FALSE
"7",7,25.68,67.368,156,126,4244293,27207.006,12294.619,24264,12224,63457,438.103,353.256,4.071,1.638,0.473,1.594,438.216,353.354,4.041,433,348,2,9,11,4,TRUE,TRUE
"8",8,20.741,57.958,126,87,4324511,34321.516,17384.48,30429,12239,65535,337.579,368.127,3.984,1.555,0.319,1.5,337.659,368.195,3.985,335,365,2,7,7,5,FALSE,FALSE
"9",9,30.454,76.747,185,129,6546486,35386.41,18352.516,29747,12209,65535,456.481,404.681,4.508,1.787,0.403,1.79,456.431,404.586,4.489,450,402,2,12,7,6,FALSE,FALSE
"10",10,39.837,97.159,242,144,8900817,36780.234,20374.568,32537,12330,65535,407.492,417.57,4.657,2.072,0.479,2.005,407.351,417.47,4.58,403,413,2,12,9,6,TRUE,FALSE
"11",11,35.886,87.502,218,170,6275005,28784.426,10865.001,27516.5,12233,56948,412.931,460.193,4.009,1.847,0.53,1.869,412.794,460.095,4.003,407,457,2,13,8,5,FALSE,FALSE
"12",12,42.47,106.81,258,186,8251220,31981.473,15605.591,28367.5,12130,65535,429.043,463.671,3.818,2.225,0.782,2.156,428.959,463.67,3.847,421,459,2,17,10,5,FALSE,FALSE
"13",13,31.441,72.126,191,134,6436319,33698.004,16498.914,30255,12448,65535,604.346,578.885,4.209,1.72,0.311,1.737,604.541,578.823,4.202,599,576,2,11,7,5,FALSE,FALSE
"14",14,13.005,49.13,79,72,1376731,17426.975,4753.054,15519,12146,29218,208.367,21.089,3.848,1.221,0.337,1.271,208.35,21.141,3.869,205,19,3,8,7,3,TRUE,TRUE
"15",15,14.98,47.025,91,90,1609284,17684.439,3634.793,17383,12209,25724,214.495,31.308,3.56,1.244,0.393,1.23,214.516,31.176,3.615,211,27,3,7,10,3,TRUE,TRUE
"16",16,19.095,51.991,116,91,3238615,27919.096,12159.915,24583.5,12323,65535,312.569,36.759,3.94,1.404,0.279,1.395,312.752,36.747,3.91,309,33,3,9,8,3,TRUE,FALSE
"17",17,21.729,59.889,132,85,4228269,32032.342,17499.605,25884,12134,65535,371.705,49.75,5.038,1.625,0.348,1.562,371.833,49.719,5.005,369,46,3,6,8,5,FALSE,FALSE
"18",18,10.206,36.719,62,52,1209663,19510.693,5902.04,17819,12412,35592,301.71,68.645,3.968,1.169,0.25,1.163,301.782,68.626,3.953,299,66,3,6,7,3,TRUE,TRUE
"19",19,10.7,41.27,65,54,1160616,17855.631,4739.298,16383,12133,32313,294.692,76.431,4.077,1.146,0.225,1.146,294.747,76.515,4.064,292,73,3,6,7,3,TRUE,TRUE
"20",20,24.363,71.54,148,115,3313723,22390.02,8782.383,19945,12149,50097,329.439,84.142,4.324,1.529,0.37,1.552,329.264,84.117,4.384,326,80,3,8,10,4,TRUE,FALSE
"21",21,14.321,47.303,87,75,2333565,26822.586,11812.217,25104,12414,59998,226.483,87.598,4.103,1.34,0.374,1.261,226.35,87.739,4.104,224,83,3,7,9,3,FALSE,FALSE
"22",22,11.029,43.442,67,63,1277101,19061.209,5790.253,17638,12185,35800,217.075,99,4.254,1.241,0.438,1.221,216.985,98.745,4.291,215,95,3,6,9,3,TRUE,TRUE
"23",23,30.454,72.782,185,121,5957074,32200.4,15890.941,26227,12538,65535,219.692,112.822,4.449,1.738,0.263,1.726,219.757,112.8,4.435,216,108,3,8,10,4,FALSE,FALSE
"24",24,7.078,28.203,43,39,899060,20908.373,6969.202,19293,12230,35980,296.233,121.698,4.488,0.988,0.312,0.915,296.167,121.705,4.508,294,120,3,7,4,4,TRUE,FALSE
"25",25,73.747,181.901,448,314,11417669,25485.869,11010.744,23679,12147,62033,193.766,135.951,7.051,2.726,0.899,2.933,193.991,136.068,7.341,187,130,3,14,13,9,TRUE,TRUE
"26",26,18.931,54.578,115,84,3101029,26965.469,13157.902,21908,12313,57537,353.626,150.722,4.383,1.485,0.325,1.519,353.635,150.804,4.404,351,146,3,6,10,4,TRUE,TRUE
"27",27,51.36,138.044,312,239,7438927,23842.715,9669.174,20519,12252,50908,282.321,154.022,4.84,2.263,0.781,2.273,282.232,153.999,4.83,275,148,3,18,13,4,TRUE,TRUE
"28",28,73.089,169.315,444,308,12038553,27113.857,14012.858,21968,12136,65535,358.176,167.912,4.586,2.736,1.001,2.599,357.405,167.31,4.641,349,162,3,18,17,5,TRUE,FALSE
"29",29,5.432,25.341,33,28,590351,17889.424,4920.035,15731,12300,29879,228.333,170.667,3.909,0.971,0.225,1.039,228.372,170.666,3.946,226,169,3,5,5,3,TRUE,TRUE
"30",30,28.149,71.644,171,119,5143600,30079.531,16520.012,23801,12135,65535,380.485,186.626,4.456,1.709,0.318,1.717,380.612,186.626,4.48,375,183,3,11,8,4,FALSE,FALSE
"31",31,3.128,14.894,19,19,286741,15091.632,3168.358,14214,12292,22700,242.263,209.316,3.579,0.691,0.125,0.693,242.228,209.345,3.606,241,208,3,4,4,2,TRUE,FALSE
"32",32,7.078,28.892,43,41,801270,18634.186,4718.417,18527,12169,27959,351.488,267.023,4.372,0.931,0.244,0.934,351.49,267.026,4.384,349,265,3,6,6,3,TRUE,TRUE
"33",33,12.84,40.477,78,59,1882929,24140.115,10526.207,20421.5,12187,52188,418.782,278.295,4.474,1.313,0.291,1.4,418.841,278.262,4.486,416,276,3,6,6,4,TRUE,FALSE
"34",34,48.232,115.738,293,210,7536614,25722.232,11241.046,23010,12158,65535,230.283,280.454,5.089,2.136,0.713,2.068,230.089,280.833,5.086,226,272,3,10,17,5,FALSE,FALSE
"35",35,29.301,73.919,178,123,5543696,31144.359,15314.239,26301,12182,65535,285.826,289.079,4.758,1.708,0.327,1.727,285.852,289.115,4.782,283,284,3,8,11,5,FALSE,FALSE
"36",36,24.198,66.022,147,125,3366693,22902.674,8163.491,21651,12188,44675,371.136,295.639,4.449,1.582,0.514,1.577,370.978,295.693,4.489,366,293,3,13,6,4,TRUE,TRUE
"37",37,9.877,41.511,60,58,1019662,16994.367,3810.223,15607,12173,28237,258.05,328.667,4.333,1.195,0.449,1.156,258.027,328.63,4.324,255,325,3,7,9,3,FALSE,FALSE
"38",38,19.754,55.749,120,96,2717222,22643.518,7800.33,20767,12235,44105,304.5,350.6,3.892,1.402,0.283,1.436,304.499,350.79,3.846,301,346,3,8,9,3,TRUE,TRUE
"39",39,25.844,84.537,157,144,2972845,18935.318,4508.593,18551,12253,33725,285.433,402.675,4.268,1.773,0.687,1.783,285.343,402.592,4.3,281,396,3,12,14,3,FALSE,FALSE
