"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1,30.783,78.092,187,119,4482878,23972.609,13966.122,19734,8324,63296,620.663,675.481,5.289,1.807,0.333,1.832,620.576,675.509,5.296,615,672,3,11,8,5,TRUE,TRUE
"2",2,39.178,87.469,238,147,5128283,21547.408,11275.63,19867,8131,54593,696.714,684.214,4.908,1.877,0.243,1.901,696.68,684.272,4.923,692,679,3,10,10,5,TRUE,TRUE
"3",3,14.486,46.958,88,72,1487112,16899,6898.981,15449,8151,38408,518.557,824.625,5.182,1.345,0.375,1.297,518.649,824.618,5.167,514,823,3,10,5,5,TRUE,TRUE
"4",4,37.697,85.538,229,152,3965350,17315.939,6837.837,15755,8196,32776,608.755,656.249,5.559,1.895,0.41,1.835,608.698,656.242,5.579,603,653,4,13,8,4,TRUE,TRUE
"5",5,1.646,10.24,10,10,96424,9642.4,1201.73,9636,8242,12149,789.4,674.4,4.1,0.543,0.217,0.612,789.411,674.385,4.088,788,673,4,4,3,2,TRUE,TRUE
"6",6,39.672,96.366,241,154,6110253,25353.746,15895.729,20134,8137,65535,591.718,679.971,6.672,2.04,0.463,2.093,591.786,679.969,6.615,587,677,4,12,8,6,TRUE,TRUE
"7",7,41.154,95.744,250,158,5741491,22965.965,12311.139,19909.5,8208,57157,475.272,687.16,6.376,1.926,0.305,1.893,475.138,687.194,6.354,470,683,4,11,10,6,TRUE,TRUE
"8",8,30.454,74.679,185,121,4232443,22878.07,13458.178,18935,8216,59848,756.557,704.162,5.968,1.821,0.36,1.92,756.525,704.169,5.959,752,701,4,11,7,5,TRUE,TRUE
"9",9,33.581,75.78,204,133,3617080,17730.785,7650.426,14815,8244,37064,814.27,713.784,5.466,1.737,0.209,1.734,814.315,713.748,5.425,810,710,4,9,9,4,TRUE,FALSE
"10",10,18.272,67.679,111,99,1495260,13470.811,3699.966,12726,8149,25171,156.955,712.324,5.739,1.576,0.591,1.549,157.135,712.311,5.709,150,710,4,14,7,4,TRUE,TRUE
"11",11,24.034,68.887,146,104,2907473,19914.199,10338.464,17074.5,8285,53605,654.979,720.493,6.055,1.62,0.351,1.609,654.983,720.395,6.031,651,717,4,9,8,5,TRUE,TRUE
