"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1,47.903,104.227,291,167,10584702,36373.547,20634.938,29123,9975,65535,572.629,179.883,3.99,2.122,0.367,2.141,572.605,179.989,4.007,568,176,1,11,9,7,FALSE,FALSE
"2",2,53.5,111.88,325,175,10687291,32883.973,19725.021,27628,9889,65535,464.514,191.102,4.406,2.17,0.297,2.133,464.624,191.188,4.441,459,187,2,12,9,6,FALSE,FALSE
"3",3,44.775,99.157,272,164,8671769,31881.504,18458.865,26103,9944,65535,447.349,210.312,4.522,1.986,0.309,1.961,447.408,210.221,4.557,443,206,2,11,10,6,FALSE,FALSE
"4",4,37.203,89.881,226,164,5197996,22999.982,10865.598,20930.5,9908,60672,577.456,214.584,4.027,1.918,0.588,1.998,577.907,214.671,4.033,571,211,2,14,8,5,TRUE,TRUE
"5",5,53.664,129.702,326,235,7008964,21499.889,8638.146,20843.5,9914,48384,651.798,221.417,4.144,2.245,0.766,2.278,652.07,221.707,4.155,645,215,2,14,15,5,FALSE,FALSE
"6",6,39.014,88.469,237,151,6643192,28030.346,14554.101,25741,9952,64260,602.143,237.308,4.287,1.867,0.279,1.867,602.134,237.37,4.253,597,234,2,11,8,5,TRUE,TRUE
"7",7,48.397,96.778,294,169,9565163,32534.568,19174.264,26368,10010,65535,667.126,243.878,4.139,2.067,0.271,2.076,667.166,244.005,4.18,663,239,2,10,10,6,TRUE,TRUE
"8",8,33.087,92.846,201,156,4414035,21960.373,12914.473,17100,9887,65535,521.791,266.274,3.612,1.891,0.592,1.872,522.155,265.667,3.661,517,261,2,10,13,5,TRUE,FALSE
"9",9,36.874,88.539,224,146,7978785,35619.574,20865.088,28408.5,9952,65535,582.746,266.603,4.924,1.962,0.436,2.056,582.773,266.67,4.912,577,264,2,12,6,7,TRUE,TRUE
"10",10,50.701,133.497,308,207,8111985,26337.613,13491.582,23837.5,9890,65535,642.481,294.588,4.065,2.378,0.821,2.321,642.664,294.849,4.066,636,288,2,13,16,5,TRUE,FALSE
"11",11,46.257,100.777,281,185,8150363,29004.85,16319.904,22954,10296,65535,496.648,295.199,4.406,2.074,0.498,2.026,496.846,295.035,4.401,491,291,2,13,10,5,TRUE,TRUE
"12",12,36.709,83.47,223,143,6733402,30194.627,16904.65,24404,9991,65535,702.937,302.758,4.601,1.826,0.267,1.827,703.075,302.769,4.603,699,298,2,9,10,6,TRUE,TRUE
"13",13,36.709,82.436,223,133,6743744,30241.004,17264.457,25543,9914,65535,721.439,306.283,4.036,1.881,0.25,1.894,721.455,306.23,4.042,717,303,2,10,9,5,TRUE,FALSE
"14",14,30.618,76.195,186,122,4899968,26343.914,14742.273,21131,9953,65535,559.151,313.081,3.64,1.759,0.299,1.782,559.102,313.054,3.703,555,309,2,10,9,5,FALSE,FALSE
"15",15,36.874,86.676,224,147,5754380,25689.197,14262.723,21362.5,10064,65535,572.263,316.415,3.969,1.817,0.268,1.847,572.29,316.372,3.949,568,312,2,9,11,5,TRUE,FALSE
"16",16,47.08,98.227,286,162,9374741,32778.816,19337.676,27544.5,9942,65535,740.357,329.563,4.629,2.072,0.332,2.017,740.317,329.693,4.612,736,326,2,10,9,6,TRUE,FALSE
"17",17,39.178,86.297,238,142,6932654,29128.799,16828.264,24096,9988,65535,651.55,335.248,4.097,1.937,0.272,1.974,651.579,335.251,4.11,648,331,2,8,11,5,TRUE,TRUE
"18",18,27.655,79.16,168,131,3820454,22740.797,10309.667,20825.5,9907,56744,613.006,344.446,4.119,1.73,0.527,1.659,612.869,344.463,4.125,607,341,2,14,7,5,TRUE,TRUE
"19",19,44.94,120.259,273,184,7885612,28885.025,19604.598,19306,9948,65535,530.015,352.308,5.073,2.387,0.826,2.193,530.158,353.128,4.796,526,342,2,9,16,7,TRUE,TRUE
"20",20,45.269,97.812,275,170,7873328,28630.283,15886.18,24564,9897,65535,630.065,355.08,4.225,2.037,0.385,2.026,630.037,355.033,4.201,627,349,2,8,15,5,TRUE,TRUE
"21",21,44.117,92.02,268,167,7188508,26822.791,13896.405,22474.5,9942,65535,709.94,364.179,4.325,1.94,0.272,1.91,709.958,364.281,4.324,706,359,2,9,11,5,FALSE,FALSE
"22",22,36.874,80.538,224,144,6195021,27656.344,14572.603,23954.5,9976,65535,596.875,368.964,4.219,1.82,0.225,1.816,596.88,369.051,4.204,593,365,2,9,9,5,TRUE,FALSE
"23",23,35.392,82.677,215,137,5885621,27374.98,15327.429,23367,9965,65535,657.2,440.73,4.153,1.823,0.268,1.827,657.349,440.788,4.167,652,437,2,11,9,5,TRUE,TRUE
"24",24,29.795,75.124,181,148,3131210,17299.502,5638.285,16169,9908,37835,542.287,178.917,4.155,1.627,0.408,1.632,542.11,178.936,4.191,537,175,3,12,9,3,FALSE,FALSE
"25",25,24.198,61.645,147,100,3225779,21944.074,9180.292,18221,9911,49128,529.939,185.381,4.619,1.576,0.225,1.583,529.981,185.379,4.633,527,181,3,7,9,4,TRUE,FALSE
"26",26,26.174,74.401,159,130,2492348,15675.145,4591.383,14841,9983,29088,556.686,195.648,3.931,1.587,0.444,1.56,556.619,195.571,3.884,551,193,3,13,7,3,TRUE,TRUE
"27",27,21.894,61.368,133,116,2148656,16155.309,4457.158,15895,10139,29925,563.444,202.519,4.211,1.451,0.391,1.447,563.479,202.575,4.226,560,198,3,8,11,3,TRUE,TRUE
"28",28,21.564,54.404,131,104,2435610,18592.443,6229.143,17015,9900,38442,524.427,228.763,4.023,1.444,0.268,1.447,524.345,228.919,4.004,521,225,3,8,8,3,FALSE,FALSE
"29",29,17.284,53.303,105,80,2688145,25601.381,11544.086,24403,9914,54562,598.848,266.59,5.133,1.467,0.378,1.432,598.812,266.614,5.143,595,265,3,10,5,5,TRUE,TRUE
"30",30,14.321,43.994,87,64,2252379,25889.414,11934.92,24969,9901,52676,608.529,267.529,4.276,1.355,0.265,1.378,608.506,267.566,4.215,606,265,3,7,6,4,FALSE,FALSE
"31",31,18.108,57.75,110,86,2222284,20202.582,7960.178,18116.5,10127,39057,551.364,280.691,4.627,1.485,0.415,1.516,551.355,280.711,4.61,549,277,3,8,9,4,TRUE,FALSE
"32",32,4.445,26.928,27,27,316825,11734.259,1525.74,11623,10066,16336,622.444,288.111,3.444,0.872,0.223,0.9,622.397,288.141,3.443,620,286,3,6,5,2,TRUE,TRUE
"33",33,24.198,63.817,147,107,3250165,22109.967,9410.069,20845,9897,49755,471.259,297.367,4.68,1.529,0.245,1.56,471.191,297.326,4.666,468,294,3,9,8,4,TRUE,TRUE
"34",34,20.248,56.06,123,91,2665415,21670.041,9703.289,18932,9976,47352,484.984,300.496,4.301,1.463,0.289,1.452,484.988,300.408,4.308,481,298,3,9,6,4,TRUE,FALSE
"35",35,11.358,49.475,69,65,945483,13702.652,3454.68,12851,10031,26787,545.449,301.145,4.319,1.16,0.343,1.2,545.567,301.292,4.294,542,298,3,8,7,3,FALSE,FALSE
"36",36,27.655,73.126,168,117,3569167,21245.041,9106.604,19147.5,10010,48064,749.304,312.554,4.577,1.64,0.323,1.648,749.382,312.664,4.558,746,308,3,7,10,4,FALSE,FALSE
"37",37,29.631,79.16,180,128,3985635,22142.416,10835.929,18626,9893,54219,487.128,313.794,4.65,1.743,0.355,1.769,487.329,313.894,4.653,482,310,3,11,10,4,TRUE,TRUE
"38",38,11.029,40.751,67,67,832893,12431.239,2065.133,11767,9905,18505,594.597,323.896,3.567,1.116,0.35,1.119,594.695,323.965,3.588,591,321,3,8,8,2,TRUE,FALSE
"39",39,34.404,79.297,209,149,5410963,25889.775,12124.429,23366,10173,57234,658.545,323.986,4.794,1.807,0.409,1.775,658.633,324.032,4.848,653,321,3,13,7,4,TRUE,TRUE
"40",40,37.367,84.055,227,151,6694974,29493.277,16714.387,23468,9948,65535,607.476,329.824,4.551,1.835,0.28,1.804,607.301,329.844,4.547,603,326,3,12,8,5,TRUE,TRUE
"41",41,9.548,45.51,58,53,810295,13970.604,3940.04,12522.5,9926,26145,582.621,335.328,4,1.289,0.488,1.22,582.824,335.497,3.993,578,332,3,10,7,3,TRUE,TRUE
"42",42,43.623,100.188,265,192,5775336,21793.721,9613.84,19709,9919,54188,685.147,347.475,4.815,1.92,0.475,1.904,684.974,347.717,4.823,679,342,3,13,11,4,TRUE,TRUE
"43",43,27.655,65.574,168,129,2990679,17801.66,5602.925,16383.5,9944,32288,488.357,362.643,4.048,1.552,0.299,1.552,488.347,362.612,4.101,485,358,3,8,10,3,TRUE,FALSE
"44",44,46.257,121.637,281,193,6678825,23768.061,11811.161,19574,9900,57375,665.911,359.399,8.473,2.492,1.053,2.483,665.791,359.423,8.71,661,355,3,12,10,9,TRUE,FALSE
"45",45,9.054,44.82,55,51,714992,12999.854,2839.008,11997,10018,21187,731.291,366.982,3.982,1.169,0.378,1.244,731.292,366.903,3.973,728,364,3,7,8,3,TRUE,TRUE
"46",46,46.257,101.881,281,174,7760256,27616.57,14800.765,23701,9898,65535,548.904,397.502,5.427,1.989,0.35,1.985,548.793,397.499,5.393,543,394,3,12,9,6,TRUE,FALSE
"47",47,18.601,54.474,113,88,2065163,18275.779,6428.871,17508,9908,36825,792.637,401.221,4.876,1.405,0.278,1.393,792.533,401.225,4.82,789,398,3,9,7,4,TRUE,FALSE
"48",48,56.298,148.18,342,265,7105121,20775.207,11196.571,17149.5,9897,65535,793.725,415.594,4.842,2.628,1.173,2.505,794.839,416.161,4.878,782,407,3,19,16,5,TRUE,TRUE
"49",49,47.409,100.947,288,195,6420546,22293.562,9969.965,19993.5,9928,51524,774.094,418.406,4.649,1.948,0.349,1.945,774.08,418.487,4.666,768,413,3,12,11,4,TRUE,TRUE
"50",50,17.449,51.372,106,76,2938789,27724.424,16655.289,21390.5,9930,65535,646.726,423.613,4.604,1.478,0.285,1.547,646.692,423.609,4.642,644,421,3,7,7,4,TRUE,TRUE
"51",51,34.404,92.227,209,147,4565995,21846.865,10044.448,19699,9936,48431,714.947,452.641,4.612,1.862,0.526,1.898,714.992,452.722,4.596,710,447,3,11,12,4,TRUE,TRUE
"52",52,79.509,189.283,483,305,12731858,26359.955,14697.815,22018,9903,65535,722.52,464.691,7.789,3.158,1.185,3.268,722.662,464.393,7.619,715,456,3,16,19,10,TRUE,TRUE
"53",53,37.697,106.639,229,168,5834724,25479.145,12427.267,23864,9931,64759,717.362,486.332,4.843,2.044,0.635,2.174,717.332,486.179,4.866,713,480,3,9,14,5,TRUE,TRUE
"54",54,51.03,102.537,310,170,10656248,34374.992,20414.344,28696,9888,65535,626.545,490.113,5.41,2.15,0.332,2.117,626.507,490.158,5.33,622,486,3,9,10,6,FALSE,FALSE
"55",55,64.693,159.143,393,310,7746214,19710.469,7891.979,17820,9952,49395,823.687,494.28,4.667,2.577,0.893,2.544,824.044,493.878,4.708,814,486,3,17,19,4,TRUE,TRUE
"56",56,41.647,88.984,253,165,6466448,25559.082,13109.462,21696,9892,64180,749.36,507.253,4.613,1.884,0.301,1.888,749.426,507.127,4.626,744,503,3,11,9,4,TRUE,TRUE
"57",57,15.145,45.991,92,87,1575308,17122.912,4541.694,17218,10098,29258,801.478,509.902,4.38,1.249,0.394,1.245,801.614,509.971,4.375,797,507,3,10,7,3,TRUE,TRUE
"58",58,16.955,54.508,103,93,1882941,18280.98,5202.144,18444,9931,30091,819.689,511.563,4.641,1.319,0.338,1.342,819.631,511.563,4.618,816,508,3,9,9,4,TRUE,FALSE
"59",59,18.766,55.164,114,89,2278933,19990.641,7626.534,18880.5,9949,39151,807.64,521.491,4.439,1.407,0.305,1.471,807.687,521.477,4.434,804,519,3,9,6,4,TRUE,TRUE
"60",60,14.486,44.683,88,71,2023092,22989.682,10216.268,20813.5,9984,51232,731.25,547.602,5.011,1.289,0.247,1.241,731.232,547.629,5.002,729,545,3,6,8,5,TRUE,TRUE
