"","X.1","Volume..micron.3.","Surface..micron.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...micron.","SD.dist..to.surf...micron.","Median.dist..to.surf...micron.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1,32.264,76.021,196,146,5281093,26944.352,9408.239,25611,12428,52868,640.918,463.597,4.923,1.657,0.361,1.678,640.94,463.587,4.912,637,460,3,10,9,5,TRUE,TRUE
"2",2,24.363,62.301,148,101,4627248,31265.189,14972.9,28411.5,12498,65535,784.892,484.642,5.162,1.611,0.29,1.569,784.884,484.619,5.137,782,481,3,7,8,5,TRUE,FALSE
"3",3,24.692,63.335,150,102,4362707,29084.713,13423.049,23682,12604,63566,832.867,500.307,4.453,1.634,0.282,1.659,832.767,500.242,4.436,829,497,3,9,8,4,FALSE,FALSE
"4",4,19.918,66.541,121,101,2831011,23396.785,9842.243,20349,12496,60534,933.43,515.488,4.107,1.536,0.502,1.462,933.616,515.761,4.089,928,510,3,12,10,4,TRUE,FALSE
"5",5,33.087,79.642,201,140,6372211,31702.543,14610.704,28514,12430,65535,512.453,531.294,5.06,1.723,0.324,1.736,512.336,531.242,5.028,507,528,3,12,8,5,FALSE,FALSE
"6",6,51.195,121.259,311,198,11358077,36521.148,18246.789,33249,12416,65535,694.322,430.334,6.322,2.293,0.657,2.328,694.485,430.289,6.256,687,427,4,16,8,6,TRUE,FALSE
"7",7,16.626,53.577,101,83,2098644,20778.654,6409.047,19013,12444,37549,654,451.97,5.525,1.403,0.446,1.409,654.127,452.086,5.551,650,449,4,9,7,4,TRUE,FALSE
"8",8,36.874,83.988,224,135,8051832,35945.68,18155.555,32344,12411,65535,991.509,462.321,6.634,1.932,0.375,1.927,991.418,462.38,6.598,987,459,4,10,8,6,FALSE,FALSE
"9",9,14.651,47.752,89,69,2161717,24288.955,7454.07,23781,12739,40665,666.697,468.787,5.787,1.36,0.318,1.32,666.66,468.839,5.785,663,466,4,8,7,5,FALSE,FALSE
"10",10,37.861,94.365,230,150,6585997,28634.77,12022.063,27516,12560,59887,1002.339,478.404,5.835,1.917,0.487,1.897,1002.309,478.424,5.827,999,472,4,8,13,5,FALSE,FALSE
"11",11,29.137,74.093,177,116,6128593,34624.82,18069.418,26430,12848,65535,759.802,490.853,6.051,1.83,0.405,1.924,759.728,490.903,6.015,755,488,4,10,7,5,TRUE,FALSE
"12",12,23.046,58.888,140,95,4562313,32587.949,14914.634,26370.5,12561,65387,818.464,498.179,5.521,1.6,0.251,1.614,818.519,498.063,5.507,815,495,4,8,7,4,FALSE,FALSE
"13",13,41.977,92.123,255,161,8687509,34068.664,17044.145,30587,12437,65535,485.286,506.686,6.035,1.988,0.394,2.008,485.43,506.599,6.101,480,503,4,12,8,5,FALSE,FALSE
"14",14,18.437,56.613,112,82,3041689,27157.938,12202.566,25779.5,12545,62957,877.268,513.107,6.17,1.48,0.324,1.455,877.326,513.2,6.069,873,510,4,9,7,5,FALSE,FALSE
"15",15,42.8,108.948,260,198,6087193,23412.281,8889.35,21112.5,12517,54782,772.423,517.173,5.492,2.224,0.816,2.108,772.725,517.131,5.526,764,514,4,19,7,4,TRUE,FALSE
"16",16,32.264,85.919,196,131,7352835,37514.465,19056.295,32623.5,12550,65535,535.546,518.52,5.699,1.917,0.48,1.929,535.458,518.539,5.635,530,515,4,13,8,5,FALSE,FALSE
"17",17,39.672,94.536,241,165,5532758,22957.502,8081.54,21820,12429,41086,995.552,519.589,5.51,1.819,0.321,1.863,995.627,519.626,5.51,990,515,4,12,10,4,FALSE,FALSE
"18",18,39.672,98.468,241,162,7266215,30150.27,15218.362,25499,12475,65535,549.303,529.996,6.274,2.06,0.621,2.014,549.646,529.917,6.359,542,526,4,13,8,6,TRUE,TRUE
"19",19,43.952,93.813,267,163,10045823,37624.805,18651.812,34365,12682,65535,374.91,559.854,6.543,1.966,0.288,1.928,374.866,559.69,6.535,370,556,4,10,10,6,FALSE,FALSE
"20",20,22.881,57.887,139,96,4291014,30870.604,15297.789,24842,12559,65535,510.777,607.54,5.59,1.558,0.224,1.563,510.804,607.525,5.577,508,604,4,7,8,4,TRUE,TRUE
