 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	18.108	50.854	110	89	2815770	25597.908	8771.377	23706.500	13775	50258	768.164	136.227	4.864	1.439	0.356	1.424	768.105	136.230	4.815	766	131	3	5	11	4
2	16.626	53.370	101	93	2375920	23523.961	5605.799	24278.000	13890	36639	782.228	137.376	4.535	1.259	0.339	1.285	782.249	137.409	4.524	779	133	3	8	9	4
3	17.614	52.751	107	79	2942637	27501.281	11224.775	24233.000	13889	59661	773.318	144.037	4.570	1.421	0.235	1.471	773.180	144.040	4.568	770	142	3	8	6	4
4	44.775	99.606	272	168	10389421	38196.402	18599.230	33112.000	13974	65535	825.842	151.246	5.026	2.073	0.422	2.064	825.793	151.270	5.027	820	146	3	12	11	5
5	20.906	63.543	127	98	3805657	29965.803	13652.986	26184.000	13887	65535	833.181	164.961	4.921	1.574	0.443	1.552	833.064	165.210	4.956	831	159	3	6	12	5
6	24.198	62.335	147	104	4177717	28419.844	11685.672	25587.000	13866	60248	694.082	177.476	4.769	1.550	0.285	1.551	694.083	177.444	4.798	691	173	3	7	10	4
7	32.264	74.575	196	121	7828378	39940.703	18567.482	35733.500	13811	65535	763.903	179.643	4.786	1.811	0.272	1.797	763.917	179.671	4.734	761	176	3	7	9	5
8	33.911	83.781	206	125	7475115	36286.965	17850.059	31518.000	13841	65535	754.913	190.558	5.102	1.841	0.271	1.867	754.944	190.671	5.103	750	187	3	10	9	5
9	30.454	75.368	185	121	7174679	38782.047	18482.506	33795.000	14144	65535	691.232	215.557	5.514	1.765	0.316	1.728	691.175	215.506	5.519	688	211	3	7	10	6
10	26.338	74.505	160	125	4336086	27100.537	10176.042	24496.000	13880	62876	808.181	252.500	4.963	1.716	0.540	1.613	808.033	252.770	4.979	803	247	3	11	12	5
11	60.907	118.773	370	218	13749079	37159.672	17379.898	33813.500	13848	65535	844.222	295.562	4.884	2.213	0.337	2.209	844.209	295.599	4.874	838	291	3	13	11	5
12	38.355	88.295	233	161	7327870	31450.086	14320.166	28613.000	13816	65535	664.129	348.206	5.219	1.801	0.338	1.818	664.311	348.423	5.212	659	343	3	11	11	5
13	16.297	49.957	99	88	2175730	21977.070	6701.544	20047.000	13938	43871	791.121	131.303	4.808	1.326	0.338	1.313	791.265	131.165	4.818	788	128	4	7	9	3
14	70.619	156.800	429	282	13620773	31750.053	15739.641	26947.000	13854	65535	867.238	149.734	5.653	2.510	0.769	2.375	866.849	149.582	5.723	859	144	4	19	13	5
15	3.128	21.376	19	19	309557	16292.474	2491.145	15589.000	13839	21416	724.000	156.263	4.789	0.885	0.278	0.914	723.957	156.236	4.786	722	154	4	5	6	2
16	8.560	51.991	52	52	826078	15886.115	1862.466	15247.000	13779	22241	916.962	164.115	4.577	1.750	0.815	1.779	916.913	163.982	4.588	914	157	4	8	15	2
17	12.511	46.647	76	71	1477820	19445.000	4057.212	18717.000	13788	29450	876.500	165.132	4.882	1.186	0.308	1.214	876.424	165.153	4.894	874	162	4	7	7	3
18	20.083	63.094	122	91	3267993	26786.828	10605.271	22834.500	13834	51100	806.369	188.516	5.631	1.537	0.361	1.580	806.382	188.539	5.608	803	184	4	7	10	4
19	35.721	84.330	217	165	6425932	29612.590	11920.965	27194.000	13805	65535	660.908	215.544	5.977	1.851	0.558	1.782	660.845	215.522	5.977	658	209	4	7	14	5
20	61.566	110.324	374	228	12451679	33293.258	15212.475	28489.000	13771	65535	871.032	221.941	5.529	2.118	0.319	2.156	870.898	221.924	5.544	865	217	4	13	11	4
21	5.597	30.926	34	32	620328	18244.941	3122.104	17984.500	14166	25165	851.088	243.029	5.029	0.972	0.354	0.979	851.086	242.991	5.034	849	239	4	5	8	3
22	28.149	88.332	171	132	5072198	29661.977	13382.339	25389.000	13822	62736	789.456	258.947	5.579	2.104	0.871	1.966	789.254	259.284	5.601	784	251	4	12	15	4
23	32.594	76.299	198	128	7389787	37322.156	17713.102	35014.000	14008	65535	751.192	267.045	6.293	1.751	0.235	1.747	751.232	267.035	6.270	747	263	4	9	9	5
24	27.984	68.816	170	116	5285450	31090.883	13148.226	27526.500	13967	62979	726.318	274.976	5.359	1.650	0.247	1.668	726.330	274.939	5.337	722	271	4	9	9	4
25	26.667	73.023	162	117	4719278	29131.346	12844.091	24602.000	14052	65024	615.290	325.864	5.525	1.651	0.355	1.659	615.154	325.960	5.517	611	321	4	10	10	4
26	11.029	42.200	67	60	1342976	20044.418	4898.011	18711.000	13897	35136	694.940	332.179	5.179	1.181	0.338	1.184	695.017	332.131	5.143	692	329	4	7	8	3
27	10.206	42.474	62	62	1124622	18139.064	2625.406	17583.000	14108	23538	685.726	330.355	5.242	1.174	0.486	1.056	685.711	330.350	5.228	683	326	4	6	12	3
28	19.918	54.474	121	87	3301521	27285.297	10680.298	25326.000	13978	52590	796.694	354.430	5.355	1.468	0.199	1.478	796.742	354.532	5.364	794	351	4	7	8	4
29	25.515	63.954	155	123	3759941	24257.684	7503.153	22970.000	13807	45370	798.477	365.381	5.039	1.590	0.404	1.532	798.381	365.567	5.068	795	361	4	9	10	3
30	47.409	125.944	288	217	7534534	26161.576	10442.505	23424.000	13785	58215	792.865	398.476	5.611	2.219	0.731	2.324	792.953	398.289	5.618	787	391	4	12	17	4
31	30.124	77.641	183	149	4302656	23511.781	7240.509	22863.000	13956	46166	788.175	423.279	5.191	1.662	0.480	1.638	788.252	423.209	5.216	782	419	4	13	9	3
32	48.561	107.914	295	178	11456879	38836.879	18084.965	34969.000	13786	65535	728.702	429.715	6.315	2.116	0.428	2.125	728.623	429.735	6.296	724	425	4	12	11	6
33	22.717	61.886	138	106	4061456	29430.840	11813.264	26619.000	13877	60841	606.877	427.123	5.906	1.547	0.381	1.533	606.848	427.225	5.895	603	423	4	8	9	4
34	31.935	82.332	194	138	6835036	35232.145	17017.002	30114.000	13986	65535	660.211	434.149	6.330	1.841	0.468	1.824	660.289	433.978	6.303	656	429	4	10	12	5
35	24.363	67.679	148	109	4412997	29817.547	11808.452	28861.500	13869	60649	622.885	484.831	5.865	1.608	0.379	1.612	622.815	484.855	5.870	618	481	4	10	9	4
36	27.984	74.365	170	151	4022917	23664.217	6917.233	23493.000	13854	38719	549.812	488.935	5.324	1.577	0.432	1.571	549.862	489.025	5.344	544	484	4	12	10	4
37	34.404	78.849	209	148	6673517	31930.703	13859.621	29241.000	13798	65535	686.871	491.273	5.761	1.781	0.360	1.772	686.771	491.347	5.790	683	486	4	8	12	4
38	26.174	71.504	159	141	3790309	23838.422	6413.358	24015.000	13828	39730	669.069	500.296	5.509	1.530	0.398	1.536	669.033	500.225	5.494	665	495	4	9	11	4
39	26.009	68.331	158	144	3951918	25012.139	7520.728	25078.500	13927	43421	593.791	515.266	5.513	1.544	0.460	1.567	593.834	515.302	5.511	589	511	4	11	9	4
40	36.709	92.572	223	151	7494199	33606.273	15070.297	31640.000	13816	65535	647.632	545.395	6.359	1.941	0.478	1.875	647.651	545.518	6.307	643	538	4	9	14	5
41	46.915	105.398	285	171	10934457	38366.516	18693.445	33845.000	13772	65535	656.467	614.975	6.604	2.066	0.398	2.031	656.481	615.080	6.562	650	611	4	13	9	6
42	27.984	89.262	170	133	4602387	27072.865	11134.701	24517.500	13867	65535	639.265	264.118	7.335	2.204	0.751	2.366	639.206	263.793	7.486	636	258	5	8	13	7
43	6.420	33.650	39	39	657208	16851.486	2381.562	16310.000	13868	23277	770.256	334.538	5.410	1.035	0.257	1.042	770.281	334.483	5.398	768	332	5	6	6	2
44	1.811	13.308	11	11	172637	15694.272	1222.027	15610.000	14144	18030	828.818	343.636	5.000	0.893	0.401	1.015	828.902	343.702	5.000	826	341	5	6	6	1
45	2.634	15.687	16	16	250867	15679.188	2043.962	15188.500	13776	20830	765.938	346.438	5.312	0.739	0.271	0.690	765.991	346.418	5.293	763	345	5	6	4	2
46	2.305	13.516	14	14	244242	17445.857	3060.807	16277.000	14089	23392	767.000	350.714	5.500	0.699	0.150	0.699	766.963	350.786	5.506	766	349	5	3	4	2
47	18.108	51.543	110	86	2686598	24423.619	8789.886	21625.500	13959	55703	696.218	366.327	5.982	1.355	0.213	1.367	696.337	366.426	5.915	693	363	5	7	8	3
48	35.227	72.882	214	166	5576739	26059.527	8166.221	25534.500	13779	50446	745.430	370.103	6.056	1.692	0.363	1.701	745.356	370.487	6.067	742	365	5	9	11	3
49	9.548	38.476	58	57	1170069	20173.604	5070.058	18999.000	13873	36201	672.707	399.845	6.552	1.162	0.480	1.029	672.579	400.034	6.558	669	396	5	9	8	3
50	21.235	59.266	129	101	3636703	28191.496	11296.477	26234.000	14195	62894	828.729	404.798	6.938	1.504	0.353	1.424	828.729	404.797	6.932	825	401	5	8	9	4
51	8.066	33.443	49	49	869556	17746.041	3079.075	17508.000	13845	29535	638.796	408.776	6.347	0.995	0.314	0.978	638.846	408.772	6.332	637	406	5	5	7	3
52	1.646	11.930	10	10	174473	17447.301	2700.254	17582.500	14026	21936	751.500	416.500	5.600	0.673	0.166	0.644	751.550	416.444	5.619	750	416	5	4	3	2
53	21.400	61.609	130	125	2691260	20702.000	4597.749	20266.500	13792	36270	656.485	417.808	6.431	1.450	0.470	1.541	656.634	417.911	6.435	652	414	5	11	9	3
54	4.938	34.892	30	30	486073	16202.434	2251.890	15925.500	13789	22858	752.800	423.833	5.700	1.087	0.366	1.063	752.798	423.745	5.709	750	420	5	6	9	2
55	29.137	74.850	177	123	5201836	29388.904	13732.255	24400.000	13791	60727	687.147	426.441	6.537	1.741	0.367	1.704	686.916	426.539	6.526	682	423	5	12	8	4
56	43.952	101.158	267	158	10209647	38238.379	17828.223	34807.000	13851	65535	806.509	443.685	8.034	2.063	0.415	2.077	806.532	443.769	8.020	803	439	5	9	11	7
57	21.729	62.405	132	87	4431949	33575.371	16526.592	28669.500	13869	65535	784.182	481.258	7.485	1.596	0.321	1.584	784.211	481.283	7.511	780	478	5	8	8	6
58	35.886	88.503	218	150	6706596	30764.201	14273.768	25966.500	13770	65535	601.555	490.679	6.495	1.940	0.545	1.878	601.502	490.906	6.482	598	483	5	7	15	4
59	27.984	71.540	170	116	5622819	33075.406	15482.353	28189.000	13780	65535	748.012	500.735	6.659	1.672	0.280	1.709	748.085	500.679	6.673	744	496	5	9	10	4
60	27.491	66.815	167	130	4202939	25167.299	7190.466	24574.000	13781	46867	697.407	519.904	6.078	1.588	0.351	1.573	697.430	519.894	6.129	694	516	5	9	10	4
61	8.066	34.166	49	48	875121	17859.611	2862.198	17311.000	13892	23827	543.898	519.143	5.837	1.038	0.347	1.009	543.936	519.125	5.857	541	516	5	7	8	3
62	26.503	87.572	161	135	3210705	19942.268	5317.391	18152.000	13780	38429	631.553	526.783	6.062	1.832	0.597	1.849	631.628	526.698	6.070	625	522	5	13	10	3
63	28.149	86.331	171	138	4588318	26832.270	10620.045	24278.000	13918	60484	698.421	538.363	6.275	1.890	0.673	1.839	698.574	537.992	6.301	694	532	5	10	15	4
64	16.955	61.438	103	94	2164790	21017.379	6102.900	19352.000	13786	33953	489.883	548.087	6.233	1.381	0.423	1.403	489.879	547.967	6.241	486	544	5	8	9	3
65	39.837	92.605	242	158	7692170	31785.826	13692.638	28487.500	13777	65535	582.054	553.029	7.136	1.891	0.424	1.916	582.153	553.061	7.109	577	548	5	11	11	5
66	5.926	30.926	36	33	680472	18902.000	4673.104	17099.000	13789	30903	491.083	568.556	5.972	1.150	0.429	1.212	491.084	568.617	5.972	489	565	5	5	8	3
67	37.861	85.193	230	147	8040685	34959.500	16191.755	29150.000	13927	65535	678.791	585.752	6.596	1.843	0.253	1.825	678.798	585.786	6.572	674	581	5	10	11	5
68	29.301	77.092	178	118	5658712	31790.518	14700.185	29528.000	13845	65535	607.292	606.455	6.933	1.685	0.283	1.685	607.276	606.436	6.940	603	603	5	10	8	5
69	41.812	96.122	254	165	8545555	33643.918	16065.173	28145.500	13865	65535	530.835	610.067	6.480	2.043	0.544	1.980	530.806	610.046	6.452	527	604	5	10	14	4
70	31.935	83.952	194	138	5764824	29715.588	12733.655	26187.000	13806	65535	594.588	642.485	6.222	1.793	0.435	1.728	594.516	642.587	6.233	589	638	5	12	10	4
71	28.807	70.573	175	134	5069535	28968.771	10216.689	28765.000	13822	55701	572.869	655.114	6.097	1.618	0.370	1.598	572.947	655.108	6.186	567	651	5	12	9	4
72	28.478	71.781	173	122	5254256	30371.422	13691.780	27008.000	13852	65535	629.329	679.168	6.595	1.653	0.260	1.650	629.376	679.173	6.626	625	676	5	10	9	4
73	19.754	63.369	120	96	2905868	24215.566	8551.469	21691.500	13996	46901	443.092	687.925	6.558	1.439	0.308	1.455	443.118	687.912	6.564	439	684	5	9	8	4
74	27.984	70.125	170	131	4523470	26608.646	9241.956	24766.500	14056	52202	429.947	697.329	6.941	1.580	0.320	1.593	429.963	697.285	6.915	426	693	5	9	11	4
75	34.240	88.191	208	154	5720745	27503.582	10653.534	25378.000	13821	57422	453.111	703.048	6.740	1.795	0.499	1.778	453.084	703.097	6.695	447	698	5	13	10	4
76	31.441	77.366	191	134	5868065	30722.854	13952.881	27523.000	13868	65535	494.079	751.958	6.780	1.708	0.329	1.733	493.995	751.964	6.794	490	748	5	10	9	4
77	28.149	79.471	171	114	5669626	33155.707	16122.540	29838.000	13777	65535	470.789	792.977	6.877	1.724	0.346	1.755	470.852	792.995	6.872	466	789	5	10	9	5
78	33.911	81.884	206	134	7061845	34280.801	16049.361	31674.500	13802	65535	450.641	903.340	7.194	1.778	0.292	1.772	450.683	903.374	7.161	446	899	5	10	10	5
79	31.112	78.849	189	140	5347004	28291.027	11856.303	26345.000	13808	63094	572.392	411.936	7.862	1.656	0.326	1.667	572.354	411.766	7.864	568	407	6	9	12	5
80	9.218	49.271	56	53	1692588	30224.785	12109.617	27303.000	14624	65535	537.018	443.946	7.696	1.432	0.577	1.386	536.968	443.885	7.697	534	439	6	7	10	4
81	5.268	29.926	32	32	529603	16550.094	2308.395	15832.000	13802	22130	760.438	483.750	6.156	0.946	0.350	0.969	760.503	483.771	6.140	758	480	6	6	8	2
82	24.363	66.989	148	105	3927952	26540.217	9914.154	23752.000	13924	61342	509.520	509.547	8.088	1.568	0.312	1.505	509.427	509.635	8.083	506	506	6	8	9	5
83	24.857	61.749	151	102	4683274	31015.061	14003.323	26199.000	13774	65535	533.450	574.695	7.623	1.599	0.206	1.610	533.433	574.759	7.598	530	571	6	8	8	4
84	61.730	155.870	375	268	9830045	26213.453	9585.473	24580.000	13784	56423	596.573	587.109	7.464	2.677	0.919	2.719	596.875	587.212	7.420	586	582	6	22	11	4
85	14.157	45.510	86	72	1920081	22326.523	6906.294	19940.500	13790	40956	529.860	588.140	7.070	1.270	0.277	1.280	529.898	588.137	7.091	527	585	6	7	8	3
86	26.667	66.300	162	112	5189434	32033.543	14201.197	28915.000	13871	65535	561.623	624.531	7.302	1.647	0.280	1.649	561.612	624.611	7.238	558	620	6	9	10	4
87	12.181	42.856	74	58	1826082	24676.783	9231.597	22581.500	13818	48251	451.446	632.135	7.378	1.265	0.279	1.315	451.475	632.116	7.352	449	629	6	6	7	4
88	22.552	62.161	137	114	3116919	22751.234	6204.272	22513.000	13812	39402	609.394	663.964	7.131	1.510	0.378	1.469	609.511	663.962	7.166	604	660	6	11	9	3
89	31.277	76.884	190	130	6460711	34003.742	15862.101	29349.500	13866	65535	558.726	681.979	7.347	1.763	0.341	1.775	558.589	682.098	7.338	554	677	6	10	10	4
90	15.803	67.853	96	83	1920750	20007.812	5723.860	18457.500	13781	40525	517.406	695.094	7.833	1.665	0.675	1.615	517.613	694.958	7.932	512	692	6	14	7	5
91	17.778	53.648	108	78	3857069	35713.602	16884.863	29931.000	14049	65535	628.009	702.759	8.269	1.475	0.317	1.474	627.947	702.789	8.248	625	699	6	7	8	5
92	11.852	36.856	72	59	1550690	21537.361	6680.982	19412.500	13871	42122	594.292	714.222	6.986	1.184	0.174	1.183	594.224	714.206	6.995	592	712	6	6	6	3
93	32.429	79.916	197	154	4743741	24079.904	7790.762	21978.000	13827	44780	494.675	733.706	6.914	1.755	0.521	1.694	494.708	733.729	6.902	489	729	6	13	10	3
94	49.220	102.537	299	168	12334596	41252.828	19059.488	38849.000	13793	65535	577.090	745.244	8.719	2.116	0.392	2.039	577.141	745.329	8.729	572	741	6	10	9	7
95	2.140	12.619	13	13	199557	15350.538	1120.175	15397.000	13837	17923	529.923	765.462	6.692	0.640	0.166	0.675	529.922	765.458	6.692	529	764	6	3	4	2
96	33.252	77.329	202	163	5077886	25138.049	9211.317	22883.000	14184	57526	486.198	779.549	7.139	1.729	0.494	1.692	486.131	779.507	7.159	482	773	6	9	13	3
97	57.286	133.872	348	247	9377755	26947.572	10684.295	24275.500	13916	62496	505.888	801.874	7.216	2.251	0.669	2.170	506.216	801.935	7.200	497	795	6	16	14	4
