 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	33.581	97.156	204	165	2696258	13216.951	4740.634	12447.000	7060	27622	442.892	171.794	3.686	1.971	0.744	1.909	443.048	171.696	3.706	438	166	2	12	14	4
2	24.363	66.196	148	109	2336942	15790.148	8114.564	13285.500	7168	42124	427.250	181.655	3.642	1.612	0.337	1.605	427.223	181.550	3.649	424	176	2	7	12	4
3	20.083	57.991	122	87	1682636	13792.099	5474.979	11792.000	7061	24589	354.123	182.066	3.664	1.504	0.283	1.526	354.126	182.039	3.660	350	179	2	9	7	4
4	23.540	64.818	143	105	2314202	16183.230	8618.192	13680.000	7060	46415	476.944	255.895	3.839	1.565	0.289	1.548	477.254	255.914	3.864	472	253	2	10	7	4
5	39.343	94.225	239	180	3473845	14534.916	5900.452	13264.000	7081	33206	389.435	266.356	3.921	1.852	0.494	1.888	389.446	266.396	3.914	383	262	2	13	10	4
6	41.977	96.570	255	168	4542195	17812.529	8827.241	15381.000	7061	52624	564.784	334.110	4.231	1.906	0.344	1.899	564.837	334.169	4.227	559	331	2	13	9	5
7	30.454	74.816	185	123	3568726	19290.410	10459.593	16787.000	7075	51982	558.492	347.346	3.665	1.734	0.280	1.720	558.581	347.393	3.704	554	344	2	10	8	5
8	34.569	91.745	210	140	3859119	18376.758	10408.908	16212.500	7072	50029	611.433	358.129	4.276	1.937	0.512	1.940	611.253	358.112	4.318	605	355	2	13	8	6
9	29.631	74.575	180	118	3524452	19580.289	12189.578	16149.500	7086	65535	519.300	374.256	3.956	1.732	0.294	1.750	519.268	374.460	3.994	516	370	2	7	9	5
10	28.478	73.126	173	120	2870684	16593.549	8282.778	13829.000	7069	46266	542.896	374.260	3.566	1.703	0.344	1.730	542.755	374.061	3.626	539	370	2	10	9	4
11	28.807	69.713	175	116	3186786	18210.205	8438.953	15890.000	7187	43515	463.177	377.783	4.503	1.685	0.228	1.683	463.182	377.768	4.542	459	375	2	9	7	5
12	22.552	64.369	137	103	2132831	15568.109	7332.142	13972.000	7088	40545	726.577	422.146	4.000	1.526	0.329	1.477	726.539	422.098	4.011	723	418	2	7	10	5
13	30.454	78.434	185	138	2539954	13729.481	5238.661	12620.000	7149	29627	570.611	429.243	4.027	1.681	0.413	1.670	570.503	429.142	4.041	565	424	2	12	11	5
