 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	32.264	76.021	196	146	5281093	26944.352	9408.239	25611.000	12428	52868	640.918	463.597	4.923	1.657	0.361	1.678	640.940	463.587	4.912	637	460	3	10	9	5
2	24.363	62.301	148	101	4627248	31265.189	14972.900	28411.500	12498	65535	784.892	484.642	5.162	1.611	0.290	1.569	784.884	484.619	5.137	782	481	3	7	8	5
3	24.692	63.335	150	102	4362707	29084.713	13423.049	23682.000	12604	63566	832.867	500.307	4.453	1.634	0.282	1.659	832.767	500.242	4.436	829	497	3	9	8	4
4	19.918	66.541	121	101	2831011	23396.785	9842.243	20349.000	12496	60534	933.430	515.488	4.107	1.536	0.502	1.462	933.616	515.761	4.089	928	510	3	12	10	4
5	33.087	79.642	201	140	6372211	31702.543	14610.704	28514.000	12430	65535	512.453	531.294	5.060	1.723	0.324	1.736	512.336	531.242	5.028	507	528	3	12	8	5
6	51.195	121.259	311	198	11358077	36521.148	18246.789	33249.000	12416	65535	694.322	430.334	6.322	2.293	0.657	2.328	694.485	430.289	6.256	687	427	4	16	8	6
7	16.626	53.577	101	83	2098644	20778.654	6409.047	19013.000	12444	37549	654.000	451.970	5.525	1.403	0.446	1.409	654.127	452.086	5.551	650	449	4	9	7	4
8	36.874	83.988	224	135	8051832	35945.680	18155.555	32344.000	12411	65535	991.509	462.321	6.634	1.932	0.375	1.927	991.418	462.380	6.598	987	459	4	10	8	6
9	14.651	47.752	89	69	2161717	24288.955	7454.070	23781.000	12739	40665	666.697	468.787	5.787	1.360	0.318	1.320	666.660	468.839	5.785	663	466	4	8	7	5
10	37.861	94.365	230	150	6585997	28634.770	12022.063	27516.000	12560	59887	1002.339	478.404	5.835	1.917	0.487	1.897	1002.309	478.424	5.827	999	472	4	8	13	5
