 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	41.647	100.191	253	169	8583284	33926.023	16422.645	29630.000	13690	65535	288.763	912.791	4.498	1.994	0.477	1.953	288.901	913.002	4.521	283	907	2	13	12	5
2	34.569	106.398	210	152	5962474	28392.732	13061.646	23496.500	13739	59046	437.914	127.600	4.557	2.579	0.837	2.783	438.006	127.585	4.570	429	124	3	18	8	4
3	30.618	88.707	186	163	3800477	20432.672	4695.957	19830.000	13840	32276	326.565	170.263	4.237	1.712	0.570	1.655	326.634	170.203	4.249	318	165	3	16	11	3
4	25.021	72.953	152	131	3662684	24096.605	7134.332	22693.500	13873	41836	381.862	176.204	4.368	1.625	0.521	1.581	381.815	176.062	4.425	376	173	3	13	8	4
5	17.449	58.921	106	96	2255611	21279.350	6015.564	20056.500	13756	37239	314.066	179.245	4.330	1.335	0.377	1.366	313.882	179.175	4.377	310	176	3	10	9	3
6	46.915	109.464	285	205	8334455	29243.701	10998.473	26510.000	13694	54990	386.923	208.074	4.182	2.030	0.599	1.976	386.905	208.108	4.232	383	201	3	10	15	4
7	15.803	56.439	96	93	2079006	21656.312	6302.273	20105.000	13697	37610	329.844	204.583	4.552	1.386	0.501	1.387	329.735	204.820	4.560	327	199	3	7	12	4
8	33.417	93.188	203	200	4299474	21179.676	5345.794	19963.000	13688	39596	445.291	204.158	4.493	2.048	0.817	2.101	445.401	204.113	4.503	440	196	3	11	17	3
9	34.734	111.291	211	198	4048214	19185.848	3957.528	18385.000	13743	31774	413.981	215.915	5.066	2.146	0.820	2.114	413.886	215.843	5.033	408	212	3	17	11	5
10	15.803	52.577	96	88	1885609	19641.760	4109.855	19052.500	13783	30181	401.844	241.719	4.323	1.284	0.363	1.309	401.890	241.739	4.318	398	238	3	8	9	3
11	18.108	54.026	110	87	2914854	26498.672	10243.300	23628.000	13732	58118	392.173	252.773	4.700	1.375	0.259	1.385	392.161	252.696	4.700	389	249	3	7	9	4
12	23.046	67.953	140	130	3456308	24687.914	6881.711	23599.500	13884	40789	448.671	257.321	4.464	1.454	0.461	1.537	448.750	257.378	4.502	444	253	3	9	11	4
13	30.783	86.883	187	137	5283552	28254.289	11290.305	25776.000	13811	55376	355.701	261.941	4.353	1.854	0.568	1.818	355.688	261.923	4.372	350	258	3	13	9	4
14	46.750	115.845	284	187	8348413	29395.820	14550.461	24367.000	13702	65535	375.021	288.961	4.761	2.131	0.528	2.181	375.115	289.077	4.620	369	283	3	12	12	5
15	78.192	184.554	475	332	14342247	30194.205	13756.393	26013.000	13698	65535	397.023	294.238	5.853	2.797	0.925	2.940	396.622	294.617	5.968	389	287	3	18	15	7
16	30.947	89.503	188	138	4960271	26384.420	9336.359	26788.000	13684	49280	422.532	330.973	4.601	1.651	0.384	1.721	422.546	331.026	4.598	418	327	3	11	9	4
17	17.778	53.303	108	79	3470046	32130.055	15467.847	28991.000	13759	65535	447.556	354.231	5.194	1.440	0.293	1.376	447.570	354.205	5.206	445	351	3	6	8	5
18	29.466	78.986	179	146	4331051	24195.816	7495.505	23889.000	13700	43235	316.067	359.687	4.324	1.610	0.358	1.624	316.056	359.739	4.368	312	355	3	10	10	4
19	16.791	59.059	102	92	2322238	22767.039	7122.824	21797.500	13703	40059	341.245	379.559	4.559	1.429	0.491	1.398	341.116	379.644	4.566	337	375	3	11	9	4
20	26.338	65.989	160	114	4258144	26613.400	10698.809	23339.500	13887	62629	298.981	387.806	4.594	1.599	0.295	1.625	299.002	387.882	4.594	295	384	3	9	8	4
21	19.918	55.405	121	98	3289222	27183.652	9750.973	24964.000	13933	53029	334.331	405.025	4.157	1.435	0.320	1.400	334.275	405.003	4.192	331	400	3	8	10	3
22	65.023	200.620	395	332	8634371	21859.168	8201.729	19356.000	13711	55004	323.246	414.542	5.808	2.832	0.977	2.841	323.594	414.175	6.131	317	404	3	13	21	8
23	14.980	47.337	91	82	2215251	24343.418	6616.450	25083.000	13776	40091	398.901	427.033	4.593	1.256	0.385	1.290	398.932	427.031	4.596	396	423	3	6	9	4
24	14.486	51.439	88	85	1736173	19729.238	4199.777	19059.000	13726	31351	382.614	428.386	4.398	1.414	0.560	1.356	382.417	428.173	4.386	379	424	3	9	11	3
25	12.346	42.856	75	57	2250485	30006.467	13209.581	25597.000	13807	65535	298.160	440.013	4.347	1.263	0.259	1.293	298.143	439.995	4.333	295	437	3	7	7	4
26	14.651	45.717	89	73	2077997	23348.281	7691.230	21631.000	13751	44278	294.719	454.112	4.124	1.315	0.282	1.316	294.689	453.998	4.165	291	452	3	8	6	3
27	18.766	57.406	114	91	3781852	33174.141	15148.683	31115.000	13757	65535	452.684	489.386	4.974	1.514	0.411	1.457	452.636	489.497	5.021	450	485	3	6	10	5
28	21.400	62.438	130	99	3459563	26612.023	10804.744	22887.500	13683	56351	316.746	491.646	4.715	1.539	0.348	1.541	316.768	491.548	4.709	312	488	3	9	10	4
29	24.198	68.231	147	105	4009523	27275.666	11487.001	22874.000	13700	53679	455.599	505.626	4.510	1.609	0.356	1.596	455.616	505.584	4.519	453	501	3	6	11	4
30	13.169	41.822	80	62	2386788	29834.850	13876.011	25376.000	13877	65535	313.700	515.025	4.713	1.345	0.317	1.338	313.655	515.074	4.774	312	512	3	5	7	4
31	28.314	71.058	172	111	6216045	36139.797	17091.762	31851.500	14024	65535	322.535	549.878	4.837	1.702	0.276	1.717	322.551	549.887	4.825	319	546	3	9	8	5
32	26.667	74.365	162	154	3690665	22781.883	5418.791	22789.500	13765	37677	458.944	547.272	4.469	1.672	0.627	1.673	459.072	547.350	4.489	454	540	3	10	15	4
33	15.803	49.820	96	81	2320906	24176.104	7222.272	23074.500	14013	41914	360.604	567.146	4.500	1.327	0.364	1.410	360.637	567.242	4.518	357	564	3	8	7	4
34	27.161	79.023	165	116	4706614	28524.934	12481.633	24108.000	13757	57574	401.067	572.345	4.509	1.794	0.462	1.776	400.971	572.274	4.510	397	567	3	11	11	4
35	15.309	50.542	93	83	1846799	19858.055	4691.323	19117.000	13685	31276	347.333	572.312	4.247	1.277	0.324	1.320	347.309	572.463	4.262	343	568	3	9	8	3
36	25.186	74.227	153	145	3248173	21229.889	4503.149	21448.000	13911	33800	309.098	575.471	4.458	1.548	0.507	1.573	309.096	575.400	4.464	305	570	3	9	12	4
37	27.984	80.572	170	140	3941017	23182.453	7309.386	22423.000	13743	42750	288.971	581.747	4.506	1.667	0.476	1.668	288.904	581.743	4.515	284	577	3	12	9	4
38	37.367	91.501	227	167	6009175	26472.137	10284.235	24160.000	13681	56516	340.009	590.467	4.247	1.846	0.474	1.797	339.954	590.452	4.291	336	584	3	9	14	4
39	36.544	85.815	222	138	8738738	39363.684	19464.119	33076.500	14064	65535	388.671	596.559	4.973	1.963	0.391	2.022	388.664	596.553	4.949	385	592	3	8	10	5
40	13.169	42.682	80	77	1573433	19667.912	3989.863	19368.500	13721	30144	393.337	638.787	4.425	1.137	0.303	1.181	393.392	638.734	4.402	390	636	3	8	7	3
41	34.404	86.331	209	143	5788235	27694.904	11554.609	23334.000	13724	55622	252.234	646.134	4.646	1.840	0.457	1.832	252.243	646.094	4.664	249	640	3	7	13	4
42	17.120	55.645	104	91	2329698	22400.941	7124.297	19964.000	13688	42254	382.548	656.471	4.202	1.348	0.356	1.325	382.391	656.731	4.234	378	652	3	10	8	3
43	13.663	42.407	83	68	2019645	24333.072	8245.450	22934.000	13777	45806	366.807	664.795	4.398	1.272	0.277	1.304	366.730	664.716	4.439	365	662	3	5	7	4
44	24.034	64.818	146	107	4052405	27756.199	10813.299	26110.500	13790	59922	259.575	697.973	4.295	1.576	0.328	1.621	259.533	697.877	4.308	255	695	3	10	7	4
45	23.046	66.541	140	110	3551360	25366.857	8653.332	23903.500	13732	49131	275.271	704.729	4.157	1.600	0.451	1.515	275.383	704.845	4.212	271	700	3	10	11	4
46	27.161	69.713	165	116	5433130	32928.062	15720.355	30377.000	13796	65535	431.358	709.333	4.861	1.626	0.269	1.618	431.288	709.315	4.932	428	706	3	9	8	5
47	17.449	51.888	106	89	2643279	24936.594	8216.669	23813.500	13682	43537	378.783	713.160	4.453	1.321	0.293	1.387	378.761	713.025	4.470	376	710	3	8	8	4
48	10.535	35.581	64	52	1647504	25742.250	10778.691	23013.500	13752	55642	445.094	732.078	4.859	1.162	0.210	1.184	445.041	732.096	4.843	443	730	3	6	5	4
49	9.218	36.478	56	48	1613437	28811.375	12925.698	26781.500	13981	65535	320.554	751.036	5.018	1.176	0.304	1.200	320.535	751.068	5.033	318	748	3	6	7	4
50	58.767	169.767	357	264	8289614	23220.207	7761.473	22016.000	13682	50120	389.852	767.608	7.244	2.883	1.147	2.840	389.812	767.699	7.059	381	760	3	17	15	10
51	39.178	83.641	238	160	7840838	32944.699	15790.368	28357.500	13681	65535	318.160	797.034	4.353	1.875	0.360	1.825	318.078	797.215	4.340	315	791	3	8	12	4
52	15.474	49.579	94	77	2488481	26473.201	10127.082	25155.000	13729	56160	408.628	931.894	4.691	1.323	0.297	1.330	408.690	931.945	4.661	405	929	3	8	7	4
53	36.051	79.056	219	147	7199506	32874.457	15330.547	30172.000	13715	65535	442.082	985.849	4.671	1.809	0.295	1.808	442.083	985.912	4.759	438	981	3	9	10	5
54	11.523	43.649	70	58	1780061	25429.443	9562.882	23708.000	13815	51283	321.629	983.300	4.986	1.257	0.340	1.202	321.585	983.384	4.939	319	979	3	7	9	4
55	26.009	69.817	158	108	4878511	30876.652	12837.009	28136.500	13770	59507	314.924	1008.551	5.285	1.633	0.270	1.644	314.975	1008.505	5.257	311	1004	3	9	10	5
56	1.646	11.481	10	10	156838	15683.800	1261.832	15397.000	14277	17747	383.800	151.900	4.400	0.622	0.119	0.629	383.778	151.884	4.416	383	151	4	3	3	2
