 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	30.124	77.744	183	147	3338421	18242.738	6426.538	16464.000	9700	37680	812.929	146.967	4.831	1.640	0.389	1.666	812.753	146.907	4.813	808	142	3	11	10	4
2	30.618	80.160	186	128	4464301	24001.619	11645.171	21373.500	9648	52339	842.226	183.710	4.618	1.819	0.404	1.818	842.118	183.947	4.652	838	178	3	9	11	4
3	25.021	71.748	152	115	3370961	22177.375	9500.749	20567.500	9560	44509	876.441	193.263	4.730	1.647	0.421	1.665	876.454	193.156	4.770	872	189	3	10	9	4
4	14.157	48.337	86	72	1441916	16766.465	5502.895	15956.500	9596	30341	873.547	219.640	4.570	1.242	0.283	1.243	873.552	219.686	4.561	871	216	3	7	8	4
5	16.132	49.026	98	79	1803689	18404.990	6897.387	16089.000	9559	35905	903.490	266.408	4.633	1.327	0.254	1.334	903.530	266.396	4.602	900	264	3	9	6	4
6	23.869	65.300	145	110	2990274	20622.580	9365.653	19141.000	9742	55891	978.517	272.138	4.690	1.552	0.327	1.556	978.394	271.990	4.734	975	268	3	8	10	5
7	24.692	64.128	150	104	3575161	23834.406	11878.836	19512.500	10013	52993	789.053	177.427	5.400	1.626	0.269	1.656	789.030	177.521	5.406	785	174	4	9	8	4
8	7.408	30.823	45	41	571900	12708.889	2966.999	11694.000	9593	21843	845.111	230.556	4.756	0.995	0.264	1.014	845.156	230.554	4.786	843	227	4	5	7	3
9	3.951	27.031	24	24	290303	12095.958	2049.792	11622.000	9710	17685	983.333	263.500	4.542	0.907	0.182	0.856	983.272	263.489	4.564	981	262	4	6	4	2
10	22.881	62.750	139	93	2877225	20699.461	9647.326	18710.000	9641	49429	948.921	344.647	6.014	1.611	0.324	1.579	948.912	344.589	6.014	946	341	4	7	9	5
