 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	8.231	36.444	50	46	1651481	33029.621	18110.330	23971.500	12667	65535	193.920	20.500	3.460	1.226	0.402	1.351	194.005	20.411	3.560	191	19	2	8	4	4
2	39.672	93.228	241	155	8448998	35058.082	17709.357	33776.000	12150	65535	346.535	90.556	4.017	1.897	0.320	1.948	346.512	90.606	4.045	343	86	2	8	10	5
3	27.984	71.748	170	124	5513043	32429.664	16159.014	30899.500	12171	65535	322.765	146.582	4.224	1.708	0.405	1.745	322.794	146.448	4.200	318	144	2	11	7	5
4	44.117	90.296	268	164	9877998	36858.203	19320.373	32866.500	12172	65535	207.724	163.172	4.004	1.990	0.284	2.005	207.629	163.056	3.975	204	159	2	9	10	5
5	48.232	119.255	293	226	7958197	27161.082	14411.768	21752.000	12196	65535	380.102	285.263	3.823	2.278	0.810	2.245	379.170	285.256	3.871	372	280	2	18	10	5
6	40.001	104.260	243	170	7548911	31065.477	15998.581	25817.000	12139	65535	431.358	312.889	4.687	1.963	0.573	2.012	431.517	312.897	4.628	425	308	2	13	10	6
7	25.680	67.368	156	126	4244293	27207.006	12294.619	24264.000	12224	63457	438.103	353.256	4.071	1.638	0.473	1.594	438.216	353.354	4.041	433	348	2	9	11	4
8	20.741	57.958	126	87	4324511	34321.516	17384.480	30429.000	12239	65535	337.579	368.127	3.984	1.555	0.319	1.500	337.659	368.195	3.985	335	365	2	7	7	5
9	30.454	76.747	185	129	6546486	35386.410	18352.516	29747.000	12209	65535	456.481	404.681	4.508	1.787	0.403	1.790	456.431	404.586	4.489	450	402	2	12	7	6
10	39.837	97.159	242	144	8900817	36780.234	20374.568	32537.000	12330	65535	407.492	417.570	4.657	2.072	0.479	2.005	407.351	417.470	4.580	403	413	2	12	9	6
11	35.886	87.502	218	170	6275005	28784.426	10865.001	27516.500	12233	56948	412.931	460.193	4.009	1.847	0.530	1.869	412.794	460.095	4.003	407	457	2	13	8	5
12	42.470	106.810	258	186	8251220	31981.473	15605.591	28367.500	12130	65535	429.043	463.671	3.818	2.225	0.782	2.156	428.959	463.670	3.847	421	459	2	17	10	5
13	31.441	72.126	191	134	6436319	33698.004	16498.914	30255.000	12448	65535	604.346	578.885	4.209	1.720	0.311	1.737	604.541	578.823	4.202	599	576	2	11	7	5
14	13.005	49.130	79	72	1376731	17426.975	4753.054	15519.000	12146	29218	208.367	21.089	3.848	1.221	0.337	1.271	208.350	21.141	3.869	205	19	3	8	7	3
15	14.980	47.025	91	90	1609284	17684.439	3634.793	17383.000	12209	25724	214.495	31.308	3.560	1.244	0.393	1.230	214.516	31.176	3.615	211	27	3	7	10	3
16	19.095	51.991	116	91	3238615	27919.096	12159.915	24583.500	12323	65535	312.569	36.759	3.940	1.404	0.279	1.395	312.752	36.747	3.910	309	33	3	9	8	3
17	21.729	59.889	132	85	4228269	32032.342	17499.605	25884.000	12134	65535	371.705	49.750	5.038	1.625	0.348	1.562	371.833	49.719	5.005	369	46	3	6	8	5
18	10.206	36.719	62	52	1209663	19510.693	5902.040	17819.000	12412	35592	301.710	68.645	3.968	1.169	0.250	1.163	301.782	68.626	3.953	299	66	3	6	7	3
19	10.700	41.270	65	54	1160616	17855.631	4739.298	16383.000	12133	32313	294.692	76.431	4.077	1.146	0.225	1.146	294.747	76.515	4.064	292	73	3	6	7	3
20	24.363	71.540	148	115	3313723	22390.020	8782.383	19945.000	12149	50097	329.439	84.142	4.324	1.529	0.370	1.552	329.264	84.117	4.384	326	80	3	8	10	4
21	14.321	47.303	87	75	2333565	26822.586	11812.217	25104.000	12414	59998	226.483	87.598	4.103	1.340	0.374	1.261	226.350	87.739	4.104	224	83	3	7	9	3
22	11.029	43.442	67	63	1277101	19061.209	5790.253	17638.000	12185	35800	217.075	99.000	4.254	1.241	0.438	1.221	216.985	98.745	4.291	215	95	3	6	9	3
23	30.454	72.782	185	121	5957074	32200.400	15890.941	26227.000	12538	65535	219.692	112.822	4.449	1.738	0.263	1.726	219.757	112.800	4.435	216	108	3	8	10	4
24	7.078	28.203	43	39	899060	20908.373	6969.202	19293.000	12230	35980	296.233	121.698	4.488	0.988	0.312	0.915	296.167	121.705	4.508	294	120	3	7	4	4
25	73.747	181.901	448	314	11417669	25485.869	11010.744	23679.000	12147	62033	193.766	135.951	7.051	2.726	0.899	2.933	193.991	136.068	7.341	187	130	3	14	13	9
