 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	80.496	168.522	489	323	17693874	36183.793	16778.760	33003.000	14208	65535	713.828	360.249	4.288	2.570	0.848	2.477	713.919	360.389	4.250	705	354	2	17	16	5
2	39.014	87.194	237	144	9730635	41057.531	19032.609	37127.000	14411	65535	826.034	444.165	4.734	1.941	0.327	1.907	826.109	444.130	4.708	820	441	2	12	7	6
3	35.227	83.366	214	144	7724988	36098.074	16704.365	33833.500	14511	65535	876.075	521.467	4.089	1.790	0.310	1.846	876.132	521.466	4.083	872	517	2	10	10	5
4	30.947	80.505	188	130	6553853	34860.922	16485.258	31298.500	14211	65535	147.569	59.287	4.824	1.743	0.364	1.772	147.634	59.322	4.824	143	55	3	10	10	5
5	28.149	67.679	171	118	5996910	35069.648	16431.004	30926.000	14425	65535	198.450	91.444	4.655	1.651	0.220	1.648	198.525	91.448	4.684	194	87	3	10	9	4
6	21.235	63.921	129	102	3621581	28074.271	9799.084	26452.000	14244	52066	255.109	111.078	4.791	1.535	0.406	1.489	255.278	111.165	4.748	250	107	3	10	9	4
7	43.623	96.741	265	184	9452125	35668.395	14864.946	35128.000	14218	65535	324.249	115.928	5.026	1.859	0.368	1.928	324.255	115.816	4.969	319	111	3	12	11	5
8	33.087	80.816	201	127	7607041	37845.977	18103.219	33037.000	14355	65535	193.338	126.647	5.776	1.850	0.329	1.850	193.442	126.770	5.729	190	122	3	8	10	6
9	29.795	78.574	181	127	6506517	35947.609	16922.277	34348.000	14208	65535	174.464	135.088	5.149	1.736	0.358	1.779	174.378	135.041	5.074	171	131	3	10	10	5
10	49.055	102.433	298	171	12645536	42434.684	19645.514	41653.000	14209	65535	461.661	163.953	5.523	2.094	0.335	2.029	461.727	163.972	5.467	457	159	3	10	10	6
11	38.355	86.746	233	146	9259821	39741.723	19224.914	36186.000	14382	65535	422.459	175.180	4.957	1.954	0.378	2.002	422.488	175.210	4.951	418	172	3	12	7	5
12	27.161	67.920	165	117	5195046	31485.127	14252.430	27552.000	14256	65535	396.164	179.527	4.673	1.608	0.228	1.633	396.166	179.486	4.666	392	176	3	10	8	4
13	29.301	82.265	178	123	7090231	39832.758	18150.307	35975.500	14246	65535	165.264	192.219	5.444	1.863	0.472	1.857	165.210	192.246	5.422	161	188	3	10	10	6
14	34.404	82.851	209	128	8572805	41018.207	18904.393	40002.000	14356	65535	224.321	195.703	5.574	1.885	0.350	1.861	224.345	195.747	5.494	220	192	3	9	9	6
