 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	34.898	89.607	212	146	7036312	33190.152	16001.532	29769.000	13542	65535	570.406	174.590	5.358	1.918	0.509	1.987	570.410	174.604	5.317	565	170	3	12	10	5
2	33.252	80.020	202	154	6204089	30713.312	12435.904	29165.000	13768	65535	445.134	187.015	5.059	1.752	0.467	1.705	445.092	187.030	5.054	441	181	3	10	13	5
3	19.918	55.508	121	92	3488791	28832.984	12552.658	25303.000	13630	65535	468.331	197.248	4.983	1.419	0.257	1.392	468.303	197.225	4.956	465	194	3	8	8	4
4	30.618	74.713	186	119	6309708	33923.160	17527.670	28612.000	13535	65535	604.183	201.753	5.108	1.740	0.296	1.747	604.339	201.560	5.071	600	198	3	9	9	5
5	23.211	62.750	141	96	5088265	36086.984	18612.326	30632.000	13524	65535	554.766	266.879	5.191	1.664	0.398	1.725	554.810	266.785	5.166	552	263	3	6	9	5
6	27.984	66.645	170	109	6211574	36538.672	17206.779	30866.000	13574	65535	576.371	263.506	5.371	1.664	0.186	1.651	576.413	263.571	5.344	573	260	3	8	9	5
7	16.791	50.750	102	84	2380360	23336.863	8528.668	21844.000	13680	48865	615.578	306.186	4.137	1.394	0.351	1.345	615.646	306.067	4.114	613	302	3	6	10	3
8	26.667	68.954	162	117	4362968	26931.900	10974.040	23186.500	13523	56226	590.759	439.080	4.716	1.617	0.340	1.635	590.877	439.201	4.671	587	434	3	8	11	4
9	35.392	81.780	215	141	7146307	33238.637	15309.880	31118.000	13524	65535	616.921	603.898	5.005	1.809	0.348	1.823	616.862	603.818	4.996	613	599	3	8	11	5
10	31.112	81.780	189	136	5231898	27682.000	11208.384	24404.000	13517	57281	552.545	87.725	5.704	1.756	0.440	1.686	552.544	87.758	5.674	547	83	4	11	10	4
11	34.075	82.573	207	143	6879657	33235.059	15200.078	31959.000	13528	65535	601.464	160.420	6.198	1.783	0.346	1.778	601.341	160.364	6.168	597	156	4	10	10	5
12	38.520	84.915	234	158	7594291	32454.234	15921.022	27402.000	13668	65535	480.688	180.530	5.722	1.828	0.379	1.862	480.515	180.798	5.716	477	175	4	9	12	4
13	21.729	56.060	132	94	4276947	32401.113	15553.599	26951.000	13534	65535	518.561	194.341	5.689	1.513	0.239	1.547	518.573	194.254	5.646	515	191	4	7	8	4
14	33.581	79.538	204	146	5901772	28930.256	10704.644	25933.000	13532	57610	539.206	226.623	5.814	1.711	0.385	1.731	539.315	226.567	5.802	535	222	4	9	11	4
15	26.832	73.679	163	112	5427441	33297.184	15975.140	30399.000	13524	65535	463.534	265.454	6.031	1.652	0.312	1.581	463.802	265.465	6.004	459	262	4	10	8	5
16	33.087	75.402	201	134	7021053	34930.613	16057.392	33320.000	13539	65535	468.179	276.756	6.060	1.755	0.273	1.755	468.059	276.732	6.025	464	273	4	9	9	5
17	31.441	78.263	191	141	6358684	33291.539	13905.544	32024.000	13550	65535	559.639	312.063	6.026	1.709	0.419	1.673	559.570	311.977	5.999	556	307	4	10	10	5
18	18.272	53.096	111	82	3662907	32999.164	14816.934	31079.000	13509	65535	573.135	393.243	6.153	1.433	0.269	1.405	573.122	393.169	6.132	570	390	4	7	8	5
19	14.651	47.752	89	69	2302458	25870.314	10325.185	23707.000	13499	51990	533.371	405.281	5.494	1.314	0.269	1.353	533.311	405.326	5.505	531	402	4	6	7	4
20	25.844	66.367	157	129	3939796	25094.242	7937.124	23368.000	13505	42295	506.223	409.834	5.197	1.570	0.408	1.524	506.267	409.930	5.245	501	406	4	11	9	3
21	37.697	89.122	229	171	6185757	27012.039	9977.535	25141.000	13701	54851	615.542	419.677	6.223	1.934	0.612	1.884	615.365	419.674	6.131	609	417	4	15	7	5
22	9.383	33.235	57	57	1095691	19222.648	3589.103	19155.000	13532	27049	577.228	427.421	4.474	1.016	0.281	1.046	577.264	427.406	4.460	574	425	4	7	6	2
23	29.137	75.368	177	118	6038451	34115.543	16356.192	31762.000	13528	65535	590.819	468.616	6.164	1.698	0.277	1.708	590.804	468.592	6.139	587	465	4	9	8	5
24	9.877	35.477	60	50	1440285	24004.750	7639.089	24262.000	13507	40422	600.250	483.067	5.483	1.100	0.278	1.069	600.260	483.043	5.470	598	481	4	6	6	4
25	10.535	37.649	64	55	1454019	22719.047	8103.820	19883.500	13868	45959	608.219	484.141	4.891	1.174	0.267	1.164	608.067	484.115	4.891	605	482	4	8	6	3
26	22.552	60.611	137	99	4614371	33681.539	16154.657	31172.000	13511	65535	553.321	525.358	6.168	1.524	0.249	1.511	553.353	525.234	6.129	550	522	4	8	8	5
27	21.729	63.161	132	109	3245362	24586.076	8161.748	22882.000	13599	44902	522.439	730.636	5.333	1.456	0.374	1.462	522.345	730.695	5.361	519	726	4	8	11	4
28	32.758	76.781	199	135	7255574	36460.172	18090.984	29650.000	13702	65535	519.874	811.518	5.603	1.855	0.451	1.758	519.859	811.635	5.606	517	805	4	6	14	4
29	29.795	74.883	181	132	5182578	28633.027	12446.235	25191.000	13546	65487	547.851	813.337	5.619	1.741	0.475	1.695	547.830	812.963	5.546	545	807	4	7	13	4
