Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
786	1106	786	540	786	1.000	0.000	1.000	1	1	253.346	167.116	7.995	6.270	2.246	6.102	253.346	167.116	7.995	241	160	4	23	18	11
434	538	434	245	868	2.000	0.000	2.000	2	2	340.065	178.848	8.933	4.407	0.895	4.437	340.065	178.848	8.933	336	174	4	10	11	11
291	498	291	196	873	3.000	0.000	3.000	3	3	320.536	183.027	8.749	4.221	1.399	4.021	320.536	183.027	8.749	317	178	4	10	10	12
704	848	704	385	2816	4.000	0.000	4.000	4	4	326.784	190.188	8.882	5.558	1.620	5.306	326.784	190.188	8.882	321	183	4	12	14	16
493	602	493	315	645796	1309.931	1449.162	5.000	5	2916	424.158	209.951	8.462	4.657	1.597	4.540	427.926	209.747	9.070	417	206	4	16	8	9
679	738	679	361	4074	6.000	0.000	6.000	6	6	406.149	248.333	8.563	5.302	1.256	5.285	406.149	248.333	8.563	400	242	4	13	14	12
449	596	449	282	3143	7.000	0.000	7.000	7	7	499.824	345.744	8.682	4.869	1.471	4.704	499.824	345.744	8.682	493	337	4	13	16	9
126	214	126	100	40258	319.508	27.973	322.000	8	322	457.635	361.214	7.048	2.881	0.899	2.867	457.616	361.224	7.071	456	357	4	5	9	7
605	704	605	344	5445	9.000	0.000	9.000	9	9	421.296	373.322	7.947	5.640	2.029	5.289	421.296	373.322	7.947	414	365	4	15	18	9
277	338	277	159	2770	10.000	0.000	10.000	10	10	537.256	419.722	7.549	3.787	0.803	3.787	537.256	419.722	7.549	533	416	4	9	9	7
2303	2286	2303	1108	1618320	702.701	14.357	703.000	14	703	381.502	134.279	10.712	7.991	2.065	8.129	381.499	134.279	10.714	371	125	5	21	22	16
5	20	5	5	65	13.000	0.000	13.000	13	13	356.000	133.800	5.600	0.848	0.319	0.894	356.000	133.800	5.600	356	133	5	1	3	2
379	542	379	247	266816	704.000	0.000	704.000	704	704	357.757	139.084	9.172	4.584	1.422	4.539	357.757	139.084	9.172	352	133	5	12	12	9
522	738	522	330	7830	15.000	0.000	15.000	15	15	368.776	134.125	11.615	5.472	2.014	5.580	368.776	134.125	11.615	361	129	5	15	11	16
605	826	605	378	11495	19.000	0.000	19.000	19	19	343.774	141.220	10.278	5.548	1.757	5.532	343.774	141.220	10.278	337	135	5	14	13	14
168	256	168	120	3360	20.000	0.000	20.000	20	20	367.440	149.006	6.875	3.213	0.872	3.165	367.440	149.006	6.875	365	145	5	8	10	5
901	1206	901	575	22525	25.000	0.000	25.000	25	25	331.382	155.200	8.937	6.149	2.039	6.022	331.382	155.200	8.937	321	149	5	22	16	15
69	138	69	61	1518	22.000	0.000	22.000	22	22	340.783	155.855	7.058	2.233	0.648	2.262	340.783	155.855	7.058	338	154	5	6	5	5
123	214	123	94	2952	24.000	0.000	24.000	24	24	278.268	157.154	8.122	2.822	0.821	2.740	278.268	157.154	8.122	276	155	5	6	7	10
1067	1522	1067	690	34144	32.000	0.000	32.000	32	32	284.279	160.933	12.872	6.984	2.398	7.040	284.279	160.933	12.872	273	153	5	21	16	17
826	994	826	498	24785	30.006	0.174	30.000	30	35	387.286	161.287	8.510	5.862	1.717	5.951	387.286	161.287	8.509	380	153	5	15	17	11
1050	1238	1050	649	27300	26.000	0.000	26.000	26	26	354.280	155.320	8.967	6.834	2.297	6.881	354.280	155.320	8.967	343	144	5	21	20	11
195	276	195	118	5655	29.000	0.000	29.000	29	29	368.215	159.682	8.077	3.238	0.512	3.268	368.215	159.682	8.077	365	157	5	8	7	7
822	1058	822	533	27948	34.000	0.000	34.000	34	34	326.342	167.684	8.685	5.660	1.715	5.912	326.342	167.684	8.685	320	161	5	15	17	10
207	362	207	162	600714	2902.000	0.000	2902.000	2902	2902	339.802	161.043	10.198	3.487	1.091	3.478	339.802	161.044	10.198	338	157	5	6	9	12
522	652	522	305	19836	38.000	0.000	38.000	38	38	276.029	168.073	8.693	4.936	1.365	4.896	276.029	168.073	8.693	270	162	5	14	12	9
20	62	20	20	740	37.000	0.000	37.000	37	37	340.550	166.050	6.850	1.711	0.645	1.810	340.550	166.050	6.850	339	166	5	5	2	5
334	580	334	265	806944	2416.000	0.000	2416.000	2416	2416	338.494	171.641	9.144	5.360	2.099	5.572	338.494	171.641	9.144	333	165	5	16	15	10
98	186	98	83	4404	44.939	0.606	45.000	39	45	402.051	170.500	6.898	2.562	0.710	2.657	402.050	170.503	6.901	400	167	5	6	8	5
687	814	687	389	34341	49.987	0.343	50.000	41	50	301.083	170.170	8.789	5.548	1.659	5.630	301.082	170.171	8.790	293	164	5	17	14	11
6	24	6	6	14484	2414.000	0.000	2414.000	2414	2414	340.000	168.667	6.833	1.063	0.527	1.055	340.000	168.667	6.833	340	168	5	1	2	4
244	326	244	153	11956	49.000	0.000	49.000	49	49	391.930	171.311	8.348	3.675	0.920	3.570	391.930	171.311	8.348	387	168	5	9	8	10
747	1022	747	460	35109	47.000	0.000	47.000	47	47	288.906	174.572	13.908	6.289	2.237	6.321	288.906	174.572	13.908	279	169	5	18	17	17
313	396	313	198	15024	48.000	0.000	48.000	48	48	312.281	171.575	8.086	4.197	1.221	4.198	312.281	171.575	8.086	308	168	5	11	10	7
1048	1234	1048	619	53448	51.000	0.000	51.000	51	51	230.719	173.611	9.406	6.323	2.039	6.351	230.719	173.611	9.406	221	167	5	21	15	11
631	790	631	368	33443	53.000	0.000	53.000	53	53	384.406	175.060	11.591	5.293	1.557	5.290	384.406	175.060	11.591	378	168	5	13	14	15
679	906	679	387	36666	54.000	0.000	54.000	54	54	265.398	174.271	10.433	5.293	1.287	5.336	265.398	174.271	10.433	260	168	5	13	14	14
1303	1468	1303	725	947914	727.486	18.561	728.000	58	728	211.197	179.504	9.794	6.833	1.964	6.650	211.200	179.503	9.797	201	171	5	19	19	12
1170	1246	1170	640	3087812	2639.156	151.068	2648.000	61	2648	388.513	184.304	10.452	6.478	1.949	6.391	388.507	184.309	10.467	377	177	5	18	14	15
567	652	567	328	37422	66.000	0.000	66.000	66	66	237.083	185.817	7.840	5.179	1.526	5.160	237.083	185.817	7.840	230	181	5	16	11	7
189	262	189	121	11151	59.000	0.000	59.000	59	59	303.519	181.571	7.831	3.306	0.733	3.113	303.519	181.571	7.831	300	178	5	8	9	6
357	536	357	270	709002	1986.000	0.000	1986.000	1986	1986	356.597	181.989	8.818	4.276	1.441	4.334	356.596	181.989	8.818	351	178	5	13	12	8
906	1150	906	573	57984	64.000	0.000	64.000	64	64	400.277	183.599	9.297	6.641	2.291	6.534	400.277	183.599	9.297	396	171	5	12	26	12
225	288	225	138	13950	62.000	0.000	62.000	62	62	221.298	184.124	8.093	3.444	0.635	3.364	221.298	184.124	8.093	218	180	5	8	9	7
113	174	113	76	7119	63.000	0.000	63.000	63	63	263.177	183.814	7.097	2.660	0.458	2.558	263.177	183.814	7.097	261	181	5	6	7	6
