Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
40	90	40	36	40	1.000	0.000	1.000	1	1	766.000	111.925	3.650	1.771	0.454	1.800	766.000	111.925	3.650	764	110	2	5	5	4
305	542	305	230	27058	88.715	4.982	89.000	2	89	840.964	117.459	5.692	4.203	1.427	4.025	840.953	117.460	5.704	834	112	2	14	12	8
150	340	150	134	285304	1902.027	315.050	1954.000	5	1954	814.093	129.367	5.580	3.037	0.956	3.063	814.131	129.377	5.650	810	126	2	8	7	9
169	360	169	136	1014	6.000	0.000	6.000	6	6	763.172	130.746	4.982	3.538	1.197	3.456	763.172	130.746	4.982	758	126	2	10	10	9
1099	1496	1099	712	125286	114.000	0.000	114.000	114	114	776.411	141.691	5.688	7.299	2.749	7.104	776.407	141.691	5.688	766	128	2	23	29	10
255	414	255	186	9297	36.459	252.159	9.000	9	2343	830.282	144.973	4.569	3.851	1.155	3.783	829.317	142.734	6.400	825	141	2	12	9	6
583	1038	583	449	6413	11.000	0.059	11.000	10	12	749.026	148.209	4.943	5.697	1.935	5.878	749.025	148.210	4.943	741	138	2	17	21	10
83	180	83	71	1411	17.000	0.000	17.000	17	17	783.735	155.554	4.277	2.685	1.104	2.485	783.735	155.554	4.277	778	152	2	10	7	6
47	108	47	44	846	18.000	0.000	18.000	18	18	815.787	161.574	3.511	1.932	0.597	1.937	815.787	161.574	3.511	813	159	2	6	5	4
308	550	308	269	44227	143.594	7.123	144.000	19	144	783.120	163.899	4.256	4.930	2.129	4.900	783.098	163.902	4.263	776	156	2	16	17	6
829	1188	829	590	18238	22.000	0.000	22.000	22	22	704.864	167.479	4.824	6.960	3.334	6.184	704.864	167.479	4.824	694	152	2	24	26	9
802	1080	802	512	127118	158.501	8.146	159.000	23	159	745.004	174.561	5.526	5.850	1.767	5.920	745.001	174.564	5.537	739	168	2	18	16	10
242	372	242	185	5808	24.000	0.000	24.000	24	24	791.264	172.471	5.021	3.986	1.455	3.729	791.264	172.471	5.021	784	170	2	15	7	8
623	764	623	377	16819	26.997	0.080	27.000	25	27	731.520	177.356	5.453	5.410	1.568	5.583	731.520	177.357	5.453	723	171	2	17	14	8
670	948	670	456	19430	29.000	0.000	29.000	29	29	783.590	180.019	5.173	5.629	1.754	5.766	783.590	180.019	5.173	777	172	2	16	18	10
688	1014	688	479	20640	30.000	0.000	30.000	30	30	752.408	184.288	5.541	6.504	2.684	6.079	752.408	184.288	5.541	743	177	2	24	17	10
203	274	203	141	6496	32.000	0.000	32.000	32	32	730.355	187.315	4.709	3.466	0.925	3.315	730.355	187.315	4.709	725	185	2	11	7	7
261	352	261	181	9657	37.000	0.000	37.000	37	37	840.613	195.847	5.291	3.749	0.944	3.732	840.613	195.847	5.291	837	192	2	8	8	9
1076	1590	1076	761	1617432	1503.190	501.794	1675.000	39	1675	656.215	194.034	5.139	7.436	2.743	7.496	655.817	193.334	5.229	643	180	2	24	26	9
754	940	754	442	30160	40.000	0.000	40.000	40	40	783.572	199.561	8.240	5.558	1.507	5.583	783.572	199.561	8.240	776	194	2	17	14	11
