 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	31.277	79.404	190	114	6040608	31792.674	18346.707	25937.000	10559	65535	846.584	699.205	6.537	1.942	0.464	1.847	846.594	699.177	6.488	843	696	4	8	8	6
2	32.100	77.781	195	130	5652591	28987.646	14735.212	24733.000	10575	62756	485.451	524.369	6.451	1.808	0.373	1.803	485.498	524.318	6.430	480	521	5	12	8	4
3	42.470	93.468	258	156	8094745	31374.980	18272.105	25261.000	10452	65535	434.225	523.721	7.612	1.956	0.294	1.933	434.338	523.636	7.573	429	520	5	12	8	6
4	34.898	81.298	212	130	5901071	27835.240	14594.672	25927.000	10458	65535	780.118	574.826	7.208	1.839	0.256	1.812	780.144	574.763	7.188	776	571	5	10	9	5
5	25.351	67.026	154	91	4696655	30497.760	18024.082	24802.500	10522	65535	743.422	580.325	7.396	1.799	0.465	1.731	743.444	580.300	7.432	740	578	5	8	6	6
6	33.087	81.817	201	124	6365302	31668.170	18399.635	26689.000	10458	65535	806.965	612.055	7.393	1.854	0.344	1.807	806.886	612.002	7.397	803	609	5	9	7	6
7	34.075	82.610	207	122	6842922	33057.594	19649.918	29091.000	10565	65535	808.406	655.034	7.478	1.937	0.439	1.912	808.386	655.019	7.509	804	652	5	10	7	6
8	26.009	63.576	158	107	3671663	23238.373	9375.144	19805.500	10557	42081	1002.177	671.797	6.418	1.619	0.214	1.622	1002.182	671.823	6.402	999	668	5	7	9	4
9	40.330	86.468	245	157	6076474	24801.936	10800.302	22449.000	10539	51734	971.522	709.090	7.318	1.867	0.260	1.850	971.485	708.990	7.274	967	704	5	10	11	5
10	30.618	76.058	186	120	5112644	27487.334	14517.748	22536.000	10470	65535	956.946	767.586	7.188	1.791	0.349	1.809	956.952	767.595	7.160	952	765	5	11	7	5
