Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
3447	3140	3447	1555	6894	2.000	0.000	2.000	2	2	66.732	511.056	10.313	10.722	3.594	10.381	66.732	511.056	10.313	48	498	4	37	27	14
384	552	384	247	1152	3.000	0.000	3.000	3	3	103.995	538.068	8.253	4.567	1.439	4.519	103.995	538.068	8.253	98	533	4	14	10	13
2393	2756	2393	1324	1280384	535.054	464.715	147.000	5	1091	85.263	547.992	9.754	8.845	3.351	8.703	89.298	549.894	9.487	68	538	4	32	25	14
1102	1270	1102	646	165300	150.000	0.000	150.000	150	150	50.343	559.345	8.966	6.284	1.815	6.267	50.343	559.344	8.966	46	551	4	16	19	13
660	854	660	386	7920	12.000	0.000	12.000	12	12	69.445	583.127	8.652	5.418	1.646	5.335	69.445	583.127	8.652	65	576	4	11	18	12
955	1180	955	555	200353	209.794	6.375	210.000	13	210	142.796	629.390	9.325	6.168	1.707	6.124	142.799	629.385	9.330	134	619	4	18	17	13
1522	1894	1522	879	30439	19.999	0.026	20.000	19	20	198.968	658.514	9.425	6.985	2.155	7.044	198.968	658.514	9.425	190	648	4	17	24	13
174	382	174	158	207521	1192.649	831.351	1653.000	16	2204	226.920	654.264	6.833	3.335	1.034	3.340	227.230	652.813	7.127	223	650	4	9	9	6
325	476	325	222	5525	17.000	0.000	17.000	17	17	265.342	655.508	7.440	4.087	1.235	3.831	265.342	655.508	7.440	258	651	4	13	10	11
119	204	119	100	2499	21.000	0.000	21.000	21	21	673.504	661.992	6.143	2.908	1.009	2.755	673.504	661.992	6.143	671	658	4	7	11	4
40	88	40	40	920	23.000	0.000	23.000	23	23	160.425	663.475	6.125	1.898	0.716	1.877	160.425	663.475	6.125	158	663	4	7	2	5
198	306	198	143	4752	24.000	0.000	24.000	24	24	226.116	664.141	6.288	3.383	0.898	3.357	226.116	664.141	6.288	222	660	4	8	10	6
53	118	53	49	1484	28.000	0.000	28.000	28	28	650.491	666.660	5.566	1.994	0.597	2.064	650.491	666.660	5.566	649	664	4	5	6	4
196	336	196	147	53847	274.730	17.786	276.000	27	276	745.439	665.684	6.556	3.694	1.281	3.420	745.450	665.682	6.568	739	663	4	13	7	6
1197	1566	1197	706	34710	28.997	0.087	29.000	26	29	209.340	669.896	9.825	7.797	3.214	7.113	209.340	669.897	9.826	198	652	4	23	33	13
697	1218	697	534	625553	897.494	925.573	301.000	32	1925	194.346	669.742	8.519	5.875	2.089	5.883	196.384	672.318	8.809	185	662	4	19	19	12
830	1178	830	554	219120	264.000	0.000	264.000	264	264	809.836	661.172	8.499	5.997	1.847	5.997	809.834	661.172	8.499	801	654	4	19	17	11
230	360	230	163	6900	30.000	0.000	30.000	30	30	603.974	667.813	7.109	3.562	0.900	3.527	603.974	667.813	7.109	599	664	4	11	9	8
420	658	420	297	13020	31.000	0.000	31.000	31	31	781.667	671.495	7.088	5.308	2.028	5.064	781.667	671.495	7.088	775	666	4	17	14	7
276	426	276	189	453828	1644.304	195.753	1668.000	33	1668	808.319	670.982	8.909	3.851	1.072	3.807	808.283	671.018	8.977	804	666	4	9	10	11
475	596	475	309	142235	299.442	12.159	300.000	35	300	178.265	672.080	8.503	4.607	1.148	4.540	178.262	672.081	8.512	173	669	4	13	10	11
537	680	537	335	19332	36.000	0.000	36.000	36	36	248.914	671.404	8.950	4.847	1.260	4.849	248.914	671.404	8.950	242	668	4	15	7	12
438	626	438	288	16206	37.000	0.000	37.000	37	37	634.461	673.781	6.929	4.833	1.568	4.954	634.461	673.781	6.929	628	668	4	14	14	7
168	338	168	134	6384	38.000	0.000	38.000	38	38	644.405	673.631	7.113	3.317	0.995	3.301	644.405	673.631	7.113	642	670	4	8	8	10
85	208	85	75	3483	40.976	0.217	41.000	39	41	734.118	673.588	6.365	2.487	0.734	2.553	734.117	673.589	6.366	731	671	4	8	6	6
542	640	542	313	21680	40.000	0.000	40.000	40	40	189.504	676.000	10.393	4.817	1.201	4.803	189.504	676.000	10.393	185	671	4	12	10	14
583	768	583	330	27401	47.000	0.000	47.000	47	47	525.894	673.822	8.058	5.122	1.414	5.132	525.894	673.822	8.058	519	667	4	14	16	10
86	182	86	69	3784	44.000	0.000	44.000	44	44	708.826	674.744	6.674	2.576	0.752	2.424	708.826	674.744	6.674	706	671	4	7	9	6
162	304	162	124	50277	310.352	20.978	312.000	45	312	745.401	675.735	7.623	3.384	1.139	3.133	745.393	675.738	7.643	742	671	4	8	12	8
550	864	550	378	26400	48.000	0.000	48.000	48	48	800.445	677.069	7.993	5.501	1.792	5.395	800.445	677.069	7.993	794	668	4	15	17	13
16	60	16	16	844	52.750	1.000	53.000	49	53	537.375	677.062	5.562	1.801	0.846	1.702	537.386	677.063	5.570	534	677	4	7	2	4
419	620	419	259	21369	51.000	0.000	51.000	51	51	682.198	679.551	7.759	4.518	1.219	4.505	682.198	679.551	7.759	677	673	4	13	14	8
361	550	361	262	19494	54.000	0.000	54.000	54	54	553.352	678.715	6.510	4.965	1.851	4.913	553.352	678.715	6.510	544	674	4	18	12	8
905	1084	905	519	50681	56.001	0.033	56.000	56	57	177.377	680.810	10.117	5.911	1.737	5.851	177.377	680.810	10.117	169	676	4	18	13	12
879	1198	879	612	50982	58.000	0.000	58.000	58	58	223.013	681.086	9.041	6.483	2.539	6.386	223.013	681.086	9.041	208	674	4	23	14	13
1284	1428	1284	695	79605	61.998	0.084	62.000	59	62	113.520	684.753	9.549	6.805	2.004	6.472	113.520	684.754	9.549	107	674	4	13	23	13
320	458	320	217	19200	60.000	0.000	60.000	60	60	161.634	677.138	7.597	4.095	1.159	4.003	161.634	677.138	7.597	155	671	4	13	11	9
116	172	116	81	7076	61.000	0.000	61.000	61	61	492.172	682.672	6.474	2.619	0.366	2.646	492.172	682.672	6.474	490	680	4	5	6	6
854	1216	854	573	1369774	1603.951	997.571	2249.000	63	2249	472.141	679.398	8.744	5.877	1.985	5.994	472.133	677.256	9.300	463	672	4	17	17	12
839	1360	839	584	1462604	1743.271	569.451	1946.000	68	5353	535.248	685.192	9.883	6.077	2.007	5.941	535.973	685.450	10.330	525	679	4	20	16	13
149	282	149	118	9689	65.027	0.328	65.000	65	69	631.242	683.523	6.718	3.168	0.979	3.075	631.241	683.524	6.717	627	680	4	10	7	6
577	804	577	388	201666	349.508	11.823	350.000	66	350	165.629	686.849	8.785	4.955	1.431	4.958	165.631	686.853	8.792	158	680	4	15	14	12
16	60	16	16	1072	67.000	0.000	67.000	67	67	210.375	684.625	5.375	1.637	0.832	1.556	210.375	684.625	5.375	207	684	4	7	2	3
356	632	356	277	26340	73.989	0.212	74.000	70	74	548.848	687.295	7.542	4.337	1.343	4.175	548.848	687.295	7.543	542	682	4	15	12	10
511	868	511	373	784281	1534.797	771.857	1941.000	71	1941	564.503	681.789	9.008	5.394	1.994	5.200	563.212	681.163	9.804	559	674	4	17	15	12
59	116	59	51	4425	75.000	0.000	75.000	75	75	479.271	688.390	6.102	2.040	0.515	2.042	479.271	688.390	6.102	477	686	4	6	5	5
123	254	123	106	9471	77.000	0.000	77.000	77	77	512.098	690.797	5.821	3.165	1.353	2.883	512.098	690.797	5.821	507	685	4	10	12	5
215	398	215	166	16770	78.000	0.000	78.000	78	78	554.786	692.693	7.953	3.641	1.223	3.652	554.786	692.693	7.953	551	689	4	10	7	12
166	366	166	145	154609	931.380	756.626	389.000	79	1974	809.596	693.271	7.054	3.342	1.083	3.304	808.205	693.927	7.162	805	689	4	9	10	8
1339	1676	1339	824	521900	389.768	8.472	390.000	80	390	96.357	696.996	8.656	7.315	2.566	7.067	96.354	696.999	8.658	90	686	4	14	27	13
342	556	342	227	28044	82.000	0.000	82.000	82	82	502.219	694.181	8.784	4.535	1.478	4.417	502.219	694.181	8.784	497	688	4	11	12	12
80	180	80	75	6640	83.000	0.000	83.000	83	83	538.025	693.812	5.713	2.511	0.882	2.453	538.025	693.812	5.713	534	691	4	9	7	5
1047	1210	1047	575	92136	88.000	0.000	88.000	88	88	185.112	698.342	8.258	6.381	1.769	6.431	185.112	698.342	8.258	179	688	4	19	19	11
236	378	236	171	20060	85.000	0.000	85.000	85	85	739.797	697.326	6.352	4.540	1.919	4.538	739.797	697.326	6.352	733	693	4	16	11	6
265	378	265	183	22790	86.000	0.000	86.000	86	86	174.770	695.736	7.819	3.725	1.005	3.604	174.770	695.736	7.819	171	690	4	7	11	9
440	786	440	345	702701	1597.048	750.625	1970.000	87	1970	490.391	694.686	8.432	5.028	1.857	4.921	490.061	693.604	9.029	485	687	4	12	18	10
1736	2148	1736	1032	154504	89.000	0.000	89.000	89	89	214.400	698.269	9.339	8.047	2.871	7.521	214.398	698.270	9.339	204	685	4	21	29	13
668	900	668	430	276229	413.516	12.497	414.000	91	414	478.907	698.638	8.030	5.832	1.979	5.802	478.912	698.635	8.035	470	691	4	17	15	12
294	404	294	189	27341	92.997	0.058	93.000	92	93	552.109	700.758	6.748	4.016	1.184	4.065	552.109	700.759	6.748	546	697	4	13	9	6
583	844	583	363	55385	95.000	0.000	95.000	95	95	769.322	705.928	8.612	5.286	1.600	5.130	769.324	705.928	8.612	760	701	4	18	11	12
657	1126	657	489	1053558	1603.589	1024.626	2298.000	94	2298	323.700	704.924	9.248	6.049	2.453	5.786	325.675	704.448	10.176	315	693	4	16	22	12
2171	2480	2171	1168	989616	455.834	7.727	456.000	96	456	297.835	707.195	9.529	8.551	2.710	8.477	297.832	707.195	9.531	287	695	4	25	29	14
75	152	75	67	7275	97.000	0.000	97.000	97	97	547.987	708.467	5.747	2.395	0.786	2.504	547.987	708.467	5.747	545	706	4	8	6	4
632	856	632	421	61936	98.000	0.000	98.000	98	98	223.437	706.913	8.063	5.348	1.707	5.097	223.437	706.912	8.063	214	701	4	18	10	11
1495	1900	1495	878	707607	473.316	138.138	470.000	99	5798	273.193	711.838	9.577	7.483	2.782	7.034	273.230	711.829	9.629	259	704	4	28	18	13
11	40	11	11	1111	101.000	0.000	101.000	101	101	560.091	715.091	5.364	1.427	0.630	1.266	560.091	715.091	5.364	560	713	4	2	5	3
1025	1252	1025	593	517222	504.607	12.588	505.000	102	505	238.569	718.232	8.981	6.318	1.841	6.302	238.568	718.231	8.985	230	709	4	17	21	14
409	838	409	325	499629	1221.587	927.644	2016.000	109	2016	784.073	720.667	8.247	5.029	1.721	5.126	786.686	719.802	8.927	775	716	4	17	12	12
966	1176	966	544	496114	513.576	13.192	514.000	104	514	285.152	719.107	9.437	6.584	2.332	6.329	285.152	719.107	9.441	273	714	4	23	12	13
1425	1796	1425	832	149625	105.000	0.000	105.000	105	105	317.664	719.473	10.217	7.092	2.062	6.966	317.662	719.472	10.217	306	707	4	23	25	13
394	610	394	282	211147	535.906	21.714	537.000	106	537	111.789	723.670	7.312	4.765	1.592	4.648	111.787	723.675	7.319	106	716	4	11	17	9
2385	2674	2385	1253	262348	109.999	0.041	110.000	108	110	341.757	723.583	9.618	8.979	2.732	8.922	341.761	723.584	9.618	328	713	4	27	27	13
329	464	329	212	36848	112.000	0.000	112.000	112	112	250.280	729.945	7.046	4.143	1.121	4.164	250.280	729.945	7.046	244	725	4	11	11	8
373	472	373	221	42149	113.000	0.000	113.000	113	113	669.062	732.206	7.611	4.351	1.176	4.175	669.061	732.206	7.611	665	726	4	10	14	8
671	1000	671	457	1160658	1729.744	108.359	1737.000	114	1737	782.110	735.647	7.274	6.074	2.343	5.975	782.106	735.654	7.284	776	726	4	15	21	8
1216	1676	1216	799	3547988	2917.753	1628.917	3864.000	116	3864	363.259	740.061	10.421	6.343	1.975	6.343	364.708	740.968	10.892	355	732	4	21	17	13
925	1352	925	623	109150	118.000	0.000	118.000	118	118	826.299	752.623	7.690	6.865	2.678	6.527	826.302	752.622	7.690	813	745	4	24	19	11
473	638	473	293	56287	119.000	0.000	119.000	119	119	353.315	755.634	8.501	4.640	1.301	4.612	353.315	755.635	8.501	346	752	4	15	11	11
924	1084	924	533	110881	120.001	0.033	120.000	120	121	405.133	754.439	10.598	6.029	1.695	5.990	405.133	754.439	10.598	396	746	4	15	18	13
589	776	589	374	427010	724.975	24.888	726.000	122	726	381.623	759.324	8.355	4.944	1.350	4.966	381.625	759.321	8.361	375	754	4	13	14	10
309	526	309	236	337652	1092.725	587.445	747.000	123	2065	760.424	761.595	7.078	4.280	1.469	4.292	758.900	761.396	7.197	755	757	4	14	9	8
482	580	482	275	60250	125.000	0.000	125.000	125	125	421.886	772.141	8.701	4.827	1.284	4.596	421.885	772.141	8.701	414	766	4	13	11	13
42	122	42	42	5292	126.000	0.000	126.000	126	126	409.119	775.976	7.857	2.580	1.048	2.530	409.119	775.976	7.857	406	775	4	7	2	9
497	764	497	331	409823	824.594	31.354	826.000	127	826	789.757	776.115	9.483	4.853	1.347	4.874	789.752	776.113	9.492	784	772	4	13	10	12
104	172	104	76	13312	128.000	0.000	128.000	128	128	472.029	780.038	6.423	2.562	0.518	2.594	472.029	780.038	6.423	470	777	4	6	7	6
309	512	309	213	286709	927.861	470.745	859.000	130	4004	811.285	783.382	8.042	4.102	1.169	3.913	811.399	783.274	8.433	806	777	4	12	13	11
153	246	153	106	20043	131.000	0.000	131.000	131	131	753.065	790.882	6.621	3.084	0.811	3.092	753.065	790.882	6.621	750	787	4	8	9	6
113	206	113	91	102836	910.053	73.847	917.000	132	917	827.150	797.389	6.168	2.720	0.748	2.750	827.136	797.400	6.185	824	794	4	8	7	5
190	288	190	126	25270	133.000	0.000	133.000	133	133	835.526	800.253	6.679	3.298	0.757	3.255	835.526	800.252	6.679	831	797	4	10	7	6
681	870	681	403	91935	135.000	0.000	135.000	135	135	52.275	496.567	9.877	5.437	1.529	5.283	52.275	496.567	9.877	48	488	5	11	17	12
