Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
496	698	496	311	496	1.000	0.000	1.000	1	1	994.966	109.873	8.069	5.015	1.575	5.007	994.966	109.873	8.069	989	103	3	12	15	11
559	778	559	350	2796	5.002	0.042	5.000	5	6	978.871	120.628	7.488	5.039	1.314	4.888	978.871	120.628	7.487	972	114	3	16	14	11
433	618	433	277	1731	3.998	0.048	4.000	3	4	964.693	119.185	7.206	4.528	1.286	4.472	964.694	119.184	7.208	959	114	3	14	10	10
204	326	204	149	1428	7.000	0.000	7.000	7	7	987.691	125.789	5.701	3.493	1.040	3.480	987.691	125.789	5.701	984	123	3	11	8	6
472	684	472	316	24501	51.909	1.979	52.000	9	52	963.506	127.852	8.570	4.655	1.325	4.765	963.507	127.848	8.580	958	124	3	13	9	11
159	234	159	109	1590	10.000	0.000	10.000	10	10	999.170	131.704	5.667	3.027	0.646	2.980	999.170	131.704	5.667	995	127	3	7	9	6
134	244	134	102	1741	12.993	0.086	13.000	12	13	944.284	135.993	5.515	2.869	0.772	2.902	944.283	135.993	5.516	942	132	3	7	9	6
630	766	630	393	9449	14.998	0.040	15.000	14	15	994.327	136.903	8.813	5.126	1.580	5.106	994.327	136.903	8.813	990	131	3	12	15	12
680	804	680	388	11560	17.000	0.000	17.000	17	17	985.531	139.174	7.454	5.219	1.282	5.170	985.531	139.174	7.454	979	132	3	12	15	11
672	868	672	403	10752	16.000	0.000	16.000	16	16	936.333	141.244	6.967	5.649	1.876	5.238	936.333	141.244	6.967	926	132	3	19	18	10
291	394	291	193	5238	18.000	0.000	18.000	18	18	986.539	150.969	6.907	3.835	0.906	3.737	986.539	150.969	6.907	981	148	3	11	7	10
257	384	257	171	5139	19.996	0.062	20.000	19	20	931.973	155.121	5.669	3.771	1.029	3.804	931.973	155.121	5.670	926	150	3	12	10	6
363	478	363	217	7623	21.000	0.000	21.000	21	21	917.083	156.055	6.017	4.354	1.188	4.191	917.083	156.055	6.017	912	150	3	11	14	7
451	664	451	297	9922	22.000	0.000	22.000	22	22	941.661	161.667	8.519	4.512	1.204	4.646	941.661	161.667	8.519	936	157	3	12	11	11
13	48	13	13	312	24.000	0.000	24.000	24	24	950.846	165.231	4.385	1.658	0.783	1.817	950.846	165.231	4.385	950	163	3	2	6	3
768	978	768	446	20736	27.000	0.000	27.000	27	27	890.951	172.505	6.359	6.211	2.184	5.993	890.951	172.505	6.359	881	165	3	23	17	10
333	584	333	245	9657	29.000	0.000	29.000	29	29	917.637	194.568	8.084	4.150	1.320	4.185	917.637	194.568	8.084	912	189	3	11	11	11
78	132	78	67	2418	31.000	0.000	31.000	31	31	991.628	205.128	5.577	2.231	0.499	2.259	991.628	205.128	5.577	990	203	3	6	5	6
128	238	128	101	4096	32.000	0.000	32.000	32	32	1000.484	210.547	5.836	2.977	0.939	2.872	1000.484	210.547	5.836	997	206	3	9	8	7
423	530	423	253	13959	33.000	0.000	33.000	33	33	916.929	216.095	6.537	4.443	1.132	4.442	916.929	216.095	6.537	910	211	3	15	10	10
1002	1436	1002	673	2229194	2224.745	778.354	2523.000	34	2523	990.127	212.256	9.083	6.681	2.397	6.384	989.856	211.089	9.537	983	201	3	17	23	11
262	486	262	207	9170	35.000	0.000	35.000	35	35	936.450	222.435	5.630	4.403	1.770	4.270	936.450	222.435	5.630	929	217	3	19	13	6
201	288	201	128	7236	36.000	0.000	36.000	36	36	961.119	222.876	6.025	3.380	0.756	3.273	961.119	222.876	6.025	958	219	3	8	9	7
399	504	399	241	14763	37.000	0.000	37.000	37	37	880.972	231.165	6.556	4.355	1.060	4.230	880.972	231.165	6.556	875	227	3	13	10	9
297	638	297	272	588262	1980.680	1190.905	2216.000	39	3804	974.583	234.269	7.687	4.470	1.653	4.399	975.725	233.482	8.358	970	225	3	10	17	11
429	682	429	299	91632	213.594	8.401	214.000	40	214	886.730	255.364	6.126	4.942	1.793	4.937	886.729	255.362	6.132	880	249	3	17	14	10
335	432	335	199	13735	41.000	0.000	41.000	41	41	971.636	269.916	6.093	4.185	1.117	4.111	971.636	269.916	6.093	967	265	3	11	11	9
293	468	293	204	12892	44.000	0.000	44.000	44	44	886.048	275.065	6.150	4.149	1.288	4.190	886.048	275.065	6.150	881	269	3	11	12	8
163	274	163	122	7335	45.000	0.000	45.000	45	45	1014.356	286.233	5.896	3.495	1.335	3.156	1014.356	286.233	5.896	1012	279	3	5	13	7
8	34	8	8	3252	406.500	145.664	458.000	46	458	887.750	355.125	4.375	1.246	0.511	1.261	887.845	355.014	4.549	887	354	3	2	4	3
398	492	398	226	18706	47.000	0.000	47.000	47	47	729.269	359.256	6.545	4.351	1.000	4.403	729.269	359.256	6.545	724	353	3	13	12	9
73	140	73	61	3504	48.000	0.000	48.000	48	48	996.438	102.233	5.849	2.267	0.628	2.280	996.438	102.233	5.849	994	100	4	6	7	5
577	636	577	312	28273	49.000	0.000	49.000	49	49	976.225	106.464	9.222	5.029	1.214	4.880	976.223	106.464	9.222	971	102	4	15	12	10
619	798	619	360	31569	51.000	0.000	51.000	51	51	950.557	130.267	9.795	5.213	1.435	5.180	950.560	130.267	9.795	943	124	4	14	14	10
677	864	677	421	1682712	2485.542	187.676	2500.000	53	2500	937.394	125.043	9.149	5.600	1.781	5.437	937.408	125.020	9.170	926	119	4	19	13	10
436	574	436	260	23544	54.000	0.000	54.000	54	54	920.982	137.298	8.108	4.497	1.022	4.458	920.982	137.298	8.108	916	132	4	11	13	9
197	274	197	127	10835	55.000	0.000	55.000	55	55	968.274	141.020	6.893	3.253	0.591	3.232	968.274	141.020	6.893	965	138	4	8	7	9
85	142	85	67	4930	58.000	0.000	58.000	58	58	924.918	150.847	5.506	2.366	0.505	2.302	924.918	150.847	5.506	923	149	4	7	5	5
490	688	490	309	29400	60.000	0.000	60.000	60	60	946.127	152.357	9.018	5.087	1.652	5.033	946.127	152.357	9.018	939	146	4	15	16	10
521	700	521	322	29697	57.000	0.000	57.000	57	57	897.415	150.791	8.109	5.532	2.226	5.056	897.412	150.791	8.109	890	145	4	21	11	10
91	170	91	67	5551	61.000	0.000	61.000	61	61	963.747	157.264	5.868	2.477	0.558	2.438	963.747	157.264	5.868	960	154	4	8	6	5
837	1282	837	582	1220262	1457.900	1785.916	65.000	64	3746	901.156	159.216	8.342	6.193	2.296	6.169	905.528	156.551	10.627	891	151	4	21	18	11
148	284	148	118	9324	63.000	0.000	63.000	63	63	952.831	158.581	7.142	3.380	1.214	3.349	952.831	158.581	7.142	949	155	4	9	7	10
694	988	694	472	45804	66.000	0.000	66.000	66	66	993.068	160.075	8.903	5.641	1.993	5.272	993.065	160.075	8.903	985	154	4	19	14	10
511	662	511	303	34237	67.000	0.000	67.000	67	67	981.843	162.838	7.554	4.818	1.199	4.612	981.846	162.838	7.554	975	155	4	13	16	10
229	328	229	165	16259	71.000	0.000	71.000	71	71	1001.345	161.638	5.952	3.675	1.160	3.655	1001.345	161.638	5.952	998	156	4	7	12	6
289	482	289	227	19941	69.000	0.000	69.000	69	69	929.142	164.401	5.813	4.576	1.764	4.519	929.142	164.401	5.813	922	161	4	17	10	6
273	474	273	203	20475	75.000	0.000	75.000	75	75	969.443	168.465	9.125	4.302	1.461	4.364	969.444	168.465	9.125	963	164	4	14	11	10
236	430	236	191	17464	74.000	0.000	74.000	74	74	943.309	170.636	5.992	4.223	1.719	4.096	943.309	170.636	5.992	937	165	4	13	12	9
94	164	94	68	7238	77.000	0.000	77.000	77	77	908.660	169.926	5.702	2.556	0.629	2.517	908.660	169.926	5.702	905	168	4	8	5	5
507	704	507	327	1112358	2194.000	0.000	2194.000	2194	2194	924.250	169.073	9.083	5.204	1.926	4.870	924.250	169.073	9.083	918	159	4	12	17	11
629	796	629	374	50320	80.000	0.000	80.000	80	80	873.766	173.663	7.137	5.532	1.750	5.205	873.766	173.663	7.137	864	165	4	20	15	10
168	278	168	126	13272	79.000	0.000	79.000	79	79	953.107	175.060	6.369	3.223	0.949	3.188	953.107	175.060	6.369	948	172	4	11	7	5
351	558	351	255	259082	738.125	35.121	740.000	82	740	963.650	180.276	7.792	4.632	1.663	4.478	963.640	180.285	7.802	958	174	4	13	11	10
87	172	87	69	7047	81.000	0.000	81.000	81	81	932.264	177.345	5.448	2.486	0.643	2.461	932.264	177.345	5.448	929	175	4	8	6	4
713	890	713	417	59179	83.000	0.000	83.000	83	83	978.596	179.547	8.459	5.724	1.873	5.586	978.598	179.547	8.459	970	174	4	20	12	10
251	388	251	171	24763	98.657	232.217	84.000	84	3763	880.295	181.163	7.861	3.748	1.093	3.737	879.954	180.991	8.178	876	178	4	9	8	10
380	542	380	253	33060	87.000	0.000	87.000	87	87	847.313	180.747	7.868	4.533	1.410	4.390	847.314	180.747	7.868	842	176	4	13	10	10
188	308	188	144	17479	92.973	0.365	93.000	88	93	951.330	184.410	5.739	3.407	1.007	3.489	951.330	184.410	5.740	947	180	4	10	10	4
225	344	225	149	20475	91.000	0.000	91.000	91	91	861.578	183.218	7.147	3.742	1.268	3.638	861.578	183.218	7.147	856	180	4	13	7	7
158	242	158	115	14220	90.000	0.000	90.000	90	90	1004.019	182.392	7.089	3.135	0.848	3.062	1004.019	182.392	7.089	1001	179	4	6	8	8
