Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
270	392	270	186	270	1.000	0.000	1.000	1	1	1004.800	343.259	6.715	3.920	1.124	3.791	1004.800	343.259	6.715	1001	337	4	9	12	7
225	342	225	146	675	3.000	0.000	3.000	3	3	939.987	431.480	7.151	3.481	0.733	3.461	939.987	431.480	7.151	936	427	4	9	10	8
242	388	242	172	968	4.000	0.000	4.000	4	4	1010.066	328.802	7.310	3.823	1.152	3.810	1010.066	328.802	7.310	1006	324	5	8	13	7
800	986	800	483	4800	6.000	0.000	6.000	6	6	992.705	347.399	9.220	5.997	1.884	5.869	992.705	347.399	9.220	989	338	5	11	20	10
65	120	65	56	325	5.000	0.000	5.000	5	5	1012.569	344.908	6.446	2.103	0.479	2.019	1012.569	344.908	6.446	1010	343	5	5	6	4
366	536	366	264	2928	8.000	0.000	8.000	8	8	1000.008	354.281	6.956	4.667	1.635	4.659	1000.008	354.281	6.956	995	348	5	14	16	7
360	420	360	209	2520	7.000	0.000	7.000	7	7	979.792	355.239	8.753	4.124	0.912	4.155	979.792	355.239	8.753	975	351	5	9	11	8
151	274	151	122	93771	621.000	0.000	621.000	621	621	1010.808	354.815	7.404	3.143	0.982	3.238	1010.808	354.815	7.404	1008	350	5	7	10	5
286	444	286	205	2860	10.000	0.000	10.000	10	10	991.353	362.794	6.948	4.209	1.451	3.977	991.353	362.794	6.948	985	358	5	14	11	6
239	408	239	176	148286	620.444	39.522	623.000	12	623	1010.071	369.423	8.293	3.743	1.092	3.682	1010.081	369.429	8.306	1003	364	5	12	11	8
312	554	312	232	4992	16.000	0.000	16.000	16	16	993.497	371.942	8.446	4.313	1.491	4.190	993.497	371.942	8.446	986	367	5	16	12	11
164	324	164	137	2460	15.000	0.000	15.000	15	15	976.402	373.043	9.335	3.568	1.267	3.618	976.402	373.043	9.335	972	369	5	10	9	10
21	70	21	21	357	17.000	0.000	17.000	17	17	978.952	379.143	6.286	1.567	0.560	1.467	978.952	379.143	6.286	977	377	5	5	4	3
128	314	128	114	2304	18.000	0.000	18.000	18	18	1001.172	383.859	7.156	3.257	1.327	3.084	1001.172	383.859	7.156	998	377	5	7	12	6
489	926	489	374	9291	19.000	0.000	19.000	19	19	981.211	387.489	9.996	4.944	1.658	4.861	981.211	387.489	9.996	975	381	5	13	15	11
131	244	131	106	2620	20.000	0.000	20.000	20	20	971.183	389.183	6.115	3.140	1.072	3.159	971.183	389.183	6.115	967	386	5	10	8	4
62	142	62	54	1364	22.000	0.000	22.000	22	22	987.726	393.726	5.935	2.243	0.755	2.192	987.726	393.726	5.935	985	391	5	7	7	4
63	128	63	51	1323	21.000	0.000	21.000	21	21	960.349	393.667	6.476	2.131	0.426	2.127	960.349	393.667	6.476	958	391	5	5	6	4
255	364	255	161	5865	23.000	0.000	23.000	23	23	1005.239	398.090	7.110	3.745	0.948	3.763	1005.239	398.090	7.110	1000	394	5	11	9	9
