Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
686	1002	686	466	288386	420.388	16.036	421.000	1	421	496.666	415.904	7.136	5.882	2.063	5.789	496.668	415.907	7.140	487	408	4	19	18	9
86	190	86	74	172	2.000	0.000	2.000	2	2	434.744	475.477	6.895	2.482	0.737	2.431	434.744	475.477	6.895	432	473	4	7	7	7
100	200	100	81	300	3.000	0.000	3.000	3	3	408.310	486.490	6.040	2.871	1.077	2.735	408.310	486.490	6.040	404	484	4	10	9	5
470	788	470	346	321270	683.553	31.366	685.000	5	685	498.736	493.470	7.443	5.570	2.267	5.314	498.735	493.469	7.450	490	484	4	18	19	9
154	250	154	111	924	6.000	0.000	6.000	6	6	325.312	495.195	6.935	3.052	0.776	3.006	325.312	495.195	6.935	322	491	4	8	9	6
580	900	580	404	8700	15.000	0.000	15.000	15	15	302.021	504.331	6.722	6.232	2.702	5.619	302.021	504.331	6.722	291	495	4	22	21	8
605	874	605	396	7260	12.000	0.000	12.000	12	12	374.099	504.846	6.759	5.718	1.999	5.559	374.099	504.846	6.759	363	498	4	21	16	7
44	106	44	42	396	9.000	0.000	9.000	9	9	285.182	500.000	5.568	1.877	0.600	2.054	285.182	500.000	5.568	283	498	4	5	5	4
6	28	6	6	60	10.000	0.000	10.000	10	10	306.167	499.333	4.833	1.423	0.755	1.519	306.167	499.333	4.833	306	497	4	2	5	2
94	186	94	77	65483	696.628	71.477	704.000	11	704	239.479	502.191	6.223	2.548	0.714	2.555	239.494	502.194	6.247	236	500	4	9	6	5
555	872	555	385	395718	713.005	0.127	713.000	713	716	487.205	506.337	7.932	5.313	1.781	5.189	487.205	506.337	7.932	481	497	4	16	17	9
495	704	495	325	8415	17.000	0.000	17.000	17	17	411.592	509.529	7.220	5.277	1.742	5.128	411.592	509.529	7.220	405	504	4	16	13	9
199	380	199	158	17441	87.643	480.484	19.000	19	3434	466.211	512.045	7.171	3.388	1.027	3.455	465.850	510.639	9.582	462	509	4	10	8	8
313	478	313	204	6886	22.000	0.000	22.000	22	22	366.042	514.946	7.700	4.225	1.191	4.181	366.042	514.946	7.700	361	510	4	12	10	9
317	508	317	227	10072	31.773	191.806	21.000	21	3436	327.792	515.151	6.726	4.340	1.528	4.254	327.523	514.422	7.836	323	510	4	13	12	7
184	314	184	137	134894	733.120	52.637	737.000	23	737	422.565	518.701	6.685	3.321	0.920	3.252	422.573	518.715	6.699	418	514	4	11	9	7
580	880	580	394	427327	736.771	29.606	738.000	25	738	455.669	516.914	7.453	5.293	1.614	5.293	455.670	516.908	7.459	449	509	4	15	17	9
291	568	291	237	8437	28.993	0.117	29.000	27	29	340.715	524.406	6.863	4.242	1.399	4.191	340.715	524.406	6.863	334	519	4	15	11	9
376	696	376	286	11280	30.000	0.000	30.000	30	30	360.258	525.468	6.787	4.791	1.570	4.822	360.258	525.468	6.787	353	521	4	17	12	8
338	650	338	277	263494	779.568	57.530	784.000	34	784	299.914	534.994	6.648	4.646	1.620	4.692	299.917	534.994	6.663	294	528	4	15	16	8
284	530	284	209	9374	33.007	0.119	33.000	33	35	285.391	532.053	7.989	4.012	1.219	3.881	285.391	532.053	7.989	280	528	4	12	11	9
349	514	349	234	275249	788.679	56.996	793.000	38	793	356.350	537.046	7.367	4.258	1.181	4.208	356.352	537.049	7.385	350	532	4	12	11	9
165	328	165	129	127465	772.515	57.609	777.000	37	777	317.667	533.739	6.733	3.384	1.106	3.259	317.682	533.726	6.749	312	530	4	12	9	8
182	318	182	143	142486	782.890	55.445	787.000	39	787	445.973	536.280	6.418	3.567	1.309	3.437	445.983	536.282	6.430	442	533	4	10	10	7
188	406	188	155	214771	1142.399	550.069	788.000	41	1970	457.574	533.814	7.479	3.725	1.235	3.753	457.799	532.678	7.087	454	528	4	9	12	9
102	218	102	90	4284	42.000	0.000	42.000	42	42	270.000	539.941	6.039	2.820	1.025	2.871	270.000	539.941	6.039	267	537	4	8	7	7
37	110	37	37	1665	45.000	0.000	45.000	45	45	461.865	536.000	5.622	2.303	1.299	2.040	461.865	536.000	5.622	459	532	4	7	9	4
404	540	404	268	19796	49.000	0.000	49.000	49	49	335.235	542.045	6.334	4.693	1.460	4.716	335.235	542.045	6.334	329	536	4	13	13	6
99	192	99	78	4752	48.000	0.000	48.000	48	48	283.394	543.636	6.101	2.748	0.965	2.668	283.394	543.636	6.101	280	541	4	11	6	6
189	354	189	142	152521	806.989	55.136	811.000	53	811	377.921	543.349	6.825	3.498	1.046	3.453	377.930	543.346	6.839	373	539	4	11	9	7
11	56	11	11	14139	1285.364	608.804	1560.000	54	1560	217.636	544.091	5.364	1.666	0.590	1.679	217.558	543.898	5.547	216	543	4	5	3	3
33	82	33	31	1815	55.000	0.000	55.000	55	55	248.545	544.576	5.758	1.653	0.466	1.667	248.545	544.576	5.758	247	543	4	5	4	4
25	92	25	25	19568	782.720	151.400	813.000	56	813	453.280	544.840	5.560	1.911	0.685	1.944	453.291	544.834	5.620	451	543	4	6	5	4
394	786	394	319	24428	62.000	0.000	62.000	62	62	311.437	550.043	7.759	5.326	2.240	5.284	311.437	550.043	7.759	303	542	4	18	19	9
55	130	55	47	3245	59.000	0.000	59.000	59	59	201.055	549.491	5.709	2.213	0.709	2.032	201.055	549.491	5.709	198	547	4	7	6	5
37	102	37	32	2331	63.000	0.000	63.000	63	63	232.378	551.243	5.919	1.827	0.476	1.840	232.378	551.243	5.919	231	549	4	4	6	4
216	388	216	174	179805	832.431	52.460	836.000	65	836	286.991	554.801	6.537	4.048	1.563	3.765	286.999	554.804	6.548	281	551	4	15	8	7
349	668	349	273	24081	69.000	0.000	69.000	69	69	335.109	554.318	8.049	5.193	2.188	4.600	335.109	554.318	8.049	326	547	4	20	13	9
294	498	294	222	19404	66.000	0.000	66.000	66	66	188.871	553.415	7.327	4.605	1.841	4.341	188.871	553.415	7.327	180	549	4	18	11	9
164	312	164	128	11480	70.000	0.000	70.000	70	70	266.140	555.701	6.835	3.300	1.057	3.168	266.140	555.701	6.835	262	552	4	10	9	7
321	478	321	227	269961	841.000	0.000	841.000	841	841	317.763	557.439	7.165	4.292	1.360	4.131	317.763	557.440	7.165	312	553	4	14	10	8
190	364	190	149	13870	73.000	0.000	73.000	73	73	329.826	564.321	6.579	4.010	1.582	3.860	329.826	564.321	6.579	326	557	4	9	15	6
