 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	70.784	151.389	430	265	13262090	30842.070	15603.129	26746.500	11850	65535	588.423	422.216	7.535	2.447	0.693	2.562	588.389	422.295	7.511	580	417	5	17	12	6
2	32.100	77.607	195	138	4945137	25359.678	10405.788	22832.000	11906	52071	494.421	289.513	7.221	1.673	0.277	1.693	494.478	289.448	7.244	490	285	6	10	10	4
3	1.975	16.343	12	12	193743	16145.250	3790.877	14330.000	11955	21945	529.667	329.583	7.167	0.798	0.336	0.825	529.681	329.579	7.164	529	328	6	3	4	3
4	17.284	53.199	105	75	2693781	25655.057	11567.460	22689.000	11856	61737	457.714	356.733	8.038	1.445	0.334	1.377	457.722	356.818	8.014	454	354	6	8	6	5
5	37.203	86.401	226	136	7710256	34116.176	18334.406	29776.500	11844	65535	442.752	366.686	8.420	1.898	0.299	1.859	442.747	366.685	8.450	439	363	6	9	9	6
6	34.240	79.919	208	120	6964515	33483.246	18021.520	28981.000	11843	65535	539.087	423.096	8.168	1.875	0.296	1.825	539.027	423.121	8.178	535	419	6	9	9	6
7	12.017	39.546	73	56	1776982	24342.219	10677.354	21716.000	11906	50824	394.370	457.164	7.781	1.270	0.269	1.252	394.355	457.186	7.802	391	455	6	7	5	4
8	35.227	80.264	214	130	6894109	32215.463	16635.471	27865.500	11851	65535	559.271	488.220	8.117	1.877	0.295	1.888	559.170	488.218	8.176	555	484	6	9	9	5
9	25.515	63.887	155	105	4549849	29353.865	14894.163	24616.000	11848	65535	677.013	499.948	7.639	1.642	0.279	1.621	677.122	499.952	7.670	673	497	6	8	7	5
10	37.367	103.537	227	151	6679750	29426.211	16396.828	24255.000	11931	65535	600.577	537.934	8.229	1.987	0.515	2.050	600.907	537.630	8.161	595	534	6	12	10	5
11	3.622	18.756	22	21	377735	17169.773	4647.280	15587.500	11883	27220	471.364	308.227	7.636	0.765	0.217	0.738	471.456	308.192	7.645	469	307	7	5	4	3
12	36.544	92.953	222	149	8332371	37533.203	19081.371	31380.500	11886	65535	452.311	316.189	8.950	2.067	0.577	2.122	452.330	316.207	8.946	446	314	7	14	6	5
13	16.461	46.269	100	73	2691055	26910.551	12643.064	22167.000	12129	58072	428.440	390.530	8.710	1.389	0.225	1.383	428.413	390.575	8.701	426	388	7	6	6	4
14	11.194	39.372	68	64	1248348	18358.059	4630.804	16990.000	11910	29816	533.721	404.956	8.353	1.096	0.319	1.093	533.757	405.027	8.319	530	402	7	8	6	3
15	11.688	46.510	71	60	1190641	16769.592	4184.065	15323.000	11970	26531	514.915	407.732	8.127	1.164	0.252	1.205	514.868	407.762	8.111	512	405	7	7	7	3
16	35.063	79.575	213	129	6988241	32808.645	16971.307	28077.000	11854	65535	589.324	454.826	8.925	1.873	0.272	1.891	589.358	454.725	8.896	585	452	7	9	8	5
17	21.071	57.406	128	86	4215797	32935.914	17780.877	25419.000	11946	65535	368.992	486.320	9.477	1.554	0.242	1.562	369.046	486.403	9.419	365	484	7	9	6	5
18	28.807	69.610	175	121	4900355	28002.029	13900.903	22857.000	12020	63585	382.183	520.406	8.634	1.701	0.300	1.713	382.280	520.385	8.629	378	517	7	9	8	5
19	11.029	39.821	67	62	1275542	19037.939	5769.128	18256.000	11913	35048	368.925	527.403	8.388	1.101	0.308	1.118	368.927	527.293	8.386	366	524	7	7	7	4
20	37.367	83.229	227	141	7214819	31783.344	16212.752	28839.000	12004	65535	620.141	530.013	8.947	1.903	0.307	1.947	620.162	530.050	8.915	617	525	7	7	11	5
21	27.820	69.472	169	112	5089808	30117.207	15563.021	25858.000	11957	65535	404.811	546.538	9.077	1.662	0.275	1.653	404.846	546.454	9.027	401	543	7	8	9	5
22	26.667	76.851	162	120	4170893	25746.254	9980.060	23804.000	11856	55773	409.142	558.556	9.074	1.678	0.478	1.696	409.396	558.484	9.045	404	556	7	11	7	5
23	20.083	53.992	122	83	3366427	27593.664	13480.045	24227.500	12143	65040	621.074	590.467	8.779	1.520	0.266	1.467	621.012	590.497	8.797	618	588	7	7	6	5
24	35.557	81.057	216	134	7315635	33868.680	17582.518	28218.000	12027	65535	496.861	600.583	8.903	1.908	0.377	1.975	496.921	600.548	8.881	492	598	7	11	7	5
25	39.014	84.263	237	145	7399807	31222.814	15790.597	26310.000	11884	65535	581.835	602.160	8.831	1.909	0.259	1.910	581.897	602.047	8.789	578	598	7	9	9	5
26	22.717	60.715	138	95	4044459	29307.674	14531.049	24358.000	12346	64934	326.275	620.594	8.601	1.558	0.226	1.557	326.280	620.656	8.624	323	617	7	8	8	4
27	18.437	54.508	112	91	2194534	19594.053	6113.841	18550.500	11869	35465	579.179	624.830	8.018	1.361	0.225	1.344	579.170	624.787	8.024	575	621	7	9	9	3
28	18.931	53.096	115	81	3111549	27056.947	12090.199	23793.000	12050	55395	447.983	637.870	8.626	1.471	0.229	1.453	447.889	637.904	8.628	445	635	7	7	7	4
29	24.198	61.749	147	99	4412938	30019.986	14813.510	25234.000	11842	65535	466.177	641.959	8.565	1.613	0.237	1.622	466.327	641.940	8.592	462	638	7	9	8	4
30	22.881	61.060	139	97	3699464	26614.850	12086.260	23019.000	11887	63092	487.194	648.439	9.381	1.552	0.253	1.559	487.130	648.333	9.324	484	645	7	8	8	5
31	29.960	78.437	182	117	5683633	31228.752	16403.961	27060.500	11909	65535	306.022	685.791	9.989	1.786	0.391	1.798	305.943	685.655	9.903	302	682	7	9	9	6
32	19.260	57.198	117	88	2668965	22811.666	9651.269	20379.000	11871	53684	501.923	745.547	8.222	1.498	0.319	1.479	502.024	745.586	8.178	498	742	7	9	7	4
33	35.557	77.885	216	128	7345918	34008.879	18167.965	30616.500	11876	65535	270.764	772.268	9.069	1.874	0.264	1.903	270.796	772.216	9.032	267	769	7	9	8	5
34	29.137	75.576	177	112	5739780	32428.135	16834.867	28334.000	11924	65535	333.418	832.729	9.096	1.829	0.386	1.888	333.476	832.601	9.129	330	828	7	8	10	5
35	32.264	76.195	196	127	6145176	31352.939	14842.925	25989.500	11873	65535	465.719	442.852	9.505	1.788	0.307	1.810	465.758	442.819	9.480	461	439	8	10	9	4
