Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
151	230	151	106	151	1.000	0.000	1.000	1	1	86.748	80.132	7.338	2.994	0.713	3.041	86.748	80.132	7.338	83	76	5	9	9	6
84	150	84	62	168	2.000	0.000	2.000	2	2	142.214	80.821	7.214	2.344	0.419	2.326	142.214	80.821	7.214	140	78	5	6	7	5
265	436	265	182	795	3.000	0.000	3.000	3	3	173.694	81.185	9.955	4.030	1.282	4.161	173.694	81.185	9.955	170	77	5	10	9	11
202	298	202	143	808	4.000	0.000	4.000	4	4	204.911	90.243	7.391	3.417	0.978	3.410	204.911	90.243	7.391	200	87	5	10	9	6
361	468	361	208	1807	5.006	0.105	5.000	5	7	85.382	90.094	9.102	4.108	0.784	4.059	85.380	90.096	9.098	81	86	5	10	10	10
531	680	531	313	3186	6.000	0.000	6.000	6	6	316.913	91.341	8.876	4.883	1.346	4.868	316.913	91.341	8.876	311	84	5	14	14	10
480	644	480	310	3840	8.000	0.000	8.000	8	8	510.215	105.348	9.738	5.026	1.788	4.736	510.215	105.348	9.738	503	102	5	17	9	11
347	542	347	249	3123	9.000	0.000	9.000	9	9	186.314	111.793	10.643	4.455	1.566	4.612	186.314	111.793	10.643	181	107	5	11	14	11
368	518	368	229	4048	11.000	0.000	11.000	11	11	329.764	112.413	8.766	4.252	1.076	4.199	329.764	112.413	8.766	325	108	5	11	11	11
764	1172	764	552	7640	10.000	0.000	10.000	10	10	607.800	110.495	8.904	6.267	2.401	5.970	607.800	110.495	8.904	597	104	5	24	17	10
5	22	5	5	60	12.000	0.000	12.000	12	12	669.600	113.000	5.800	1.000	0.500	0.894	669.600	113.000	5.800	668	113	5	4	1	2
511	844	511	381	7154	14.000	0.000	14.000	14	14	674.192	112.566	9.145	5.315	1.767	5.244	674.192	112.566	9.145	666	105	5	17	13	10
375	584	375	254	9028	24.075	214.460	13.000	13	4166	764.941	112.712	8.064	4.644	1.560	4.390	764.508	111.464	9.415	757	109	5	17	9	7
93	162	93	67	1395	15.000	0.000	15.000	15	15	701.785	115.484	6.763	2.448	0.440	2.504	701.785	115.484	6.763	699	113	5	7	6	5
459	764	459	332	188712	411.137	18.484	412.000	16	412	741.031	117.887	8.261	5.205	1.914	5.115	741.034	117.889	8.268	732	107	5	15	19	9
209	276	209	135	3553	17.000	0.000	17.000	17	17	793.450	119.373	7.589	3.436	0.857	3.428	793.450	119.373	7.589	789	116	5	10	8	6
192	296	192	125	3648	19.000	0.000	19.000	19	19	199.880	118.573	7.792	3.311	0.791	3.318	199.880	118.573	7.792	196	114	5	10	10	8
285	540	285	227	600966	2108.653	124.157	2116.000	20	2118	502.365	123.095	9.007	4.404	1.686	4.184	502.362	123.102	9.021	497	117	5	10	15	10
170	270	170	121	71677	421.629	30.909	424.000	21	424	652.147	121.641	7.312	3.161	0.806	3.234	652.159	121.639	7.325	648	118	5	9	9	5
29	86	29	29	12006	414.000	75.392	428.000	22	428	730.103	122.621	6.897	1.780	0.663	1.769	730.107	122.642	6.961	729	120	5	4	6	5
303	438	303	218	7272	24.000	0.000	24.000	24	24	763.884	121.911	7.432	4.691	1.927	4.420	763.884	121.911	7.432	756	118	5	17	9	6
108	192	108	85	3024	28.000	0.000	28.000	28	28	464.685	123.500	7.130	2.679	0.766	2.666	464.685	123.500	7.130	462	121	5	9	7	6
145	294	145	117	3770	26.000	0.000	26.000	26	26	715.641	121.848	7.855	3.325	1.194	3.208	715.641	121.848	7.855	711	118	5	11	8	7
1201	1616	1201	776	2125353	1769.653	1668.074	3365.000	27	3365	806.473	119.903	9.422	6.818	2.373	6.791	804.907	116.055	9.443	797	107	5	18	25	10
409	570	409	286	175882	430.029	19.630	431.000	34	431	348.733	126.240	7.616	4.675	1.545	4.649	348.736	126.240	7.622	342	122	5	15	11	7
111	206	111	87	3219	29.000	0.000	29.000	29	29	476.000	122.477	7.586	2.627	0.618	2.597	476.000	122.477	7.586	472	120	5	8	6	6
811	1090	811	508	342660	422.515	13.800	423.000	30	423	549.107	120.075	9.322	6.098	1.809	6.040	549.110	120.071	9.327	539	111	5	18	19	11
751	916	751	444	320677	427.000	0.000	427.000	427	427	675.807	123.780	9.391	5.766	1.955	5.556	675.807	123.780	9.391	665	117	5	19	12	11
90	160	90	72	2880	32.000	0.000	32.000	32	32	660.256	124.544	7.067	2.434	0.594	2.494	660.256	124.544	7.067	657	122	5	7	6	5
97	174	97	77	3395	35.000	0.000	35.000	35	35	734.701	126.320	6.825	2.589	0.740	2.529	734.701	126.320	6.825	731	124	5	9	5	5
555	764	555	363	20535	37.000	0.000	37.000	37	37	798.052	131.323	8.856	4.948	1.450	5.024	798.052	131.323	8.856	790	124	5	15	15	9
68	148	68	63	2448	36.000	0.000	36.000	36	36	696.941	130.956	6.632	2.260	0.737	2.280	696.941	130.956	6.632	694	129	5	7	6	4
241	462	241	188	9399	39.000	0.000	39.000	39	39	725.303	127.680	8.290	4.064	1.509	4.038	725.303	127.680	8.290	720	119	5	11	15	7
157	264	157	113	6751	43.000	0.000	43.000	43	43	581.535	133.038	7.140	3.467	1.259	3.402	581.535	133.038	7.140	576	130	5	12	7	7
575	750	575	377	23575	41.000	0.000	41.000	41	41	617.838	131.845	7.442	5.613	1.973	5.618	617.838	131.845	7.442	609	126	5	20	14	6
231	388	231	179	8778	38.000	0.000	38.000	38	38	640.377	130.805	8.307	4.332	1.654	4.174	640.377	130.805	8.307	635	124	5	11	13	10
266	402	266	202	10640	40.000	0.000	40.000	40	40	752.910	130.556	7.214	4.164	1.471	4.131	752.910	130.556	7.214	748	123	5	10	14	6
149	288	149	118	6258	42.000	0.000	42.000	42	42	839.671	131.852	8.906	3.434	1.025	3.478	839.671	131.852	8.906	836	129	5	10	7	9
386	594	386	272	16984	44.000	0.000	44.000	44	44	677.772	132.231	8.288	4.809	1.737	4.521	677.772	132.231	8.288	669	128	5	18	9	10
528	774	528	357	31166	59.027	299.327	46.000	46	6924	731.688	134.146	9.284	5.263	1.805	5.108	732.419	133.010	10.546	722	127	5	17	15	11
618	842	618	407	27810	45.000	0.000	45.000	45	45	771.366	133.092	8.689	5.518	1.821	5.359	771.364	133.092	8.689	763	128	5	18	12	11
240	354	240	170	113333	472.221	27.563	474.000	47	474	742.558	134.408	7.571	3.750	1.145	3.749	742.571	134.410	7.581	739	129	5	9	13	7
470	726	470	324	23970	51.000	0.000	51.000	51	51	386.449	139.453	8.543	4.875	1.539	4.947	386.449	139.453	8.543	380	133	5	13	16	10
710	1074	710	489	34080	48.000	0.000	48.000	48	48	551.441	135.308	8.769	6.443	2.583	6.144	551.441	135.308	8.769	539	128	5	25	16	10
214	330	214	149	10700	50.000	0.000	50.000	50	50	712.738	135.935	8.500	3.359	0.707	3.333	712.738	135.935	8.500	709	133	5	8	8	9
327	514	327	218	17004	52.000	0.000	52.000	52	52	595.768	136.563	10.037	4.357	1.448	4.298	595.768	136.563	10.037	591	130	5	12	12	10
144	224	144	101	7632	53.000	0.000	53.000	53	53	629.764	137.354	7.257	2.990	0.783	2.901	629.764	137.354	7.257	626	135	5	9	7	5
477	668	477	309	26235	55.000	0.000	55.000	55	55	397.354	136.409	8.864	4.910	1.501	4.941	397.354	136.409	8.864	392	131	5	13	12	11
362	568	362	251	22712	62.740	109.270	57.000	56	2136	498.528	142.837	9.442	4.400	1.445	4.550	498.662	142.944	9.219	493	137	5	13	12	11
147	232	147	112	8526	58.000	0.000	58.000	58	58	816.483	140.918	7.082	3.174	1.066	3.114	816.483	140.918	7.082	812	138	5	10	7	5
82	152	82	67	4838	59.000	0.000	59.000	59	59	644.817	143.280	6.988	2.386	0.673	2.412	644.817	143.280	6.988	641	141	5	8	6	5
55	120	55	50	3300	60.000	0.000	60.000	60	60	701.273	141.800	7.436	2.049	0.591	1.941	701.273	141.800	7.436	699	140	5	6	5	6
557	776	557	346	34534	62.000	0.000	62.000	62	62	721.627	146.912	9.386	5.129	1.407	4.939	721.627	146.912	9.386	716	142	5	14	13	10
218	474	218	194	483152	2216.293	846.199	2547.000	61	2547	884.408	146.014	7.651	4.059	1.610	3.925	883.615	146.268	7.774	877	141	5	14	10	7
254	326	254	155	16256	64.000	0.000	64.000	64	64	784.130	147.315	8.335	3.582	0.653	3.559	784.130	147.315	8.335	781	143	5	8	9	8
60	146	60	55	32218	536.967	62.226	545.000	63	545	809.550	146.267	6.933	2.510	1.094	2.333	809.573	146.271	6.962	805	144	5	10	5	4
209	350	209	159	111761	534.742	32.649	537.000	65	537	865.067	145.871	7.191	3.844	1.432	3.665	865.063	145.866	7.201	860	143	5	14	8	5
248	404	248	191	136163	549.044	30.798	551.000	66	551	351.698	149.891	7.391	3.948	1.350	3.973	351.704	149.898	7.400	345	146	5	13	9	6
581	828	581	364	41251	71.000	0.000	71.000	71	71	592.854	151.554	8.714	5.239	1.533	5.046	592.855	151.554	8.714	588	144	5	12	17	11
210	340	210	155	14280	68.000	0.000	68.000	68	68	897.324	150.410	7.300	3.648	1.213	3.618	897.324	150.410	7.300	893	147	5	10	10	8
417	572	417	289	232613	557.825	23.995	559.000	69	559	554.818	150.472	9.329	5.034	1.835	4.774	554.818	150.473	9.338	550	142	5	9	16	10
239	326	239	147	18642	78.000	0.000	78.000	78	78	755.167	154.167	7.092	3.703	0.976	3.515	755.167	154.167	7.092	751	149	5	10	11	6
374	610	374	253	32771	87.623	263.456	74.000	74	5169	645.591	152.703	9.864	4.267	1.237	4.295	645.655	152.905	10.196	640	146	5	12	15	11
53	110	53	49	3816	72.000	0.000	72.000	72	72	788.321	153.585	7.000	2.010	0.587	1.998	788.321	153.585	7.000	786	152	5	6	4	5
307	510	307	219	38575	125.651	500.630	76.000	76	5157	812.189	151.625	9.306	4.176	1.245	4.161	812.246	150.720	10.634	807	145	5	11	11	10
664	756	664	363	51128	77.000	0.000	77.000	77	77	699.848	151.200	9.056	5.342	1.385	5.320	699.846	151.200	9.056	694	143	5	12	16	9
433	616	433	305	245456	566.873	23.452	568.000	80	568	608.182	155.988	7.714	4.911	1.661	4.986	608.191	155.990	7.719	601	152	5	16	11	7
