 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	26.009	77.644	158	113	4571452	28933.240	15306.480	23465.000	12133	65535	764.342	101.063	7.323	1.734	0.432	1.696	764.283	100.935	7.217	758	98	5	12	8	5
2	22.881	59.336	139	93	4898789	35243.086	18930.154	29034.000	12320	65535	596.137	125.813	6.597	1.608	0.294	1.604	596.246	125.816	6.580	593	123	5	7	7	5
3	33.746	76.607	205	144	5433494	26504.850	11490.631	22924.000	12198	57325	930.673	151.195	6.780	1.711	0.288	1.739	930.590	151.069	6.734	926	147	5	11	10	4
4	27.491	68.542	167	109	5791497	34679.621	18413.816	30680.000	12268	65535	583.725	156.006	6.796	1.689	0.269	1.673	583.681	156.008	6.781	580	153	5	8	8	5
5	23.540	64.610	143	105	3637503	25437.084	10600.623	22699.000	12150	48979	604.860	167.105	6.692	1.540	0.289	1.531	604.900	167.125	6.635	600	164	5	10	7	4
6	26.667	69.713	162	115	5101487	31490.660	15090.453	28319.000	12238	65535	731.982	177.198	6.753	1.667	0.341	1.709	731.987	177.229	6.773	728	173	5	9	10	4
7	34.404	82.366	209	149	6356521	30413.977	13842.768	28262.000	12192	65535	557.833	186.077	6.904	1.764	0.405	1.765	557.839	185.981	6.897	555	180	5	8	12	5
8	21.564	57.094	131	92	3862165	29482.176	14665.789	24220.000	12435	65535	838.863	202.603	6.748	1.504	0.236	1.505	838.910	202.495	6.736	835	200	5	9	7	4
9	24.198	62.542	147	103	4486367	30519.504	14712.905	28711.000	12287	65535	278.020	202.823	7.293	1.561	0.215	1.570	278.011	202.772	7.231	275	199	5	7	9	5
10	31.112	79.367	189	126	6404214	33884.730	17744.639	29128.000	12204	65535	599.677	231.233	7.265	1.755	0.310	1.756	599.797	231.148	7.231	595	227	5	10	9	5
11	34.075	76.643	207	132	7702592	37210.590	18342.895	34264.000	12300	65535	348.333	235.865	7.309	1.786	0.233	1.757	348.264	235.749	7.296	345	232	5	8	9	5
12	45.598	98.123	277	168	10037848	36237.719	18927.566	31636.000	12210	65535	688.285	244.300	6.895	2.016	0.305	2.050	688.313	244.302	6.853	684	240	5	10	11	5
13	34.075	78.644	207	128	7715307	37272.016	19827.809	31321.000	12186	65535	94.164	244.570	7.913	1.899	0.363	1.976	94.052	244.552	7.893	90	242	5	11	6	6
14	25.186	67.575	153	116	3790310	24773.268	9564.322	23327.000	12194	52158	836.196	248.039	6.928	1.546	0.300	1.555	836.227	248.083	6.923	832	244	5	9	9	5
15	38.684	88.814	235	155	7710712	32811.539	16426.334	29161.000	12247	65535	351.111	256.204	7.332	1.886	0.333	1.872	351.070	256.175	7.331	347	252	5	10	9	6
16	18.272	56.439	111	91	2510452	22616.686	8786.127	19585.000	12143	46139	628.910	253.721	6.838	1.387	0.292	1.369	628.915	253.765	6.791	625	250	5	9	8	4
17	29.960	68.576	182	125	6197981	34054.840	18231.861	28185.500	12171	65535	754.209	272.220	6.484	1.720	0.277	1.705	754.289	272.243	6.468	749	269	5	10	7	4
18	14.651	44.338	89	63	2410543	27084.752	12600.859	23106.000	12345	55633	452.742	272.584	6.427	1.341	0.215	1.344	452.757	272.629	6.410	450	270	5	7	6	4
19	28.149	68.987	171	132	3303750	19320.176	5036.908	17985.000	12180	32981	925.678	277.795	5.930	1.605	0.384	1.581	925.668	277.720	5.924	921	274	5	11	8	3
20	18.108	55.164	110	87	2521508	22922.801	8271.936	21725.000	12159	43697	461.191	279.764	6.236	1.374	0.306	1.392	461.273	279.774	6.294	457	277	5	9	7	4
21	26.338	70.817	160	105	5554130	34713.312	18145.510	32010.500	12143	65535	442.062	296.344	6.775	1.655	0.271	1.655	442.191	296.398	6.789	438	293	5	9	8	5
