Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1047	1310	1047	601	3141	3.000	0.000	3.000	3	3	399.070	575.403	6.971	7.235	2.833	6.810	399.070	575.403	6.971	385	569	3	27	15	11
20	66	20	20	80	4.000	0.000	4.000	4	4	266.400	591.500	4.550	1.476	0.614	1.601	266.400	591.500	4.550	264	590	3	6	4	4
788	1140	788	518	3940	5.000	0.000	5.000	5	5	625.500	611.680	8.283	6.068	1.852	6.073	625.500	611.680	8.283	618	603	3	17	18	15
99	176	99	73	891	9.000	0.000	9.000	9	9	531.414	475.970	6.485	2.494	0.471	2.549	531.414	475.970	6.485	529	474	4	6	6	7
180	304	180	139	118864	660.356	48.895	664.000	8	664	592.200	472.539	7.367	3.280	0.962	3.123	592.218	472.525	7.385	589	469	4	9	7	11
301	482	301	210	3011	10.003	0.058	10.000	10	11	512.156	478.130	8.794	3.978	1.132	3.988	512.156	478.130	8.792	507	474	4	11	9	12
72	130	72	54	936	13.000	0.000	13.000	13	13	454.222	480.750	5.722	2.224	0.452	2.222	454.222	480.750	5.722	451	479	4	7	5	4
147	242	147	120	97394	662.544	54.023	667.000	12	667	591.714	478.884	7.435	2.965	0.783	2.914	591.706	478.883	7.458	587	477	4	8	6	8
416	662	416	311	283045	680.397	32.702	682.000	15	682	477.339	485.284	7.010	5.479	2.287	5.228	477.344	485.289	7.017	466	481	4	22	12	8
514	766	514	367	7196	14.000	0.000	14.000	14	14	626.584	479.840	7.642	5.162	1.779	5.223	626.584	479.840	7.642	621	471	4	11	17	9
450	668	450	298	8100	18.000	0.000	18.000	18	18	607.411	485.420	7.093	5.034	1.655	4.987	607.411	485.420	7.093	603	477	4	12	17	10
411	626	411	288	6576	16.000	0.000	16.000	16	16	529.932	488.299	8.236	4.980	1.726	4.790	529.932	488.299	8.236	524	483	4	14	15	11
107	208	107	90	1819	17.000	0.000	17.000	17	17	598.607	486.075	7.963	2.865	0.977	2.761	598.607	486.075	7.963	596	485	4	6	4	10
288	436	288	191	5472	19.000	0.000	19.000	19	19	593.438	489.403	7.594	4.097	1.318	3.903	593.438	489.403	7.594	589	485	4	10	12	10
1108	1370	1108	612	23268	21.000	0.000	21.000	21	21	633.699	489.772	10.921	7.139	2.759	6.705	633.699	489.772	10.921	625	482	4	25	18	14
63	112	63	47	1386	22.000	0.000	22.000	22	22	466.206	490.413	5.889	2.120	0.322	2.094	466.206	490.413	5.889	464	489	4	5	4	5
136	270	136	112	3128	23.000	0.000	23.000	23	23	434.353	492.162	5.721	3.500	1.380	3.482	434.353	492.162	5.721	429	488	4	11	9	5
646	858	646	409	18734	29.000	0.000	29.000	29	29	700.142	495.568	7.531	5.583	1.710	5.420	700.142	495.568	7.531	693	486	4	17	17	10
1387	1598	1387	787	45771	33.000	0.000	33.000	33	33	494.500	497.867	7.336	8.124	2.986	8.118	494.498	497.866	7.336	483	484	4	23	27	10
197	302	197	136	5516	28.000	0.000	28.000	28	28	679.234	493.249	6.198	3.423	0.928	3.376	679.234	493.249	6.198	675	488	4	9	10	7
2019	2134	2019	1027	65431	32.408	108.183	30.000	30	4891	718.031	492.286	8.918	8.874	3.063	8.515	717.885	491.819	9.370	708	476	4	20	33	12
