Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
613	866	613	403	492597	803.584	1331.392	13.000	1	3042	52.767	244.843	10.339	5.636	1.942	5.524	47.782	244.500	13.867	44	238	3	17	12	15
811	944	811	460	1622	2.000	0.000	2.000	2	2	10.083	465.577	8.745	5.640	1.441	5.462	10.083	465.577	8.745	7	457	3	9	17	13
598	770	598	375	659947	1103.590	646.679	1565.000	3	1565	187.177	635.453	7.697	5.359	1.909	5.074	185.067	634.927	8.256	178	629	3	19	12	10
890	1108	890	563	4450	5.000	0.000	5.000	5	5	18.830	226.896	8.820	5.945	1.717	5.807	18.830	226.896	8.820	15	218	4	13	19	13
281	370	281	165	1967	7.000	0.000	7.000	7	7	37.466	236.740	7.270	3.805	0.778	3.752	37.466	236.740	7.270	35	232	4	8	11	8
394	484	394	237	3546	9.000	0.000	9.000	9	9	25.218	246.797	7.759	4.263	0.973	4.282	25.218	246.797	7.759	21	242	4	11	11	10
475	634	475	305	4750	10.000	0.000	10.000	10	10	43.124	244.225	7.406	4.663	1.337	4.600	43.124	244.225	7.406	38	238	4	12	14	9
460	790	460	348	641828	1395.278	526.376	1595.000	11	1595	17.563	242.970	10.261	4.728	1.454	4.623	17.737	242.417	10.893	14	237	4	9	13	13
221	426	221	177	395590	1790.000	0.000	1790.000	1790	1790	59.054	252.385	9.376	3.754	1.223	3.670	59.054	252.385	9.376	55	250	4	10	7	12
8	30	8	8	112	14.000	0.000	14.000	14	14	62.125	252.000	4.750	1.148	0.513	1.152	62.125	252.000	4.750	61	252	4	4	1	3
93	164	93	74	1488	16.000	0.000	16.000	16	16	19.882	253.613	6.376	2.410	0.506	2.415	19.882	253.613	6.376	18	251	4	6	6	6
478	754	478	346	118557	248.027	15.024	249.000	15	249	32.684	255.703	7.544	4.978	1.569	5.016	32.693	255.706	7.558	26	248	4	15	14	11
1094	1254	1094	591	25162	23.000	0.000	23.000	23	23	67.843	261.858	9.625	6.355	1.739	6.268	67.843	261.858	9.625	61	254	4	16	18	13
53	108	53	45	1113	21.000	0.000	21.000	21	21	50.094	260.340	6.245	1.947	0.404	1.951	50.094	260.340	6.245	49	259	4	4	4	6
232	358	232	153	5104	22.000	0.000	22.000	22	22	17.841	262.440	7.392	3.526	0.789	3.476	17.841	262.440	7.392	14	258	4	8	11	9
195	362	195	155	4680	24.000	0.000	24.000	24	24	58.005	265.344	6.133	3.436	1.108	3.395	58.005	265.344	6.133	52	261	4	11	10	6
1051	1212	1051	587	265449	252.568	9.898	253.000	25	253	76.228	271.224	8.766	6.489	2.025	6.317	76.229	271.226	8.774	69	262	4	14	22	12
339	566	339	231	443571	1308.469	370.170	1415.000	26	1415	45.484	265.044	10.032	4.742	1.777	4.474	45.270	264.572	10.405	42	259	4	9	15	13
507	718	507	354	130858	258.103	14.275	259.000	31	259	61.247	278.292	7.110	5.307	1.885	5.175	61.240	278.291	7.121	53	273	4	17	14	9
399	614	399	273	13167	33.000	0.000	33.000	33	33	65.930	290.095	9.579	4.760	1.453	4.883	65.930	290.095	9.579	61	286	4	10	11	13
5	24	5	5	170	34.000	0.000	34.000	34	34	34.800	288.400	4.800	1.081	0.488	1.200	34.800	288.400	4.800	34	287	4	2	4	2
185	296	185	133	7027	37.984	0.221	38.000	35	38	73.638	291.038	6.486	3.342	0.924	3.296	73.637	291.039	6.488	69	286	4	9	9	6
1095	1510	1095	729	289083	264.003	0.091	264.000	264	267	98.551	284.047	7.892	7.262	2.789	7.214	98.551	284.047	7.892	84	274	4	24	24	9
814	1200	814	556	620061	761.746	720.357	280.000	40	1603	82.004	301.789	8.278	6.194	2.321	6.060	83.342	300.014	9.201	71	295	4	21	15	12
1310	1556	1310	756	55020	42.000	0.000	42.000	42	42	116.279	301.548	8.171	7.322	2.389	7.208	116.279	301.548	8.171	105	296	4	25	16	14
122	206	122	99	5490	45.000	0.000	45.000	45	45	117.746	312.279	6.721	2.843	0.835	2.765	117.746	312.279	6.721	115	310	4	8	8	6
438	634	438	285	20586	47.000	0.000	47.000	47	47	62.461	318.530	8.938	4.559	1.278	4.571	62.461	318.530	8.938	57	314	4	11	11	13
162	262	162	121	7938	49.000	0.000	49.000	49	49	92.426	338.784	6.191	3.388	1.159	3.365	92.426	338.784	6.191	90	334	4	6	11	5
169	304	169	128	156288	924.781	660.895	1420.000	48	1420	161.391	334.686	7.408	3.450	1.180	3.510	160.537	333.044	7.882	158	330	4	8	11	7
473	622	473	291	23650	50.000	0.000	50.000	50	50	181.279	339.689	6.920	4.691	1.249	4.740	181.279	339.689	6.920	175	334	4	13	13	8
1062	1210	1062	571	337449	317.749	8.193	318.000	51	318	194.023	342.609	10.374	6.535	1.918	6.191	194.025	342.608	10.379	185	332	4	16	20	14
7	26	7	7	364	52.000	0.000	52.000	52	52	186.714	346.000	4.571	1.062	0.457	0.915	186.714	346.000	4.571	185	346	4	4	1	2
61	124	61	54	3294	54.000	0.000	54.000	54	54	108.836	357.262	6.082	2.123	0.665	2.235	108.836	357.262	6.082	106	354	4	6	7	5
425	798	425	336	550683	1295.725	349.252	1423.000	55	1423	117.579	358.953	10.746	5.245	2.006	5.280	118.065	358.560	11.174	110	355	4	17	10	14
643	846	643	401	36008	56.000	0.000	56.000	56	56	93.960	363.642	9.631	5.308	1.581	5.469	93.960	363.642	9.631	87	358	4	13	13	13
1147	1560	1147	698	71777	62.578	121.208	59.000	58	4164	223.684	369.365	8.482	6.491	1.933	6.505	223.816	369.230	8.912	215	359	4	19	23	13
390	494	390	228	23400	60.000	0.000	60.000	60	60	202.792	377.785	7.528	4.644	1.459	4.722	202.792	377.785	7.528	198	371	4	11	14	9
48	96	48	44	3024	63.000	0.000	63.000	63	63	241.042	394.125	6.125	1.919	0.569	1.879	241.042	394.125	6.125	238	393	4	6	3	5
126	190	126	87	8064	64.000	0.000	64.000	64	64	221.746	396.706	6.786	2.759	0.511	2.730	221.746	396.706	6.786	219	394	4	6	7	6
412	652	412	288	175973	427.119	17.884	428.000	65	428	16.983	406.354	7.942	4.792	1.681	4.753	16.991	406.361	7.950	9	401	4	15	12	10
371	658	371	277	158796	428.022	18.846	429.000	66	429	25.372	404.561	10.927	4.845	1.816	4.784	25.375	404.564	10.943	16	400	4	15	13	13
254	450	254	203	17386	68.449	23.090	67.000	67	435	158.370	404.594	6.902	3.975	1.414	3.996	158.383	404.603	6.861	153	399	4	11	13	7
252	356	252	180	17136	68.000	0.000	68.000	68	68	248.067	404.397	7.266	3.741	1.073	3.605	248.067	404.397	7.266	242	401	4	12	7	8
87	172	87	73	38081	437.713	39.990	442.000	69	442	258.655	407.161	5.954	2.549	0.837	2.537	258.652	407.172	5.973	255	405	4	9	5	4
10	34	10	10	710	71.000	0.000	71.000	71	71	18.000	410.300	5.200	1.244	0.496	1.276	18.000	410.300	5.200	18	409	4	1	4	3
722	816	722	380	1028386	1424.357	87.416	1430.000	72	1430	296.240	408.107	8.824	5.322	1.324	5.276	296.245	408.098	8.839	290	401	4	14	15	11
217	370	217	172	15841	73.000	0.000	73.000	73	73	279.562	410.539	6.359	3.923	1.413	3.812	279.562	410.539	6.359	274	405	4	12	11	6
254	448	254	186	117602	463.000	0.000	463.000	463	463	19.441	419.909	7.193	4.002	1.316	4.100	19.441	419.909	7.193	14	414	4	11	13	8
333	558	333	252	24642	74.000	0.000	74.000	74	74	42.703	414.216	9.420	4.594	1.694	4.625	42.703	414.216	9.420	37	410	4	13	10	14
128	212	128	96	9728	76.000	0.000	76.000	76	76	108.031	418.500	7.117	2.999	0.942	2.930	108.031	418.500	7.117	106	414	4	5	9	6
9	34	9	9	693	77.000	0.000	77.000	77	77	250.778	420.444	4.556	1.173	0.450	1.054	250.778	420.444	4.556	250	419	4	2	4	2
335	526	335	244	157785	471.000	0.000	471.000	471	471	250.660	423.439	6.913	5.217	2.377	4.943	250.660	423.439	6.913	242	419	4	21	9	8
268	400	268	184	21172	79.000	0.000	79.000	79	79	294.034	428.224	6.317	4.157	1.474	3.946	294.034	428.224	6.317	289	422	4	11	13	6
65	140	65	63	30926	475.785	50.110	482.000	78	482	276.446	429.600	5.815	2.225	0.753	2.245	276.426	429.634	5.839	274	426	4	5	8	4
541	768	541	332	43280	80.000	0.000	80.000	80	80	24.776	428.555	10.177	5.367	1.740	5.271	24.776	428.555	10.177	18	423	4	13	15	14
280	414	280	187	134838	481.564	24.024	483.000	81	483	81.325	431.046	7.739	3.908	1.074	3.865	81.332	431.046	7.750	77	426	4	10	10	11
211	318	211	142	104243	494.043	28.432	496.000	83	496	270.735	436.284	6.810	3.585	0.998	3.451	270.741	436.278	6.822	267	430	4	8	12	6
556	800	556	375	48372	87.000	0.000	87.000	87	87	319.005	446.536	6.631	6.482	3.036	6.279	319.005	446.536	6.631	309	437	4	23	20	6
504	672	504	308	43344	86.000	0.000	86.000	86	86	284.127	440.405	9.230	4.915	1.372	4.883	284.127	440.405	9.230	279	435	4	12	12	13
98	152	98	73	8232	84.000	0.000	84.000	84	84	329.776	440.837	6.510	2.482	0.502	2.477	329.776	440.837	6.510	327	439	4	7	5	5
173	256	173	117	14705	85.000	0.000	85.000	85	85	62.249	441.087	6.769	3.236	0.825	3.261	62.249	441.087	6.769	59	437	4	8	9	6
