 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	11.688	40.925	71	53	1782683	25108.211	11228.176	21510.000	11937	52474	743.930	40.239	4.479	1.252	0.274	1.234	743.910	40.200	4.508	741	38	3	7	6	4
2	48.561	115.671	295	188	8365583	28357.908	13582.320	25558.000	11892	65535	679.868	73.485	5.593	2.093	0.521	1.983	679.775	73.482	5.523	674	67	3	12	13	6
3	56.627	142.117	344	230	10074479	29286.275	15784.228	25275.500	11894	65535	817.128	80.212	7.651	2.992	1.015	3.148	817.369	79.692	7.176	812	75	3	12	13	10
4	22.388	65.748	136	107	2821391	20745.521	6851.116	20047.500	12022	40106	770.699	96.971	4.728	1.603	0.467	1.626	770.684	96.910	4.731	767	92	3	8	11	4
5	27.326	69.609	166	111	4700332	28315.254	14465.022	23615.000	11944	65535	797.892	143.355	4.627	1.691	0.321	1.678	797.903	143.423	4.675	795	138	3	7	11	4
6	25.021	67.990	152	103	4265746	28064.119	14234.676	25289.000	11924	65535	738.895	169.507	5.000	1.624	0.329	1.617	738.934	169.631	4.969	736	165	3	7	9	5
7	79.015	174.144	480	306	13002890	27089.354	12371.291	24837.500	11881	65535	848.415	223.717	6.277	2.456	0.730	2.582	848.259	223.467	6.165	843	216	3	13	16	7
8	30.618	76.851	186	119	5567842	29934.635	15175.151	25010.500	11993	65535	851.570	246.301	5.301	1.753	0.262	1.713	851.791	246.334	5.287	847	242	3	9	9	5
9	13.992	44.820	85	72	1750282	20591.553	6574.051	20232.000	12121	36380	791.976	285.541	4.518	1.230	0.310	1.224	791.977	285.539	4.529	789	282	3	7	8	4
10	36.544	92.294	222	163	5343531	24069.959	10754.255	20508.500	11891	58651	781.324	575.288	4.883	1.798	0.409	1.841	781.619	575.236	4.857	776	570	3	11	11	5
11	29.137	74.331	177	136	3857419	21793.328	7504.948	20132.000	11875	41719	790.169	42.644	5.181	1.611	0.363	1.608	790.119	42.643	5.218	785	39	4	12	9	4
12	29.301	77.229	178	129	4376595	24587.613	10081.112	21716.000	12074	47175	819.742	43.051	5.494	1.753	0.426	1.690	819.715	43.105	5.496	814	40	4	13	7	4
13	24.528	63.128	149	102	3689866	24764.201	10640.601	20799.000	11929	49271	697.067	57.544	5.517	1.570	0.196	1.576	697.017	57.546	5.499	694	54	4	8	8	4
14	18.601	55.267	113	81	2638448	23349.098	9503.711	20416.000	11972	46587	744.345	66.735	5.752	1.438	0.254	1.419	744.241	66.805	5.722	741	63	4	8	8	4
15	8.560	33.925	52	51	909994	17499.885	3939.600	16772.500	12052	26230	843.923	185.096	4.692	1.088	0.390	1.031	843.892	185.141	4.706	841	181	4	8	8	3
16	14.486	44.268	88	77	1868748	21235.773	6913.753	20828.500	11903	39063	759.841	239.307	4.739	1.267	0.336	1.255	759.812	239.311	4.717	757	235	4	7	9	3
17	8.725	33.995	53	48	1107670	20899.434	5924.314	21626.000	12267	33365	716.679	238.472	5.509	1.019	0.241	1.043	716.644	238.458	5.480	714	236	4	6	6	4
18	53.993	152.908	328	233	7826259	23860.545	10818.769	20851.000	11870	65535	706.341	244.003	7.869	2.478	0.735	2.537	705.998	243.668	7.767	701	237	4	11	14	8
19	9.054	41.062	55	49	1003645	18248.092	5108.463	17164.000	11899	31668	785.382	295.636	5.055	1.232	0.415	1.159	785.371	295.539	5.050	783	292	4	6	10	3
20	14.980	49.026	91	74	1989356	21861.055	7693.698	19343.000	11908	39419	840.385	310.593	5.330	1.307	0.344	1.317	840.418	310.570	5.344	838	307	4	6	9	4
21	17.778	53.440	108	76	2493059	23083.879	10222.774	17901.500	11946	51513	806.037	332.343	5.491	1.461	0.270	1.503	806.057	332.388	5.468	803	329	4	7	8	4
22	22.881	68.127	139	104	3125899	22488.482	8330.490	20129.000	11870	40471	729.201	339.432	5.676	1.616	0.417	1.619	729.126	339.440	5.632	725	335	4	10	10	4
23	38.520	87.261	234	156	6747439	28835.209	13706.125	25496.000	11932	65535	820.624	354.962	5.752	1.850	0.334	1.845	820.777	354.872	5.727	817	350	4	9	12	5
24	7.572	28.203	46	36	808223	17570.064	4856.075	15882.000	12092	28498	778.761	365.978	4.957	1.055	0.133	1.049	778.782	366.004	4.957	776	364	4	6	5	3
25	10.535	38.650	64	51	1440821	22512.828	8687.601	20020.000	11929	42608	779.016	398.562	5.688	1.172	0.249	1.136	779.015	398.597	5.649	776	396	4	6	6	4
26	38.684	115.052	235	176	5848865	24888.787	11812.596	21681.000	11970	65535	751.251	429.745	7.128	2.446	0.939	2.430	751.217	429.278	6.916	748	423	4	8	15	8
27	27.984	76.299	170	119	4628711	27227.711	11789.321	24832.500	11896	59809	722.094	438.071	6.071	1.725	0.431	1.732	721.890	438.232	6.035	718	433	4	9	10	5
28	16.626	51.854	101	81	2228737	22066.703	8013.973	21696.000	11891	43516	758.733	660.970	5.792	1.399	0.348	1.378	758.958	661.068	5.772	754	658	4	9	8	4
29	20.577	62.920	125	105	2527108	20216.863	5833.616	19761.000	11905	35221	722.304	681.896	5.416	1.422	0.359	1.476	722.233	681.878	5.419	718	678	4	10	8	4
30	39.014	111.535	237	169	6009288	25355.646	11562.669	21706.000	11946	56564	697.215	690.464	6.970	2.514	1.022	2.681	697.255	690.422	6.895	691	687	4	13	9	8
31	24.692	65.507	150	105	4144999	27633.326	12826.516	24197.500	11862	63232	659.527	691.513	6.207	1.567	0.248	1.571	659.445	691.458	6.162	656	688	4	8	8	5
32	9.218	37.304	56	50	954170	17038.750	5062.627	15402.000	11862	32819	798.304	786.768	5.232	1.091	0.292	1.081	798.229	786.676	5.209	796	784	4	7	6	3
33	20.248	52.681	123	95	3156783	25664.902	10755.349	23702.000	11948	59294	743.886	54.341	6.911	1.428	0.247	1.410	743.862	54.241	6.865	741	51	5	7	8	4
34	27.491	67.679	167	116	4846459	29020.713	13865.251	27351.000	11860	65535	694.731	77.299	6.269	1.636	0.258	1.647	694.753	77.396	6.212	691	73	5	8	9	4
35	16.791	52.232	102	90	2058282	20179.234	6667.464	18211.000	11886	38258	743.314	96.275	6.667	1.304	0.305	1.324	743.377	96.208	6.630	740	92	5	7	10	4
36	13.663	44.061	83	81	1509951	18192.182	3482.005	18136.000	11905	25838	798.687	125.217	5.590	1.195	0.384	1.185	798.670	125.080	5.588	795	121	5	8	9	3
37	26.009	66.852	158	103	4963448	31414.229	16850.590	25059.000	11938	65535	780.038	167.019	6.614	1.647	0.251	1.617	779.988	167.018	6.611	777	163	5	7	9	5
38	19.918	55.197	121	95	2188967	18090.637	4837.411	16980.000	11937	30167	733.884	261.983	6.116	1.392	0.252	1.415	733.947	262.039	6.145	730	258	5	8	9	3
39	11.358	36.167	69	58	1675452	24281.912	9618.607	23484.000	11860	52589	741.246	304.507	6.145	1.156	0.185	1.154	741.208	304.431	6.149	739	302	5	6	6	3
40	6.255	28.788	38	36	611605	16094.868	3821.582	15125.000	11938	26396	779.553	349.684	6.211	0.921	0.238	0.965	779.583	349.668	6.186	777	347	5	6	7	3
41	3.786	21.031	23	23	331484	14412.348	1909.804	14131.000	12141	19111	719.261	393.304	5.348	0.837	0.270	0.823	719.297	393.297	5.343	716	392	5	6	4	2
42	13.498	40.062	82	74	1632756	19911.658	5136.037	19203.000	12348	36865	720.232	412.805	5.707	1.214	0.357	1.234	720.409	412.827	5.701	716	411	5	9	5	3
43	3.622	17.996	22	22	337776	15353.454	2153.019	15441.000	12015	20634	695.955	430.000	6.000	0.724	0.267	0.830	695.921	429.989	6.000	694	428	5	5	5	3
44	4.774	22.755	29	28	436932	15066.621	3092.347	14202.000	11893	24599	685.103	432.069	6.172	0.835	0.230	0.885	685.069	432.105	6.163	683	430	5	5	5	3
45	19.918	52.647	121	90	3058051	25273.148	10352.217	22435.000	11997	51532	754.802	448.182	6.223	1.458	0.254	1.447	754.792	448.151	6.205	752	445	5	6	8	4
46	25.351	65.162	154	104	4285041	27824.941	12955.236	23694.500	12065	58320	764.039	488.448	6.643	1.638	0.305	1.655	764.047	488.487	6.650	761	484	5	7	10	5
47	20.412	56.716	124	85	3703838	29869.662	15078.298	27507.000	11910	65535	644.347	503.081	6.815	1.527	0.285	1.480	644.391	503.046	6.833	641	500	5	7	7	5
48	10.041	32.753	61	49	1504884	24670.230	10447.751	22264.000	12301	55681	748.607	506.787	6.016	1.135	0.150	1.134	748.643	506.686	6.039	746	504	5	6	6	3
49	26.009	80.783	158	108	3628126	22962.822	11517.668	18166.000	11907	60575	713.158	528.424	7.804	2.081	0.754	2.224	713.093	528.377	7.440	710	525	5	7	8	7
50	20.577	53.715	125	98	2930840	23446.721	7880.287	22496.000	11877	47570	698.912	610.408	6.032	1.440	0.283	1.417	698.981	610.595	6.008	696	606	5	7	9	4
51	9.712	40.165	59	57	919155	15578.898	2832.039	14848.000	11873	22408	753.305	622.186	5.746	1.097	0.326	1.116	753.305	622.246	5.769	750	619	5	7	7	3
52	19.589	54.889	119	85	3758410	31583.277	15246.702	28176.000	11860	65535	793.269	632.908	6.597	1.544	0.303	1.575	793.202	632.906	6.552	790	630	5	8	6	5
53	28.807	67.712	175	126	4027785	23015.914	8862.770	19969.000	11997	44268	659.263	662.297	6.634	1.627	0.214	1.644	659.155	662.369	6.592	656	658	5	8	9	4
54	21.564	63.472	131	104	2674028	20412.428	6824.917	19409.000	11892	43303	752.863	712.664	6.168	1.495	0.424	1.469	752.954	712.747	6.221	749	708	5	10	9	4
55	14.321	51.061	87	70	1569097	18035.598	5418.384	16684.000	11862	35390	696.563	734.724	6.057	1.391	0.400	1.319	696.495	734.755	6.050	693	731	5	8	9	3
56	27.161	70.644	165	124	3371406	20432.764	6411.351	19160.000	12016	38418	791.764	741.200	6.794	1.689	0.446	1.678	791.532	741.210	6.797	787	738	5	12	7	4
57	5.597	21.272	34	34	544914	16026.883	3146.271	15162.500	11955	21542	736.559	746.147	5.500	0.831	0.198	0.843	736.609	746.152	5.487	735	744	5	4	6	2
58	10.206	39.028	62	59	1119668	18059.162	3910.226	17927.500	11947	27582	756.581	802.968	5.565	1.172	0.438	1.110	756.609	802.981	5.532	755	799	5	4	11	3
59	6.420	28.788	39	38	571663	14658.025	2381.843	14042.000	12293	22888	807.769	812.077	5.718	0.929	0.275	0.923	807.777	811.997	5.728	806	809	5	5	7	3
60	14.651	42.993	89	72	1922358	21599.527	7651.405	19718.000	11930	42898	752.966	45.978	6.888	1.272	0.216	1.259	752.885	46.044	6.850	750	42	6	7	8	3
61	62.060	141.150	377	239	9613339	25499.572	10207.550	24324.000	11901	53265	837.090	74.454	8.443	2.290	0.673	2.373	837.236	74.344	8.482	831	68	6	13	14	6
62	27.984	69.921	170	108	5161608	30362.400	15528.070	26231.500	11878	65535	832.000	114.641	7.782	1.707	0.256	1.683	832.023	114.648	7.783	828	111	6	9	8	5
63	14.815	43.579	90	72	1892415	21026.834	7301.239	19338.000	12095	40951	697.400	303.500	6.878	1.283	0.226	1.251	697.405	303.681	6.822	695	300	6	6	8	3
64	27.984	73.023	170	124	3581442	21067.307	5983.178	20489.000	11946	37958	677.888	419.841	7.241	1.591	0.309	1.635	677.845	419.849	7.271	674	416	6	9	8	4
65	4.280	29.651	26	26	360060	13848.462	1733.049	13493.000	11877	18116	658.962	619.385	6.346	1.202	0.354	1.215	658.945	619.371	6.328	656	616	6	6	8	2
66	15.145	44.820	92	74	1936278	21046.500	6783.107	19307.000	12179	37349	678.457	715.554	6.804	1.285	0.232	1.305	678.453	715.556	6.761	676	712	6	7	8	3
67	16.297	51.302	99	80	1942845	19624.697	6141.869	18298.000	11934	36633	664.950	751.879	7.677	1.321	0.278	1.335	665.013	751.810	7.672	661	749	6	9	7	4
68	11.194	43.130	68	66	1010559	14861.162	2553.125	13829.000	11920	24390	644.368	792.279	7.397	1.103	0.332	1.143	644.249	792.279	7.381	641	789	6	8	7	3
