Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
170	318	170	135	170	1.000	0.000	1.000	1	1	199.471	713.565	7.682	3.766	1.517	3.668	199.471	713.565	7.682	195	708	5	11	13	6
175	326	175	138	61076	349.006	26.382	351.000	2	351	153.469	793.194	7.937	4.056	1.806	3.916	153.483	793.190	7.954	150	785	5	8	15	6
121	200	121	84	363	3.000	0.000	3.000	3	3	26.331	808.802	7.471	2.747	0.614	2.782	26.331	808.802	7.471	24	805	5	6	8	6
102	196	102	78	408	4.000	0.000	4.000	4	4	55.804	864.618	7.147	2.610	0.679	2.550	55.804	864.618	7.147	52	862	5	8	8	5
221	426	221	173	1105	5.000	0.000	5.000	5	5	39.443	892.719	8.688	3.729	1.193	3.649	39.443	892.719	8.688	34	887	5	10	13	8
1662	1856	1662	878	1690905	1017.392	24.799	1018.000	7	1018	31.831	275.705	12.161	7.379	2.113	7.253	31.831	275.704	12.165	21	262	6	21	24	13
286	460	286	208	2288	8.000	0.000	8.000	8	8	57.129	287.004	9.021	4.166	1.367	4.133	57.129	287.004	9.021	51	282	6	14	9	8
308	432	308	218	2772	9.000	0.000	9.000	9	9	401.422	295.607	9.019	4.156	1.243	4.062	401.422	295.607	9.019	396	290	6	11	11	9
858	1120	858	516	976134	1137.685	38.510	1139.000	11	1139	162.066	309.783	9.953	6.097	2.012	5.765	162.066	309.780	9.958	150	301	6	22	18	11
573	718	573	359	6876	12.000	0.000	12.000	12	12	265.380	312.209	9.445	5.660	2.137	5.413	265.380	312.209	9.445	255	304	6	18	18	8
300	478	300	210	3900	13.000	0.000	13.000	13	13	104.507	311.787	8.840	4.345	1.606	4.097	104.507	311.787	8.840	97	307	6	14	12	8
593	868	593	369	8302	14.000	0.000	14.000	14	14	43.506	314.516	11.752	5.217	1.535	5.151	43.506	314.516	11.752	35	309	6	17	12	14
687	870	687	409	10305	15.000	0.000	15.000	15	15	97.291	324.486	11.445	5.415	1.477	5.356	97.291	324.486	11.445	90	317	6	14	15	14
39	110	39	38	624	16.000	0.000	16.000	16	16	193.821	323.128	7.821	1.985	0.712	2.052	193.821	323.128	7.821	191	320	6	6	6	4
1082	1446	1082	681	1323991	1223.652	63.530	1227.000	18	1227	64.562	335.162	11.380	6.535	2.195	6.369	64.564	335.162	11.395	54	324	6	24	20	13
1523	1706	1523	896	1885778	1238.200	31.236	1239.000	20	1239	178.655	336.198	9.456	7.776	2.651	7.809	178.651	336.200	9.459	165	324	6	24	21	12
137	226	137	94	3288	24.000	0.000	24.000	24	24	76.715	339.985	8.467	2.891	0.615	2.830	76.715	339.985	8.467	74	336	6	7	9	6
358	608	358	260	10024	28.000	0.000	28.000	28	28	344.176	344.210	9.832	4.914	1.751	4.799	344.176	344.210	9.832	339	338	6	12	16	12
406	678	406	304	513166	1263.956	61.342	1267.000	31	1267	357.966	346.325	8.985	5.109	2.096	4.873	357.970	346.323	8.992	351	339	6	13	18	8
131	196	131	92	4323	33.000	0.000	33.000	33	33	146.580	349.191	8.229	2.794	0.536	2.822	146.580	349.191	8.229	144	346	6	7	7	6
2491	2314	2491	1164	6155412	2471.061	84.662	2474.000	32	2474	186.180	353.896	11.483	9.023	2.863	8.660	186.179	353.902	11.489	171	344	6	28	24	13
496	692	496	304	18848	38.000	0.000	38.000	38	38	93.065	350.274	11.208	4.827	1.424	4.795	93.065	350.274	11.208	86	342	6	13	15	11
366	520	366	233	14274	39.000	0.000	39.000	39	39	138.899	350.697	11.929	4.205	1.046	4.280	138.899	350.697	11.929	134	346	6	10	11	12
428	626	428	308	17976	42.000	0.000	42.000	42	42	385.390	356.030	8.916	5.035	1.804	4.835	385.390	356.030	8.916	381	349	6	11	17	9
694	982	694	439	28454	41.000	0.000	41.000	41	41	132.555	357.117	10.163	5.411	1.600	5.455	132.555	357.117	10.163	128	347	6	12	19	12
59	142	59	59	2537	43.000	0.000	43.000	43	43	92.339	359.763	7.492	2.560	1.145	2.471	92.339	359.763	7.492	87	357	6	10	6	3
173	310	173	131	7958	46.000	0.000	46.000	46	46	232.058	360.197	8.040	3.530	1.254	3.491	232.058	360.197	8.040	227	356	6	10	11	5
34	96	34	34	81785	2405.441	417.256	2477.000	44	2477	197.794	360.853	8.588	2.096	0.864	1.962	197.788	360.908	8.665	197	358	6	2	7	6
999	1368	999	643	2696317	2699.016	2885.954	45.000	45	5834	113.764	359.749	12.362	6.456	2.263	6.547	111.160	361.679	15.351	106	349	6	17	22	13
193	310	193	149	251329	1302.223	157.801	1322.000	47	1322	202.295	360.974	10.057	3.419	1.096	3.282	202.295	360.959	10.119	200	358	6	6	7	13
266	402	266	171	348259	1309.244	77.562	1314.000	49	1314	156.981	361.342	10.835	3.750	0.921	3.706	156.974	361.340	10.852	154	357	6	8	9	12
333	568	333	249	17650	53.003	0.055	53.000	53	54	145.979	370.387	9.844	4.275	1.355	4.128	145.979	370.387	9.844	141	367	6	12	10	9
224	420	224	194	12320	55.000	0.000	55.000	55	55	93.134	373.580	8.165	4.110	1.542	4.125	93.134	373.580	8.165	89	367	6	10	14	6
152	276	152	111	203151	1336.520	104.552	1345.000	56	1345	297.717	371.020	9.632	2.929	0.623	2.925	297.722	371.007	9.655	295	367	6	7	8	7
88	184	88	83	5192	59.000	0.000	59.000	59	59	265.784	378.955	9.375	2.614	0.989	2.621	265.784	378.955	9.375	264	376	6	4	9	8
