Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
497	594	497	307	497	1.000	0.000	1	1	1	547.451	11.421	8.821	4.906	1.499	4.702	547.451	11.421	8.821	540	8	4	16	11	10
807	1070	807	521	650856	806.513	482.060	1095	2	1095	637.098	16.529	8.783	5.685	1.707	5.646	637.754	18.341	9.183	630	9	4	16	16	11
625	1034	625	486	260672	417.075	451.087	43	5	960	650.464	12.898	8.091	5.766	2.087	5.780	654.499	11.241	8.861	643	9	4	17	16	11
293	452	293	198	1758	6.000	0.000	6	6	6	657.799	20.003	9.099	3.995	1.172	4.140	657.799	20.003	9.099	654	15	4	10	12	10
382	602	382	260	2674	7.000	0.000	7	7	7	559.233	23.702	7.869	4.546	1.345	4.505	559.233	23.702	7.869	553	18	4	13	12	11
44	112	44	42	28660	651.364	142.016	682	8	682	612.932	22.000	6.341	1.851	0.570	1.938	612.999	22.000	6.451	610	20	4	6	4	5
673	988	673	465	36969	54.932	1.773	55	9	55	591.889	23.834	8.214	5.918	2.318	5.482	591.890	23.833	8.219	587	12	4	11	23	11
412	540	412	251	4120	10.000	0.000	10	10	10	574.510	27.874	8.823	4.407	1.089	4.506	574.510	27.874	8.823	570	23	4	11	11	10
399	564	399	281	4787	11.997	0.050	12	11	12	651.426	32.446	6.900	4.840	1.762	4.755	651.426	32.447	6.900	645	25	4	12	15	7
357	484	357	222	4641	13.000	0.000	13	13	13	598.753	31.793	7.650	4.415	1.391	4.252	598.753	31.793	7.650	593	26	4	13	14	9
283	500	283	217	3962	14.000	0.000	14	14	14	580.555	43.290	7.675	4.253	1.492	4.078	580.555	43.290	7.675	578	36	4	10	14	10
105	198	105	88	115920	1104.000	0.000	1104	1104	1104	642.819	42.781	7.971	2.635	0.731	2.654	642.819	42.781	7.971	640	40	4	6	7	7
410	758	410	316	6560	16.000	0.000	16	16	16	639.763	55.210	8.939	4.825	1.655	4.706	639.763	55.210	8.939	633	47	4	14	15	11
582	772	582	345	78452	134.797	4.891	135	17	135	576.328	85.433	8.701	5.047	1.331	5.037	576.331	85.432	8.708	570	79	4	15	15	10
34	80	34	34	612	18.000	0.000	18	18	18	555.618	98.471	6.147	1.733	0.619	1.708	555.618	98.471	6.147	553	98	4	6	2	5
187	294	187	126	3740	20.000	0.000	20	20	20	551.283	143.385	6.604	3.319	0.869	3.326	551.283	143.385	6.604	547	139	4	9	10	6
256	520	256	200	84243	329.074	749.984	21	21	2180	456.840	148.047	8.477	4.226	1.700	4.150	452.591	149.699	12.268	450	143	4	13	11	11
161	240	161	120	3542	22.000	0.000	22	22	22	605.733	167.112	6.733	3.135	0.867	3.153	605.733	167.112	6.733	603	163	4	8	9	6
501	726	501	319	16345	32.625	137.279	24	24	2434	592.349	180.677	7.621	4.960	1.440	4.734	592.109	179.557	8.809	586	172	4	15	15	10
251	396	251	175	6275	25.000	0.000	25	25	25	587.550	192.458	8.474	3.869	1.166	3.827	587.550	192.458	8.474	584	188	4	8	11	10
233	418	233	178	6291	27.000	0.000	27	27	27	474.931	220.159	10.227	3.702	1.194	3.806	474.931	220.159	10.227	470	216	4	10	9	11
281	452	281	210	7868	28.000	0.000	28	28	28	497.043	267.374	6.655	4.467	1.693	4.429	497.043	267.374	6.655	492	262	4	11	15	7
471	606	471	299	14601	31.000	0.000	31	31	31	389.992	442.790	6.682	5.123	1.834	5.197	389.992	442.790	6.682	380	436	4	17	14	7
1527	1486	1527	752	984302	644.599	15.687	645	32	645	365.180	500.551	9.305	7.362	2.067	7.300	365.178	500.552	9.308	355	491	4	21	21	11
7	26	7	7	238	34.000	0.000	34	34	34	515.000	8.000	5.714	0.975	0.360	1.040	515.000	8.000	5.714	514	8	5	3	1	3
75	132	75	62	2625	35.000	0.000	35	35	35	530.813	9.093	6.773	2.249	0.509	2.245	530.813	9.093	6.773	528	8	5	6	4	5
103	174	103	79	3811	37.000	0.000	37	37	37	537.903	9.621	6.835	2.551	0.552	2.515	537.903	9.621	6.835	535	8	5	7	5	5
109	222	109	97	4905	45.000	0.000	45	45	45	557.211	13.550	6.716	2.955	1.130	2.838	557.211	13.550	6.716	555	8	5	6	11	5
357	570	357	269	14994	42.000	0.000	42	42	42	573.796	13.885	6.994	4.920	1.816	4.891	573.796	13.885	6.994	570	8	5	14	14	9
313	582	313	238	14398	46.000	0.000	46	46	46	603.770	15.198	9.150	4.616	1.741	4.408	603.770	15.198	9.150	600	9	5	15	13	9
96	176	96	74	3744	39.000	0.000	39	39	39	614.177	11.885	6.667	2.632	0.722	2.620	614.177	11.885	6.667	611	9	5	6	7	5
295	444	295	198	11800	40.000	0.000	40	40	40	565.315	12.953	8.529	3.802	1.037	3.884	565.315	12.953	8.529	562	8	5	8	11	10
437	650	437	305	19228	44.000	0.000	44	44	44	495.311	15.231	7.160	4.849	1.535	4.852	495.311	15.231	7.160	489	9	5	14	14	9
536	728	536	339	25192	47.000	0.000	47	47	47	522.772	14.972	7.944	4.958	1.500	4.994	522.772	14.972	7.944	516	8	5	13	15	9
40	96	40	38	43760	1094.000	0.000	1094	1094	1094	505.000	11.450	7.950	1.843	0.620	1.762	505.000	11.450	7.950	504	9	5	4	6	6
281	462	281	214	190448	677.751	37.702	680	48	680	508.235	21.320	7.929	4.297	1.627	3.848	508.236	21.328	7.939	503	14	5	10	16	8
138	238	138	108	7452	54.000	0.000	54	54	54	618.572	19.087	6.341	3.111	1.047	2.985	618.572	19.087	6.341	613	14	5	9	10	4
283	416	283	186	13867	49.000	0.000	49	49	49	532.979	18.184	8.223	3.822	0.944	3.777	532.979	18.184	8.223	530	13	5	8	12	9
657	782	657	353	34821	53.000	0.000	53	53	53	485.003	21.166	9.321	5.274	1.354	5.176	485.003	21.166	9.321	479	13	5	12	17	10
31	82	31	31	21111	681.000	0.000	681	681	681	651.452	21.097	6.290	1.784	0.635	1.780	651.452	21.097	6.290	651	19	5	3	6	4
489	672	489	308	27873	57.000	0.000	57	57	57	517.419	28.098	7.787	5.197	1.765	4.994	517.419	28.098	7.787	512	21	5	12	18	9
79	152	79	68	75919	961.000	0.000	961	961	961	498.000	25.430	7.506	2.340	0.634	2.232	498.000	25.430	7.506	494	22	5	7	7	6
293	416	293	187	282159	963.000	0.000	963	963	963	613.276	27.225	9.447	3.937	0.966	3.827	613.276	27.225	9.447	609	23	5	10	10	9
215	338	215	152	12470	58.000	0.000	58	58	58	621.995	27.005	6.749	3.650	1.138	3.617	621.995	27.005	6.749	618	22	5	10	10	5
71	152	71	60	3976	56.000	0.000	56	56	56	477.634	28.169	6.606	2.410	0.850	2.335	477.634	28.169	6.606	475	24	5	6	9	4
76	152	76	63	4636	61.000	0.000	61	61	61	630.763	30.461	6.026	2.353	0.691	2.301	630.763	30.461	6.026	628	27	5	7	8	4
118	326	118	114	134596	1140.644	622.468	1547	59	1547	638.602	26.153	9.839	3.697	1.275	3.760	638.667	25.096	10.994	636	22	5	7	10	10
29	76	29	29	1740	60.000	0.000	60	60	60	507.310	30.241	6.379	1.649	0.581	1.778	507.310	30.241	6.379	506	28	5	3	6	4
107	248	107	93	6741	63.000	0.000	63	63	63	493.421	33.280	6.692	2.973	1.057	2.888	493.421	33.280	6.692	491	29	5	6	10	7
405	600	405	284	26730	66.000	0.000	66	66	66	608.277	34.316	10.044	4.699	1.642	4.650	608.277	34.316	10.044	600	29	5	14	12	10
284	372	284	177	19312	68.000	0.000	68	68	68	660.004	34.690	7.602	3.770	0.769	3.719	660.004	34.690	7.602	656	29	5	10	11	6
137	200	137	90	9453	69.000	0.000	69	69	69	530.555	35.350	6.766	2.851	0.526	2.815	530.555	35.350	6.766	527	32	5	7	8	5
162	272	162	124	11340	70.000	0.000	70	70	70	538.105	35.957	6.895	3.261	1.017	3.279	538.105	35.957	6.895	535	32	5	7	10	5
43	88	43	34	2795	65.000	0.000	65	65	65	555.674	33.279	6.651	1.822	0.262	1.843	555.674	33.279	6.651	554	31	5	4	5	4
338	468	338	209	26887	79.547	138.756	72	72	2623	617.512	37.627	9.695	4.127	1.009	4.047	617.273	37.568	10.104	614	32	5	8	12	10
24	62	24	23	1704	71.000	0.000	71	71	71	573.042	35.750	6.000	1.422	0.360	1.407	573.042	35.750	6.000	571	35	5	5	3	3
141	242	141	111	10434	74.000	0.000	74	74	74	586.355	38.511	6.837	3.054	0.986	2.973	586.355	38.511	6.837	583	35	5	10	9	5
209	308	209	140	202312	968.000	0.000	968	968	968	501.493	39.297	8.024	3.457	0.881	3.356	501.493	39.297	8.024	497	36	5	10	7	8
142	222	142	105	10366	73.000	0.000	73	73	73	565.437	39.669	6.549	2.988	0.790	2.914	565.437	39.669	6.549	562	36	5	9	9	5
611	1008	611	442	47047	77.000	0.000	77	77	77	479.954	43.471	7.638	6.142	2.286	6.028	479.953	43.471	7.638	469	34	5	22	19	9
284	432	284	192	21300	75.000	0.000	75	75	75	509.687	40.560	8.961	4.066	1.165	4.178	509.687	40.560	8.961	506	36	5	9	10	10
655	804	655	382	52400	80.000	0.000	80	80	80	572.857	45.515	8.711	5.401	1.486	5.224	572.857	45.515	8.711	567	36	5	12	18	10
55	110	55	48	4180	76.000	0.000	76	76	76	608.309	41.909	6.091	2.043	0.579	2.028	608.309	41.909	6.091	606	40	5	7	6	3
252	450	252	182	19908	79.000	0.000	79	79	79	551.556	42.944	8.341	4.021	1.288	3.981	551.556	42.944	8.341	547	37	5	10	11	9
673	892	673	431	55186	82.000	0.000	82	82	82	651.715	45.533	8.617	5.827	2.035	5.489	651.714	45.533	8.617	643	40	5	21	13	10
385	620	385	283	30030	78.000	0.000	78	78	78	502.925	48.423	8.351	4.413	1.366	4.549	502.925	48.423	8.351	498	43	5	12	14	10
