Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1724	2100	1724	1004	1724	1.000	0.000	1	1	1	410.611	82.902	8.675	7.906	2.629	7.689	410.611	82.902	8.675	398	70	4	24	25	11
1184	1460	1184	700	118400	100.000	0.000	100	100	100	390.622	87.314	8.248	7.173	2.696	6.689	390.622	87.314	8.248	380	75	4	19	28	11
203	316	203	146	1422	7.005	0.070	7	7	8	406.222	97.498	7.374	3.532	1.076	3.448	406.222	97.497	7.372	402	92	4	9	11	7
680	1022	680	463	635816	935.024	446.701	1182	10	1182	412.616	102.619	8.866	5.836	1.982	5.609	412.660	100.850	9.111	408	92	4	10	20	11
685	844	685	405	7535	11.000	0.000	11	11	11	383.418	123.949	8.292	5.506	1.448	5.526	383.418	123.949	8.292	378	115	4	13	18	10
405	552	405	261	5265	13.000	0.000	13	13	13	409.126	128.173	8.296	4.409	1.218	4.512	409.126	128.173	8.296	404	123	4	10	12	10
619	774	619	371	8666	14.000	0.000	14	14	14	405.813	150.950	8.714	5.268	1.648	5.143	405.813	150.950	8.714	399	146	4	12	16	11
202	406	202	174	73197	362.361	442.119	127	15	1186	380.416	166.535	7.183	3.851	1.592	3.578	380.971	163.929	7.546	377	162	4	8	14	9
196	298	196	128	3136	16.000	0.000	16	16	16	360.745	172.709	6.821	3.351	0.874	3.342	360.745	172.709	6.821	356	169	4	10	10	6
627	802	627	377	10660	17.002	0.040	17	17	18	368.596	183.705	8.692	5.415	1.792	5.319	368.597	183.705	8.692	364	174	4	11	18	11
490	656	490	325	9310	19.000	0.000	19	19	19	350.551	183.955	8.757	5.169	1.951	4.959	350.551	183.955	8.757	346	173	4	10	18	11
215	318	215	158	28056	130.493	7.434	131	22	131	371.377	195.781	6.400	3.814	1.352	3.725	371.382	195.777	6.409	365	193	4	13	7	5
107	242	107	96	22385	209.206	430.456	23	23	1195	400.187	207.056	6.290	2.815	0.988	2.729	400.387	210.409	6.608	397	204	4	7	8	7
