 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	29.466	73.093	179	122	6644437	37119.762	17852.170	30824.000	14244	65535	254.603	279.682	6.525	1.727	0.306	1.711	254.602	279.741	6.508	252	274	4	7	11	5
2	41.647	97.538	253	154	10129630	40038.062	19058.658	34444.000	14310	65535	325.577	230.621	7.719	2.033	0.474	1.999	325.651	230.646	7.744	320	227	5	12	9	6
3	24.198	67.060	147	98	5288014	35972.883	19189.324	28521.000	14341	65535	302.844	245.490	7.224	1.658	0.355	1.635	302.922	245.742	7.232	299	241	5	8	8	6
4	36.709	83.299	223	127	9243137	41449.043	19830.211	39982.000	14228	65535	349.794	254.072	7.726	1.962	0.381	1.895	349.781	254.109	7.692	346	250	5	8	9	6
5	28.149	68.505	171	120	5666858	33139.520	14525.072	29895.000	14281	65535	270.029	293.906	6.819	1.607	0.233	1.659	270.050	293.862	6.820	266	290	5	9	9	4
6	44.281	94.606	269	160	10909572	40556.031	18802.021	36437.000	14326	65535	358.673	299.546	7.628	1.994	0.311	1.962	358.678	299.568	7.562	355	295	5	9	10	6
7	65.352	141.284	397	285	11369988	28639.768	11306.242	26024.000	14227	56767	532.937	346.038	6.980	2.458	0.868	2.317	532.947	346.058	6.978	522	341	5	21	12	5
8	77.533	179.836	471	282	18471728	39218.105	18879.555	35095.000	14289	65535	393.977	349.682	7.824	2.543	0.773	2.631	393.987	349.825	7.757	390	341	5	11	18	6
9	18.931	50.750	115	89	3380405	29394.826	11149.653	26872.000	14352	65535	503.861	369.939	6.965	1.403	0.277	1.344	503.877	370.021	6.938	500	367	5	9	7	4
10	39.672	84.778	241	160	8442086	35029.402	16627.326	29519.000	14215	65535	274.158	383.556	7.282	1.843	0.315	1.823	274.248	383.515	7.271	270	380	5	10	10	5
