Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1484	1874	1484	883	10385	6.998	0.078	7.000	4	7	171.796	433.686	7.586	7.655	2.560	7.554	171.796	433.686	7.588	162	423	3	22	25	13
1659	2044	1659	989	309884	186.790	6.057	187.000	12	187	164.735	452.904	7.272	8.192	3.037	8.297	164.742	452.907	7.277	154	442	3	20	29	13
1593	1788	1593	880	327407	205.529	272.081	196.000	15	7876	185.791	455.481	7.778	7.849	2.784	7.756	185.776	455.528	8.120	173	448	3	23	16	13
305	522	305	226	74197	243.269	12.655	244.000	23	244	133.761	493.348	6.875	4.257	1.391	4.129	133.760	493.361	6.887	129	489	3	10	12	12
625	802	625	364	15625	25.000	0.000	25.000	25	25	160.205	491.933	8.781	4.944	1.199	5.100	160.205	491.933	8.781	156	484	3	10	16	12
796	858	796	434	20697	26.001	0.035	26.000	26	27	203.087	492.505	9.146	5.510	1.321	5.427	203.087	492.505	9.145	199	484	3	9	15	15
516	658	516	322	14448	28.000	0.000	28.000	28	28	211.384	492.750	7.486	4.768	1.304	4.724	211.384	492.750	7.486	209	485	3	9	16	11
466	624	466	279	126978	272.485	11.118	273.000	33	273	265.410	513.839	7.367	4.551	1.033	4.504	265.410	513.844	7.375	261	508	3	10	13	10
1022	1452	1022	639	34748	34.000	0.000	34.000	34	34	245.715	522.435	7.249	6.768	2.219	6.647	245.715	522.435	7.249	233	511	3	23	20	13
673	944	673	419	24901	37.000	0.000	37.000	37	37	310.675	559.788	6.802	5.418	1.671	5.309	310.675	559.788	6.802	303	550	3	16	16	11
228	442	228	184	382317	1676.829	3026.255	38.000	38	7310	93.978	562.246	9.206	4.181	1.580	4.342	93.015	563.701	14.265	91	558	3	7	9	15
677	930	677	426	251511	371.508	12.798	372.000	39	372	149.371	559.527	7.232	6.104	2.150	5.877	149.370	559.524	7.238	139	554	3	20	12	10
97	176	97	74	38248	394.309	36.349	398.000	40	398	296.206	567.505	5.660	2.467	0.526	2.389	296.189	567.501	5.685	294	565	3	7	6	6
1065	1350	1065	615	470331	441.625	12.226	442.000	43	442	285.434	582.960	7.427	6.728	2.099	6.535	285.431	582.957	7.431	276	574	3	20	20	14
424	624	424	301	18656	44.000	0.000	44.000	44	44	261.842	591.601	5.790	5.154	2.015	4.904	261.842	591.601	5.790	254	587	3	19	11	7
569	714	569	332	27881	49.000	0.000	49.000	49	49	187.339	612.589	6.905	5.727	2.272	5.481	187.339	612.589	6.905	180	608	3	19	10	12
384	600	384	266	19200	50.000	0.000	50.000	50	50	298.979	613.969	7.000	4.705	1.583	4.582	298.979	613.969	7.000	293	606	3	12	13	10
168	250	168	114	8736	52.000	0.000	52.000	52	52	447.476	618.488	5.815	3.134	0.764	3.050	447.476	618.488	5.815	443	614	3	9	8	6
848	1262	848	557	46290	54.587	17.101	54.000	54	552	410.060	620.875	7.856	6.211	2.049	6.089	410.049	620.866	7.815	400	612	3	18	19	14
654	1116	654	497	1064082	1627.037	1145.684	565.000	55	2859	431.757	622.203	7.125	5.640	2.182	5.375	429.430	621.062	7.518	424	612	3	18	19	11
592	808	592	407	701318	1184.659	894.413	586.000	56	2515	426.480	633.123	6.606	5.103	1.670	4.942	427.684	635.202	6.770	419	627	3	15	14	9
786	1188	786	506	801849	1020.164	1416.544	614.000	58	5944	302.646	645.359	7.435	6.170	2.095	5.893	303.968	645.390	10.209	296	637	3	18	20	14
716	920	716	430	464094	648.176	22.050	649.000	59	649	293.197	652.838	6.577	5.785	1.842	5.590	293.199	652.836	6.581	287	643	3	15	22	9
82	144	82	68	54521	664.890	96.151	680.000	60	680	284.341	663.500	5.707	2.339	0.545	2.277	284.372	663.523	5.769	281	662	3	7	4	6
