Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
711	1108	711	439	140385	197.447	10.414	198.000	1	198	74.283	796.468	6.589	5.421	1.416	5.386	74.284	796.463	6.605	66	789	1	15	18	13
749	992	749	426	175785	234.693	8.404	235.000	5	235	81.076	819.401	6.688	5.531	1.333	5.359	81.075	819.400	6.695	75	811	1	15	15	13
2849	2902	2849	1333	17096	6.001	0.026	6.000	6	7	58.657	835.404	7.338	9.017	2.606	9.096	58.657	835.404	7.337	48	824	1	21	28	14
6	24	6	6	48	8.000	0.000	8.000	8	8	60.000	838.333	2.500	0.990	0.436	0.833	60.000	838.333	2.500	60	838	1	1	2	4
1063	1500	1063	686	13819	13.000	0.000	13.000	13	13	121.448	842.141	6.013	6.888	2.743	6.468	121.448	842.141	6.013	113	825	1	15	27	14
544	954	544	385	166716	306.463	12.519	307.000	15	307	60.559	860.597	5.842	5.101	1.762	5.063	60.560	860.597	5.850	54	855	1	13	16	14
307	514	307	234	4912	16.000	0.000	16.000	16	16	145.215	882.355	4.440	4.939	2.146	4.761	145.215	882.355	4.440	137	878	1	19	8	8
1471	2220	1471	918	25007	17.000	0.000	17.000	17	17	88.916	897.202	8.056	7.587	2.840	6.969	88.916	897.201	8.056	80	884	1	22	28	15
803	1260	803	514	14454	18.000	0.000	18.000	18	18	103.676	898.938	5.960	6.072	1.984	6.126	103.676	898.938	5.960	95	893	1	21	15	14
3130	3852	3130	1788	59470	19.000	0.000	19.000	19	19	27.369	933.500	8.613	9.577	3.019	9.750	27.369	933.500	8.613	17	922	1	31	27	14
935	1394	935	594	50933	54.474	590.316	21.000	21	10455	758.964	479.458	5.901	6.546	2.220	6.448	758.372	478.357	8.420	746	469	2	27	21	11
723	1110	723	467	3104015	4293.244	318.733	4317.000	23	4317	169.286	508.580	7.059	6.506	2.635	6.189	169.283	508.621	7.082	163	500	2	12	23	12
782	996	782	457	19549	24.999	0.036	25.000	24	25	273.009	505.737	6.128	6.079	1.997	6.120	273.009	505.737	6.128	265	498	2	18	16	9
516	662	516	302	13416	26.000	0.000	26.000	26	26	309.008	523.054	6.078	4.869	1.398	4.956	309.008	523.054	6.078	302	517	2	15	12	9
866	1376	866	588	25114	29.000	0.000	29.000	29	29	207.596	553.476	7.441	5.840	1.766	5.823	207.596	553.476	7.441	201	542	2	16	19	13
203	364	203	149	6090	30.000	0.000	30.000	30	30	184.236	569.468	4.468	3.738	1.388	3.398	184.236	569.468	4.468	181	563	2	9	14	6
350	514	350	233	303312	866.606	44.793	869.000	31	869	214.571	574.717	7.209	4.383	1.186	4.307	214.576	574.714	7.223	210	569	2	9	10	13
159	320	159	129	5088	32.000	0.000	32.000	32	32	338.421	576.396	4.717	3.321	1.117	3.156	338.421	576.396	4.717	333	573	2	12	7	6
