Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
2185	2214	2185	1111	340860	156.000	0.000	156.000	156	156	22.354	164.297	8.821	8.875	2.984	8.684	22.354	164.297	8.821	14	149	4	25	32	10
1125	1370	1125	665	3375	3.000	0.000	3.000	3	3	46.351	223.419	8.143	6.791	2.332	6.787	46.351	223.419	8.143	38	216	4	22	17	11
607	852	607	402	2428	4.000	0.000	4.000	4	4	119.919	232.474	7.885	5.097	1.324	5.165	119.919	232.474	7.885	114	226	4	14	15	10
741	872	741	402	5187	7.000	0.000	7.000	7	7	96.352	241.101	8.719	5.587	1.532	5.414	96.352	241.101	8.719	88	236	4	18	13	11
619	774	619	356	4952	8.000	0.000	8.000	8	8	28.696	242.462	8.523	5.337	1.557	5.200	28.696	242.462	8.523	24	233	4	12	17	11
923	1082	923	500	182565	197.795	6.221	198.000	9	198	43.374	247.701	9.127	6.083	1.533	6.025	43.374	247.698	9.132	34	242	4	17	13	12
254	412	254	173	2794	11.000	0.000	11.000	11	11	60.500	258.689	7.957	3.858	1.285	3.672	60.500	258.689	7.957	55	251	4	12	12	10
272	378	272	177	3808	14.000	0.000	14.000	14	14	207.857	275.522	6.938	3.845	0.985	3.776	207.857	275.522	6.938	204	269	4	10	11	9
841	1114	841	561	1242589	1477.514	71.448	1481.000	15	1481	224.819	280.502	7.062	6.327	2.506	6.194	224.823	280.491	7.068	219	267	4	15	25	10
623	764	623	375	9968	16.000	0.000	16.000	16	16	134.690	289.998	7.239	5.370	1.637	5.339	134.690	289.998	7.239	125	283	4	19	14	10
647	924	647	429	10999	17.000	0.000	17.000	17	17	197.852	292.275	7.308	5.506	1.701	5.409	197.852	292.275	7.308	191	284	4	15	15	10
145	236	145	108	2754	18.993	0.083	19.000	18	19	205.097	301.193	6.372	2.954	0.778	3.026	205.097	301.193	6.373	201	298	4	8	8	5
304	436	304	211	82384	271.000	0.000	271.000	271	271	169.349	307.826	7.026	4.082	1.192	4.008	169.349	307.826	7.026	166	303	4	10	12	8
195	298	195	143	4095	21.000	0.000	21.000	21	21	240.733	309.241	6.574	3.473	1.107	3.354	240.733	309.241	6.574	237	304	4	7	12	8
651	938	651	464	15623	23.998	0.039	24.000	23	24	276.006	323.607	6.943	6.178	2.525	5.892	276.006	323.607	6.943	263	318	4	26	13	7
359	448	359	220	885833	2467.501	290.686	2502.000	25	2502	226.487	324.223	9.131	4.115	0.865	4.044	226.444	324.240	9.191	222	320	4	9	10	11
247	362	247	178	6422	26.000	0.000	26.000	26	26	198.607	323.462	6.352	3.890	1.186	3.972	198.607	323.462	6.352	194	318	4	10	11	5
407	550	407	256	11396	28.000	0.000	28.000	28	28	68.184	326.624	8.233	4.619	1.333	4.433	68.184	326.624	8.233	62	320	4	13	13	10
325	502	325	228	104357	321.098	16.253	322.000	29	322	261.354	333.102	8.323	4.134	1.169	4.084	261.346	333.099	8.335	257	328	4	11	9	10
221	370	221	158	70650	319.683	19.575	321.000	30	321	246.968	335.249	7.081	3.818	1.277	3.654	246.981	335.250	7.094	242	331	4	12	12	7
707	934	707	442	21917	31.000	0.000	31.000	31	31	220.324	345.598	8.580	5.625	2.053	5.521	220.324	345.598	8.580	208	339	4	21	12	12
740	908	740	441	24420	33.000	0.000	33.000	33	33	164.411	348.805	8.022	5.816	1.977	5.750	164.411	348.805	8.022	157	338	4	17	21	11
151	244	151	114	5134	34.000	0.000	34.000	34	34	157.185	354.702	7.046	3.011	0.742	2.929	157.185	354.702	7.046	155	350	4	6	9	8
202	292	202	135	307612	1522.832	227.131	1516.000	35	4377	358.049	352.183	7.441	3.356	0.775	3.275	358.073	352.149	7.490	355	347	4	7	11	8
632	898	632	430	22752	36.000	0.000	36.000	36	36	150.636	363.854	7.286	6.052	2.490	5.760	150.636	363.854	7.286	138	358	4	24	12	10
351	486	351	234	13337	37.997	0.053	38.000	37	38	288.621	373.527	6.436	4.340	1.332	4.463	288.621	373.527	6.436	283	367	4	13	13	6
799	908	799	427	336795	421.521	13.550	422.000	39	422	392.584	371.638	7.994	5.568	1.346	5.591	392.589	371.633	7.998	387	365	4	14	17	11
184	298	184	136	78913	428.875	28.825	431.000	40	431	298.266	377.223	6.821	3.308	1.008	3.268	298.268	377.219	6.835	293	374	4	12	7	7
978	1200	978	572	448902	459.000	0.000	459.000	459	459	290.437	385.594	8.226	6.547	2.082	6.462	290.437	385.594	8.226	279	377	4	22	19	11
346	504	346	224	18926	54.699	199.021	44.000	44	3746	317.676	397.162	6.841	4.679	1.727	4.517	317.740	396.543	7.459	309	393	4	17	10	7
453	662	453	308	21290	46.998	0.047	47.000	46	47	237.581	411.618	7.987	4.690	1.356	4.653	237.581	411.618	7.987	234	405	4	9	14	11
926	1038	926	536	44448	48.000	0.000	48.000	48	48	290.185	408.815	7.745	6.204	1.779	6.176	290.185	408.815	7.745	282	400	4	16	18	11
770	1040	770	468	37730	49.000	0.000	49.000	49	49	451.962	413.531	8.955	6.064	1.914	5.974	451.962	413.531	8.955	445	405	4	16	17	11
923	1224	923	556	47073	51.000	0.000	51.000	51	51	478.293	416.997	8.841	6.314	2.128	6.074	478.295	416.997	8.841	469	409	4	19	19	11
201	422	201	170	226502	1126.876	1691.981	52.000	52	3777	437.891	417.274	8.134	4.028	1.720	3.805	435.627	414.924	10.325	429	414	4	17	8	9
626	868	626	382	38218	61.051	201.439	53.000	53	5093	264.281	419.431	8.214	5.555	1.702	5.462	264.772	418.847	8.713	257	411	4	16	16	11
695	914	695	413	37530	54.000	0.000	54.000	54	54	542.039	423.927	8.672	5.631	1.687	5.376	542.039	423.927	8.672	533	418	4	18	14	11
528	934	528	385	1306066	2473.610	1761.825	3797.000	55	3797	375.261	426.062	9.392	5.616	2.190	5.523	372.433	426.328	10.691	368	421	4	19	16	11
1127	1332	1127	662	63112	56.000	0.000	56.000	56	56	88.731	437.711	8.752	6.484	1.921	6.535	88.731	437.711	8.752	78	428	4	20	22	11
1554	1648	1554	823	95087	61.189	165.116	57.000	57	6566	304.776	444.847	9.050	7.698	2.327	7.392	304.994	444.926	9.457	292	435	4	28	19	12
849	1086	849	533	49242	58.000	0.000	58.000	58	58	343.388	453.859	7.073	6.981	3.122	6.407	343.388	453.859	7.073	334	445	4	20	23	8
282	442	282	203	16920	60.000	0.000	60.000	60	60	489.085	464.266	6.968	4.013	1.169	3.954	489.085	464.266	6.968	484	458	4	11	13	7
509	794	509	373	373949	734.674	29.919	736.000	61	736	507.375	472.196	6.703	5.293	1.777	5.244	507.380	472.200	6.708	499	462	4	18	19	8
174	332	174	131	10788	62.000	0.000	62.000	62	62	452.517	479.862	6.759	3.342	0.995	3.311	452.517	479.862	6.759	448	476	4	9	10	6
780	1072	780	510	49140	63.000	0.000	63.000	63	63	465.919	482.715	7.928	5.952	1.857	6.074	465.920	482.715	7.928	458	475	4	17	15	11
1223	1132	1223	570	982553	803.396	21.132	804.000	65	804	831.516	489.061	8.590	6.674	1.612	6.675	831.515	489.064	8.594	823	479	4	17	19	10
102	220	102	84	6528	64.000	0.000	64.000	64	64	913.480	484.853	6.167	3.197	1.432	2.829	913.480	484.853	6.167	908	481	4	14	7	5
680	1056	680	459	45560	67.000	0.000	67.000	67	67	706.474	490.054	8.349	5.608	1.733	5.618	706.476	490.055	8.349	698	482	4	15	18	11
197	352	197	147	13396	68.000	0.000	68.000	68	68	567.401	490.213	8.066	3.504	1.178	3.414	567.401	490.213	8.066	560	487	4	15	7	9
390	544	390	259	26910	69.000	0.000	69.000	69	69	880.482	493.482	7.526	4.426	1.300	4.323	880.481	493.482	7.526	874	490	4	16	7	10
833	1166	833	572	720628	865.100	38.760	867.000	75	867	876.341	500.993	6.941	7.200	3.047	6.923	876.339	500.990	6.948	864	491	4	29	19	9
1073	1544	1073	725	903766	842.280	23.598	843.000	70	843	275.202	500.087	7.749	7.666	3.109	7.459	275.204	500.091	7.753	262	491	4	28	19	11
693	1090	693	495	1285647	1855.190	1933.280	71.000	71	3947	665.804	496.999	9.384	5.772	2.016	5.629	667.246	499.611	11.900	659	487	4	15	20	11
641	874	641	428	46793	73.000	0.000	73.000	73	73	841.566	497.838	8.353	5.392	1.905	5.245	841.563	497.838	8.353	832	492	4	20	11	10
613	890	613	395	47201	77.000	0.000	77.000	77	77	676.742	505.194	7.904	5.606	1.968	5.228	676.740	505.194	7.904	671	497	4	16	21	10
736	1026	736	461	1259875	1711.787	60.047	1714.000	85	1714	863.776	510.902	8.337	5.970	2.183	5.440	863.776	510.903	8.343	854	505	4	21	16	11
