Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1286	1214	1286	623	5787	4.500	125.513	1	1	4502	282.778	394.804	10.114	7.059	2.261	6.528	281.395	393.401	13.914	270	389	5	25	13	11
911	1154	911	556	1822	2.000	0.000	2	2	2	443.237	432.756	9.681	6.203	1.851	6.051	443.237	432.756	9.681	432	426	5	22	13	10
706	964	706	448	2118	3.000	0.000	3	3	3	505.582	452.908	8.667	5.570	1.729	5.507	505.582	452.908	8.667	498	445	5	16	18	10
414	598	414	266	1656	4.000	0.000	4	4	4	576.244	469.688	8.630	4.786	1.565	4.612	576.244	469.688	8.630	568	463	5	16	14	9
424	642	424	310	190357	448.955	21.514	450	7	450	503.292	487.575	8.656	4.856	1.972	4.565	503.292	487.577	8.664	495	483	5	21	9	10
722	864	722	431	1441834	1997.000	0.000	1997	1997	1997	503.875	496.094	9.866	5.839	1.991	5.796	503.876	496.095	9.866	494	493	5	21	10	11
689	928	689	429	336443	488.306	18.210	489	11	489	599.940	498.792	10.039	5.302	1.439	5.249	599.940	498.795	10.046	593	490	5	15	17	10
453	574	453	276	6342	14.000	0.000	14	14	14	579.265	507.563	8.406	4.870	1.568	4.597	579.265	507.563	8.406	574	502	5	10	16	9
1034	1304	1034	626	13441	12.999	0.031	13	12	13	414.330	507.801	9.130	6.789	2.205	6.790	414.330	507.801	9.130	407	498	5	19	21	10
860	1274	860	587	14618	16.998	0.068	17	15	17	598.462	515.724	8.364	6.790	2.540	6.700	598.461	515.724	8.364	588	504	5	21	23	10
632	828	632	386	12008	19.000	0.000	19	19	19	572.704	521.115	9.956	5.284	1.544	5.267	572.704	521.115	9.956	567	515	5	15	13	11
1046	1498	1046	704	23012	22.000	0.000	22	22	22	628.942	524.576	8.163	7.958	3.534	7.390	628.942	524.576	8.163	617	508	5	22	30	10
1458	1532	1458	733	33535	23.001	0.026	23	23	24	671.181	528.311	9.398	7.302	2.025	7.174	671.185	528.311	9.398	661	518	5	23	22	10
1109	1242	1109	619	696957	628.455	18.137	629	25	629	550.022	529.343	9.641	6.602	1.985	6.428	550.026	529.341	9.645	544	518	5	15	20	11
576	808	576	381	15552	27.000	0.000	27	27	27	611.064	543.286	8.295	5.315	1.789	5.373	611.064	543.286	8.295	603	536	5	17	15	9
1167	1628	1167	733	874528	749.381	21.135	750	28	750	626.111	551.925	9.000	7.125	2.467	6.961	626.115	551.924	9.003	614	543	5	25	21	10
407	570	407	266	378421	929.781	44.760	932	29	932	806.840	599.703	9.644	4.307	1.095	4.242	806.842	599.702	9.655	802	593	5	9	14	10
488	588	488	292	14640	30.000	0.000	30	30	30	844.352	608.039	8.371	5.150	1.779	4.780	844.352	608.039	8.371	837	603	5	16	12	8
740	1090	740	489	22940	31.000	0.000	31	31	31	825.216	634.200	8.051	6.378	2.316	6.209	825.217	634.200	8.051	814	625	5	25	18	9
489	726	489	357	15648	32.000	0.000	32	32	32	699.429	647.301	8.374	4.898	1.476	4.929	699.429	647.301	8.374	691	643	5	16	10	11
265	354	265	171	8745	33.000	0.000	33	33	33	838.453	652.279	7.860	3.733	0.937	3.781	838.453	652.279	7.860	833	648	5	13	9	7
1098	1322	1098	666	37332	34.000	0.000	34	34	34	797.287	673.837	9.297	6.647	2.279	6.562	797.287	673.837	9.297	789	661	5	20	22	11
291	432	291	209	325705	1119.261	63.780	1123	35	1123	706.443	687.570	7.753	4.280	1.462	4.016	706.442	687.566	7.762	699	682	5	14	11	6
1032	1078	1032	564	37152	36.000	0.000	36	36	36	838.204	692.178	8.897	6.650	2.188	6.498	838.204	692.178	8.897	823	687	5	24	14	11
1014	1116	1014	569	37518	37.000	0.000	37	37	37	803.640	710.475	9.361	6.334	1.818	6.467	803.638	710.475	9.361	794	704	5	17	16	10
287	464	287	200	336660	1173.031	67.233	1177	38	1177	66.003	371.780	9.627	4.033	1.354	4.001	65.997	371.776	9.639	61	366	6	14	12	8
236	398	236	181	452884	1919.000	0.000	1919	1919	1919	180.059	377.758	9.581	3.687	1.176	3.660	180.059	377.758	9.581	176	374	6	9	11	9
426	530	426	253	18744	44.000	0.000	44	44	44	59.329	383.148	8.648	4.614	1.274	4.701	59.329	383.148	8.648	52	377	6	15	14	7
485	726	485	356	575033	1185.635	52.083	1188	41	1188	152.874	380.977	8.664	5.701	2.254	5.425	152.878	380.977	8.669	147	374	6	16	18	8
140	230	140	111	5880	42.000	0.000	42	42	42	4.443	382.143	7.907	3.078	1.004	2.944	4.443	382.143	7.907	1	378	6	9	9	5
94	174	94	70	4230	45.000	0.000	45	45	45	110.500	383.670	7.926	2.505	0.611	2.540	110.500	383.670	7.926	108	381	6	7	7	6
1118	1512	1118	726	48074	43.000	0.000	43	43	43	42.596	380.083	10.400	7.006	2.373	7.134	42.596	380.083	10.400	32	369	6	23	22	10
427	626	427	281	21350	50.000	0.000	50	50	50	270.888	384.719	10.014	4.538	1.288	4.597	270.888	384.719	10.014	265	379	6	13	12	9
384	606	384	267	20352	53.000	0.000	53	53	53	258.000	387.909	9.453	4.542	1.487	4.352	258.000	387.909	9.453	251	381	6	14	16	10
266	442	266	202	306460	1152.105	922.154	1925	56	1925	189.286	388.346	8.237	4.046	1.314	4.138	186.928	388.437	8.499	184	383	6	12	10	6
750	942	750	451	39000	52.000	0.000	52	52	52	228.044	390.691	10.459	5.797	1.735	5.755	228.044	390.691	10.459	222	384	6	16	16	10
935	1012	935	494	55167	59.002	0.065	59	59	61	68.710	390.458	10.640	5.727	1.423	5.840	68.710	390.458	10.639	61	383	6	16	15	10
195	312	195	141	375570	1926.000	0.000	1926	1926	1926	92.949	388.036	9.415	3.479	1.028	3.364	92.949	388.036	9.415	87	385	6	11	6	8
620	750	620	361	33484	54.006	0.161	54	54	58	294.221	384.726	10.026	5.506	1.894	5.499	294.221	384.726	10.025	286	377	6	19	15	9
350	622	350	275	535279	1529.369	620.412	1198	57	2662	244.897	385.820	9.766	4.893	1.912	4.625	245.733	385.139	10.419	237	381	6	16	12	10
583	706	583	339	38478	66.000	0.000	66	66	66	95.206	395.731	9.686	5.238	1.659	5.183	95.206	395.731	9.686	88	389	6	17	14	9
95	210	95	85	133507	1405.337	606.851	1677	64	1677	182.147	392.011	7.958	2.952	1.247	2.584	181.403	391.650	8.071	180	387	6	9	9	5
