Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
553	706	553	346	553	1.000	0.000	1.000	1	1	309.716	348.405	7.929	5.423	1.988	5.183	309.716	348.405	7.929	305	337	5	11	20	9
188	258	188	142	205672	1094.000	0.000	1094.000	1094	1094	305.926	361.122	7.957	3.256	0.756	3.175	305.926	361.122	7.957	302	358	5	7	6	8
802	912	802	453	2406	3.000	0.000	3.000	3	3	314.516	363.479	9.668	5.646	1.485	5.577	314.516	363.479	9.668	310	354	5	11	19	12
268	350	268	178	1072	4.000	0.000	4.000	4	4	304.724	367.213	8.015	3.753	0.900	3.716	304.724	367.213	8.015	300	365	5	11	6	8
116	198	116	88	696	6.000	0.000	6.000	6	6	310.457	371.655	6.931	2.737	0.687	2.709	310.457	371.655	6.931	307	369	5	8	6	7
987	1080	987	516	6909	7.000	0.000	7.000	7	7	302.812	375.797	10.925	6.143	1.665	6.120	302.812	375.797	10.925	293	370	5	19	14	13
939	1112	939	508	8451	9.000	0.000	9.000	9	9	316.406	380.592	9.354	5.945	1.437	5.894	316.406	380.592	9.354	310	373	5	15	16	13
817	1218	817	587	1934387	2367.671	392.460	2023.000	2023	2814	310.764	391.069	11.197	5.626	1.961	5.529	310.870	391.568	11.352	304	381	5	16	18	13
645	822	645	402	7740	12.000	0.000	12.000	12	12	301.206	388.473	8.947	5.239	1.375	5.087	301.206	388.473	8.947	294	382	5	13	15	11
892	1062	892	525	213631	239.497	10.625	240.000	14	240	323.006	394.365	9.298	5.879	1.546	5.714	323.013	394.362	9.307	315	389	5	16	18	12
1214	1384	1214	704	19424	16.000	0.000	16.000	16	16	299.951	401.587	9.524	6.673	2.030	6.655	299.951	401.587	9.524	293	393	5	17	20	12
162	244	162	127	265518	1639.000	0.000	1639.000	1639	1639	311.630	398.580	8.870	3.208	0.991	3.065	311.630	398.580	8.870	307	397	5	8	4	11
885	978	885	479	15930	18.000	0.000	18.000	18	18	286.827	398.825	10.165	5.848	1.516	5.670	286.827	398.825	10.165	280	389	5	13	18	13
418	610	418	312	100738	241.000	0.000	241.000	241	241	317.392	402.507	8.311	4.718	1.512	4.577	317.392	402.507	8.311	310	396	5	16	10	12
306	416	306	211	619344	2024.000	0.000	2024.000	2024	2024	328.444	401.886	10.908	4.009	1.179	3.943	328.444	401.885	10.908	326	399	5	7	7	13
144	246	144	113	2736	19.000	0.000	19.000	19	19	331.104	407.674	7.090	2.938	0.725	2.988	331.104	407.674	7.090	328	405	5	8	7	6
1087	1194	1087	588	22827	21.000	0.000	21.000	21	21	316.344	411.349	10.147	6.462	1.889	6.289	316.344	411.349	10.147	306	406	5	21	12	12
597	722	597	361	14925	25.000	0.000	25.000	25	25	274.023	417.655	9.355	5.162	1.382	5.051	274.023	417.655	9.355	269	410	5	11	13	12
115	176	115	87	2530	22.000	0.000	22.000	22	22	281.870	414.330	6.713	2.682	0.642	2.623	281.870	414.330	6.713	279	412	5	8	7	5
307	542	307	249	389151	1267.593	619.548	1641.000	243	1641	297.270	413.818	8.687	4.817	1.945	4.688	298.923	414.364	9.145	288	409	5	19	9	10
1030	1176	1030	580	24720	24.000	0.000	24.000	24	24	327.501	418.651	9.608	6.589	1.881	6.669	327.501	418.651	9.608	318	411	5	20	18	12
429	668	429	296	11583	27.000	0.000	27.000	27	27	312.695	421.573	10.247	4.536	1.289	4.511	312.695	421.573	10.247	308	417	5	12	12	12
410	544	410	282	13120	32.000	0.000	32.000	32	32	337.724	425.307	8.951	4.536	1.286	4.363	337.724	425.307	8.951	334	419	5	9	13	10
569	650	569	332	812532	1428.000	0.000	1428.000	1428	1428	283.054	423.819	9.893	4.800	0.976	4.782	283.054	423.819	9.893	278	418	5	10	12	13
901	1040	901	520	27033	30.003	0.100	30.000	30	33	293.335	423.917	8.878	5.935	1.594	5.837	293.335	423.917	8.877	287	416	5	14	17	11
737	1016	737	471	21373	29.000	0.000	29.000	29	29	303.294	425.364	10.533	5.484	1.703	5.524	303.294	425.364	10.533	297	418	5	16	15	13
474	510	474	303	960798	2027.000	0.000	2027.000	2027	2027	271.321	424.867	10.259	4.742	1.307	4.816	271.321	424.867	10.259	265	423	5	12	5	13
12	44	12	12	372	31.000	0.000	31.000	31	31	328.917	425.833	6.250	1.470	0.667	1.327	328.917	425.833	6.250	328	424	5	2	5	3
435	584	435	264	19385	44.563	199.457	35.000	35	4195	321.064	427.274	9.297	4.661	1.331	4.453	321.265	426.571	10.521	314	422	5	14	11	11
