 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	58.273	138.774	354	226	11635062	32867.406	17575.828	28847.000	11165	65535	689.819	535.198	9.398	2.704	1.077	2.666	689.359	535.305	9.012	685	530	5	12	10	9
2	21.071	58.543	128	92	3786504	29582.062	15340.519	26712.500	11323	65535	738.836	546.477	6.750	1.543	0.299	1.547	738.877	546.584	6.764	735	543	5	8	7	5
3	16.626	53.855	101	78	3056638	30263.742	16896.016	24947.000	11252	65535	596.356	547.069	7.069	1.485	0.396	1.473	596.293	546.952	7.053	592	545	5	9	5	5
4	25.186	67.645	153	109	4203258	27472.275	12393.951	25978.000	11157	62560	708.739	576.523	6.915	1.589	0.304	1.567	708.865	576.454	6.922	705	573	5	9	8	5
5	81.484	188.904	495	294	12946520	26154.586	14614.817	21096.000	11161	65535	632.491	610.038	9.612	2.885	0.934	2.970	632.017	610.214	9.290	626	605	5	17	10	10
6	36.709	82.677	223	142	7062814	31671.812	16733.766	28835.000	11352	65535	658.552	627.377	6.897	1.834	0.256	1.845	658.629	627.328	6.890	654	624	5	10	8	5
7	39.178	88.295	238	166	6467229	27173.230	12003.260	26012.500	11198	58015	543.693	649.134	7.013	1.803	0.342	1.855	543.698	649.220	6.998	539	645	5	11	9	5
8	65.846	128.601	400	217	13534064	33835.160	17674.551	28004.500	11160	65535	667.323	652.390	8.302	2.449	0.588	2.493	667.572	652.531	8.156	662	647	5	12	11	8
9	67.492	178.454	410	301	10956751	26723.783	16331.642	19467.500	11160	65535	637.017	667.227	8.266	3.012	1.003	3.146	636.080	667.854	7.781	631	659	5	18	16	8
10	12.181	39.580	74	61	1538133	20785.582	7108.452	18829.000	11208	36346	643.459	679.203	6.703	1.184	0.220	1.211	643.474	679.212	6.649	641	676	5	6	7	4
11	28.807	70.714	175	115	5521731	31552.748	17479.094	26988.000	11183	65535	662.469	711.566	6.726	1.698	0.253	1.680	662.516	711.619	6.696	659	708	5	8	8	5
12	32.594	78.059	198	123	7387275	37309.469	20275.150	33238.000	11365	65535	631.596	717.066	7.455	1.854	0.362	1.801	631.604	717.089	7.421	628	714	5	8	7	6
13	35.721	78.678	217	131	7328802	33773.281	18569.713	28235.000	11455	65535	666.733	752.194	7.078	1.870	0.284	1.911	666.696	752.160	7.075	662	749	5	10	7	5
14	3.457	22.688	21	21	561948	26759.428	16454.324	19146.000	11755	65535	723.143	504.667	7.571	1.073	0.429	0.989	723.184	504.619	7.563	721	504	6	5	2	4
15	48.232	105.987	293	168	8722028	29768.014	15128.983	25421.000	11181	65535	746.901	514.659	9.041	2.384	0.736	2.393	746.964	514.563	8.856	743	510	6	8	9	8
16	11.523	55.957	70	67	990762	14153.743	2823.520	13327.500	11169	21866	660.086	530.500	6.871	1.491	0.486	1.544	660.126	530.550	6.891	655	526	6	10	9	3
17	23.869	74.679	145	110	3646862	25150.771	11350.555	22741.000	11173	57018	652.124	547.641	7.655	1.614	0.451	1.656	652.044	547.600	7.700	648	544	6	10	8	5
18	39.672	89.470	241	151	7998752	33189.844	18674.908	27930.000	11186	65535	621.992	589.158	8.432	1.942	0.347	1.909	621.918	589.305	8.397	619	584	6	8	11	6
19	27.655	72.370	168	103	5999289	35710.055	20733.141	28399.500	11167	65535	670.804	594.363	8.143	1.787	0.385	1.750	670.751	594.334	8.114	668	591	6	7	8	6
20	37.861	83.744	230	155	5994917	26064.857	11760.423	21730.000	11163	53470	579.396	597.213	7.648	1.827	0.315	1.791	579.291	597.314	7.627	574	593	6	12	9	4
21	36.709	88.677	223	149	7289531	32688.480	17664.795	27603.000	11183	65535	706.063	620.072	7.709	1.918	0.468	1.940	706.046	620.065	7.736	703	615	6	7	12	5
22	19.754	54.474	120	92	3232646	26938.717	13136.260	23847.500	11187	60857	716.608	636.467	7.917	1.449	0.282	1.438	716.739	636.215	7.897	714	633	6	7	8	5
23	5.926	32.409	36	34	533569	14821.361	2902.249	14449.000	11159	22590	693.361	639.611	6.972	0.963	0.316	1.019	693.280	639.527	6.952	691	638	6	7	5	3
24	19.589	53.922	119	93	2849905	23948.781	10755.001	21982.000	11263	55965	697.605	653.664	7.109	1.418	0.259	1.420	697.644	653.765	7.136	693	651	6	9	6	4
25	23.869	62.301	145	101	4460185	30759.896	16909.674	25853.000	11355	65535	615.565	660.138	7.724	1.575	0.235	1.583	615.560	660.196	7.762	612	657	6	8	7	5
26	29.795	68.472	181	121	5698288	31482.254	16276.778	26468.000	11446	65535	552.022	681.707	7.387	1.708	0.278	1.712	551.967	681.770	7.390	547	679	6	11	7	4
27	28.149	69.713	171	112	4887564	28582.246	15070.508	23123.000	11160	65535	698.064	694.567	7.579	1.686	0.264	1.697	698.049	694.549	7.590	695	690	6	7	10	4
28	34.898	92.090	212	146	6115149	28845.043	15262.890	23380.500	11242	65535	623.519	709.429	7.538	1.855	0.520	1.998	623.329	709.401	7.521	618	705	6	12	10	4
29	31.935	83.573	194	138	5697768	29369.938	14794.493	26277.500	11194	65535	643.335	720.531	7.861	1.809	0.490	1.896	643.364	720.571	7.863	638	717	6	12	8	5
30	30.289	85.263	184	132	5002705	27188.613	12808.789	24081.500	11196	65535	584.255	727.973	8.163	1.830	0.524	1.922	584.038	728.132	8.117	579	724	6	12	9	5
31	16.955	47.407	103	75	2686334	26080.912	13108.008	21767.000	11217	59620	610.874	736.641	7.738	1.398	0.236	1.380	610.968	736.667	7.727	608	734	6	7	6	4
32	44.775	106.395	272	192	6321870	23242.170	9920.869	21013.500	11169	47443	523.140	744.463	7.533	1.910	0.509	1.948	523.017	744.595	7.496	519	738	6	9	13	4
33	26.832	66.059	163	108	5483478	33640.969	18238.105	29477.000	11154	65535	511.319	755.074	7.865	1.683	0.308	1.633	511.258	754.989	7.815	508	752	6	8	8	5
34	44.940	95.640	273	166	9147296	33506.578	17915.145	29830.000	11190	65535	558.663	764.941	7.956	2.030	0.350	2.059	558.539	764.990	7.927	553	761	6	12	9	5
35	38.026	83.918	231	142	7329808	31730.771	17700.289	27538.000	11185	65535	622.636	778.074	8.139	1.872	0.250	1.891	622.629	778.048	8.122	619	774	6	8	10	5
36	27.326	68.472	166	115	4300782	25908.326	11296.296	23582.500	11305	55542	488.988	799.675	7.657	1.649	0.285	1.657	488.939	799.695	7.674	484	797	6	11	7	5
37	38.520	86.194	234	143	7522687	32148.234	17917.314	28325.500	11171	65535	625.718	803.645	8.017	1.909	0.281	1.936	625.802	803.764	7.975	622	799	6	8	11	5
38	28.643	71.299	174	114	5059081	29075.178	15083.896	25027.500	11209	65535	467.264	834.374	8.264	1.670	0.242	1.670	467.292	834.462	8.229	463	830	6	9	9	5
39	60.743	134.671	369	212	11707598	31727.908	19112.139	24658.000	11195	65535	641.686	841.954	9.293	2.561	0.787	2.595	641.424	841.502	8.834	637	837	6	11	12	8
40	17.778	49.786	108	77	3139937	29073.490	14367.309	25175.000	11284	65535	479.509	842.074	7.611	1.457	0.247	1.466	479.512	842.100	7.654	477	839	6	6	7	4
41	27.491	70.232	167	105	5648411	33822.820	19148.877	27826.000	11235	65535	612.359	899.018	8.497	1.738	0.325	1.671	612.321	898.997	8.432	609	896	6	8	7	6
42	23.375	60.508	142	104	3584785	25244.965	10486.339	24443.000	11159	56495	438.211	915.634	7.754	1.529	0.251	1.524	438.257	915.570	7.762	434	913	6	9	7	4
43	36.215	82.366	220	147	5898479	26811.268	12069.564	25098.500	11208	54274	387.545	951.423	8.286	1.798	0.286	1.777	387.521	951.365	8.252	383	948	6	11	8	5
44	70.784	158.704	430	238	14160571	32931.559	19236.570	25221.500	11205	65535	563.995	964.553	10.451	3.070	1.252	2.988	563.891	964.373	10.050	560	959	6	9	12	11
45	35.886	77.125	218	146	6357990	29165.092	13371.245	27134.000	11179	59338	505.032	984.321	7.628	1.831	0.323	1.825	505.009	984.395	7.699	502	979	6	7	11	5
46	45.269	94.847	275	165	8534607	31034.934	16867.246	24769.000	11254	65535	766.484	502.185	10.044	2.025	0.351	2.026	766.391	502.091	9.982	762	498	7	11	9	6
47	21.071	55.853	128	103	3283174	25649.797	10688.964	24236.500	11155	56916	696.148	526.250	8.000	1.449	0.311	1.419	696.048	526.231	7.976	693	522	7	7	10	4
48	9.548	37.649	58	54	954302	16453.482	3851.604	15670.500	11202	24656	777.138	538.259	7.655	1.093	0.340	1.049	777.170	538.241	7.649	774	535	7	8	7	3
49	7.408	30.582	45	39	745367	16563.711	4010.646	15979.000	11156	25742	661.511	540.467	8.000	1.044	0.213	1.066	661.484	540.423	7.986	659	538	7	5	6	3
50	26.338	67.334	160	112	3824522	23903.262	11474.778	18424.000	11215	58660	607.094	579.756	8.606	1.642	0.316	1.615	606.921	579.749	8.580	602	577	7	11	7	4
51	7.901	33.202	48	45	816758	17015.791	5334.057	15876.500	11382	36393	718.417	587.583	7.583	1.057	0.338	1.001	718.365	587.639	7.581	715	584	7	7	7	3
52	11.194	39.339	68	53	1398268	20562.766	8332.308	18608.500	11286	44733	535.441	670.118	8.779	1.211	0.233	1.181	535.411	670.141	8.806	532	668	7	7	6	4
53	5.268	27.754	32	32	437824	13682.000	1810.789	13619.000	11214	17186	601.438	697.000	7.719	0.903	0.267	0.903	601.418	696.932	7.745	599	695	7	6	6	2
54	3.786	20.583	23	23	303198	13182.521	1389.244	13100.000	11306	16510	598.043	704.348	7.652	0.792	0.220	0.787	598.090	704.326	7.673	596	702	7	5	5	2
55	8.725	30.615	53	52	899207	16966.170	3450.265	16806.000	11465	25431	703.962	711.264	8.491	1.006	0.307	0.978	704.077	711.287	8.520	700	709	7	8	5	3
56	62.553	151.560	380	271	8755111	23039.766	8903.896	20721.000	11160	51328	691.137	725.000	9.739	2.986	0.990	3.081	691.064	724.844	9.806	682	718	7	19	16	7
57	33.746	80.124	205	148	4675486	22807.248	9292.349	21032.000	11208	54812	551.439	727.717	8.878	1.732	0.422	1.722	551.454	727.794	8.905	546	725	7	13	7	5
58	18.108	58.473	110	91	2013429	18303.900	5884.888	16318.000	11187	34458	692.373	761.309	8.873	1.393	0.300	1.411	692.338	761.261	8.838	689	758	7	9	8	4
59	4.115	24.341	25	25	347926	13917.040	2016.034	13696.000	11196	17914	644.760	797.880	8.080	0.822	0.295	0.869	644.771	797.869	8.075	643	795	7	5	6	3
60	2.634	13.549	16	16	216583	13536.438	1783.412	12958.500	11347	17707	547.688	803.438	7.125	0.631	0.207	0.672	547.701	803.425	7.110	546	802	7	4	4	2
