Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1542	1910	1542	909	369821	239.832	6.107	240.000	1	240	982.487	463.896	7.497	7.442	2.445	7.550	982.492	463.892	7.501	971	452	2	20	24	13
522	712	522	349	175058	335.360	14.619	336.000	2	336	963.103	490.667	8.082	4.814	1.281	4.843	963.100	490.660	8.094	955	486	2	14	9	13
238	360	238	164	714	3.000	0.000	3.000	3	3	521.710	522.244	5.139	3.618	0.932	3.684	521.710	522.244	5.139	517	518	2	11	10	7
672	914	672	410	381803	568.159	21.796	569.000	4	569	903.400	530.464	7.759	5.508	1.660	5.493	903.404	530.459	7.767	898	523	2	12	16	13
320	536	320	233	190129	594.153	33.038	596.000	5	596	422.531	536.831	5.822	4.881	2.039	4.696	422.551	536.831	5.834	416	531	2	18	11	10
429	650	429	301	309450	721.329	34.617	723.000	6	723	851.522	562.242	5.380	5.125	1.922	4.974	851.528	562.238	5.388	844	556	2	16	15	7
619	822	619	382	4952	8.000	0.000	8.000	8	8	889.527	584.110	7.318	5.837	2.102	5.613	889.527	584.110	7.318	882	578	2	18	13	14
1115	1426	1115	637	10962	9.831	27.761	9.000	9	936	521.244	616.734	7.605	6.410	1.727	6.391	521.477	616.587	7.216	512	608	2	20	17	13
370	490	370	228	3700	10.000	0.000	10.000	10	10	640.665	635.084	5.638	4.274	1.039	4.104	640.665	635.084	5.638	635	629	2	14	11	11
684	1140	684	511	818382	1196.465	1350.181	11.000	11	2732	990.607	636.544	5.947	6.434	2.460	6.654	995.414	637.977	6.794	982	626	2	18	19	11
92	160	92	66	4205	45.707	323.302	12.000	12	3113	749.935	650.413	4.511	2.436	0.459	2.472	751.458	650.108	6.346	747	648	2	7	6	6
706	1116	706	495	13004	18.419	143.993	13.000	13	3839	816.360	656.496	9.125	5.715	1.703	5.968	817.431	657.233	8.794	808	650	2	18	13	13
779	966	779	473	839476	1077.633	38.158	1079.000	14	1079	753.085	666.264	6.227	5.910	1.872	6.040	753.087	666.268	6.233	743	660	2	17	15	12
413	574	413	271	6195	15.000	0.000	15.000	15	15	765.017	666.584	4.935	4.945	1.902	4.583	765.017	666.584	4.935	761	661	2	15	15	7
980	1398	980	637	15680	16.000	0.000	16.000	16	16	934.969	666.410	7.458	6.534	2.006	6.668	934.969	666.410	7.458	928	656	2	16	19	13
656	960	656	429	11152	17.000	0.000	17.000	17	17	971.511	688.066	6.024	5.996	2.210	5.733	971.511	688.066	6.024	961	679	2	19	20	10
411	616	411	271	70318	171.090	924.293	18.000	18	5738	1009.224	685.353	6.655	4.448	1.257	4.405	1007.478	689.755	10.868	1004	680	2	9	13	12
563	746	563	346	10697	19.000	0.000	19.000	19	19	986.524	690.499	6.524	5.384	1.738	5.163	986.524	690.499	6.524	979	685	2	17	14	11
402	630	402	261	8442	21.000	0.000	21.000	21	21	160.759	356.729	8.781	4.523	1.388	4.461	160.759	356.729	8.781	155	351	3	12	13	12
1107	1442	1107	657	25461	23.000	0.000	23.000	23	23	209.737	366.051	7.346	6.978	2.469	6.807	209.737	366.051	7.346	196	359	3	24	17	12
548	852	548	364	675570	1232.792	51.689	1235.000	25	1235	47.984	377.323	8.516	4.905	1.414	4.856	47.989	377.325	8.526	43	370	3	13	13	12
815	966	815	457	21190	26.000	0.000	26.000	26	26	97.351	381.328	7.810	5.805	1.568	5.514	97.351	381.328	7.810	88	374	3	19	14	12
886	1292	886	571	23925	27.003	0.101	27.000	27	30	20.774	385.328	8.077	6.590	2.304	6.263	20.775	385.329	8.076	9	376	3	23	15	13
192	296	192	136	5568	29.000	0.000	29.000	29	29	191.927	386.370	5.953	3.248	0.705	3.196	191.927	386.370	5.953	188	383	3	9	8	7
298	518	298	210	16182	54.302	259.668	33.000	31	3208	220.500	389.114	5.862	4.197	1.407	4.088	220.893	388.088	6.898	215	382	3	12	14	7
206	316	206	136	6592	32.000	0.000	32.000	32	32	173.845	389.913	6.311	3.353	0.704	3.331	173.845	389.913	6.311	170	386	3	9	9	7
799	994	799	461	1659305	2076.727	1525.431	3215.000	35	3215	429.792	391.452	8.697	5.466	1.599	5.587	432.216	391.314	9.549	422	386	3	15	13	13
358	498	358	240	468063	1307.439	67.385	1311.000	36	1311	420.520	397.754	5.953	4.611	1.620	4.654	420.535	397.753	5.961	415	391	3	14	13	7
744	1136	744	497	27528	37.000	0.000	37.000	37	37	489.833	397.444	8.597	6.115	2.524	5.871	489.833	397.444	8.597	483	384	3	19	21	13
12	40	12	12	456	38.000	0.000	38.000	38	38	400.667	401.583	4.250	1.219	0.426	1.242	400.667	401.583	4.250	400	400	3	2	4	3
1218	1426	1218	656	1601670	1315.000	0.000	1315.000	1315	1315	406.835	397.592	8.897	6.872	2.089	6.431	406.835	397.592	8.897	395	387	3	24	18	13
136	278	136	107	5440	40.000	0.000	40.000	40	40	99.294	403.985	6.213	3.010	0.977	2.888	99.294	403.985	6.213	96	401	3	8	7	10
1048	1346	1048	622	42970	41.002	0.062	41.000	41	43	113.984	403.244	7.689	6.608	1.996	6.476	113.984	403.245	7.689	103	397	3	22	17	13
299	398	299	188	402753	1347.000	0.000	1347.000	1347	1347	84.990	405.605	6.124	3.927	0.951	3.879	84.990	405.606	6.124	81	401	3	10	10	8
106	208	106	82	145092	1368.792	235.945	1354.000	42	2794	362.802	408.142	5.462	2.685	0.728	2.593	362.782	408.099	5.525	359	405	3	8	7	6
1005	1484	1005	647	44220	44.000	0.000	44.000	44	44	173.798	406.335	8.548	6.508	2.151	6.637	173.798	406.335	8.548	165	400	3	22	14	12
203	340	203	148	9135	45.000	0.000	45.000	45	45	400.719	409.443	5.906	3.584	1.118	3.610	400.719	409.443	5.906	395	405	3	11	10	6
868	1164	868	534	40796	47.000	0.000	47.000	47	47	155.590	409.615	7.498	6.169	1.994	6.157	155.590	409.615	7.498	148	399	3	16	21	12
543	710	543	341	26064	48.000	0.000	48.000	48	48	290.785	405.131	7.267	5.241	1.699	5.126	290.785	405.131	7.267	285	398	3	15	14	13
693	952	693	423	34650	50.000	0.000	50.000	50	50	538.424	408.869	7.902	5.543	1.584	5.401	538.424	408.869	7.902	529	404	3	17	14	12
