 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	22.388	60.370	136	97	4419225	32494.301	15003.610	28595.000	14349	65535	24.096	691.566	6.346	1.545	0.262	1.562	24.114	691.605	6.319	20	689	4	9	6	5
2	25.844	72.163	157	108	5308906	33814.688	16931.402	30532.000	14236	65535	150.707	771.580	6.650	1.711	0.361	1.684	150.636	771.533	6.595	147	768	4	10	8	6
3	8.889	33.995	54	47	1264485	23416.389	7543.907	21838.000	14313	41388	326.611	868.537	5.722	1.074	0.246	1.069	326.667	868.542	5.704	324	866	4	6	6	4
4	27.491	65.818	167	109	6239691	37363.418	17887.666	34951.000	14248	65535	156.796	881.994	6.078	1.699	0.288	1.651	156.853	881.915	6.094	154	879	4	7	8	5
5	22.058	59.370	134	95	3836702	28632.104	11374.387	25295.000	14111	57906	258.552	885.157	5.619	1.531	0.271	1.558	258.598	885.214	5.610	255	882	4	8	8	4
6	29.301	70.299	178	124	5515164	30984.068	12950.915	26398.500	14397	60609	204.191	888.646	5.719	1.674	0.282	1.680	204.236	888.642	5.705	200	885	4	10	8	4
7	21.564	61.508	131	96	3627901	27693.900	9340.466	27137.000	14132	54134	57.435	598.519	7.092	1.476	0.282	1.473	57.463	598.405	7.061	54	595	5	7	8	5
8	29.795	73.197	181	111	6472984	35762.344	17200.070	30041.000	14138	65535	81.983	640.923	7.061	1.809	0.311	1.832	82.039	640.895	7.019	79	637	5	7	9	5
9	7.737	30.823	47	45	932431	19838.957	3932.886	19919.000	14120	30739	115.447	640.319	6.340	0.998	0.298	1.004	115.470	640.332	6.308	113	638	5	6	5	3
10	32.594	82.091	198	131	6383223	32238.500	14323.861	28683.500	14229	65535	117.520	681.283	7.258	1.837	0.408	1.823	117.391	681.221	7.211	112	678	5	13	7	5
11	43.129	107.603	262	180	7516926	28690.557	11348.525	26306.500	14102	61863	197.015	695.531	7.336	2.044	0.620	2.064	196.949	695.560	7.337	191	691	5	13	10	6
12	30.618	71.955	186	115	7066962	37994.418	17270.760	34000.000	14224	65535	12.022	714.661	6.968	1.812	0.324	1.900	12.087	714.683	6.921	8	712	5	9	7	5
13	11.523	41.062	70	60	1611932	23027.600	7238.322	20876.500	14286	43252	133.757	724.671	6.171	1.235	0.337	1.192	133.840	724.592	6.223	129	723	5	10	5	3
14	18.931	51.061	115	81	3294463	28647.504	12282.545	23271.000	14429	61337	227.574	757.200	6.400	1.454	0.222	1.458	227.598	757.203	6.438	225	754	5	6	8	4
