 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	25.515	68.509	155	101	5473562	35313.305	19662.814	29837.000	11721	65535	960.271	194.665	5.897	1.766	0.401	1.860	960.223	194.643	5.836	956	192	3	9	6	6
2	30.454	77.162	185	113	6410714	34652.508	18265.438	30700.000	11773	65535	997.908	209.162	5.470	1.804	0.334	1.732	997.917	209.102	5.487	994	206	3	9	8	6
3	35.886	86.127	218	127	7896972	36224.641	19994.891	32065.000	11804	65535	803.092	261.651	5.468	1.980	0.430	1.944	803.077	261.682	5.469	799	258	3	9	8	6
4	26.174	66.611	159	99	4912723	30897.629	16474.838	24898.000	11850	65535	870.472	303.880	5.119	1.713	0.299	1.692	870.487	303.912	5.109	867	301	3	8	7	5
5	36.051	83.092	219	133	7348405	33554.359	18016.549	26948.000	11735	65535	960.986	304.840	4.858	1.917	0.341	1.978	961.029	304.840	4.848	957	301	3	9	9	5
6	22.552	62.438	137	102	3542730	25859.344	10805.429	23670.000	11696	59587	879.569	319.905	5.102	1.517	0.301	1.494	879.476	319.821	5.073	875	317	3	10	7	5
7	21.235	55.716	129	90	3446009	26713.248	12846.980	22275.000	11824	65535	995.558	111.163	5.543	1.524	0.221	1.539	995.565	111.203	5.560	992	108	4	8	7	4
8	21.729	59.889	132	87	4302151	32592.053	18194.033	27015.000	11703	65535	955.500	143.917	5.909	1.617	0.322	1.597	955.495	143.894	5.816	952	141	4	7	7	5
9	20.248	53.785	123	87	3340871	27161.553	13005.026	23595.000	11820	59656	985.545	152.114	5.512	1.515	0.249	1.545	985.500	152.151	5.473	982	149	4	8	7	4
10	29.795	72.678	181	118	4539488	25080.045	10654.979	20361.000	11801	54011	928.713	163.464	5.470	1.698	0.233	1.676	928.615	163.446	5.436	924	160	4	10	8	4
11	17.120	52.165	104	79	2894033	27827.240	13876.538	24462.000	11783	64230	993.163	173.981	5.702	1.516	0.371	1.516	992.955	174.009	5.645	990	171	4	9	6	5
12	26.997	69.231	164	106	4573063	27884.531	14308.113	23918.000	11940	65535	992.659	198.006	5.896	1.674	0.282	1.648	992.672	197.936	5.905	988	195	4	9	7	5
13	23.869	62.509	145	97	4791673	33046.020	18093.957	27496.000	11734	65535	842.586	214.241	6.131	1.641	0.312	1.644	842.573	214.165	6.094	839	211	4	8	7	5
14	24.857	65.818	151	100	4831427	31996.205	17530.645	27039.000	11693	65535	879.086	230.060	5.682	1.659	0.299	1.681	879.085	230.024	5.675	875	227	4	9	7	5
15	15.145	43.201	92	68	2723201	29600.012	13451.272	27922.500	12274	62892	1009.793	245.065	5.293	1.372	0.250	1.335	1009.805	245.032	5.235	1007	243	4	6	6	4
16	32.429	91.056	197	144	5230740	26551.980	11892.907	23608.000	11690	61506	919.594	260.365	6.005	1.943	0.680	1.998	919.415	260.586	5.959	915	255	4	11	12	5
17	42.635	88.951	259	155	7793358	30090.186	13748.950	28545.000	11725	62792	1009.896	271.459	5.811	1.957	0.261	1.967	1009.897	271.488	5.802	1004	267	4	11	9	5
18	52.677	133.497	320	219	9153940	28606.062	14377.591	23951.500	11746	65535	738.191	276.184	6.528	2.420	0.810	2.498	738.505	275.846	6.465	731	269	4	14	16	5
19	26.503	72.370	161	109	5955622	36991.441	19548.141	30964.000	11698	65535	752.429	289.230	6.683	1.775	0.462	1.788	752.363	289.309	6.620	748	287	4	10	6	6
20	29.137	69.783	177	108	6276438	35460.102	19717.996	30301.000	11790	65535	801.610	312.102	6.096	1.780	0.293	1.763	801.579	312.104	6.120	798	309	4	8	7	5
21	24.528	68.957	149	100	5154495	34593.926	18485.936	29330.000	11693	65535	853.148	330.745	5.899	1.732	0.394	1.846	853.244	330.702	5.879	849	328	4	9	7	5
22	18.766	51.509	114	82	2878619	25251.043	10476.461	21956.500	11759	52373	973.833	337.500	5.693	1.454	0.243	1.442	973.856	337.520	5.694	971	335	4	7	7	4
