 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	30.783	78.092	187	119	4482878	23972.609	13966.122	19734.000	8324	63296	620.663	675.481	5.289	1.807	0.333	1.832	620.576	675.509	5.296	615	672	3	11	8	5
2	39.178	87.469	238	147	5128283	21547.408	11275.630	19867.000	8131	54593	696.714	684.214	4.908	1.877	0.243	1.901	696.680	684.272	4.923	692	679	3	10	10	5
3	14.486	46.958	88	72	1487112	16899.000	6898.981	15449.000	8151	38408	518.557	824.625	5.182	1.345	0.375	1.297	518.649	824.618	5.167	514	823	3	10	5	5
4	37.697	85.538	229	152	3965350	17315.939	6837.837	15755.000	8196	32776	608.755	656.249	5.559	1.895	0.410	1.835	608.698	656.242	5.579	603	653	4	13	8	4
5	1.646	10.240	10	10	96424	9642.400	1201.730	9636.000	8242	12149	789.400	674.400	4.100	0.543	0.217	0.612	789.411	674.385	4.088	788	673	4	4	3	2
6	39.672	96.366	241	154	6110253	25353.746	15895.729	20134.000	8137	65535	591.718	679.971	6.672	2.040	0.463	2.093	591.786	679.969	6.615	587	677	4	12	8	6
7	41.154	95.744	250	158	5741491	22965.965	12311.139	19909.500	8208	57157	475.272	687.160	6.376	1.926	0.305	1.893	475.138	687.194	6.354	470	683	4	11	10	6
8	30.454	74.679	185	121	4232443	22878.070	13458.178	18935.000	8216	59848	756.557	704.162	5.968	1.821	0.360	1.920	756.525	704.169	5.959	752	701	4	11	7	5
9	33.581	75.780	204	133	3617080	17730.785	7650.426	14815.000	8244	37064	814.270	713.784	5.466	1.737	0.209	1.734	814.315	713.748	5.425	810	710	4	9	9	4
10	18.272	67.679	111	99	1495260	13470.811	3699.966	12726.000	8149	25171	156.955	712.324	5.739	1.576	0.591	1.549	157.135	712.311	5.709	150	710	4	14	7	4
11	24.034	68.887	146	104	2907473	19914.199	10338.464	17074.500	8285	53605	654.979	720.493	6.055	1.620	0.351	1.609	654.983	720.395	6.031	651	717	4	9	8	5
12	35.227	93.020	214	146	4385436	20492.691	9954.147	18504.500	8182	50816	116.650	725.037	5.995	1.851	0.429	1.887	116.557	725.145	5.990	111	720	4	12	10	5
