 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	29.137	77.262	177	131	4555416	25736.814	10374.440	22749.000	12795	60515	683.282	167.068	2.870	1.690	0.414	1.657	683.309	167.171	2.849	678	162	1	10	11	4
2	31.771	81.954	193	127	6718794	34812.402	17718.576	31138.000	12786	65535	652.337	169.161	3.430	1.806	0.355	1.759	652.140	169.149	3.430	648	166	1	11	8	6
3	42.470	123.358	258	209	5819941	22557.910	8430.851	19624.500	12800	56155	725.543	175.705	2.818	2.310	1.114	2.063	725.984	175.100	2.808	717	169	1	15	19	4
4	19.754	56.060	120	90	3785273	31543.941	15089.791	28564.000	13133	65535	691.275	201.233	2.825	1.452	0.274	1.429	691.417	201.300	2.863	687	197	1	8	8	5
5	48.726	107.188	296	197	9151917	30918.639	14634.862	29402.000	12806	65535	651.047	220.081	3.142	1.979	0.370	1.985	650.944	220.130	3.126	645	216	1	13	10	5
6	52.018	108.912	316	200	10151995	32126.566	15972.010	27596.500	12802	65535	661.775	230.560	3.193	2.030	0.320	2.046	661.588	230.480	3.177	657	225	1	11	12	5
7	39.343	91.019	239	162	7496461	31365.945	14472.229	28130.000	12812	65535	675.874	237.519	3.301	1.875	0.425	1.854	675.964	237.676	3.271	671	233	1	11	10	5
8	26.338	68.402	160	125	4107905	25674.406	10144.553	23433.500	12901	60697	708.188	174.300	3.031	1.612	0.427	1.563	708.029	174.250	3.050	702	171	2	13	8	3
9	21.071	61.093	128	99	2684143	20969.867	6989.703	18838.000	12796	42461	664.211	176.266	3.148	1.477	0.328	1.435	664.164	176.259	3.166	659	173	2	11	7	4
10	22.223	61.612	135	90	4702074	34830.180	17652.570	30422.000	12887	65535	679.896	182.148	3.770	1.587	0.307	1.542	679.879	182.184	3.788	676	179	2	9	7	5
11	9.054	38.409	55	50	1275364	23188.436	8204.590	20669.000	13188	42323	778.745	193.400	3.309	1.140	0.327	1.156	778.846	193.398	3.305	776	190	2	7	7	4
12	22.223	67.608	135	122	2852910	21132.666	6039.375	19830.000	12875	38060	624.993	222.370	3.489	1.539	0.519	1.589	624.978	222.539	3.490	620	216	2	9	12	4
13	38.026	107.707	231	176	6658684	28825.473	15746.453	23219.000	12810	65535	760.433	224.788	4.108	2.189	0.733	2.260	760.559	225.506	3.896	754	217	2	12	15	6
14	28.149	71.333	171	130	4581738	26793.789	10056.840	24346.000	12882	50798	737.754	242.281	3.035	1.682	0.441	1.642	737.823	242.294	3.061	732	239	2	12	8	4
15	27.491	87.054	167	141	3522838	21094.838	6427.819	20567.000	12892	38421	632.198	246.353	3.299	1.560	0.441	1.602	632.250	246.257	3.330	628	242	2	11	10	4
16	39.014	80.676	237	153	8431821	35577.305	17830.305	30158.000	12792	65535	751.350	248.907	3.473	1.845	0.261	1.818	751.300	248.825	3.450	748	244	2	9	11	4
17	19.589	53.370	119	96	2812946	23638.201	8019.701	22063.000	13101	46919	656.353	258.092	3.118	1.381	0.258	1.391	656.451	258.016	3.177	653	255	2	7	8	3
18	16.132	61.471	98	95	1732015	17673.623	3840.692	16572.500	12892	26806	663.959	257.255	3.316	1.428	0.515	1.399	663.986	257.272	3.271	661	251	2	8	12	3
19	69.632	178.143	423	292	10960582	25911.541	13686.187	20247.000	12799	65535	788.113	275.156	6.284	2.882	1.009	2.827	788.236	275.184	6.451	776	267	2	19	17	8
20	22.058	64.506	134	106	3404197	25404.455	10861.438	23044.500	12843	57086	739.948	280.910	3.254	1.516	0.364	1.508	739.737	281.085	3.269	736	277	2	10	9	4
21	10.700	42.545	65	56	1193134	18355.908	5065.489	16518.000	12807	31281	808.877	286.538	3.108	1.183	0.285	1.134	808.922	286.541	3.107	805	283	2	8	8	3
22	24.363	68.472	148	110	3779485	25537.061	11141.516	22641.000	12931	55848	667.649	295.459	3.372	1.554	0.289	1.566	667.624	295.334	3.383	664	291	2	8	10	4
23	33.911	85.193	206	142	5949445	28880.801	14179.087	24380.000	12847	65535	631.252	297.481	3.311	1.804	0.399	1.805	631.241	297.576	3.306	627	292	2	9	12	4
24	46.915	98.431	285	185	9563764	33557.066	16474.520	30088.000	12904	65535	578.228	316.396	4.018	1.995	0.375	2.006	578.142	316.373	4.015	573	313	2	13	9	5
25	24.857	70.058	151	113	3881250	25703.643	12054.943	22026.000	13053	65535	781.040	325.629	3.536	1.664	0.457	1.629	780.997	325.288	3.501	778	321	2	7	12	4
26	68.315	161.418	415	314	10302650	24825.662	10319.021	21355.000	12880	56122	618.793	331.308	3.814	2.479	0.793	2.493	619.044	331.132	3.778	611	325	2	15	16	5
27	22.058	62.197	134	97	3817442	28488.373	13593.163	24199.500	12887	65168	663.507	332.022	3.694	1.577	0.355	1.621	663.636	332.034	3.683	658	330	2	11	6	4
28	21.894	61.853	133	99	3886765	29223.797	14268.591	25565.000	12831	62212	742.008	339.481	3.759	1.525	0.288	1.521	741.964	339.552	3.755	739	336	2	9	8	4
29	58.438	136.666	355	259	9826331	27679.805	11432.644	25969.000	12803	65535	808.341	350.904	3.454	2.381	0.810	2.399	808.306	350.677	3.416	804	342	2	10	19	4
30	72.924	179.735	443	283	14968191	33788.242	16190.758	29722.000	12788	65535	816.144	349.284	7.580	2.976	1.144	2.786	816.407	349.094	7.555	810	343	2	14	17	9
31	23.869	69.124	145	138	3061723	21115.330	5848.788	20571.000	12783	37787	579.269	350.779	3.421	1.546	0.534	1.566	579.501	350.886	3.408	573	347	2	13	8	3
32	29.137	82.814	177	140	4527197	25577.385	11682.356	22595.000	12986	61230	560.356	354.294	4.000	1.684	0.442	1.625	560.450	354.597	3.982	557	349	2	8	12	4
33	28.972	69.335	176	110	6505492	36963.023	19258.613	30751.500	12859	65535	781.568	365.034	3.920	1.747	0.272	1.725	781.526	365.069	3.857	778	362	2	8	8	5
34	78.686	170.383	478	333	15022451	31427.723	17642.053	23435.000	12796	65535	650.234	364.956	5.416	2.878	1.069	2.788	651.277	365.935	5.158	637	357	2	22	16	7
35	19.095	57.543	116	88	3002961	25887.596	10731.383	22730.500	12813	52463	804.302	372.267	3.405	1.453	0.317	1.473	804.314	372.290	3.408	801	368	2	7	9	4
36	45.763	99.502	278	173	10367188	37292.043	19050.631	34780.500	12827	65535	748.989	388.457	3.820	2.046	0.400	2.058	748.987	388.486	3.795	746	382	2	7	14	5
37	49.055	103.464	298	194	8954799	30049.660	15086.095	24293.500	12842	65535	802.956	387.419	3.403	1.989	0.331	1.990	802.997	387.409	3.375	797	382	2	12	13	4
38	47.573	103.775	289	195	8953224	30980.014	14572.714	28566.000	12797	65535	725.619	404.519	3.907	1.937	0.338	1.965	725.691	404.409	3.891	720	399	2	12	11	5
39	33.252	78.092	202	121	7775481	38492.480	19825.447	32203.000	12915	65535	803.277	413.238	3.975	1.867	0.292	1.913	803.175	413.309	3.941	800	409	2	10	9	5
40	48.232	101.155	293	188	9686556	33059.918	16850.217	28084.000	12788	65535	794.505	421.396	3.703	1.955	0.273	1.956	794.598	421.239	3.723	789	417	2	12	10	5
41	21.894	57.543	133	92	3945666	29666.662	14201.522	25988.000	12811	63001	781.880	424.850	3.391	1.524	0.197	1.535	781.837	424.836	3.386	778	422	2	8	7	4
42	24.528	58.577	149	100	4669221	31337.053	15009.387	25321.000	13136	64183	771.470	425.617	3.497	1.583	0.189	1.580	771.426	425.606	3.447	768	423	2	8	7	4
43	65.023	126.978	395	243	13929397	35264.297	17218.250	32608.000	12831	65535	773.628	445.547	4.076	2.327	0.586	2.226	773.771	445.629	4.008	765	441	2	18	9	5
44	39.837	94.710	242	172	8480381	35042.898	17038.285	30229.000	13031	65535	693.384	456.000	4.331	1.927	0.470	1.902	693.197	455.886	4.278	687	453	2	13	9	5
45	76.710	151.286	466	266	16740755	35924.367	17760.668	32346.000	12786	65535	648.871	459.056	4.592	2.412	0.464	2.466	648.832	459.126	4.549	642	453	2	15	13	6
46	80.167	146.494	487	264	18197064	37365.633	18729.098	33698.000	12804	65535	738.723	476.608	4.649	2.493	0.417	2.471	738.796	476.538	4.649	732	471	2	14	13	6
47	82.307	156.907	500	277	19321672	38643.344	19472.492	34491.500	13027	65535	731.790	497.234	4.564	2.670	0.654	2.635	731.569	497.412	4.566	724	492	2	18	11	6
48	72.430	164.286	440	285	12533229	28484.611	14579.247	23186.000	12840	65535	717.450	232.475	5.577	2.599	0.781	2.647	717.637	232.347	5.241	712	228	3	14	11	7
49	14.486	47.370	88	88	1662834	18895.842	3553.727	18397.000	13066	28480	689.977	290.011	3.511	1.349	0.519	1.338	689.950	289.945	3.521	686	285	3	8	11	2
50	8.231	39.476	50	50	795426	15908.520	2040.992	15520.500	12871	20733	724.920	290.460	3.320	1.072	0.349	1.082	724.911	290.391	3.302	722	288	3	7	8	2
51	3.292	14.550	20	20	420853	21042.650	6077.985	20897.000	12968	33590	658.800	296.000	3.500	0.696	0.115	0.702	658.747	296.052	3.500	657	295	3	4	3	2
52	37.038	115.049	225	179	4167150	18520.666	4394.829	17248.000	12787	30715	696.529	306.991	6.227	2.246	0.731	2.352	696.559	306.974	6.212	691	303	3	11	9	7
53	12.675	43.338	77	65	1699341	22069.363	7696.383	19667.000	12892	40946	761.740	313.403	3.818	1.205	0.238	1.211	761.886	313.463	3.770	757	311	3	9	6	3
54	32.100	83.744	195	143	4902180	25139.385	10147.107	21558.000	12821	51923	564.487	328.082	4.292	1.758	0.428	1.744	564.477	328.021	4.304	560	323	3	10	11	4
55	29.795	71.400	181	143	3782400	20897.238	6408.515	19629.000	12858	41441	707.829	342.674	3.873	1.613	0.365	1.617	707.884	342.790	3.855	704	338	3	10	10	3
56	31.441	73.538	191	145	4384967	22957.943	7117.639	21495.000	12823	45457	645.230	343.084	4.042	1.628	0.340	1.654	645.250	343.272	4.066	640	339	3	11	10	3
