 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	50.207	105.984	305	178	7977371	26155.314	17753.520	20080.000	7533	65535	320.072	515.154	4.252	2.069	0.261	2.076	320.191	515.205	4.258	315	511	2	11	10	6
2	33.746	79.505	205	141	3924131	19142.102	9263.645	16524.000	7593	48560	293.293	517.073	4.273	1.761	0.348	1.783	293.165	517.022	4.219	288	514	2	11	8	5
3	62.224	119.844	378	208	10664958	28214.174	19476.025	20804.500	7574	65535	364.196	561.624	4.315	2.257	0.294	2.270	364.153	561.586	4.310	360	556	2	10	12	6
4	36.709	82.918	223	140	4726633	21195.664	12076.345	16987.000	7544	55752	227.969	694.386	4.529	1.821	0.231	1.806	227.989	694.279	4.485	224	690	2	10	10	6
5	47.244	105.465	287	186	5382071	18752.861	9822.826	16763.000	7565	47289	213.429	721.495	4.307	1.991	0.425	1.975	213.211	721.409	4.241	208	716	2	13	12	5
6	58.767	123.291	357	208	8307808	23271.170	14148.300	20071.000	7550	65535	369.902	735.997	4.064	2.223	0.435	2.192	370.056	736.014	4.057	366	729	2	9	15	5
7	55.310	113.844	336	195	8837617	26302.432	17817.562	19639.000	7579	65535	407.896	732.622	4.881	2.156	0.291	2.141	407.829	732.353	4.799	403	728	2	12	11	6
8	72.430	146.286	440	263	9993139	22711.680	13465.996	20073.500	7539	65069	308.377	741.420	4.105	2.480	0.587	2.397	308.606	741.441	4.092	301	734	2	15	14	5
9	51.360	112.880	312	184	7997514	25633.059	15920.218	20242.500	7600	65535	249.981	767.689	4.574	2.090	0.320	2.076	249.986	767.747	4.497	246	763	2	10	11	6
10	66.340	140.567	403	222	12334627	30607.016	20660.752	23064.000	7539	65535	237.355	786.990	4.898	2.457	0.539	2.460	237.424	786.922	4.892	231	781	2	13	13	7
11	53.335	108.707	324	193	8441799	26054.936	17544.738	20586.500	7591	65535	159.494	791.343	4.225	2.161	0.405	2.207	159.415	791.410	4.260	156	785	2	9	13	6
12	32.264	78.678	196	125	4675957	23856.924	15314.217	19335.000	7551	65535	173.138	804.714	4.638	1.802	0.311	1.786	173.228	804.582	4.571	170	800	2	7	10	6
13	40.495	88.332	246	142	6501975	26430.793	18476.043	21141.000	7531	65535	142.911	840.289	4.671	1.980	0.324	1.948	142.998	840.325	4.595	139	836	2	9	9	6
14	39.014	84.470	237	140	6371717	26884.883	18038.090	19726.000	7576	65535	234.899	890.734	4.890	1.960	0.298	1.995	234.860	890.677	4.796	231	887	2	9	8	6
15	51.689	117.157	314	182	9342149	29752.066	20331.018	21784.000	7609	65535	133.748	894.818	4.936	2.188	0.417	2.174	133.780	894.881	4.918	130	888	2	9	12	7
16	32.100	78.574	195	127	4001842	20522.268	11602.414	16471.000	7536	60292	140.908	939.497	4.251	1.753	0.283	1.766	140.997	939.323	4.215	137	935	2	9	10	5
17	22.552	60.334	137	107	2058052	15022.277	6522.863	13140.000	7545	40778	478.307	265.022	3.920	1.484	0.321	1.465	478.365	265.334	3.932	475	260	3	8	10	3
18	25.515	67.438	155	107	2923748	18862.891	10663.759	15212.000	7578	54968	419.619	279.045	4.374	1.609	0.230	1.617	419.883	279.067	4.338	415	275	3	10	8	4
19	22.388	69.094	136	100	2671781	19645.449	11189.327	16540.500	7662	65535	413.250	286.478	4.390	1.628	0.374	1.638	413.118	286.085	4.370	410	281	3	8	11	4
20	12.017	41.959	73	59	940829	12888.068	5345.384	11091.000	7592	36267	453.370	337.384	4.014	1.246	0.275	1.188	453.320	337.393	4.007	451	334	3	6	8	3
21	13.992	57.476	85	78	1527284	17968.047	7599.040	16475.000	7730	35234	356.882	374.541	4.024	1.650	0.634	1.625	356.783	374.581	4.010	352	368	3	9	12	3
22	18.272	52.510	111	81	2253141	20298.568	11737.759	15966.000	7548	51256	356.784	459.063	4.405	1.463	0.250	1.490	356.834	459.121	4.388	353	457	3	8	6	4
23	8.889	34.236	54	51	689612	12770.593	4393.262	11784.000	7579	22826	359.056	467.481	4.370	1.049	0.311	1.029	359.118	467.289	4.374	357	464	3	5	8	3
24	22.552	61.679	137	104	2094388	15287.504	6364.036	13355.000	7584	31523	364.168	491.847	4.015	1.546	0.381	1.529	364.177	491.847	4.029	360	487	3	9	11	3
25	29.795	72.641	181	138	2673127	14768.657	5722.037	13306.000	7556	31052	321.912	493.669	4.044	1.610	0.350	1.595	321.917	493.809	4.084	317	489	3	11	10	3
26	25.021	66.989	152	107	3075803	20235.547	11248.743	17232.000	7545	50132	394.664	496.342	4.276	1.614	0.307	1.650	394.792	496.075	4.229	392	492	3	7	11	4
27	15.145	50.716	92	74	1275143	13860.250	5132.327	12323.500	7619	26119	272.565	502.870	4.109	1.324	0.283	1.327	272.550	502.807	4.137	270	499	3	6	9	4
28	14.815	48.337	90	72	1215849	13509.434	5357.402	12191.000	7531	36728	281.044	502.400	4.078	1.298	0.235	1.301	281.039	502.322	4.089	278	498	3	7	9	3
29	16.132	48.682	98	77	1553776	15854.857	6743.349	14299.000	7757	37453	444.827	512.000	4.041	1.338	0.268	1.297	444.719	512.009	4.069	441	509	3	10	7	3
30	19.754	56.957	120	84	2139116	17825.967	8483.443	15091.500	7594	37768	329.367	517.300	4.433	1.511	0.275	1.547	329.445	517.308	4.424	326	513	3	7	9	4
31	38.190	91.745	232	144	5062664	21821.828	13778.271	17008.000	7559	65535	244.784	518.552	4.875	1.918	0.367	1.952	244.756	518.463	4.872	240	514	3	10	10	5
32	35.557	79.779	216	151	3506875	16235.532	7769.528	12386.500	7606	38444	407.097	522.722	4.551	1.764	0.303	1.765	407.229	522.717	4.507	403	518	3	9	11	4
33	13.169	44.787	80	64	1321104	16513.801	7522.934	14045.000	7774	36289	416.725	545.713	4.162	1.305	0.299	1.271	416.729	545.620	4.220	414	543	3	7	7	4
34	18.272	60.508	111	90	1708303	15390.117	6341.046	13863.000	7566	37355	352.892	554.153	4.243	1.459	0.435	1.401	353.033	554.058	4.245	347	550	3	11	8	4
35	19.095	81.261	116	110	1220073	10517.871	2558.810	9973.500	7561	20929	286.897	565.198	4.095	1.732	0.615	1.730	287.068	565.330	4.077	280	561	3	14	10	3
36	17.614	52.992	107	85	1794826	16774.074	7835.373	14928.000	7578	38801	432.056	563.748	4.075	1.364	0.260	1.345	432.007	563.695	4.093	429	561	3	8	8	4
37	22.388	67.645	136	100	2336542	17180.455	9195.984	14848.500	7554	47163	272.610	567.000	4.338	1.582	0.343	1.601	272.624	566.842	4.361	269	562	3	8	11	4
38	19.095	62.887	116	95	1658116	14294.104	5214.934	13938.000	7550	29623	258.379	612.517	4.328	1.506	0.422	1.488	258.342	612.426	4.351	256	608	3	6	11	4
39	6.091	26.031	37	34	462501	12500.027	4411.587	11969.000	7660	27804	390.189	618.027	4.595	0.965	0.272	0.940	390.252	618.064	4.532	388	616	3	6	4	4
40	26.174	69.713	159	110	2896700	18218.238	9089.267	14319.000	7620	40016	334.428	632.107	4.585	1.645	0.277	1.638	334.552	632.075	4.600	331	629	3	9	8	4
41	11.358	46.614	69	60	799060	11580.580	3606.294	10712.000	7543	20708	278.580	635.348	4.101	1.254	0.366	1.214	278.591	635.333	4.111	276	632	3	7	9	3
42	26.338	82.021	160	139	2208237	13801.481	4359.510	13235.500	7533	25064	247.725	636.731	4.406	1.780	0.703	1.790	247.758	636.683	4.408	244	630	3	8	15	4
43	29.466	75.472	179	116	4085200	22822.346	14458.371	16425.000	7645	63007	213.626	653.637	4.737	1.762	0.351	1.768	213.673	653.639	4.716	210	650	3	9	8	5
44	18.108	56.542	110	90	1477307	13430.063	4557.517	13171.000	7537	27433	418.064	653.691	4.245	1.342	0.292	1.373	418.168	653.775	4.256	414	650	3	9	9	4
45	6.420	28.443	39	39	393570	10091.538	2165.993	9304.000	7541	17415	313.410	665.949	4.308	0.905	0.256	0.917	313.418	665.972	4.260	311	664	3	6	5	3
46	45.927	105.398	279	183	6214289	22273.438	13510.100	18179.000	7536	59915	224.753	680.348	4.778	2.049	0.461	2.089	224.764	680.374	4.763	221	674	3	8	14	5
47	28.314	71.437	172	120	2744674	15957.407	6923.966	13828.000	7547	39123	151.802	681.738	4.576	1.633	0.243	1.645	151.828	681.797	4.564	148	677	3	10	9	4
48	42.470	104.223	258	185	4043295	15671.687	6886.405	13326.000	7568	35410	173.446	686.950	4.240	1.991	0.597	1.992	173.680	687.019	4.269	167	682	3	14	12	4
49	28.149	68.127	171	116	3340617	19535.771	8944.923	17284.000	7553	41977	404.871	709.491	4.462	1.668	0.222	1.663	404.948	709.522	4.408	401	706	3	9	8	4
50	11.358	42.545	69	66	807051	11696.392	2906.906	11067.000	7586	21811	262.261	712.478	4.435	1.165	0.414	1.109	262.325	712.501	4.411	258	709	3	9	7	3
51	11.029	38.579	67	66	816819	12191.328	3231.087	11965.000	7623	22236	246.910	713.687	4.478	1.099	0.342	1.103	246.883	713.926	4.484	245	710	3	5	9	3
