 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	48.561	112.084	295	201	3316895	11243.712	5930.418	10008.000	4229	28271	252.776	487.566	4.183	1.957	0.377	1.992	252.758	487.348	4.181	247	483	2	12	12	5
2	48.561	105.124	295	166	4883794	16555.234	11653.790	12564.000	4261	53142	341.295	758.190	5.305	2.148	0.396	2.148	341.348	758.104	5.262	337	755	2	11	8	7
3	42.306	107.707	257	172	2966791	11543.934	6282.136	9800.000	4273	33363	430.665	759.498	4.323	2.064	0.580	2.066	430.905	759.633	4.326	424	755	2	14	10	5
4	37.203	99.569	226	169	1856945	8216.570	3664.526	7028.000	4252	20533	299.589	467.411	4.283	1.816	0.444	1.776	299.496	467.613	4.222	294	463	3	13	10	4
5	25.021	69.298	152	117	1369660	9010.921	4106.036	7777.500	4274	20017	273.230	476.579	4.283	1.525	0.323	1.546	273.415	476.855	4.288	269	472	3	10	9	4
6	30.454	75.435	185	135	1826392	9872.390	5206.113	7555.000	4232	22893	246.665	514.395	4.470	1.765	0.379	1.743	246.665	514.238	4.476	243	509	3	8	12	4
7	18.931	59.336	115	83	1386170	12053.652	7322.167	10033.000	4251	35021	302.400	573.583	4.765	1.474	0.302	1.441	302.536	573.636	4.808	299	570	3	8	8	5
8	32.264	85.397	196	169	1528549	7798.719	2727.777	7206.000	4254	16307	148.816	626.821	4.679	1.656	0.406	1.689	148.678	626.786	4.659	144	622	3	11	11	4
9	20.577	69.402	125	116	940741	7525.928	2172.007	7592.000	4246	14506	284.400	636.920	4.448	1.386	0.388	1.431	284.395	636.855	4.435	281	632	3	8	11	4
10	29.137	77.574	177	133	1784908	10084.226	4126.948	9789.000	4265	23952	263.497	640.672	4.859	1.623	0.352	1.637	263.486	640.691	4.834	259	637	3	10	9	5
11	34.404	88.466	209	176	1660686	7945.866	2749.892	7478.000	4234	16272	329.555	690.517	4.770	1.785	0.585	1.744	329.703	690.708	4.750	324	682	3	11	15	4
12	22.223	61.404	135	98	1482575	10982.037	6253.986	9089.000	4236	31139	499.244	704.933	4.704	1.539	0.273	1.520	499.294	704.847	4.727	496	702	3	8	8	5
13	14.815	47.096	90	75	691709	7685.656	2438.347	7207.000	4311	14378	435.744	722.244	4.189	1.314	0.301	1.287	435.754	722.334	4.236	432	719	3	9	7	4
14	18.601	66.230	113	106	705062	6239.487	1479.515	5958.000	4231	10212	226.080	767.416	4.549	1.409	0.443	1.445	225.932	767.469	4.550	221	763	3	12	9	4
15	9.054	55.404	55	55	315689	5739.800	1133.871	5497.000	4281	8946	459.018	778.418	3.982	1.604	0.603	1.686	458.899	778.295	3.987	454	773	3	10	13	3
16	38.849	88.503	236	154	2446008	10364.440	5309.098	8445.500	4264	24771	522.958	816.403	4.445	1.853	0.296	1.820	523.026	816.458	4.408	519	811	3	10	11	4
17	19.754	58.784	120	92	1059288	8827.400	3479.514	8636.000	4252	18519	392.717	829.258	5.008	1.456	0.314	1.437	392.680	829.375	5.028	390	825	3	7	9	5
18	24.857	69.680	151	100	1761603	11666.245	6737.389	10622.000	4230	34180	321.556	843.219	4.868	1.662	0.342	1.684	321.477	843.250	4.880	317	840	3	10	7	5
19	15.309	47.096	93	72	832486	8951.462	3778.179	8214.000	4442	18783	558.333	857.892	4.043	1.296	0.200	1.296	558.277	857.832	4.065	555	855	3	8	7	4
20	27.655	84.193	168	134	1163559	6925.946	2324.952	6259.000	4237	14309	595.155	859.452	3.929	1.615	0.450	1.594	595.270	859.342	3.937	590	856	3	12	10	3
21	26.009	78.748	158	108	1674083	10595.462	5478.140	9166.000	4249	28195	129.361	456.304	6.114	1.791	0.489	1.828	129.088	456.045	6.105	125	452	4	11	11	5
22	12.840	64.025	78	78	424325	5440.064	1032.568	5211.000	4231	8274	202.218	484.526	4.423	1.435	0.504	1.412	202.094	484.700	4.428	199	479	4	9	11	2
23	14.321	59.403	87	79	521947	5999.391	1499.216	5703.000	4238	10021	377.759	511.690	5.092	1.383	0.398	1.384	377.794	511.813	5.094	374	506	4	8	10	3
24	14.980	52.473	91	88	594322	6531.011	1624.508	6289.000	4238	10268	233.253	515.901	4.538	1.342	0.477	1.323	233.242	515.830	4.534	230	511	4	7	11	3
25	3.292	19.582	20	20	111360	5568.000	1123.772	5132.000	4373	7760	281.500	517.950	4.000	0.847	0.434	0.749	281.450	517.896	4.000	278	516	4	8	5	1
26	6.749	39.476	41	41	208999	5097.537	678.894	4921.000	4241	7241	261.098	563.415	4.805	1.126	0.361	1.107	261.070	563.443	4.824	258	560	4	8	8	2
27	14.157	52.922	86	86	544562	6332.116	1564.406	5972.500	4308	10212	253.895	577.500	4.442	1.534	0.648	1.475	254.081	577.647	4.407	248	572	4	13	11	2
28	1.646	13.067	10	10	52367	5236.700	625.389	5254.500	4283	6393	375.500	584.900	4.600	0.719	0.200	0.747	375.468	584.876	4.637	374	583	4	4	4	2
29	5.432	34.788	33	33	176640	5352.727	952.425	4945.000	4249	7895	341.970	612.879	4.303	1.124	0.437	1.075	342.085	612.884	4.281	338	611	4	9	5	2
30	23.704	67.230	144	120	1059391	7356.882	2570.009	6758.500	4284	15481	22.792	647.299	5.104	1.560	0.442	1.470	22.802	647.211	5.122	19	642	4	8	11	3
31	26.009	70.988	158	119	1304127	8253.969	3067.063	7591.000	4229	15913	369.335	672.538	5.570	1.571	0.296	1.592	369.401	672.524	5.551	365	669	4	10	8	4
32	28.807	77.985	175	147	1415594	8089.108	3193.009	7346.000	4237	16855	148.034	705.640	4.800	1.675	0.488	1.627	148.176	705.775	4.741	143	700	4	12	11	3
33	18.931	62.335	115	97	763045	6635.174	1874.529	6112.000	4327	11436	214.670	707.452	4.800	1.450	0.448	1.417	214.699	707.442	4.784	210	704	4	11	8	3
34	9.218	47.407	56	56	304591	5439.125	961.288	5245.000	4261	8566	418.911	729.446	4.518	1.621	0.709	1.704	418.936	729.451	4.530	415	723	4	8	13	2
35	28.478	71.196	173	122	1592902	9207.526	4083.679	7749.000	4287	21055	463.301	732.451	5.272	1.673	0.306	1.674	463.208	732.502	5.268	459	729	4	10	8	4
36	24.692	72.712	150	119	1076665	7177.767	2342.201	6608.000	4238	15040	142.980	738.760	4.920	1.667	0.540	1.563	142.932	738.765	4.896	137	736	4	15	7	3
37	8.725	42.545	53	52	295535	5576.132	1023.314	5505.000	4253	7613	215.736	772.981	4.792	1.091	0.331	1.119	215.812	772.979	4.818	212	770	4	8	7	3
38	10.700	40.477	65	57	504798	7766.123	2852.819	7700.000	4274	14289	407.154	776.462	5.400	1.156	0.335	1.146	407.271	776.427	5.464	404	774	4	7	6	4
39	19.260	52.992	117	88	1167817	9981.342	4395.343	9126.000	4371	21181	294.462	807.983	5.222	1.471	0.295	1.512	294.487	807.973	5.207	290	805	4	9	6	4
40	14.980	67.816	91	89	524465	5763.352	1304.195	5458.000	4271	9230	429.374	818.198	4.462	1.565	0.538	1.550	429.530	818.264	4.492	423	814	4	12	10	3
41	2.469	17.377	15	15	104348	6956.533	2051.602	6172.000	4583	10788	612.200	846.867	4.400	0.994	0.337	0.968	612.296	846.789	4.397	611	844	4	3	7	2
42	2.469	17.377	15	15	82507	5500.467	888.467	5178.000	4458	7446	549.400	851.000	4.533	0.734	0.175	0.703	549.344	850.906	4.510	548	850	4	4	4	2
43	21.894	66.919	133	114	1022068	7684.722	3254.561	6853.000	4324	20887	350.556	860.684	4.820	1.623	0.548	1.542	350.604	860.786	4.827	344	858	4	13	7	3
44	2.140	18.411	13	13	68748	5288.308	782.205	5107.000	4361	6516	476.000	889.154	4.923	0.857	0.322	0.875	475.943	889.177	4.926	473	887	4	7	5	2
45	16.791	53.922	102	86	838030	8215.980	2930.985	7585.000	4234	16598	560.814	901.686	4.794	1.478	0.483	1.413	560.687	901.627	4.776	556	899	4	11	7	3
46	15.803	50.820	96	77	759520	7911.667	2710.946	7425.000	4263	17059	391.104	512.188	6.104	1.337	0.265	1.303	391.083	512.271	6.105	388	509	5	7	7	4
47	15.803	57.817	96	94	606608	6318.833	1525.971	6303.000	4234	11499	183.844	644.177	6.417	1.322	0.466	1.330	183.814	644.256	6.399	180	640	5	10	10	3
48	22.717	61.749	138	93	1175569	8518.616	3033.848	8017.000	4253	17510	378.681	719.667	6.464	1.557	0.208	1.569	378.735	719.698	6.461	374	716	5	10	8	4
49	11.523	36.615	70	59	546502	7807.171	2826.837	6931.000	4349	14997	587.071	846.871	5.829	1.180	0.215	1.195	586.993	846.808	5.802	585	844	5	6	7	3
