 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	5.761	30.374	35	35	425198	12148.515	2862.438	11068.000	9136	20084	183.514	159.886	5.143	1.020	0.368	1.081	183.436	159.840	5.113	180	158	4	7	6	3
2	18.272	55.508	111	90	2030267	18290.693	6532.311	17292.000	9106	35431	146.712	212.387	5.847	1.427	0.355	1.386	146.575	212.254	5.835	144	208	4	7	10	4
3	33.911	104.531	206	186	3008141	14602.626	4077.049	13828.000	9099	26695	254.568	262.194	5.568	2.133	0.832	2.208	254.471	262.042	5.586	250	255	4	11	16	4
4	17.778	58.955	108	97	1565656	14496.814	4154.919	13520.000	9085	27436	276.824	306.806	5.222	1.402	0.439	1.386	276.790	306.847	5.219	274	302	4	8	11	3
5	38.026	124.877	231	196	3819064	16532.744	6404.963	15121.000	9095	39998	118.381	359.558	6.476	2.583	0.890	2.682	118.620	359.415	6.342	113	352	4	11	17	7
6	29.631	80.194	180	128	3284289	18246.051	6980.192	18130.000	9138	37317	209.322	425.761	5.461	1.649	0.314	1.661	209.332	425.750	5.441	205	421	4	9	10	4
7	16.132	55.164	98	87	1357465	13851.684	3654.248	13567.000	9100	23190	309.173	464.439	5.265	1.510	0.591	1.452	309.147	464.445	5.255	307	458	4	5	13	4
8	15.968	53.336	97	83	1555236	16033.360	5109.792	15359.000	9155	29600	241.433	510.000	5.670	1.344	0.362	1.357	241.428	510.072	5.627	238	506	4	8	9	4
9	33.581	85.916	204	159	3461447	16967.877	6772.928	15407.500	9117	43044	200.049	567.000	6.020	1.786	0.530	1.650	200.379	566.521	6.047	195	562	4	11	13	4
10	19.424	53.474	118	95	2243564	19013.254	7406.221	17745.000	9208	39844	230.458	149.483	6.119	1.446	0.352	1.396	230.491	149.458	6.116	228	145	5	6	10	4
