 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	50.207	109.982	305	189	8556206	28053.135	15924.202	23789.000	9214	65535	802.675	166.370	4.397	2.090	0.412	2.017	802.525	166.201	4.418	797	162	2	12	11	6
2	52.512	110.397	319	178	9342975	29288.322	17510.609	24219.000	9274	65535	917.113	107.752	5.818	2.144	0.317	2.120	917.048	107.808	5.726	912	103	3	10	11	6
3	53.170	111.120	323	196	8881588	27497.176	16093.283	21573.000	9287	65535	853.768	139.774	4.765	2.143	0.465	2.147	854.050	139.957	4.753	848	134	3	12	12	5
4	20.577	58.751	125	87	2873681	22989.447	11448.972	21156.000	9301	52802	1013.176	142.296	5.064	1.577	0.359	1.533	1013.254	142.324	5.065	1010	138	3	6	9	5
5	47.080	101.362	286	179	6644461	23232.381	11012.850	20356.500	9202	54571	833.580	148.164	5.007	1.975	0.374	2.027	833.403	148.199	4.981	828	144	3	13	9	5
6	13.334	40.028	81	65	1567053	19346.334	7682.213	18027.000	9209	41849	708.938	162.123	4.914	1.234	0.188	1.241	708.875	162.081	4.884	706	160	3	7	6	4
7	26.174	65.059	159	105	3725165	23428.711	12150.342	19285.000	9317	51876	818.245	191.314	4.547	1.646	0.224	1.653	818.187	191.359	4.564	814	188	3	9	8	4
8	21.564	59.336	131	88	3323350	25369.084	15363.298	20987.000	9201	65535	849.824	204.802	5.084	1.589	0.315	1.518	849.692	204.795	5.110	847	202	3	8	7	5
9	32.594	87.850	198	134	5143877	25979.178	14533.729	21453.500	9208	65535	966.495	234.222	5.369	1.942	0.498	1.964	966.593	234.101	5.388	961	231	3	13	8	6
10	37.861	89.644	230	134	6861342	29831.922	18106.119	23136.500	9278	65535	911.783	290.304	5.717	2.064	0.492	2.030	911.762	290.340	5.730	908	287	3	9	8	7
11	10.371	46.510	63	59	793522	12595.587	3035.257	11890.000	9298	24395	1012.413	310.730	4.238	1.207	0.400	1.215	1012.386	310.629	4.231	1009	308	3	8	7	3
12	41.812	98.742	254	174	6213253	24461.627	12646.311	21374.000	9196	65535	540.201	320.283	5.134	1.893	0.384	1.925	540.374	320.158	5.103	535	316	3	12	10	5
13	26.503	82.158	161	131	2257733	14023.187	4104.107	12753.000	9225	27861	790.441	325.739	3.851	1.605	0.507	1.574	790.448	325.762	3.860	784	321	3	12	11	3
14	22.717	63.024	138	104	2324909	16847.166	6404.110	15127.500	9201	31650	805.486	324.594	4.341	1.502	0.307	1.541	805.457	324.558	4.361	802	321	3	8	9	4
15	12.675	40.614	77	63	1041249	13522.714	3407.272	12411.000	9268	23942	749.000	119.078	5.078	1.201	0.191	1.211	748.964	119.081	5.106	746	116	4	7	7	3
16	46.257	98.916	281	162	8696557	30948.602	18494.477	25882.000	9217	65535	767.534	116.463	6.872	2.076	0.335	2.072	767.501	116.460	6.813	764	111	4	9	11	6
17	32.594	78.782	198	127	5733705	28958.105	16529.699	24406.000	9316	65535	341.374	141.121	6.490	1.778	0.267	1.757	341.380	141.128	6.465	338	137	4	8	10	6
18	29.137	73.541	177	113	5113360	28889.039	16729.768	24929.000	9372	65535	513.350	153.288	5.898	1.769	0.325	1.784	513.469	153.194	5.781	510	150	4	8	9	5
