 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	79.179	178.799	481	307	14549255	30247.932	15489.777	26361.000	12064	65535	174.588	199.407	4.699	2.893	0.916	2.984	174.947	199.197	4.608	166	190	2	17	19	6
2	26.832	69.643	163	126	3669309	22511.098	7819.530	21966.000	12139	40112	227.472	221.693	3.675	1.565	0.312	1.597	227.484	221.688	3.628	223	218	2	10	8	4
3	39.014	85.538	237	156	7716998	32561.174	17220.783	27670.000	12051	65535	188.624	145.949	4.591	1.907	0.379	1.907	188.662	145.568	4.541	186	141	3	7	12	5
4	16.461	51.095	100	87	1891569	18915.689	5651.396	17128.500	12170	35121	102.190	158.940	4.030	1.332	0.299	1.315	102.197	159.069	4.049	99	155	3	7	9	3
5	31.277	77.159	190	137	4522368	23801.938	9996.859	21822.000	12048	55549	220.621	162.837	4.263	1.671	0.281	1.702	220.578	162.858	4.231	216	159	3	10	9	4
6	34.240	79.331	208	155	4908670	23599.375	8288.444	21567.000	12134	46448	214.332	171.245	4.135	1.677	0.347	1.726	214.404	171.375	4.169	209	167	3	11	9	4
7	15.803	44.372	96	76	2300238	23960.812	8425.403	21871.000	12356	48400	86.573	173.271	4.094	1.295	0.200	1.291	86.564	173.434	4.077	84	170	3	7	8	3
8	11.688	41.166	71	59	1472582	20740.592	7362.917	18954.000	12042	41634	128.070	185.986	4.648	1.194	0.284	1.140	128.018	186.112	4.614	126	182	3	5	9	4
9	41.647	101.570	253	168	6795869	26861.143	12834.938	24122.000	12072	65535	224.178	189.889	4.585	2.002	0.507	1.981	224.566	189.661	4.607	218	185	3	13	11	5
10	46.915	93.535	285	176	9359363	32839.871	15776.990	26862.000	12092	65535	89.874	213.498	4.547	1.959	0.286	1.951	89.874	213.562	4.541	86	208	3	9	12	5
11	14.157	44.338	86	67	2026444	23563.303	9423.825	20940.000	12075	46481	209.512	225.930	4.221	1.297	0.242	1.298	209.533	225.946	4.230	207	223	3	6	7	4
12	31.606	89.948	192	165	3778660	19680.521	5742.129	18727.000	12194	35065	132.708	234.625	4.245	1.786	0.582	1.841	132.977	234.821	4.254	127	228	3	13	13	3
13	17.449	52.992	106	75	2508166	23661.943	10490.861	20163.000	12080	52849	224.000	243.792	4.292	1.423	0.276	1.422	223.941	243.864	4.284	221	240	3	7	9	4
14	32.923	80.505	200	129	6241377	31206.885	15527.774	27988.500	12194	65535	219.275	274.315	4.940	1.762	0.292	1.789	219.223	274.383	4.942	215	270	3	9	9	5
15	28.478	76.503	173	143	3598113	20798.342	6081.292	20479.000	12143	38038	140.786	272.428	4.653	1.687	0.549	1.637	140.849	272.475	4.593	138	266	3	7	14	4
16	27.326	72.782	166	115	4387007	26427.754	12188.521	23928.000	12116	63000	254.789	284.078	4.988	1.656	0.353	1.630	254.856	284.087	4.989	250	281	3	10	8	5
17	25.680	67.093	156	111	4307896	27614.719	12659.721	23214.500	12182	59257	207.218	285.244	4.583	1.651	0.326	1.667	207.203	285.232	4.587	203	282	3	10	7	4
18	29.795	82.436	181	128	5149292	28449.127	14299.550	23757.000	12034	65535	148.586	292.669	4.917	1.797	0.451	1.846	148.642	293.042	4.921	146	285	3	6	14	5
19	16.626	49.301	101	97	1945982	19267.148	4591.848	19289.000	12170	34029	168.436	297.386	4.436	1.269	0.367	1.280	168.456	297.357	4.427	165	293	3	8	9	3
20	42.470	94.054	258	159	8385238	32500.922	16868.113	28538.000	12037	65535	95.136	316.961	5.310	1.959	0.374	1.908	95.042	316.961	5.306	92	311	3	8	13	5
21	20.412	56.716	124	84	4070467	32826.348	17508.984	27492.500	12223	65535	238.758	320.185	4.661	1.539	0.271	1.535	238.818	320.177	4.689	235	318	3	8	6	5
22	21.400	55.371	130	91	3672002	28246.170	13680.402	23744.000	12168	64230	155.538	324.523	4.662	1.536	0.242	1.581	155.547	324.521	4.681	153	321	3	6	8	4
23	33.746	78.504	205	140	5330311	26001.518	12025.913	21667.000	12048	63232	128.532	364.473	4.385	1.762	0.318	1.703	128.464	364.357	4.381	124	360	3	10	9	4
24	7.078	31.167	43	42	669411	15567.697	2731.226	14944.000	12072	21865	158.907	371.535	4.349	1.044	0.401	0.954	158.909	371.585	4.332	156	367	3	6	9	3
25	38.026	96.537	231	155	7062320	30572.814	15401.000	26954.000	12073	65535	183.697	439.831	4.810	1.945	0.477	1.910	183.588	439.520	4.830	179	434	3	10	14	5
26	22.058	59.162	134	101	3313814	24729.955	10614.767	22582.500	12082	60723	232.896	452.933	4.993	1.481	0.296	1.477	232.937	452.887	5.007	230	449	3	7	10	4
27	44.940	96.845	273	179	8001319	29308.861	14714.283	24800.000	12132	65535	189.487	462.938	4.615	1.984	0.430	1.906	189.589	463.299	4.646	186	456	3	9	13	5
28	32.100	81.850	195	126	6397953	32810.016	17261.652	27183.000	12386	65535	245.795	488.133	4.692	1.847	0.377	1.852	245.686	487.997	4.709	242	484	3	9	10	5
29	51.853	114.051	315	196	10168728	32281.676	16648.279	30355.000	12036	65535	365.371	493.394	5.032	2.172	0.495	2.163	365.388	493.429	5.012	359	489	3	14	10	5
30	14.651	46.303	89	77	1795420	20173.258	5622.278	20894.000	12034	31670	415.966	507.640	4.663	1.268	0.292	1.300	415.959	507.624	4.621	412	505	3	9	6	4
31	24.857	67.438	151	110	4383804	29031.814	12998.337	27364.000	12179	64832	396.676	621.808	5.053	1.599	0.331	1.570	396.792	621.842	5.063	393	618	3	8	9	5
32	23.704	73.334	144	107	3167573	21997.035	8313.205	19716.500	12082	43155	70.382	140.861	5.514	1.698	0.495	1.700	70.328	140.917	5.511	66	136	4	10	11	4
33	5.761	31.616	35	35	506456	14470.172	1982.084	14276.000	12048	21188	121.314	205.771	4.429	1.061	0.442	0.959	121.358	205.699	4.440	119	202	4	5	10	2
34	25.844	64.025	157	105	4666921	29725.611	14777.107	24457.000	12065	65535	249.611	216.624	5.446	1.639	0.240	1.617	249.505	216.623	5.388	245	214	4	10	7	4
35	7.901	31.064	48	48	726721	15140.021	2762.788	14288.500	12051	24255	89.292	226.458	4.438	0.962	0.246	0.982	89.225	226.394	4.409	87	224	4	6	6	2
36	19.918	61.471	121	108	2249657	18592.207	4899.920	17776.000	12119	33076	202.917	260.810	4.702	1.403	0.394	1.413	202.961	260.757	4.671	200	256	4	8	11	3
37	15.968	54.749	97	91	1741721	17955.887	4549.162	16752.000	12041	31954	159.381	265.052	4.680	1.517	0.630	1.503	159.343	265.104	4.650	156	259	4	8	13	3
38	10.700	43.027	65	65	954985	14692.077	2107.794	14236.000	12076	20663	190.400	298.400	4.446	1.211	0.432	1.187	190.408	298.383	4.454	187	295	4	9	8	2
39	26.009	67.438	158	111	4255140	26931.266	11765.551	24797.000	12437	59426	269.671	314.532	5.658	1.652	0.304	1.652	269.762	314.528	5.685	267	310	4	7	11	4
40	13.334	41.407	81	65	1598838	19738.740	5949.717	18026.000	12191	37324	176.802	315.802	5.136	1.249	0.248	1.272	176.809	315.726	5.161	174	312	4	6	8	3
41	14.486	50.613	88	79	1761854	20021.068	5879.571	19588.000	12147	35141	185.932	329.852	5.602	1.302	0.442	1.331	185.862	329.804	5.596	181	327	4	10	7	4
42	16.955	45.510	103	82	2382640	23132.428	7890.227	21986.000	12170	42641	265.301	354.194	4.990	1.326	0.219	1.334	265.292	354.169	5.008	262	352	4	8	6	3
