 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	40.330	90.848	245	149	7220382	29470.947	17000.234	24158.000	9231	65535	664.682	263.861	3.461	1.902	0.262	1.878	664.709	263.901	3.450	660	260	1	10	9	6
2	35.886	86.535	218	171	3647185	16730.207	5563.635	15830.500	9264	29691	153.147	16.468	3.807	1.831	0.528	1.831	153.096	16.386	3.789	149	10	2	10	13	4
3	5.103	26.857	31	29	357652	11537.161	2156.378	11044.000	9209	17211	240.968	39.581	3.065	0.946	0.327	1.009	240.904	39.494	3.062	239	36	2	5	8	3
4	41.812	90.915	254	167	5373564	21155.764	9421.844	18344.500	9204	50932	316.752	38.748	4.457	1.881	0.316	1.866	316.675	38.865	4.441	313	33	2	9	12	5
5	41.483	96.570	252	165	5297670	21022.500	9445.964	20019.500	9215	49847	307.651	68.278	3.750	1.887	0.362	1.933	307.761	68.345	3.811	303	64	2	11	10	5
6	21.071	57.647	128	91	2691770	21029.453	10665.736	18359.000	9259	53549	163.406	78.078	3.773	1.515	0.274	1.486	163.355	78.131	3.824	160	75	2	8	7	5
7	42.470	86.950	258	167	5552603	21521.717	9970.670	18504.000	9201	43892	282.977	101.066	3.508	1.887	0.268	1.875	283.094	101.061	3.501	277	97	2	13	9	4
8	53.500	136.636	325	217	7845320	24139.445	15769.375	17708.000	9187	65535	165.151	101.098	6.412	2.776	1.066	2.852	164.331	101.268	5.940	158	98	2	16	7	9
9	31.606	80.953	192	134	4463623	23248.037	11461.219	20455.500	9279	52563	242.312	102.818	3.802	1.807	0.428	1.826	242.309	102.818	3.833	237	99	2	11	9	5
10	36.215	89.848	220	151	4903041	22286.551	11405.992	19131.000	9272	64338	375.786	109.532	3.645	1.908	0.467	1.834	375.922	109.676	3.690	369	106	2	14	8	5
11	31.441	73.471	191	128	3735279	19556.434	7960.463	18673.000	9192	35778	220.827	126.995	3.440	1.732	0.255	1.723	220.819	127.001	3.457	216	124	2	11	7	4
12	29.631	72.748	180	113	4898238	27212.434	16831.266	20189.000	9242	65535	396.844	128.189	4.139	1.780	0.306	1.763	396.763	128.141	4.155	393	125	2	8	8	5
13	27.655	76.848	168	146	2607025	15518.006	4431.048	15434.000	9207	27183	264.339	143.482	3.560	1.585	0.502	1.604	264.302	143.411	3.576	260	138	2	10	12	4
14	53.006	114.118	322	210	7510913	23325.816	12141.186	19752.000	9191	60269	286.009	162.851	3.770	2.132	0.524	2.126	285.946	162.723	3.805	282	157	2	10	15	5
15	73.418	187.141	446	335	8375810	18779.844	8992.411	16362.500	9190	52311	354.652	158.157	5.321	2.849	0.931	2.945	355.476	158.222	5.133	347	151	2	19	12	8
16	9.383	32.546	57	57	733888	12875.229	2707.046	12253.000	9183	21386	431.772	186.404	3.439	1.011	0.296	1.028	431.692	186.400	3.418	428	184	2	8	6	3
17	53.170	125.466	323	187	9898851	30646.598	19250.246	23564.000	9224	65535	605.186	194.622	4.765	2.320	0.576	2.382	605.107	194.527	4.826	599	189	2	13	12	7
18	22.388	64.266	136	102	2790270	20516.691	10521.056	17871.000	9215	53010	261.478	200.993	3.904	1.581	0.386	1.613	261.486	201.130	3.927	258	196	2	8	11	4
19	27.984	76.747	170	118	3465903	20387.664	10394.978	17592.000	9193	53848	330.965	202.947	3.659	1.744	0.390	1.743	331.076	203.056	3.706	324	200	2	13	7	5
20	29.631	80.124	180	147	3283288	18240.488	7258.416	16823.500	9423	41327	464.883	208.806	3.933	1.827	0.641	1.664	464.877	208.783	3.944	457	205	2	16	9	4
21	39.014	99.331	237	165	6348173	26785.541	16719.619	20368.000	9230	65535	426.772	225.105	4.325	2.160	0.707	2.212	426.788	225.161	4.306	419	223	2	16	6	5
22	45.927	117.327	279	188	6436450	23069.713	12678.199	18660.000	9193	65535	547.609	240.229	4.290	2.215	0.681	2.267	547.269	240.195	4.300	540	237	2	16	8	5
23	32.594	73.816	198	132	4908103	24788.398	13123.555	20307.000	9257	62067	444.672	244.854	3.626	1.737	0.240	1.738	444.755	244.785	3.667	440	242	2	10	8	5
24	42.306	93.365	257	157	6669738	25952.287	14289.267	21907.000	9189	65535	607.459	246.370	3.813	1.960	0.289	1.956	607.395	246.443	3.808	603	242	2	11	10	5
25	35.227	90.745	214	143	4668369	21814.809	10510.116	19743.500	9218	50067	375.182	260.519	4.061	1.792	0.311	1.832	375.252	260.519	4.057	371	256	2	10	11	5
26	22.717	67.505	138	123	2086211	15117.471	4342.607	14654.000	9197	25957	677.580	316.203	3.304	1.435	0.426	1.497	677.453	316.278	3.342	673	312	2	10	9	3
27	32.264	78.229	196	126	4867392	24833.633	13117.494	20849.500	9293	60564	662.796	324.587	4.362	1.774	0.267	1.756	662.796	324.494	4.365	659	321	2	9	9	5
28	67.327	130.944	409	235	10235273	25025.117	13952.712	22876.000	9214	65535	503.164	329.352	3.980	2.337	0.507	2.311	503.208	329.191	4.016	499	322	2	9	16	5
29	25.351	65.540	154	116	3093998	20090.896	9162.627	17071.500	9221	49962	468.383	345.227	4.065	1.531	0.292	1.533	468.411	345.198	4.078	464	341	2	10	9	5
30	51.689	111.120	314	196	7963960	25362.930	12508.095	22890.500	9224	61760	748.551	346.197	4.787	2.041	0.343	2.038	748.552	346.402	4.795	742	342	2	13	9	6
31	47.903	103.742	291	179	7246028	24900.439	13156.130	21758.000	9246	62551	696.107	358.041	3.660	2.011	0.361	1.991	695.979	357.872	3.715	691	353	2	12	11	5
32	26.174	70.024	159	104	3812733	23979.453	13025.288	20758.000	9241	62686	482.189	358.843	4.107	1.669	0.317	1.618	482.208	358.940	4.087	478	356	2	9	7	5
33	27.820	69.713	169	119	3817455	22588.490	11271.065	21245.000	9194	60215	490.408	365.568	3.828	1.626	0.260	1.631	490.289	365.658	3.884	487	362	2	9	8	5
34	47.080	106.191	286	179	7581093	26507.318	15553.113	22804.000	9247	65535	630.990	367.427	3.930	2.158	0.510	2.109	630.839	367.380	3.969	625	364	2	13	9	5
35	40.824	93.365	248	153	6022330	24283.588	12858.344	20310.000	9264	65125	669.500	451.988	4.250	1.938	0.303	1.927	669.473	452.050	4.253	665	447	2	11	10	5
36	35.557	85.160	216	135	5999389	27774.949	16146.306	20721.000	9306	65535	657.546	464.963	4.630	1.865	0.324	1.810	657.452	465.100	4.641	654	461	2	9	9	6
37	22.717	67.093	138	107	2576302	18668.855	8476.455	16085.000	9180	46767	900.710	468.326	3.884	1.620	0.458	1.567	900.663	468.228	3.910	898	463	2	6	12	4
38	53.335	119.670	324	216	6917781	21351.176	10169.347	19157.500	9245	60645	853.920	497.083	4.583	2.232	0.668	2.188	853.945	497.065	4.541	849	491	2	12	15	6
39	46.257	107.637	281	195	5913998	21046.256	9717.320	18776.000	9211	52086	899.295	494.690	4.224	2.115	0.611	2.093	899.048	494.682	4.206	892	491	2	16	8	5
40	72.266	135.565	439	246	13206062	30082.146	17912.652	24013.000	9285	65535	644.276	509.335	4.349	2.364	0.385	2.393	644.294	509.209	4.391	638	505	2	14	10	6
41	7.243	33.891	44	44	545335	12393.978	2207.314	11848.000	9265	18254	226.932	43.955	3.614	1.020	0.313	1.009	226.982	43.932	3.628	223	41	3	7	7	2
42	37.038	92.227	225	150	5320535	23646.822	11408.461	21273.000	9224	54110	208.173	55.591	4.702	1.908	0.450	1.866	208.138	55.672	4.747	203	50	3	11	11	5
43	2.634	14.205	16	16	271184	16949.000	5510.612	15261.000	9699	27553	216.500	75.938	3.500	0.665	0.107	0.666	216.469	75.892	3.537	215	75	3	4	3	2
44	10.535	35.718	64	52	1117826	17466.031	7669.393	15336.000	9206	40431	218.906	83.641	4.031	1.155	0.196	1.162	218.819	83.714	4.002	216	81	3	7	6	3
45	31.112	84.263	189	135	3709393	19626.418	8664.364	17038.000	9231	44653	311.778	113.524	4.772	1.837	0.512	1.812	311.511	113.342	4.772	307	109	3	12	11	5
46	9.877	33.891	60	51	1005325	16755.416	5938.549	15624.500	9198	30223	305.200	120.867	4.000	1.138	0.224	1.136	305.255	120.780	3.994	303	118	3	5	7	3
47	31.771	78.056	193	143	3994615	20697.486	9508.298	18381.000	9493	46954	287.492	123.922	4.902	1.717	0.382	1.707	287.435	124.015	4.889	284	118	3	8	12	5
